Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
26,D,111,H R 4495,2-Feb-2010,6:58 PM,On Motion to Suspend the Rules and Pass,"To designate the facility of the United States Postal Service located at 100 North Taylor Lane in Patagonia, Arizona, as the “Jim Kolbe Post Office.”",Passed,161,0,0,17,229,0,0,26,0,0,0,0,390,0,0,43
27,D,111,H RES 957,2-Feb-2010,7:07 PM,On Motion to Suspend the Rules and Agree,"Honoring Jimmie Johnson, 2009 NASCAR Sprint Cup Champion",Passed,161,0,0,17,230,1,0,24,0,0,0,0,391,1,0,41
28,D,111,H RES 1014,2-Feb-2010,7:14 PM,On Motion to Suspend the Rules and Agree,Recognizing and supporting the goals and ideals of North American Inclusion Month,Passed,160,0,0,18,229,0,0,26,0,0,0,0,389,0,0,44
29,D,111,H RES 1051,3-Feb-2010,12:18 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 4061, the Cybersecurity Enhancement Act",Passed,0,170,0,8,238,5,0,12,0,0,0,0,238,175,0,20
30,D,111,H RES 1051,3-Feb-2010,12:27 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 4061, the Cybersecurity Enhancement Act",Passed,0,169,0,9,237,7,0,11,0,0,0,0,237,176,0,20
31,D,111,H RES 1043,3-Feb-2010,12:36 PM,"On Motion to Suspend the Rules and Agree, as Amended",Recognizing Brescia University for 60 years of leadership in higher education,Passed,171,0,0,7,247,0,0,8,0,0,0,0,418,0,0,15
32,D,111,H RES 901,3-Feb-2010,12:43 PM,"On Motion to Suspend the Rules and Agree, as Amended","Recognizing November 14, 2009, as the 49th anniversary of the first day of integrated schools in New Orleans, Louisiana",Passed,171,0,0,7,245,0,0,10,0,0,0,0,416,0,0,17
33,D,111,H RES 1044,3-Feb-2010,12:50 PM,"On Motion to Suspend the Rules and Agree, as Amended","Commemorating the 65th anniversary of the liberation of Auschwitz, a Nazi concentration and extermination camp, honoring the victims of the Holocaust, and expressing commitment to strengthen the fight against bigotry and intolerance",Passed,171,0,0,7,243,0,0,12,0,0,0,0,414,0,0,19
34,D,111,H R 4061,3-Feb-2010,4:11 PM,On Agreeing to the Amendment,None,Agreed to,168,5,0,5,249,0,0,12,0,0,0,0,417,5,0,17
35,D,111,H R 4061,3-Feb-2010,4:22 PM,On Agreeing to the Amendment,None,Agreed to,171,3,0,4,225,28,0,8,0,0,0,0,396,31,0,12
36,D,111,H R 4061,3-Feb-2010,4:30 PM,On Agreeing to the Amendment,None,Agreed to,170,3,0,5,249,0,0,12,0,0,0,0,419,3,0,17
37,D,111,H R 4061,3-Feb-2010,4:38 PM,On Agreeing to the Amendment,None,Agreed to,169,4,0,5,247,0,0,14,0,0,0,0,416,4,0,19
38,D,111,H R 4061,3-Feb-2010,4:45 PM,On Agreeing to the Amendment,None,Agreed to,168,4,0,6,249,0,0,12,0,0,0,0,417,4,0,18
39,D,111,H R 4061,4-Feb-2010,10:49 AM,On Agreeing to the Amendment,None,Agreed to,171,0,0,7,253,0,0,8,0,0,0,0,424,0,0,15
40,D,111,H R 4061,4-Feb-2010,10:58 AM,On Agreeing to the Amendment,None,Agreed to,165,4,0,9,254,0,0,7,0,0,0,0,419,4,0,16
41,D,111,H R 4061,4-Feb-2010,11:06 AM,On Agreeing to the Amendment,None,Agreed to,168,6,0,4,255,0,0,6,0,0,0,0,423,6,0,10
42,D,111,H R 4061,4-Feb-2010,11:15 AM,On Agreeing to the Amendment,None,Agreed to,173,0,0,5,257,0,0,4,0,0,0,0,430,0,0,9
43,D,111,H R 4061,4-Feb-2010,11:35 AM,On Passage,"To advance cybersecurity research, development, and technical standards, and for other purposes",Passed,169,5,0,4,253,0,0,2,0,0,0,0,422,5,0,6
44,D,111,H RES 1022,4-Feb-2010,1:20 PM,On Motion to Suspend the Rules and Agree,Honoring the life and sacrifice of Medgar Evers and congratulating the United States Navy for naming a supply ship after Medgar Evers,Passed,173,0,0,5,253,0,0,2,0,0,0,0,426,0,0,7
45,D,111,H RES 1065,4-Feb-2010,1:32 PM,On Ordering the Previous Question,Providing for consideration of the Senate amendment to the joint resolution (H.J. Res. 45) increasing the statutory limit on the public debt,Passed,0,175,0,3,233,20,0,2,0,0,0,0,233,195,0,5
46,D,111,H RES 1065,4-Feb-2010,1:51 PM,On Agreeing to the Resolution,Providing for consideration of the Senate amendment to the joint resolution (H.J. Res. 45) increasing the statutory limit on the public debt,Passed,0,175,0,3,217,37,0,2,0,0,0,0,217,212,0,5
47,D,111,H R 4532,4-Feb-2010,2:01 PM,On Motion to Suspend the Rules and Pass,Social Security Disability Applicants’ Access to Professional Representation Act,Passed,165,6,0,7,247,0,0,8,0,0,0,0,412,6,0,15
48,D,111,H J RES 45,4-Feb-2010,3:49 PM,On Adoption of the second portion of the divided question,Statutory Pay-As-You-Go Act,Passed,0,172,0,6,233,15,0,8,0,0,0,0,233,187,0,14
49,D,111,H R 4425,22-Feb-2010,7:05 PM,On Motion to Suspend the Rules and Pass,"To designate the facility of the United States Postal Service located at 2-116th Street in North Troy, New York, as the “Martin G. ’Marty’ Mahar Post Office”",Passed,137,0,0,41,193,0,0,61,0,0,0,0,330,0,0,102
50,D,111,H R 4238,22-Feb-2010,7:19 PM,On Motion to Suspend the Rules and Pass,"To designate the facility of the United States Postal Service located at 930 39th Avenue in Greeley, Colorado, as the “W.D. Farr Post Office Builiding”",Passed,137,0,0,41,194,0,0,60,0,0,0,0,331,0,0,101
51,D,111,H RES 1083,23-Feb-2010,4:57 PM,On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 2314) to express the policy of the United States regarding the United States relationship with Native Hawaiians and to provide a process for the recognition by the United States of the Native Hawaiian governing entity,Passed,3,162,0,13,235,3,0,16,0,0,0,0,238,165,0,29
52,D,111,H RES 1066,23-Feb-2010,5:06 PM,On Motion to Suspend the Rules and Agree,"Recognizing the bravery and efforts of the United States Armed Forces, local first responders, and other members of Operation Unified Response for their swift and coordinated action in light of the Haiti earthquake",Passed,166,0,0,12,240,0,0,14,0,0,0,0,406,0,0,26
53,D,111,H RES 1059,23-Feb-2010,5:14 PM,"On Motion to Suspend the Rules and Agree, as Amended",Honoring the heroism of the seven U.S. Agency for International Development and Office of U.S. Foreign Disaster Assistance supported urban search and rescue teams deployed to Haiti,Passed,165,0,0,13,241,0,0,13,0,0,0,0,406,0,0,26
54,D,111,H RES 1039,23-Feb-2010,5:23 PM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of American Heart Month and National Wear Red Day,Passed,166,0,0,12,242,0,0,12,0,0,0,0,408,0,0,24
55,D,111,H RES 1046,23-Feb-2010,5:40 PM,On Motion to Suspend the Rules and Agree,Recognizing the significance of Black History Month,Passed,165,0,0,13,237,0,0,17,0,0,0,0,402,0,0,30
56,D,111,H R 2314,23-Feb-2010,8:17 PM,On Agreeing to the Amendment,None,Failed,162,5,0,11,1,236,0,17,0,0,0,0,163,241,0,28
57,D,111,H R 2314,23-Feb-2010,8:27 PM,On Agreeing to the Amendment,None,Failed,159,8,0,11,18,225,0,11,0,0,0,0,177,233,0,22
58,D,111,H R 2314,23-Feb-2010,8:34 PM,On Agreeing to the Amendment,None,Agreed to,6,160,0,12,239,4,0,11,0,0,0,0,245,164,0,23
59,D,111,H R 2314,23-Feb-2010,8:51 PM,On Passage,To express the policy of the United States regarding the United States relationship with Native Hawaiians and to provide a process for the recognition by the United States of the Native Hawaiian governing entity,Passed,6,160,0,12,239,4,0,11,0,0,0,0,245,164,0,23
60,D,111,H RES 1098,24-Feb-2010,12:15 PM,On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 4626) to restore the application of the Federal antitrust laws to the business of health insurance to protect competition and consumers,Passed,0,171,0,7,238,10,0,6,0,0,0,0,238,181,0,13
61,D,111,H RES 1074,24-Feb-2010,12:24 PM,On Motion to Suspend the Rules and Agree,"Honoring the life of Miep Gies, who aided Anne Frank’s family while they were in hiding and preserved her diary for future generations",Passed,172,0,0,6,249,0,0,5,0,0,0,0,421,0,0,11
62,D,111,H RES 944,24-Feb-2010,12:32 PM,"On Motion to Suspend the Rules and Agree, as Amended",Expressing the sense of the House of Representatives on religious minorities in Iraq,Passed,167,3,0,8,248,0,0,6,0,0,0,0,415,3,0,14
63,D,111,H R 4626,24-Feb-2010,3:45 PM,On Motion to Recommit with Instructions,Health Insurance Industry Fair Competition Act,Failed,165,3,0,10,5,246,0,3,0,0,0,0,170,249,0,13
64,D,111,H R 4626,24-Feb-2010,3:55 PM,On Passage,Health Insurance Industry Fair Competition Act,Passed,153,19,0,6,253,0,0,2,0,0,0,0,406,19,0,8
65,D,111,H RES 1085,24-Feb-2010,4:05 PM,On Motion to Suspend the Rules and Agree,Honoring and celebrating the contributions of African-Americans to the transportation and infrastructure of the United States,Passed,170,0,0,8,249,0,0,5,0,0,0,0,419,0,0,13
66,D,111,H RES 1105,25-Feb-2010,1:17 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 2701) to authorize appropriations for FY 2010 for intelligence and intelligence-related activities of the U.S. Government, the Community Management Account, and the CIA Retirement and Disability System, waiving a requirement of clause 6(a) of rule XIII",Passed,0,166,0,12,237,10,0,7,0,0,0,0,237,176,0,19
67,D,111,H R 3961,25-Feb-2010,7:26 PM,On Motion to Concur in Senate Amendments,Medicare Physician Payment Reform Act,Passed,153,10,0,15,162,87,0,5,0,0,0,0,315,97,0,20
68,D,111,H CON RES 227,25-Feb-2010,7:48 PM,"On Motion to Suspend the Rules and Agree, as Amended",Supporting the goals and ideals of National Urban Crimes Awareness Week,Passed,163,0,0,15,248,0,0,6,0,0,0,0,411,0,0,21
69,D,111,H R 2701,26-Feb-2010,10:47 AM,On Agreeing to the Amendment,None,Agreed to,1,162,0,15,245,4,0,11,0,0,0,0,246,166,0,26
70,D,111,H R 2701,26-Feb-2010,10:55 AM,On Agreeing to the Amendment,None,Agreed to,152,11,0,15,249,0,0,11,0,0,0,0,401,11,0,26
71,D,111,H R 2701,26-Feb-2010,11:02 AM,On Agreeing to the Amendment,None,Agreed to,162,0,0,16,248,1,0,11,0,0,0,0,410,1,0,27
72,D,111,H R 2701,26-Feb-2010,11:40 AM,On Motion to Recommit with Instructions,Intelligence Authorization Act for Fiscal Year 2010,Failed,158,0,0,20,28,217,0,9,0,0,0,0,186,217,0,29
73,D,111,H R 2701,26-Feb-2010,11:49 AM,On Passage,Intelligence Authorization Act for Fiscal Year 2010,Passed,1,159,0,18,234,9,0,11,0,0,0,0,235,168,0,29
74,D,111,H CON RES 238,26-Feb-2010,11:59 AM,On Motion to Suspend the Rules and Agree,"Recognizing the difficult challenges Black veterans faced when returning home after serving in the Armed Forces, their heroic military sacrifices, and their patriotism in fighting for equal rights and for the dignity of a people and a Nation",Passed,147,0,0,31,236,0,0,18,0,0,0,0,383,0,0,49
75,D,111,H RES 1072,2-Mar-2010,6:59 PM,"On Motion to Suspend the Rules and Agree, as Amended",Recognizing Louisiana State University for 150 years of service and excellence in higher education,Passed,156,0,0,22,227,0,0,26,0,0,0,0,383,0,0,48
76,D,111,H R 3820,2-Mar-2010,7:08 PM,"On Motion to Suspend the Rules and Pass, as Amended",Natural Hazards Risk Reduction Act of 2009,Passed,108,48,0,22,227,2,0,24,0,0,0,0,335,50,0,46
77,D,111,H RES 1097,2-Mar-2010,7:17 PM,On Motion to Suspend the Rules and Agree,"Supporting the goals and ideals of National Engineers Week, and for other purposes",Passed,154,0,0,24,228,0,0,25,0,0,0,0,382,0,0,49
78,D,111,H RES 1126,3-Mar-2010,2:16 PM,On Agreeing to the Resolution,"Providing for the consideration of H.R. 4247, the Preventing Harmful Restraint and Seclusion in Schools Act",Passed,0,170,0,8,228,14,0,11,0,0,0,0,228,184,0,19
79,D,111,H RES 747,3-Mar-2010,2:25 PM,On Motion to Suspend the Rules and Agree,Congratulating the United States Military Academy at West Point on being named by Forbes magazine as America’s Best College for 2009,Passed,170,0,0,8,246,0,0,7,0,0,0,0,416,0,0,15
80,D,111,H RES 1096,3-Mar-2010,2:35 PM,"On Motion to Suspend the Rules and Agree, as Amended","Encouraging individuals across the United States to participate in the 2010 Census to ensure an accurate and complete count beginning April 1, 2010, and expressing support for designation of March 2010 as Census Awareness Month",Passed,163,1,1,13,246,0,0,7,0,0,0,0,409,1,1,20
81,D,111,H R 4247,3-Mar-2010,4:15 PM,On Agreeing to the Amendment,None,Agreed to,168,1,0,9,223,23,0,7,0,0,0,0,391,24,0,16
82,D,111,H R 4247,3-Mar-2010,4:32 PM,On Passage,Preventing Harmful Restraint and Seclusion in Schools Act,Passed,24,145,0,9,238,8,0,7,0,0,0,0,262,153,0,16
83,D,111,H RES 1127,3-Mar-2010,4:40 PM,On Motion to Suspend the Rules and Agree,"Expressing concern regarding the suicide plane attack on Internal Revenue Service employees in Austin, Texas",Passed,166,2,0,10,242,0,0,11,0,0,0,0,408,2,0,21
84,D,111,H RES 699,4-Mar-2010,11:18 AM,"On Motion to Suspend the Rules and Agree, as Amended","Expressing the appreciation of Congress for the service and sacrifice of the members of the 139th Airlift Wing, Air National Guard",Passed,175,0,0,3,246,0,0,7,0,0,0,0,421,0,0,10
85,D,111,H RES 1086,4-Mar-2010,11:38 AM,On Motion to Suspend the Rules and Agree,Recognizing the importance and significance of the 2010 Census and encouraging each community within the Indian Country to name an elder to be the first member of that community to answer the 2010 Census,Passed,172,1,1,4,243,0,0,10,0,0,0,0,415,1,1,14
86,D,111,H RES 1111,4-Mar-2010,11:49 AM,On Motion to Suspend the Rules and Agree,"Designating March 2, 2010 as “Read Across America Day”",Passed,173,0,0,5,241,0,0,12,0,0,0,0,414,0,0,17
87,D,111,H RES 1137,4-Mar-2010,1:24 PM,On Ordering the Previous Question,"Providing for consideration of the Senate amendment to H.R. 2847, making appropriations for the Departments of Commerce and Justice, and Science, and Related Agencies for the fiscal year ending September 30, 2010, and for other purposes",Passed,0,171,0,7,236,13,0,4,0,0,0,0,236,184,0,11
88,D,111,H RES 1137,4-Mar-2010,1:34 PM,On Agreeing to the Resolution,"Providing for consideration of the Senate amendment to H.R. 2847, making appropriations for the Departments of Commerce and Justice, and Science, and Related Agencies for the fiscal year ending September 30, 2010, and for other purposes",Passed,0,171,0,7,212,38,0,4,0,0,0,0,212,209,0,11
89,D,111,H RES 362,4-Mar-2010,1:44 PM,"On Motion to Suspend the Rules and Agree, as Amended",Expressing the support of the House of Representatives for the goals and ideals of the National School Lunch Program,Passed,155,13,0,10,248,0,0,5,0,0,0,0,403,13,0,15
90,D,111,H R 2847,4-Mar-2010,3:30 PM,Concurring with an Amdt to the Senate Amdt to the House Amdt to the Senate Amdt,Hiring Incentives to Restore Employment Act,Passed,6,166,0,6,211,35,0,8,0,0,0,0,217,201,0,14
91,D,111,H RES 1079,4-Mar-2010,3:39 PM,"On Motion to Suspend the Rules and Agree, as Amended",Congratulating the National Football League Champion New Orleans Saints for winning Super Bowl XLIV and for bringing New Orleans its first Lombardi Trophy in franchise history,Passed,158,1,0,19,217,0,3,34,0,0,0,0,375,1,3,53
92,D,111,H R 3650,9-Mar-2010,7:02 PM,"On Motion to Suspend the Rules and Pass, as Amended",Harmful Algal Blooms and Hypoxia Research and Control Amendments Act,Failed,32,135,0,11,231,7,0,14,0,0,0,0,263,142,0,25
93,D,111,H RES 1069,9-Mar-2010,7:09 PM,On Motion to Suspend the Rules and Agree,Congratulating Willard S. Boyle and George E. Smith for being awarded the Nobel Prize in physics,Passed,166,0,0,12,236,0,0,16,0,0,0,0,402,0,0,28
94,D,111,H RES 935,9-Mar-2010,7:17 PM,On Motion to Suspend the Rules and Agree,"Honoring John E. Warnock, Charles M. Geschke, Forrest M. Bird, Esther Sans Takeuchi, and IBM Corporation for receiving the 2008 National Medal of Technology and Innovation",Passed,164,0,0,14,238,0,0,14,0,0,0,0,402,0,0,28
95,D,111,H RES 1146,10-Mar-2010,1:54 PM,On Agreeing to the Resolution,"Providing for consideration of the concurrent resolution (H.Con.Res. 248) directing the President, pursuant to section 5(c) of the War Powers Resolution, to remove the United States Armed Forces from Afghanistan",Passed,5,167,0,6,220,28,0,4,0,0,0,0,225,195,0,10
96,D,111,H RES 1088,10-Mar-2010,2:02 PM,"On Motion to Suspend the Rules and Agree, as Amended",Recognizing the plight of people with albinism in East Africa and condemning their murder and mutilation,Passed,171,1,0,6,247,0,0,5,0,0,0,0,418,1,0,11
97,D,111,H R 4621,10-Mar-2010,2:09 PM,"On Motion to Suspend the Rules and Pass, as Amended",Prevent Deceptive Census Look Alike Mailings Act,Passed,170,0,0,8,246,0,0,6,0,0,0,0,416,0,0,14
98,D,111,H CON RES 248,10-Mar-2010,6:22 PM,On Agreeing to the Resolution,"Directing the President, pursuant to section 5(c) of the War Powers Resolution, to remove the United States Armed Forces from Afghanistan",Failed,5,167,0,6,60,189,0,3,0,0,0,0,65,356,0,9
99,D,111,H CON RES 249,10-Mar-2010,6:30 PM,On Motion to Suspend the Rules and Agree,Commemorating the 45th anniversary of Bloody Sunday and the role that it played in ensuring the passage of the Voting Rights Act of 1965,Passed,167,0,0,11,242,0,0,10,0,0,0,0,409,0,0,21
100,D,111,H RES 1144,10-Mar-2010,6:37 PM,On Motion to Suspend the Rules and Agree,"Expressing condolences to the families of the victims of the February 27, 2010, earthquake in Chile, as well as solidarity with and support for the people of Chile as they plan for recovery and reconstruction",Passed,165,1,0,12,239,0,0,13,0,0,0,0,404,1,0,25
101,D,111,QUORUM,11-Mar-2010,10:46 AM,Call of the House,None,Passed,0,0,168,10,0,0,237,15,0,0,0,0,0,0,405,25
102,D,111,H RES 1031,11-Mar-2010,11:57 AM,On Agreeing to Article I of the Resolution,"Impeaching G. Thomas Porteous, Jr., judge of the United States District Court for the Eastern District of Louisiana, for high crimes and misdemeanors",Passed,170,0,0,8,242,0,0,10,0,0,0,0,412,0,0,18
103,D,111,H RES 1031,11-Mar-2010,12:04 PM,On Agreeing to Article II of the Resolution,"Impeaching G. Thomas Porteous, Jr., judge of the United States District Court for the Eastern District of Louisiana, for high crimes and misdemeanors",Passed,165,0,0,13,245,0,0,7,0,0,0,0,410,0,0,20
104,D,111,H RES 1031,11-Mar-2010,12:11 PM,On Agreeing to Article III of the Resolution,"Impeaching G. Thomas Porteous, Jr., judge of the United States District Court for the Eastern District of Louisiana, for high crimes and misdemeanors",Passed,170,0,0,8,246,0,0,6,0,0,0,0,416,0,0,14
105,D,111,H RES 1031,11-Mar-2010,12:44 PM,On Agreeing to Article IV of the Resolution,"Impeaching G. Thomas Porteous, Jr., judge of the United States District Court for the Eastern District of Louisiana, for high crimes and misdemeanors",Passed,172,0,0,6,251,0,0,1,0,0,0,0,423,0,0,7
106,D,111,H RES 1164,11-Mar-2010,1:14 PM,On Ordering the Previous Question,Raising a question of the privileges of the House,Passed,160,2,9,7,244,0,6,2,0,0,0,0,404,2,15,9
107,D,111,H RES 1164,11-Mar-2010,1:31 PM,On Motion to Refer the Resolution,Raising a question of the privileges of the House,Passed,162,0,9,7,240,1,6,5,0,0,0,0,402,1,15,12
108,D,111,H RES 1107,11-Mar-2010,1:41 PM,On Motion to Suspend the Rules and Agree,Recognizing the 189th anniversary of the independence of Greece and celebrating Greek and American democracy,Passed,167,0,1,10,247,0,0,5,0,0,0,0,414,0,1,15
109,D,111,H R 3650,12-Mar-2010,11:06 AM,On Passage,Harmful Algal Blooms and Hypoxia Research and Control Amendments Act,Passed,38,98,0,42,213,5,0,34,0,0,0,0,251,103,0,76
110,D,111,JOURNAL,12-Mar-2010,11:14 AM,On Approving the Journal,None,Passed,17,115,1,45,186,29,0,37,0,0,0,0,203,144,1,82
111,D,111,H R 4506,12-Mar-2010,11:26 AM,"On Motion to Suspend the Rules and Pass, as Amended",Bankruptcy Judgeship Act of 2010,Passed,129,4,0,45,216,1,0,35,0,0,0,0,345,5,0,80
112,D,111,H RES 1145,15-Mar-2010,7:04 PM,"On Motion to Suspend the Rules and Agree, as Amended",Recognizing the University of Arizona’s 125 years of dedication to excellence in higher education,Passed,157,0,0,21,235,0,0,17,0,0,0,0,392,0,0,38
113,D,111,H RES 1170,15-Mar-2010,7:12 PM,On Motion to Suspend the Rules and Agree,Congratulating the winners of the Voice of Democracy national scholarship program,Passed,154,0,0,24,230,0,0,22,0,0,0,0,384,0,0,46
114,D,111,H RES 1163,15-Mar-2010,7:20 PM,On Motion to Suspend the Rules and Agree,Recognizing Washington State University Honors College for 50 years of excellence,Passed,155,0,0,23,234,0,0,18,0,0,0,0,389,0,0,41
115,D,111,H RES 267,15-Mar-2010,7:27 PM,On Motion to Suspend the Rules and Agree,"Recognizing the cultural and historical significance of Nowruz, expressing appreciation to Iranian-American for their contributions to society, and wishing Iranian-Americans and the people of Iran a prosperous new year",Passed,152,2,0,24,232,0,0,20,0,0,0,0,384,2,0,44
116,D,111,H R 4628,16-Mar-2010,5:13 PM,On Motion to Suspend the Rules and Pass,"To designate the facility of the United States Postal Service located at 216 Westwood Avenue in Westwood, New Jersey, as the “Sergeant Christopher R. Hrbek Post Office Building”",Passed,170,0,0,8,246,0,0,6,0,0,0,0,416,0,0,14
117,D,111,H RES 311,16-Mar-2010,5:22 PM,On Motion to Suspend the Rules and Agree,Expressing the support of the House of Representatives for the goals and ideals of Red Cross Month,Passed,172,0,0,6,245,0,0,7,0,0,0,0,417,0,0,13
