Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
14,R,107,JOURNAL,7-Feb-2002,12:06 PM,On Approving the Journal,None,Passed,190,10,1,20,171,23,0,17,2,0,0,0,363,33,1,37
15,R,107,H R 2998,12-Feb-2002,7:06 PM,On Motion to Suspend the Rules and Agree to Senate Amendment,Radio Free Afghanistan Act,Passed,212,2,0,7,207,0,0,4,2,0,0,0,421,2,0,11
16,R,107,H R 3699,12-Feb-2002,7:16 PM,On Motion to Suspend the Rules and Pass,To revise certain grants for continuum of care assistance for homeless individual and families,Passed,212,0,0,9,207,0,0,4,2,0,0,0,421,0,0,13
17,R,107,JOURNAL,13-Feb-2002,10:27 AM,On Approving the Journal,None,Passed,198,13,0,10,179,27,0,5,1,0,0,1,378,40,0,16
18,R,107,ADJOURN,13-Feb-2002,10:47 AM,On Motion to Adjourn,None,Failed,11,197,0,13,2,206,0,3,0,2,0,0,13,405,0,16
19,R,107,H R 2356,13-Feb-2002,1:23 PM,On Agreeing to the Amendment,None,Failed,174,44,0,3,4,204,0,3,1,1,0,0,179,249,0,6
20,R,107,H R 2356,13-Feb-2002,2:43 PM,On Agreeing to the Amendment,None,Failed,51,169,0,1,2,206,0,3,0,2,0,0,53,377,0,4
21,R,107,H R 2356,13-Feb-2002,4:07 PM,On Agreeing to the Amendment,None,Agreed to,39,180,0,2,200,10,0,1,1,1,0,0,240,191,0,3
22,R,107,H R 2356,13-Feb-2002,5:00 PM,On Agreeing to the Amendment,None,Failed,182,33,1,6,5,203,0,3,1,1,0,0,188,237,1,9
23,R,107,H R 2356,13-Feb-2002,5:50 PM,On Agreeing to the Amendment,None,Agreed to,207,11,0,3,119,89,0,3,1,1,0,0,327,101,0,6
24,R,107,H R 2356,13-Feb-2002,6:47 PM,On Agreeing to the Amendment,None,Failed,187,31,0,4,21,187,0,3,1,1,0,0,209,219,0,7
25,R,107,H R 2356,13-Feb-2002,7:36 PM,On Agreeing to the Amendment,None,Failed,182,32,0,7,2,204,0,5,1,1,0,0,185,237,0,12
26,R,107,H R 2356,13-Feb-2002,8:36 PM,On Agreeing to the Amendment,Bipartisan Campaign Reform Act,Failed,191,26,0,5,8,201,0,2,1,1,0,0,200,228,0,7
27,R,107,H R 2356,13-Feb-2002,9:25 PM,On Agreeing to the Amendment,None,Failed,183,33,0,5,7,203,0,1,1,1,0,0,191,237,0,6
28,R,107,H R 2356,13-Feb-2002,10:12 PM,On Agreeing to the Amendment,None,Agreed to,201,16,0,5,17,193,0,1,0,2,0,0,218,211,0,6
29,R,107,H R 2356,13-Feb-2002,11:00 PM,On Agreeing to the Amendment,None,Failed,180,38,0,4,4,205,0,2,1,1,0,0,185,244,0,6
30,R,107,H R 2356,13-Feb-2002,11:56 PM,On Agreeing to the Amendment,None,Failed,157,59,0,5,2,208,0,1,1,1,0,0,160,268,0,6
31,R,107,H R 2356,14-Feb-2002,12:43 AM,On Agreeing to the Amendment,None,Failed,188,28,0,6,1,209,0,1,1,1,0,0,190,238,0,7
32,R,107,H R 2356,14-Feb-2002,1:32 AM,On Agreeing to the Amendment,None,Agreed to,214,2,0,6,16,194,0,1,2,0,0,0,232,196,0,7
33,R,107,H R 2356,14-Feb-2002,2:18 AM,On Agreeing to the Amendment,None,Failed,172,45,0,5,8,202,0,1,1,1,0,0,181,248,0,6
34,R,107,H R 2356,14-Feb-2002,2:42 AM,On Passage,Bipartisan Campaign Reform Act,Passed,41,176,0,5,198,12,0,1,1,1,0,0,240,189,0,6
35,R,107,JOURNAL,14-Feb-2002,10:27 AM,On Approving the Journal,None,Passed,179,21,1,21,162,30,0,19,1,0,0,1,342,51,1,41
36,R,107,H RES 347,14-Feb-2002,12:18 PM,On Ordering the Previous Question,"Providing for the Consideration of the Senate Amendments to H.R. 622, To Amend the Internal Revenue Code of 1986 to Expand the Adoption Credit, and for other purposes",Passed,215,0,0,6,0,206,0,5,1,1,0,0,216,207,0,11
37,R,107,H RES 347,14-Feb-2002,12:30 PM,On Agreeing to the Resolution,"Providing for the Consideration of the Senate Amendments to H.R. 622, To Amend the Internal Revenue Code of 1986 to Expand the Adoption Credit, and for other purposes",Passed,212,0,0,9,0,205,0,6,1,1,0,0,213,206,0,15
38,R,107,H R 622,14-Feb-2002,2:18 PM,On motion to agree to Senate amendments with amendments,Adoption Credit Expansion,Passed,214,1,0,7,10,197,0,4,1,1,0,0,225,199,0,11
39,R,107,H R 1892,26-Feb-2002,6:57 PM,On Motion to Suspend the Rules and Agree to Senate Amendment,Family Sponsor Immigration Act,Passed,209,2,0,9,194,0,0,17,1,1,0,0,404,3,0,26
40,R,107,H CON RES 304,26-Feb-2002,7:06 PM,"On Motion to Suspend the Rules and Agree, As Amended","Expressing sympathy to the people of the Democratic Republic of the Congo who were tragically affected by the eruption of the Nyriagongo volcano on January 17, 2002.",Passed,210,1,0,9,193,0,0,18,2,0,0,0,405,1,0,27
41,R,107,JOURNAL,27-Feb-2002,10:32 AM,On Approving the Journal,None,Passed,187,15,1,17,166,33,0,12,2,0,0,0,355,48,1,29
42,R,107,H RES 350,27-Feb-2002,12:15 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 1542; Internet Freedom and Broadband Deployment Act,Passed,194,20,0,7,88,120,0,3,0,2,0,0,282,142,0,10
43,R,107,H R 1542,27-Feb-2002,3:18 PM,On Agreeing to the Amendment,None,Agreed to,211,7,0,3,208,0,0,3,2,0,0,0,421,7,0,6
44,R,107,H R 1542,27-Feb-2002,4:14 PM,On Ordering the Previous Question,Internet Freedom and Broadband Deployment Act,Failed,62,157,0,2,109,99,0,3,2,0,0,0,173,256,0,5
45,R,107,H R 1542,27-Feb-2002,4:54 PM,On Passage,Internet Freedom and Broadband Deployment Act,Passed,156,63,0,2,117,92,0,2,0,2,0,0,273,157,0,4
46,R,107,H R 3448,28-Feb-2002,11:14 AM,On Motion to Instruct Conferees,Bioterrorism Response Act,Passed,213,0,0,8,197,0,0,14,2,0,0,0,412,0,0,22
47,R,107,H CON RES 305,5-Mar-2002,6:29 PM,"On Motion to Suspend the Rules and Agree, as Amended",Permitting the Use of the Rotunda of the Capitol for a Ceremony to Present a Gold Medal on Behalf of Congress to Former President Ronald Reagan and his Wife Nancy Reagan,Passed,205,0,0,16,185,0,0,26,2,0,0,0,392,0,0,42
48,R,107,JOURNAL,6-Mar-2002,10:51 AM,On Approving the Journal,None,Passed,193,16,1,11,157,27,0,27,2,0,0,0,352,43,1,38
49,R,107,H RES 354,6-Mar-2002,12:22 PM,On Ordering the Previous Question,Providing for consideration of motions to suspend the rules,Passed,216,0,0,5,1,190,0,20,1,1,0,0,218,191,0,25
50,R,107,S J RES 32,6-Mar-2002,2:50 PM,On Motion to Suspend the Rules and Pass,"Congratulating the United States Military Academy at West Point on its Bicentennial Anniversary, and Commending its Outstanding Contributions to the Nation",Passed,214,0,0,7,192,1,0,18,1,0,0,1,407,1,0,26
51,R,107,H RES 360,7-Mar-2002,11:02 AM,On Ordering the Previous Question,Providing for consideration of Senate Amendment to H.R. 3090; Job Creation and Worker Assistance Act,Passed,212,0,0,9,4,191,0,16,1,1,0,0,217,192,0,25
52,R,107,H R 3090,7-Mar-2002,12:46 PM,On Agreeing to Senate Amendment with an Amendment,Job Creation and Worker Assistance Act,Passed,218,0,0,4,197,3,0,11,2,0,0,0,417,3,0,15
53,R,107,H RES 365,12-Mar-2002,6:58 PM,On Motion to Suspend the Rules and Agree,Providing for the concurrence by the House with amendments in the amendment of the Senate to H.R. 1885.,Passed,92,123,0,6,182,13,0,16,1,1,0,0,275,137,0,22
54,R,107,JOURNAL,13-Mar-2002,10:43 AM,On Approving the Journal,None,Passed,187,15,1,18,166,30,0,15,2,0,0,0,355,45,1,33
55,R,107,H RES 367,13-Mar-2002,12:19 PM,On Ordering the Previous Question,Providing for consideration of H.R. 2341; Class Action Fairness Act,Passed,214,0,0,7,6,197,0,8,1,1,0,0,221,198,0,15
56,R,107,H R 2341,13-Mar-2002,3:27 PM,On Agreeing to the Amendment,None,Failed,1,220,0,0,172,30,0,9,1,1,0,0,174,251,0,9
57,R,107,H R 2341,13-Mar-2002,3:36 PM,On Agreeing to the Amendment,None,Failed,1,220,0,0,192,10,0,9,1,1,0,0,194,231,0,9
58,R,107,H R 2341,13-Mar-2002,3:44 PM,On Agreeing to the Amendment,None,Failed,7,213,0,1,194,9,0,8,1,1,0,0,202,223,0,9
59,R,107,H R 2341,13-Mar-2002,5:19 PM,On Agreeing to the Amendment,None,Failed,3,218,0,0,173,29,0,9,1,1,0,0,177,248,0,9
60,R,107,H R 2341,13-Mar-2002,5:28 PM,On Agreeing to the Amendment,None,Failed,3,218,0,0,187,15,0,9,1,1,0,0,191,234,0,9
61,R,107,H R 2341,13-Mar-2002,6:02 PM,On Motion to Recommit with Instructions,Class Action Fairness Act,Failed,0,221,0,0,190,13,0,8,1,1,0,0,191,235,0,8
62,R,107,H R 2341,13-Mar-2002,6:12 PM,On Passage,Class Action Fairness Act,Passed,215,5,0,1,17,184,0,10,1,1,0,0,233,190,0,11
63,R,107,H R 2146,14-Mar-2002,12:25 PM,On Agreeing to the Amendment,None,Agreed to,64,155,0,2,194,5,0,12,1,1,0,0,259,161,0,14
64,R,107,H R 2146,14-Mar-2002,12:44 PM,On Passage,Two Strikes and Your Out Child Protection Act,Passed,218,0,0,3,162,34,0,15,2,0,0,0,382,34,0,18
65,R,107,JOURNAL,19-Mar-2002,6:54 PM,On Approving the Journal,None,Passed,195,14,1,11,166,30,0,15,2,0,0,0,363,44,1,26
66,R,107,H RES 368,19-Mar-2002,7:05 PM,On Motion to Suspend the Rules and Agree,"Commending the great work that the Pentagon Renovation Program and its contractors have completed thus far, in reconstructing the portion of the Pentagon that was destroyed by the terrorist attack of September 11, 2001",Passed,212,0,0,9,199,0,0,12,2,0,0,0,413,0,0,21
67,R,107,H R 2509,19-Mar-2002,7:15 PM,"On Motion to Suspend the Rules and Pass, as Amended",Bureau of Engraving and Printing Security Printing Amendments Act,Passed,204,10,0,7,198,0,0,13,1,1,0,0,403,11,0,20
68,R,107,H R 2804,19-Mar-2002,7:26 PM,On Motion to Suspend the Rules and Pass,James R. Browning United States Courthouse,Passed,209,1,0,11,192,0,0,19,2,0,0,0,403,1,0,30
69,R,107,JOURNAL,20-Mar-2002,10:24 AM,On Approving the Journal,None,Passed,195,15,1,10,154,40,0,17,2,0,0,0,351,55,1,27
70,R,107,H RES 339,20-Mar-2002,10:47 AM,"On Motion to Suspend the Rules and Agree, as Amended","Urging the Government of Ukraine to Ensure a Democratic, Transparent, and Fair Election Process Leading Up to the March 31, 2002 Parliamentary Elections",Passed,210,1,0,10,197,0,0,14,1,0,0,1,408,1,0,25
71,R,107,H R 3924,20-Mar-2002,12:25 PM,On Passage,Freedom to Telecommute Act,Passed,216,0,0,5,203,0,0,8,2,0,0,0,421,0,0,13
72,R,107,H RES 371,20-Mar-2002,12:36 PM,On Motion to Suspend the Rules and Agree,Expressing the sense of the House of Representatives regarding Women’s History Month,Passed,217,0,0,4,204,0,0,7,2,0,0,0,423,0,0,11
73,R,107,ADJOURN,20-Mar-2002,12:56 PM,On Motion to Adjourn,None,Failed,1,209,1,10,75,127,0,9,1,1,0,0,77,337,1,19
74,R,107,ADJOURN,20-Mar-2002,1:16 PM,On Motion to Adjourn,None,Failed,0,207,0,14,71,125,0,15,1,1,0,0,72,333,0,29
75,R,107,H RES 372,20-Mar-2002,2:57 PM,On Ordering the Previous Question,Providing for consideration of H.Con.Res. 353; Budget Resolution for Fiscal Year 2003,Passed,219,0,0,2,1,205,0,5,1,1,0,0,221,206,0,7
76,R,107,H RES 372,20-Mar-2002,3:07 PM,Table Motion to Reconsider,Providing for consideration of H.Con.Res. 353; Budget Resolution for Fiscal Year 2003,Passed,219,0,0,2,2,205,0,4,1,1,0,0,222,206,0,6
77,R,107,H RES 372,20-Mar-2002,3:18 PM,On Agreeing to the Resolution,Providing for consideration of H.Con.Res. 353; Budget Resolution for Fiscal Year 2003,Passed,221,0,0,0,0,205,0,6,1,1,0,0,222,206,0,6
78,R,107,H RES 372,20-Mar-2002,3:38 PM,Table Motion to Reconsider,Providing for consideration of H.Con.Res. 353; Budget Resolution for Fiscal Year 2003,Passed,212,0,0,9,0,205,0,6,1,1,0,0,213,206,0,15
79,R,107,H CON RES 353,20-Mar-2002,7:55 PM,On Agreeing to the Resolution,Congressional Budget Resolution,Passed,219,2,0,1,1,206,0,4,1,1,0,0,221,209,0,5
80,R,107,JOURNAL,9-Apr-2002,7:09 PM,On Approving the Journal,None,Passed,187,15,1,18,172,28,0,11,2,0,0,0,361,43,1,29
81,R,107,H RES 377,9-Apr-2002,7:19 PM,On Motion to Suspend the Rules and Agree,Recognizing the Ellis Island Medal of Honor and commending the National Ethnic Coalition of Organizations.,Passed,205,0,0,16,196,0,0,15,2,0,0,0,403,0,0,31
82,R,107,H R 3958,9-Apr-2002,7:29 PM,"On Motion to Suspend the Rules and Pass, as Amended",Bear River Migratory Bird Refuge Settlement Act,Passed,196,6,0,19,199,0,0,12,1,0,0,1,396,6,0,32
83,R,107,H R 3925,10-Apr-2002,12:39 PM,On Agreeing to the Amendment,None,Failed,1,214,0,6,202,4,0,5,1,1,0,0,204,219,0,11
84,R,107,H RES 363,10-Apr-2002,1:00 PM,"On Motion to Suspend the Rules and Agree, as Amended","Congratulating the people of Utah, the Salt Lake Organizing Committee and the athletes of the world for a successful and inspiring 2002 Olympic Winter Games",Passed,214,0,0,7,209,0,0,2,2,0,0,0,425,0,0,9
85,R,107,H R 3991,10-Apr-2002,1:15 PM,"On Motion to Suspend the Rules and Pass, as Amended",Taxpayer Protection and IRS Accountability Act,Failed,189,25,1,6,15,193,0,3,1,1,0,0,205,219,1,9
86,R,107,H R 2646,10-Apr-2002,2:44 PM,On Motion to Instruct Conferees,Farm Security Act,Passed,216,3,0,2,206,0,0,5,2,0,0,0,424,3,0,7
87,R,107,H RES 386,11-Apr-2002,11:50 AM,On Ordering the Previous Question,"Providing for the Consideration of H.R. 3762, Pension Security Act",Passed,217,0,0,4,0,207,0,4,1,1,0,0,218,208,0,8
88,R,107,H RES 386,11-Apr-2002,11:59 AM,On Agreeing to the Resolution,"Providing for the Consideration of H.R. 3762, Pension Security Act",Passed,214,1,0,6,0,207,0,4,1,1,0,0,215,209,0,10
89,R,107,JOURNAL,11-Apr-2002,12:10 PM,On Approving the Journal,None,Passed,203,8,1,9,155,48,0,8,2,0,0,0,360,56,1,17
90,R,107,H R 3762,11-Apr-2002,3:48 PM,On Agreeing to the Amendment,None,Failed,1,209,0,11,185,22,0,4,1,1,0,0,187,232,0,15
91,R,107,H R 3762,11-Apr-2002,4:16 PM,On Motion to Recommit with Instructions,Pension Security Act,Failed,0,209,0,13,203,2,0,6,1,1,0,0,204,212,0,19
92,R,107,H R 3762,11-Apr-2002,4:25 PM,On Passage,Pension Security Act,Passed,208,2,0,12,46,160,0,5,1,1,0,0,255,163,0,17
93,R,107,H R 1374,16-Apr-2002,6:57 PM,On Motion to Suspend the Rules and Pass,Philip E. Ruppe Post Office Building Designation Act,Passed,208,0,0,13,198,0,0,13,2,0,0,0,408,0,0,26
94,R,107,H R 4156,16-Apr-2002,7:06 PM,"On Motion to Suspend the Rules and Pass, as Amended",Clergy Housing Allowance Clarification Act,Passed,207,0,0,14,199,0,0,12,2,0,0,0,408,0,0,26
95,R,107,H R 4167,16-Apr-2002,7:15 PM,On Motion to Suspend the Rules and Pass,Family Farmer Bankruptcy Extension Act,Passed,207,3,0,11,198,0,0,13,2,0,0,0,407,3,0,24
96,R,107,H R 476,17-Apr-2002,1:44 PM,On Motion to Recommit with Instructions,Child Custody Protection Act,Failed,12,203,0,6,160,42,0,9,1,1,0,0,173,246,0,15
97,R,107,H R 476,17-Apr-2002,1:54 PM,On Passage,Child Custody Protection Act,Passed,201,14,0,6,58,146,0,7,1,1,0,0,260,161,0,13
98,R,107,JOURNAL,17-Apr-2002,2:02 PM,On Approving the Journal,None,Passed,199,12,0,10,160,39,0,12,2,0,0,0,361,51,0,22
99,R,107,JOURNAL,18-Apr-2002,10:55 AM,On Approving the Journal,None,Passed,199,17,0,5,168,35,0,8,2,0,0,0,369,52,0,13
100,R,107,H R 2646,18-Apr-2002,11:05 AM,On Motion to Instruct Conferees,Farm Security Act,Passed,113,103,0,5,151,54,0,6,1,1,0,0,265,158,0,11
101,R,107,H RES 390,18-Apr-2002,12:48 PM,On Ordering the Previous Question,"Providing for the Consideration of the Senate Amendment to H.R. 586, Fairness for Foster Care Families Act",Passed,218,0,0,3,0,205,0,6,1,1,0,0,219,206,0,9
102,R,107,H RES 390,18-Apr-2002,12:58 PM,On Agreeing to the Resolution,"Providing for the Consideration of the Senate Amendment to H.R. 586, Fairness for Foster Care Families Act",Passed,217,0,0,4,0,204,0,7,1,1,0,0,218,205,0,11
103,R,107,H R 586,18-Apr-2002,2:50 PM,On Motion to Agree to the Senate Amendment with an Amendment,Fairness for Foster Care Families Act,Passed,219,1,0,2,9,196,0,6,1,1,0,0,229,198,0,8
104,R,107,H R 3839,23-Apr-2002,6:58 PM,"On Motion to Suspend the Rules and Pass, as Amended",Keeping Children and Families Safe Act,Passed,208,5,0,8,201,0,0,10,2,0,0,0,411,5,0,18
105,R,107,H R 2646,23-Apr-2002,7:07 PM,On Motion to Instruct Conferees,Farm Security Act,Passed,92,121,0,8,180,21,0,10,1,1,0,0,273,143,0,18
106,R,107,H R 2646,23-Apr-2002,7:16 PM,On Motion to Instruct Conferees,Farm Security Act,Passed,47,165,0,9,196,5,0,10,1,1,0,0,244,171,0,19
107,R,107,H R 3763,24-Apr-2002,1:33 PM,On Agreeing to the Amendment,None,Failed,0,213,0,8,38,167,0,6,1,1,0,0,39,381,0,14
108,R,107,H R 3763,24-Apr-2002,2:40 PM,On Agreeing to the Amendment,None,Failed,1,214,0,6,200,4,0,7,1,1,0,0,202,219,0,13
109,R,107,H R 3763,24-Apr-2002,3:13 PM,On Motion to Recommit with Instructions,Corporate and Auditing Accountability and Responsibility Act,Failed,0,218,0,3,204,3,0,4,1,1,0,0,205,222,0,7
110,R,107,H R 3763,24-Apr-2002,3:24 PM,On Passage,Corporate and Auditing Accountability and Responsibility Act,Passed,214,2,0,5,119,87,0,5,1,1,0,0,334,90,0,10
111,R,107,H RES 396,25-Apr-2002,11:33 AM,On Ordering the Previous Question,Providing for consideration of H.R. 3231; Immigration Reform and Accountability Act,Passed,219,0,0,2,164,36,0,11,1,0,0,1,384,36,0,14
112,R,107,H RES 396,25-Apr-2002,11:43 AM,On Agreeing to the Resolution,Providing for consideration of H.R. 3231; Immigration Reform and Accountability Act,Passed,212,5,0,4,175,28,0,8,1,1,0,0,388,34,0,12
113,R,107,JOURNAL,25-Apr-2002,11:52 AM,On Approving the Journal,None,Passed,202,12,1,6,168,35,0,8,2,0,0,0,372,47,1,14
114,R,107,H R 3231,25-Apr-2002,2:46 PM,On Agreeing to the Amendment,None,Failed,141,75,0,5,3,196,0,12,1,1,0,0,145,272,0,17
115,R,107,H R 3231,25-Apr-2002,2:55 PM,On Agreeing to the Amendment,None,Failed,82,133,0,6,23,177,0,11,0,2,0,0,105,312,0,17
116,R,107,H R 3231,25-Apr-2002,3:13 PM,On Passage,Immigration Reform and Accountability Act,Passed,215,1,0,6,189,7,0,15,1,1,0,0,405,9,0,21
117,R,107,H R 169,30-Apr-2002,6:59 PM,Suspend the Rules and Agree to Senate Amendments,Notification and Federal Employee Antidiscrimination and Reataliation Act,Passed,210,0,0,11,200,0,0,11,2,0,0,0,412,0,0,22
118,R,107,S 2248,30-Apr-2002,7:08 PM,On Motion to Suspend the Rules and Pass,"To Extend the Authority of the Export-Import Bank until May 31, 2002",Passed,167,42,0,12,151,48,0,12,0,2,0,0,318,92,0,24
119,R,107,H CON RES 386,30-Apr-2002,7:19 PM,On Motion to Suspend the Rules and Agree,Supporting a National Charter Schools Week,Passed,208,0,0,13,194,3,2,12,2,0,0,0,404,3,2,25
120,R,107,H R 2871,1-May-2002,1:22 PM,On Agreeing to the Amendment,None,Failed,22,192,0,7,111,91,0,9,2,0,0,0,135,283,0,16
121,R,107,H R 2215,1-May-2002,2:54 PM,On Motion to Instruct Conferees,"To authorize appropriations for the Department of Justice for fiscal year 2002, and for other purposes.",Passed,212,3,0,6,202,0,0,9,2,0,0,0,416,3,0,15
122,R,107,H R 2646,2-May-2002,1:03 PM,On Motion to Recommit with Instructions,Farm Security Act,Failed,51,164,0,6,121,85,0,5,0,2,0,0,172,251,0,11
123,R,107,H R 2646,2-May-2002,1:11 PM,On Agreeing to the Conference Report,Farm Security Act,Passed,141,73,0,7,137,68,0,6,2,0,0,0,280,141,0,13
124,R,107,H RES 404,2-May-2002,2:50 PM,On Ordering the Previous Question,Providing for consideration of motions to suspend the rules.,Passed,202,3,0,16,125,78,0,8,1,1,0,0,328,82,0,24
125,R,107,H RES 404,2-May-2002,3:00 PM,On Agreeing to the Resolution,Providing for consideration of motions to suspend the rules.,Passed,199,2,0,20,129,73,0,9,1,1,0,0,329,76,0,29
126,R,107,H RES 392,2-May-2002,4:53 PM,"On Motion to Suspend the Rules and Agree, as Amended",Expressing Solidarity with Israel in its Fight Against Terrorism,Passed,194,4,2,21,157,17,26,11,1,0,1,0,352,21,29,32
127,R,107,H R 2911,7-May-2002,6:57 PM,On Motion to Suspend the Rules and Pass,"Designating the Federal Building located at 5100 Paint Branch Parkway in College Park, Maryland, as the Harvey W. Wiley Federal Building",Passed,208,0,0,13,192,0,0,19,2,0,0,0,402,0,0,32
128,R,107,H CON RES 271,7-May-2002,7:06 PM,On Motion to Suspend the Rules and Agree,Sense of Congress Supporting the National Importance of Health Care Coverage Month,Passed,207,1,1,12,193,0,0,18,2,0,0,0,402,1,1,30
129,R,107,H RES 414,8-May-2002,11:40 AM,On Ordering the Previous Question,Providing for the disposition of H.J.Res. 84; Disapproval of the Actions taken by the President Under Sec. 203 of the Trade Act,Passed,214,2,0,5,140,59,0,12,1,1,0,0,355,62,0,17
130,R,107,H RES 414,8-May-2002,11:51 AM,On Agreeing to the Resolution,Providing for the disposition of H.J.Res. 84; Disapproval of the Actions taken by the President Under Sec. 203 of the Trade Act,Passed,202,12,1,6,182,18,0,11,2,0,0,0,386,30,1,17
131,R,107,H R 3525,8-May-2002,12:01 PM,On Motion to Suspend the Rules and Agree to Senate Amendments,Enhanced Border Security and Visa Entry Reform Act,Passed,212,0,1,8,198,0,1,12,1,0,0,1,411,0,2,21
132,R,107,H J RES 87,8-May-2002,12:47 PM,On Consideration of the Resolution,Yucca Mountain Repository Site Approval Act,Passed,201,12,0,8,106,92,0,13,1,1,0,0,308,105,0,21
133,R,107,H J RES 87,8-May-2002,3:45 PM,On Passage,Yucca Mountain Repository Site Approval Act,Passed,203,13,0,6,102,103,0,6,1,1,0,0,306,117,0,12
134,R,107,ADJOURN,9-May-2002,11:39 AM,On Motion to Adjourn,None,Failed,1,209,0,11,43,155,0,13,0,2,0,0,44,366,0,24
135,R,107,H RES 415,9-May-2002,12:57 PM,On Ordering the Previous Question,Providing for consideration of H.R. 4546; Department of Defense Authorization for F.Y. 2003,Passed,214,1,0,6,0,200,0,11,1,1,0,0,215,202,0,17
136,R,107,H RES 415,9-May-2002,1:15 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 4546; Department of Defense Authorization for F.Y. 2003,Passed,209,6,0,6,6,193,0,12,1,1,0,0,216,200,0,18
137,R,107,ADJOURN,9-May-2002,1:32 PM,On Motion to Adjourn,None,Failed,1,211,0,9,34,162,0,15,0,2,0,0,35,375,0,24
138,R,107,H R 4546,9-May-2002,3:35 PM,On Motion that the Committee Rise,Department of Defense Authorization Act for FY 2003,Failed,1,206,0,14,50,148,0,13,0,2,0,0,51,356,0,27
139,R,107,H R 4546,9-May-2002,4:15 PM,On Motion that the Committee Rise,Department of Defense Authorization Act for FY 2003,Failed,3,200,0,18,46,150,0,15,0,2,0,0,49,352,0,33
140,R,107,H R 4546,9-May-2002,5:19 PM,On Motion that the Committee Rise,Department of Defense Authorization Act for FY 2003,Failed,0,210,0,11,51,148,0,12,0,2,0,0,51,360,0,23
141,R,107,H R 4546,9-May-2002,5:38 PM,On Agreeing to the Amendment,None,Failed,4,207,0,10,167,35,0,9,1,1,0,0,172,243,0,19
