Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
12,R,108,H RES 507,3-Feb-2004,6:56 PM,On Motion to Suspend the Rules and Agree,"Expressing the profound sorrow of the House of Representatives on the anniversary of the accident that cost the crew of the Space Shuttle Columbia their lives, and extending heartfelt sympathy to their families.",Passed,217,0,0,10,179,0,0,25,1,0,0,0,397,0,0,35
13,R,108,H RES 157,3-Feb-2004,7:04 PM,On Motion to Suspend the Rules and Agree,Expressing the sense of the House of Representatives regarding several individuals who are being held as prisoners of conscience by the Chinese Government for their involvement in efforts to end the Chinese occupation of Tibet.,Passed,215,0,0,12,182,0,0,22,1,0,0,0,398,0,0,34
14,R,108,H J RES 84,3-Feb-2004,7:11 PM,On Motion to Suspend the Rules and Pass,Recognizing the 93rd birthday of Ronald Reagan.,Passed,217,0,0,10,176,0,5,23,1,0,0,0,394,0,5,33
15,R,108,H R 3030,4-Feb-2004,4:09 PM,On Agreeing to the Amendment,None,Failed,3,218,0,6,178,13,0,13,1,0,0,0,182,231,0,19
16,R,108,H R 3030,4-Feb-2004,4:19 PM,On Agreeing to the Amendment,None,Failed,2,219,0,6,177,14,0,13,1,0,0,0,180,233,0,19
17,R,108,H R 3030,4-Feb-2004,4:27 PM,On Agreeing to the Amendment,None,Failed,3,219,0,5,179,13,0,12,1,0,0,0,183,232,0,17
18,R,108,H R 3030,4-Feb-2004,6:05 PM,On Agreeing to the Amendment,None,Agreed to,39,179,0,10,187,0,0,17,1,0,0,0,227,179,0,27
19,R,108,H CON RES 358,10-Feb-2004,6:54 PM,On Motion to Suspend the Rules and Agree,Authorizing the printing of “History of the United States Capitol” as a House document.,Passed,219,1,0,7,182,0,0,22,1,0,0,0,402,1,0,29
20,R,108,H CON RES 359,10-Feb-2004,7:01 PM,On Motion to Suspend the Rules and Agree,Permitting the use of the rotunda of the Capitol for a ceremony as part of the commemoration of the days of remembrance of victims of the Holocaust,Passed,217,0,0,10,184,0,0,20,1,0,0,0,402,0,0,30
21,R,108,H CON RES 264,10-Feb-2004,7:18 PM,On Motion to Suspend the Rules and Agree,Authorizing and requesting the President to issue a proclamation to commemorate the 200th anniversary of the birth of Constantino Brumidi,Passed,218,0,0,9,185,0,0,19,1,0,0,0,404,0,0,28
22,R,108,H RES 520,11-Feb-2004,2:07 PM,On Ordering the Previous Question,Providing for consideration of the Senate amendment to the bill (H.R. 743) the Social Security Protection Act.,Passed,225,1,0,1,1,195,0,8,0,1,0,0,226,197,0,9
23,R,108,H R 743,11-Feb-2004,4:23 PM,On Agreeing to the Senate Amendment,None,Passed,221,4,0,2,180,15,0,9,1,0,0,0,402,19,0,11
24,R,108,H R 3783,11-Feb-2004,4:32 PM,On Motion to Suspend the Rules and Pass,Surface Transportation Extension Act of 2004,Passed,224,0,0,3,196,0,0,8,1,0,0,0,421,0,0,11
25,R,108,JOURNAL,24-Feb-2004,7:02 PM,On Approving the Journal,None,Passed,211,10,0,6,169,22,0,13,1,0,0,0,381,32,0,19
26,R,108,H R 2707,24-Feb-2004,7:23 PM,"On Motion to Suspend the Rules and Pass, as Amended",Salt Cedar and Russian Olive Control Assessment and Demonstration Act,Passed,180,39,0,8,186,1,0,18,1,0,0,0,367,40,0,26
27,R,108,S 714,24-Feb-2004,7:41 PM,On Motion to Suspend the Rules and Pass,"Conveyance of Bureau of Land Management Land in Douglas County, Oregon",Passed,209,0,0,18,187,0,0,18,1,0,0,0,397,0,0,36
28,R,108,H R 2751,25-Feb-2004,3:45 PM,On Passage,GAO Human Capital Reform Act,Passed,183,42,0,2,198,1,0,6,1,0,0,0,382,43,0,8
29,R,108,H CON RES 287,25-Feb-2004,3:54 PM,On Motion to Suspend the Rules and Agree,"Recognizing and honoring the life of the late Raul Julia, his dedication to ending world hunger, and his great contributions to the Latino community and the performing arts",Passed,223,0,0,4,198,0,0,7,1,0,0,0,422,0,0,11
30,R,108,H R 1997,26-Feb-2004,1:36 PM,On Agreeing to the Amendment,Unborn Victims of Violence Act,Failed,22,197,0,8,163,32,0,10,1,0,0,0,186,229,0,18
31,R,108,H R 1997,26-Feb-2004,1:55 PM,On Passage,Unborn Victims of Violence Act,Passed,207,13,0,7,47,149,0,9,0,1,0,0,254,163,0,16
32,R,108,H R 3769,2-Mar-2004,6:56 PM,On Motion to Suspend the Rules and Pass,Ben Atchley Post Office Building,Passed,208,0,0,19,174,0,0,31,1,0,0,0,383,0,0,50
33,R,108,H RES 526,2-Mar-2004,7:13 PM,On Motion to Suspend the Rules and Agree,"Expressing the sympathy of the House of Representatives for the victims of the devastating earthquake that occurred on December 26, 2003, in Bam, Iran",Passed,209,0,0,18,171,0,0,34,1,0,0,0,381,0,0,52
34,R,108,H RES 530,3-Mar-2004,2:08 PM,"On Motion to Suspend the Rules and Agree, as Amended","Urging the appropriate representative of the United States to the 60th session of the United Nations Commission on Human Rights to introduce a resolution calling upon the Government of the People’s Republic of China to end its human rights violations in China, and for other purposes",Passed,214,1,0,12,187,1,0,17,1,0,0,0,402,2,0,29
35,R,108,H R 912,3-Mar-2004,2:16 PM,"On Motion to Suspend the Rules and Pass, as Amended",Charles “Pete” Conrad Astronomy Awards Act,Passed,213,1,0,13,190,0,0,15,1,0,0,0,404,1,0,28
36,R,108,H R 3389,3-Mar-2004,2:26 PM,On Motion to Suspend the Rules and Pass,Permit Malcolm Baldrige National Quality Awards to be Made to Nonprofit Organizations,Passed,217,0,0,10,190,0,0,15,1,0,0,0,408,0,0,25
37,R,108,H R 1417,3-Mar-2004,2:34 PM,"On Motion to Suspend the Rules and Pass, as Amended",Copyright Royalty and Distribution Reform Act,Passed,216,0,0,11,189,0,0,16,1,0,0,0,406,0,0,27
38,R,108,H R 1561,3-Mar-2004,6:02 PM,On Passage,"A bill to amend title 35, United States Code, with respect to patent fees, and for other purposes",Passed,210,4,0,13,169,23,0,13,0,1,0,0,379,28,0,26
39,R,108,H R 3752,4-Mar-2004,12:39 PM,On Passage,Commercial Space Launch Amendments Act,Passed,211,1,0,15,190,0,0,15,1,0,0,0,402,1,0,30
40,R,108,H RES 412,4-Mar-2004,12:48 PM,On Motion to Suspend the Rules and Agree,Honoring the Men and Women of the Drug Enforcement Administration on the Occasion of its 30th Anniversary,Passed,209,1,0,17,192,0,0,13,1,0,0,0,402,1,0,30
41,R,108,H RES 56,4-Mar-2004,12:59 PM,On Motion to Suspend the Rules and Agree,"Supporting the goals of the Japanese American, German American, and Italian American communities in recognizing a National Day of Remembrance to increase public awareness of the events surrounding the restriction, exclusion, and internment of individuals and families during World War II",Passed,213,0,0,14,190,0,0,15,1,0,0,0,404,0,0,29
42,R,108,H RES 519,9-Mar-2004,6:56 PM,On Motion to Suspend the Rules and Agree,"Expressing the sense of the House of Representatives with respect to the earthquake that occurred in San Luis Obispo County, California, on December 22, 2003",Passed,215,0,0,12,188,0,0,17,1,0,0,0,404,0,0,29
43,R,108,H RES 392,9-Mar-2004,7:05 PM,On Motion to Suspend the Rules and Agree,Congratulating the Detroit Shock for winning the 2003 Women’s National Basketball Association championship,Passed,213,0,0,14,187,0,0,18,1,0,0,0,401,0,0,32
44,R,108,H RES 475,9-Mar-2004,7:22 PM,On Motion to Suspend the Rules and Agree,Congratulating the San Jose Earthquakes for winning the 2003 Major League Soccer Cup,Passed,212,0,0,15,186,0,0,19,1,0,0,0,399,0,0,34
45,R,108,JOURNAL,10-Mar-2004,10:40 AM,On Approving the Journal,None,Passed,197,12,1,17,155,29,0,21,1,0,0,0,353,41,1,38
46,R,108,S 1881,10-Mar-2004,10:49 AM,"On Motion to Suspend the Rules and Pass, as Amended",Medical Devices Technical Corrections Act,Passed,211,0,0,16,184,0,0,21,1,0,0,0,396,0,0,37
47,R,108,H CON RES 373,10-Mar-2004,10:59 AM,On Motion to Suspend the Rules and Agree,Expressing the sense of Congress that Kids Love a Mystery is a program that promotes literacy and should be encouraged,Passed,203,11,1,12,184,0,0,21,1,0,0,0,388,11,1,33
48,R,108,H R 339,10-Mar-2004,3:50 PM,On Agreeing to the Amendment,None,Failed,2,222,0,3,174,19,0,12,1,0,0,0,177,241,0,15
49,R,108,H R 339,10-Mar-2004,3:57 PM,On Agreeing to the Amendment,None,Failed,1,223,0,3,156,38,0,11,1,0,0,0,158,261,0,14
50,R,108,H R 339,10-Mar-2004,4:04 PM,On Agreeing to the Amendment,None,Failed,0,220,0,7,128,65,0,12,1,0,0,0,129,285,0,19
51,R,108,H R 339,10-Mar-2004,4:12 PM,On Agreeing to the Amendment,None,Failed,2,219,0,6,138,57,0,10,1,0,0,0,141,276,0,16
52,R,108,H R 339,10-Mar-2004,5:38 PM,On Agreeing to the Amendment,None,Failed,1,221,0,5,164,29,0,12,1,0,0,0,166,250,0,17
53,R,108,H R 339,10-Mar-2004,5:45 PM,On Agreeing to the Amendment,None,Failed,1,218,0,8,162,31,0,12,1,0,0,0,164,249,0,20
54,R,108,H R 339,10-Mar-2004,6:03 PM,On Passage,Personal Responsibility in Food Consumption Act,Passed,221,1,0,5,55,137,0,13,0,1,0,0,276,139,0,18
55,R,108,H R 3717,11-Mar-2004,1:03 PM,On Passage,Broadcast Decency Enforcement Act of 2004,Passed,218,1,0,8,172,21,1,11,1,0,0,0,391,22,1,19
56,R,108,H CON RES 15,11-Mar-2004,1:13 PM,On Motion to Suspend the Rules and Agree,Commending India on its celebration of Republic Day,Passed,220,0,0,7,197,0,0,8,1,0,0,0,418,0,0,15
57,R,108,H RES 540,11-Mar-2004,1:24 PM,"On Motion to Suspend the Rules and Agree, as Amended",Expressing the condolences and deepest sympathies of the House of Representatives for the untimely death of Macedonian President Boris Trajkovski,Passed,215,0,0,12,195,0,0,10,1,0,0,0,411,0,0,22
58,R,108,H RES 551,16-Mar-2004,6:54 PM,On Motion to Suspend the Rules and Agree,Thanking C-SPAN for its service to the House of Representatives on the 25th anniversary of its first coverage of the proceedings of the House,Passed,209,0,0,18,182,0,0,23,1,0,0,0,392,0,0,41
59,R,108,H R 3733,16-Mar-2004,7:01 PM,On Motion to Suspend the Rules and Pass,Myron V. George Post Office Designation,Passed,211,0,0,16,182,0,0,23,1,0,0,0,394,0,0,39
60,R,108,H RES 433,16-Mar-2004,7:18 PM,On Motion to Suspend the Rules and Agree,Honoring the life and legacy of Luis A. Ferre,Passed,212,0,0,15,185,0,0,20,1,0,0,0,398,0,0,35
61,R,108,ADJOURN,17-Mar-2004,11:42 AM,On Motion to Adjourn,None,Failed,1,219,0,7,34,158,0,13,1,0,0,0,36,377,0,20
62,R,108,H RES 561,17-Mar-2004,12:20 PM,On Ordering the Previous Question,Providing for consideration of the resolution (H. Res. 557) relating to the liberation of the Iraqi people and the valiant service of the United States Armed Forces and Coalition forces,Passed,217,0,0,10,0,196,0,9,0,1,0,0,217,197,0,19
63,R,108,H RES 561,17-Mar-2004,12:31 PM,On Agreeing to the Resolution,Providing for consideration of the resolution (H. Res. 557) relating to the liberation of the Iraqi people and the valiant service of the United States Armed Forces and Coalition forces,Passed,226,0,0,1,2,194,0,9,0,1,0,0,228,195,0,10
64,R,108,H RES 557,17-Mar-2004,7:50 PM,On Agreeing to the Resolution,Relating to the liberation of the Iraqi people and the valiant service of the United States Armed Forces and Coalition forces,Passed,222,2,0,4,105,90,7,3,0,1,0,0,327,93,7,7
65,R,108,H J RES 87,17-Mar-2004,7:58 PM,On Motion to Suspend the Rules and Pass,Honoring the life and legacy of President Franklin Delano Roosevelt recognizing his contributions on the anniversary of the date of his birth,Passed,199,5,6,17,198,0,0,7,1,0,0,0,398,5,6,24
66,R,108,H R 1375,18-Mar-2004,1:40 PM,On Agreeing to the Amendment,None,Failed,8,212,0,7,158,43,0,4,1,0,0,0,167,255,0,11
67,R,108,H R 1375,18-Mar-2004,1:48 PM,On Agreeing to the Amendment,None,Failed,13,205,0,9,180,20,0,5,1,0,0,0,194,225,0,14
68,R,108,H R 1375,18-Mar-2004,1:56 PM,On Agreeing to the Amendment,None,Agreed to,217,0,0,10,200,0,0,5,1,0,0,0,418,0,0,15
69,R,108,H R 1375,18-Mar-2004,2:14 PM,On Passage,Financial Services Regulatory Relief Act,Passed,207,11,0,9,185,13,0,7,0,1,0,0,392,25,0,16
70,R,108,H R 3782,18-Mar-2004,2:22 PM,"On Motion to Suspend the Rules and Pass, as Amended",Counter-Terrorist and Narco-Terrorist Rewards Program Act,Passed,216,0,0,11,197,0,0,8,1,0,0,0,414,0,0,19
71,R,108,H CON RES 364,18-Mar-2004,2:28 PM,On Motion to Suspend the Rules and Agree,"To recognize more than 5 decades of strategic partnership between the United States and the people of the Marshall Islands in the pusuit of international peace and security, and for other purposes",Passed,214,0,0,13,193,0,0,12,1,0,0,0,408,0,0,25
72,R,108,JOURNAL,23-Mar-2004,6:54 PM,On Approving the Journal,None,Passed,204,10,1,12,175,16,0,14,1,0,0,0,380,26,1,26
73,R,108,H R 958,23-Mar-2004,7:05 PM,"On Motion to Suspend the Rules and Pass, as Amended",Hydrographic Services Amendments of 2003,Passed,192,23,0,12,191,0,0,14,1,0,0,0,384,23,0,26
74,R,108,H R 2408,23-Mar-2004,7:14 PM,"On Motion to Suspend the Rules and Pass, as Amended",National Wildlife Refuge Volunteer Act of 2003,Passed,207,10,0,10,193,0,0,12,1,0,0,0,401,10,0,22
75,R,108,H R 2489,23-Mar-2004,7:21 PM,"On Motion to Suspend the Rules and Pass, as Amended",Cowlitz Indian Tribe Distribution of Judgement Funds Act,Passed,215,0,0,12,188,0,0,17,1,0,0,0,404,0,0,29
76,R,108,H R 3926,24-Mar-2004,12:29 PM,On Motion to Suspend the Rules and Pass,Organ Donation and Recovery Improvement Act,Passed,211,2,0,14,202,0,0,3,1,0,0,0,414,2,0,17
77,R,108,H RES 522,24-Mar-2004,12:36 PM,On Motion to Suspend the Rules and Agree,Expressing the sense of the House of Representatives that there is a critical need to increase awareness and education about heart disease and the risk factors of heart disease among women,Passed,215,0,0,12,204,0,0,1,1,0,0,0,420,0,0,13
78,R,108,JOURNAL,24-Mar-2004,12:44 PM,On Approving the Journal,None,Passed,197,12,0,18,179,23,1,2,1,0,0,0,377,35,1,20
79,R,108,H R 1768,24-Mar-2004,12:52 PM,"On Motion to Suspend the Rules and Pass, as Amended",Multidistrict Litigation Restoration Act,Passed,213,0,0,14,204,0,0,1,1,0,0,0,418,0,0,15
80,R,108,H CON RES 328,24-Mar-2004,5:53 PM,"On Motion to Suspend the Rules and Agree, as Amended",Recognizing and honoring the United States Armed Forces and supporting the designation of a National Military Appreciation Month,Passed,223,0,0,4,200,0,1,4,1,0,0,0,424,0,1,8
81,R,108,H R 3059,24-Mar-2004,6:01 PM,On Motion to Suspend the Rules and Pass,Lloyd L. Burke Post Office,Passed,222,0,0,5,202,0,0,3,1,0,0,0,425,0,0,8
82,R,108,H R 3873,24-Mar-2004,6:09 PM,"On Motion to Suspend the Rules and Pass, as Amended",Child Nutrition Improvement and Integrity Act,Passed,217,5,0,5,201,0,0,4,1,0,0,0,419,5,0,9
83,R,108,H CON RES 189,24-Mar-2004,6:19 PM,"On Motion to Suspend the Rules and Agree, as Amended",Celebrating the 50th Anniversary of the International Geophysical Year (IGY) and Supporting an International Geophysical Year-2 (IGY-2) in 2007-08,Passed,221,3,0,3,198,0,0,7,1,0,0,0,420,3,0,10
84,R,108,H RES 574,25-Mar-2004,11:23 AM,On Ordering the Previous Question,"Providing for Further Consideration of H. Con. Res. 393, Congressional Budget for the U.S. Government for FY 2005",Passed,222,0,0,5,0,200,0,5,0,1,0,0,222,201,0,10
85,R,108,H R 3786,25-Mar-2004,11:32 AM,On Motion to Suspend the Rules and Pass,Bureau of Engraving and Printing Security Printing Act,Passed,221,2,0,4,200,0,0,5,1,0,0,0,422,2,0,9
86,R,108,H R 2993,25-Mar-2004,11:42 AM,On Motion to Suspend the Rules and Pass,District of Columbia and United States Territories Circulating Quarter Dollar Program,Passed,208,14,0,5,202,0,0,3,1,0,0,0,411,14,0,8
87,R,108,H R 254,25-Mar-2004,11:50 AM,On Motion to Suspend the Rules and Agree to the Senate Amendment,An Act to authorize the President of the United States to agree to certain amendments to the Agreement between the Government of the United States of America and the Government of the United Mexican States concerning the establishment of a Border Environment Cooperation Commission and a North American Development Bank,Passed,176,47,0,4,200,1,0,4,1,0,0,0,377,48,0,8
88,R,108,H CON RES 393,25-Mar-2004,1:10 PM,On Agreeing to the Amendment,None,Failed,0,220,0,7,118,82,0,5,1,0,0,0,119,302,0,12
89,R,108,H CON RES 393,25-Mar-2004,2:22 PM,On Agreeing to the Amendment,None,Failed,12,211,0,4,171,31,0,3,0,1,0,0,183,243,0,7
90,R,108,H CON RES 393,25-Mar-2004,3:32 PM,On Agreeing to the Amendment,None,Failed,115,108,0,4,1,200,0,4,0,1,0,0,116,309,0,8
91,R,108,H CON RES 393,25-Mar-2004,5:24 PM,On Agreeing to the Amendment,None,Failed,0,224,0,3,193,8,0,4,1,0,0,0,194,232,0,7
92,R,108,H CON RES 393,25-Mar-2004,6:20 PM,On Agreeing to the Resolution,Congressional Budget for the U.S. Government for FY 2005,Passed,215,10,0,3,0,201,0,4,0,1,0,0,215,212,0,7
93,R,108,H R 3095,25-Mar-2004,6:29 PM,"On Motion to Suspend the Rules and Pass, as Amended",Community Recognition Act,Passed,200,2,0,25,173,0,0,32,1,0,0,0,374,2,0,57
94,R,108,H R 2584,29-Mar-2004,6:57 PM,On Motion to Suspend the Rules and Agree to the Senate Amendments,To provide for the conveyance to the Utrok Atoll local government of a decommissioned National Oceanic and Atmospheric Administration ship,Passed,203,1,0,23,176,0,0,29,0,0,0,1,379,1,0,53
95,R,108,H R 3723,29-Mar-2004,7:15 PM,On Motion to Suspend the Rules and Pass,Vaughn Gross Post Office Building,Passed,204,0,0,23,175,0,0,30,0,0,0,1,379,0,0,54
96,R,108,JOURNAL,30-Mar-2004,11:53 AM,On Approving the Journal,None,Passed,200,14,1,12,153,41,0,11,0,0,0,1,353,55,1,24
97,R,108,S CON RES 95,30-Mar-2004,12:22 PM,On Motion to Instruct Conferees,Congressional Budget for the U.S. Government for FY 2005,Failed,11,209,0,8,197,0,0,8,1,0,0,0,209,209,0,16
98,R,108,H RES 580,30-Mar-2004,4:08 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 3966), the ROTC and Military Recruiter Equal Access to Campus Act",Passed,223,0,0,4,0,201,0,4,0,1,0,0,223,202,0,8
99,R,108,H RES 558,30-Mar-2004,4:18 PM,"On Motion to Suspend the Rules and Agree, as Amended","Welcoming accession of Bulgaria, Estonia, Latvia, Lithuania, Romania, Slovakia, and Slovenia to NATO",Passed,220,2,0,5,201,0,0,4,1,0,0,0,422,2,0,9
100,R,108,S 2057,30-Mar-2004,4:27 PM,On Motion to Suspend the Rules and Pass,To require the Secretary of Defense to reimburse members of the United States Armed Forces for certain transportation expenses incurred by the members in connection with leave under the Central Command Rest and Recuperation Leave Program before the program was expanded to include domestic travel,Passed,222,0,0,5,200,0,0,5,1,0,0,0,423,0,0,10
101,R,108,H R 3966,30-Mar-2004,5:48 PM,On Passage,ROTC and Military Recruiter Equal Access to Campus Act,Passed,220,2,0,5,123,78,0,4,0,1,0,0,343,81,0,9
102,R,108,H R 3104,30-Mar-2004,5:56 PM,"On Motion to Suspend the Rules and Pass, as Amended",To provide for the establishment of campaign medals to be awarded to members of the Armed Forces who participate in Operation Enduring Freedom or Operation Iraqi Freedom,Passed,222,0,0,5,200,0,0,5,1,0,0,0,423,0,0,10
103,R,108,H CON RES 386,30-Mar-2004,6:04 PM,On Motion to Suspend the Rules and Agree,Congratulating the United States Air Force Academy on its 50th Anniversary and recognizing its contributions to the Nation,Passed,219,0,0,8,200,0,0,5,1,0,0,0,420,0,0,13
104,R,108,H RES 581,31-Mar-2004,12:33 PM,On Agreeing to the Resolution,Expressing the sense of the House of Representatives regarding rates of compensation for civilian employees and members of the uniformed services of the United States,Passed,95,126,0,6,203,0,0,2,1,0,0,0,299,126,0,8
105,R,108,H RES 593,1-Apr-2004,2:17 PM,On Ordering the Previous Question,Providing for further consideration of the bill (H.R. 3550) Transportation Equity Act: A Legacy for Users,Passed,215,5,0,7,14,188,0,3,0,1,0,0,229,194,0,10
106,R,108,H R 3550,1-Apr-2004,5:18 PM,On Agreeing to the Amendment,None,Failed,55,169,0,3,5,197,0,3,0,1,0,0,60,367,0,6
107,R,108,H R 3550,1-Apr-2004,5:26 PM,On Agreeing to the Amendment,None,Failed,27,196,0,4,23,179,0,3,0,1,0,0,50,376,0,7
108,R,108,H R 3550,1-Apr-2004,5:36 PM,On Agreeing to the Amendment,None,Failed,182,41,0,4,16,186,0,3,0,1,0,0,198,228,0,7
109,R,108,H R 3550,1-Apr-2004,5:44 PM,On Agreeing to the Amendment,None,Agreed to,209,15,0,3,155,47,0,3,1,0,0,0,365,62,0,6
110,R,108,H R 3550,2-Apr-2004,11:09 AM,On Agreeing to the Amendment,None,Failed,86,137,0,5,4,196,0,5,0,1,0,0,90,334,0,10
111,R,108,H R 3550,2-Apr-2004,11:18 AM,On Agreeing to the Amendment,None,Agreed to,198,25,0,5,33,167,0,5,0,1,0,0,231,193,0,10
112,R,108,H R 3550,2-Apr-2004,11:26 AM,On Agreeing to the Amendment,None,Failed,121,102,0,4,49,151,0,5,0,1,0,0,170,254,0,9
113,R,108,H R 3550,2-Apr-2004,12:07 PM,On Motion to Recommit with Instructions,Transportation Equity Act: A Legacy for Users,Failed,0,222,0,5,197,3,0,5,1,0,0,0,198,225,0,10
114,R,108,H R 3550,2-Apr-2004,12:15 PM,On Passage,Transportation Equity Act: A Legacy for Users,Passed,162,59,0,6,194,6,0,5,1,0,0,0,357,65,0,11
115,R,108,H CON RES 404,2-Apr-2004,12:27 PM,On Agreeing to the Resolution,Adjournment of Both Houses of Congress,Passed,211,2,0,14,0,198,0,7,0,1,0,0,211,201,0,21
116,R,108,H R 3108,2-Apr-2004,1:45 PM,On Motion to Recommit Conference Report with Instructions,Pension Funding Equity Act,Failed,3,212,0,13,191,5,0,9,1,0,0,0,195,217,0,22
117,R,108,H R 3108,2-Apr-2004,1:52 PM,On Agreeing to the Conference Report,Pension Funding Equity Act,Passed,199,7,0,21,137,61,0,7,0,1,0,0,336,69,0,28
118,R,108,H R 4037,20-Apr-2004,6:55 PM,On Motion to Suspend the Rules and Pass,Richard G. Wilson Processing and Distribution Facility,Passed,205,0,0,22,186,0,0,19,1,0,0,0,392,0,0,41
119,R,108,H R 3855,20-Apr-2004,7:04 PM,On Motion to Suspend the Rules and Pass,General John J. Pershing Post Office,Passed,202,0,0,25,186,0,0,19,1,0,0,0,389,0,0,44
120,R,108,H R 1822,20-Apr-2004,7:25 PM,On Motion to Suspend the Rules and Pass,Dosan Ahn Chang Ho Post Office,Passed,213,0,0,14,185,0,0,20,1,0,0,0,399,0,0,34
121,R,108,H R 3970,21-Apr-2004,12:50 PM,"On Motion to Suspend the Rules and Pass, as Amended",Green Chemistry Research and Development Act,Passed,202,14,0,11,199,0,0,6,1,0,0,0,402,14,0,17
122,R,108,H R 4030,21-Apr-2004,12:58 PM,"On Motion to Suspend the Rules and Pass, as Amended",Congressional Medal for Outstanding Contributions in Math and Science Education Act,Passed,210,7,0,10,200,0,0,5,1,0,0,0,411,7,0,15
123,R,108,H R 3147,21-Apr-2004,1:06 PM,"On Motion to Suspend the Rules and Pass, as Amended",James V Hansen Federal Building,Passed,217,0,0,10,200,0,0,5,1,0,0,0,418,0,0,15
124,R,108,H R 4019,21-Apr-2004,1:14 PM,"On Motion to Suspend the Rules and Pass, as Amended",To address the participation of Taiwan in the World Health Organization,Passed,215,0,0,12,200,0,0,5,1,0,0,0,416,0,0,17
125,R,108,H R 1779,21-Apr-2004,1:22 PM,On Motion to Suspend the Rules and Pass,Guardsmen and Reservists Financial Relief Act,Passed,214,0,0,13,200,0,0,5,1,0,0,0,415,0,0,18
126,R,108,H RES 602,22-Apr-2004,12:45 PM,On Ordering the Previous Question,Providing for consideration of the bill (H.R. 2844) the Continuity in Representation Act,Passed,210,0,0,17,0,197,0,8,0,1,0,0,210,198,0,25
127,R,108,H RES 602,22-Apr-2004,12:54 PM,On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 2844) the Continuity in Representation Act,Passed,212,0,0,15,0,196,0,9,0,1,0,0,212,197,0,24
128,R,108,H R 2844,22-Apr-2004,3:31 PM,On Agreeing to the Amendment,None,Failed,0,212,0,15,178,17,0,10,1,0,0,0,179,229,0,25
129,R,108,H R 2844,22-Apr-2004,3:40 PM,On Agreeing to the Amendment,None,Failed,2,207,0,18,185,10,0,10,1,0,0,0,188,217,0,28
130,R,108,H R 2844,22-Apr-2004,4:23 PM,On Passage,Continuity in Representation Act of 2004,Passed,202,7,0,18,104,89,0,12,0,1,0,0,306,97,0,30
