Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
68,D,116,H RES 105,7-Feb-2019,2:34 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 840, the Veterans’ Access to Child Care Act; providing for adoption of H.Res. 86, providing amounts for the expenses of the Select Committee on the Climate Crisis and the Select Committee on the Modernization of Congress; providing for consideration of motions to suspend the rules",Passed,0,189,0,9,227,0,0,7,0,0,0,0,227,189,0,16
69,D,116,H RES 105,7-Feb-2019,2:44 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 840, the Veterans’ Access to Child Care Act; providing for adoption of H.Res. 86, providing amounts for the expenses of the Select Committee on the Climate Crisis and the Select Committee on the Modernization of Congress; providing for consideration of motions to suspend the rules",Passed,0,193,0,5,225,0,0,9,0,0,0,0,225,193,0,14
70,D,116,H R 450,7-Feb-2019,2:51 PM,"On Motion to Suspend the Rules and Pass, as Amended",Preventing Crimes Against Veterans Act of 2019,Passed,191,0,0,7,226,0,0,8,0,0,0,0,417,0,0,15
71,D,116,H R 507,7-Feb-2019,2:59 PM,On Motion to Suspend the Rules and Pass,Put Trafficking Victims First Act of 2019,Passed,189,1,0,8,225,0,0,9,0,0,0,0,414,1,0,17
72,D,116,H R 840,8-Feb-2019,10:43 AM,On Agreeing to the Amendment,None,Failed,172,19,0,9,0,227,0,11,0,0,0,0,172,246,0,20
73,D,116,H R 840,8-Feb-2019,11:04 AM,On Agreeing to the Amendment,None,Agreed to,185,7,0,8,216,12,0,10,0,0,0,0,401,19,0,18
74,D,116,H R 840,8-Feb-2019,11:27 AM,On Motion to Recommit with Instructions,Veterans’ Access to Child Care Act,Failed,189,1,0,8,11,213,0,10,0,0,0,0,200,214,0,18
75,D,116,H R 840,8-Feb-2019,11:34 AM,On Passage,Veterans’ Access to Child Care Act,Passed,178,9,0,11,222,0,0,12,0,0,0,0,400,9,0,23
76,D,116,H R 1065,11-Feb-2019,6:57 PM,On Motion to Suspend the Rules and Pass,Social Media Use in Clearance Investigations Act,Passed,168,3,0,26,209,0,0,25,0,0,0,0,377,3,0,51
77,D,116,H R 1079,11-Feb-2019,7:04 PM,"On Motion to Suspend the Rules and Pass, as Amended",Creating Advanced Streamlined Electronic Services for Constituents Act,Passed,172,0,0,25,207,0,0,27,0,0,0,0,379,0,0,52
78,D,116,H RES 122,13-Feb-2019,1:42 PM,On Ordering the Previous Question,"Providing for consideration of H.J. Res.37, directing the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules",Passed,0,195,0,2,227,0,0,7,0,0,0,0,227,195,0,9
79,D,116,H RES 122,13-Feb-2019,1:50 PM,On Agreeing to the Resolution,"Providing for consideration of H.J. Res.37, directing the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules",Passed,0,193,0,4,228,0,0,6,0,0,0,0,228,193,0,10
80,D,116,JOURNAL,13-Feb-2019,2:03 PM,On Approving the Journal,None,Passed,39,151,0,7,176,48,1,9,0,0,0,0,215,199,1,16
81,D,116,H J RES 37,13-Feb-2019,3:56 PM,On Agreeing to the Amendment,None,Agreed to,195,2,0,2,57,175,0,6,0,0,0,0,252,177,0,8
82,D,116,H J RES 37,13-Feb-2019,4:16 PM,On Motion to Recommit with Instructions,Directing the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress,Passed,194,0,2,1,230,0,0,4,0,0,0,0,424,0,2,5
83,D,116,H J RES 37,13-Feb-2019,4:28 PM,On Passage,Directing the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress,Passed,18,177,1,1,230,0,0,4,0,0,0,0,248,177,1,5
84,D,116,H R 995,13-Feb-2019,4:53 PM,"On Motion to Suspend the Rules and Pass, as Amended",Settlement Agreement Information Database Act,Passed,195,0,0,2,223,0,0,11,0,0,0,0,418,0,0,13
85,D,116,H RES 131,14-Feb-2019,7:26 PM,On Ordering the Previous Question,"Providing for consideration of the conference report to accompany H.J. Res. 31, making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes; providing for proceedings during the period from February 15, 2019 through February 22, 2019",Passed,0,195,0,2,229,0,0,5,0,0,0,0,229,195,0,7
86,D,116,H RES 131,14-Feb-2019,7:35 PM,On Agreeing to the Resolution,"Providing for consideration of the conference report to accompany H.J. Res. 31, making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes; providing for proceedings during the period from February 15, 2019 through February 22, 2019",Passed,0,196,0,1,230,0,0,4,0,0,0,0,230,196,0,5
87,D,116,H J RES 31,14-Feb-2019,8:59 PM,On Agreeing to the Conference Report,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",Passed,87,109,0,1,213,19,0,3,0,0,0,0,300,128,0,4
88,D,116,H R 539,25-Feb-2019,7:00 PM,On Motion to Suspend the Rules and Pass,Innovators to Entrepreneurs Act,Passed,171,18,0,8,214,0,0,20,0,0,0,0,385,18,0,28
89,D,116,H R 276,25-Feb-2019,7:30 PM,On Motion to Suspend the Rules and Pass,Recognizing Achievement in Classified School Employees Act,Passed,170,19,0,8,217,0,0,17,0,0,0,0,387,19,0,25
90,D,116,H RES 145,26-Feb-2019,2:58 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 8) Bipartisan Background Checks Act, and providing for consideration of the bill (H.R. 1112) Enhanced Background Checks Act",Passed,0,191,0,6,229,0,0,5,0,0,0,0,229,191,0,11
91,D,116,H RES 145,26-Feb-2019,3:10 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 8) Bipartisan Background Checks Act, and providing for consideration of the bill (H.R. 1112) Enhanced Background Checks Act",Passed,0,192,0,5,227,2,0,5,0,0,0,0,227,194,0,10
92,D,116,H RES 144,26-Feb-2019,3:20 PM,On Ordering the Previous Question,"Providing for consideration of the joint resolution (H.J. Res. 46) relating to a national emergency declared by the President on February 15, 2019",Passed,0,193,0,4,228,0,0,6,0,0,0,0,228,193,0,10
93,D,116,H RES 144,26-Feb-2019,3:30 PM,On Agreeing to the Resolution,"Providing for consideration of the joint resolution (H.J. Res. 46) relating to a national emergency declared by the President on February 15, 2019",Passed,0,193,0,4,229,0,0,5,0,0,0,0,229,193,0,9
94,D,116,H J RES 46,26-Feb-2019,6:32 PM,On Passage,"Relating to a national emergency declared by the President on February 15, 2019",Passed,13,182,0,2,232,0,0,3,0,0,0,0,245,182,0,5
95,D,116,S 47,26-Feb-2019,6:41 PM,On Motion to Suspend the Rules and Pass,Natural Resources Management Act,Passed,133,62,0,2,230,0,0,4,0,0,0,0,363,62,0,6
96,D,116,H R 8,27-Feb-2019,2:58 PM,On Agreeing to the Amendment,None,Failed,181,15,0,3,1,235,0,2,0,0,0,0,182,250,0,5
97,D,116,H R 8,27-Feb-2019,3:09 PM,On Agreeing to the Amendment,None,Agreed to,79,117,0,3,231,2,0,5,0,0,0,0,310,119,0,8
98,D,116,H R 8,27-Feb-2019,3:33 PM,On Motion to Recommit with Instructions,Bipartisan Background Checks Act,Passed,194,1,0,2,26,208,0,1,0,0,0,0,220,209,0,3
99,D,116,H R 8,27-Feb-2019,3:44 PM,On Passage,Bipartisan Background Checks Act,Passed,8,188,0,1,232,2,0,1,0,0,0,0,240,190,0,2
100,D,116,H R 1112,28-Feb-2019,11:15 AM,On Agreeing to the Amendment,None,Agreed to,49,144,0,6,233,0,0,5,0,0,0,0,282,144,0,11
101,D,116,H R 1112,28-Feb-2019,11:26 AM,On Agreeing to the Amendment,None,Agreed to,3,192,0,4,231,1,0,6,0,0,0,0,234,193,0,10
102,D,116,H R 1112,28-Feb-2019,11:52 AM,On Motion to Recommit with Instructions,Enhanced Background Checks Act,Failed,192,3,0,2,2,229,0,3,0,0,0,0,194,232,0,5
103,D,116,H R 1112,28-Feb-2019,12:00 PM,On Passage,Enhanced Background Checks Act,Passed,3,191,0,3,225,7,0,3,0,0,0,0,228,198,0,6
104,D,116,H R 1381,5-Mar-2019,6:56 PM,On Motion to Suspend the Rules and Pass,Burn Pit Registry Enhancement Act,Passed,187,0,0,10,229,0,0,5,0,0,0,0,416,0,0,15
105,D,116,S 49,5-Mar-2019,7:07 PM,On Motion to Suspend the Rules and Pass,"To designate the outstation of the Department of Veterans Affairs in North Ogden, Utah, as the Major Brent Taylor Vet Center Outstation",Passed,188,0,0,9,229,0,0,5,0,0,0,0,417,0,0,14
106,D,116,H RES 172,6-Mar-2019,1:51 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 1, the For the People Act of 2019; and providing for consideration of motions to suspend the rules",Passed,0,191,0,6,232,0,0,2,0,0,0,0,232,191,0,8
107,D,116,H RES 172,6-Mar-2019,2:00 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 1, the For the People Act of 2019; and providing for consideration of motions to suspend the rules",Passed,0,192,0,5,232,0,0,2,0,0,0,0,232,192,0,7
108,D,116,H RES 183,7-Mar-2019,5:32 PM,"On Motion to Suspend the Rules and Agree, as Amended",Condemning anti-Semitism as hateful expressions of intolerance that are contradictory to the values and aspirations that define the people of the United States and condemning anti-Muslim discrimination and bigotry against minorities as hateful expressions of intolerance that are contrary to the values and aspirations,Passed,173,23,1,0,234,0,0,1,0,0,0,0,407,23,1,1
109,D,116,H R 1,7-Mar-2019,5:42 PM,On Agreeing to the Amendment,None,Agreed to,0,198,0,1,219,17,0,2,0,0,0,0,219,215,0,3
110,D,116,H R 1,7-Mar-2019,5:47 PM,On Agreeing to the Amendment,None,Failed,198,0,0,1,1,235,0,2,0,0,0,0,199,235,0,3
111,D,116,H R 1,7-Mar-2019,5:54 PM,On Agreeing to the Amendment,None,Failed,1,197,0,1,125,108,2,3,0,0,0,0,126,305,2,4
112,D,116,H R 1,7-Mar-2019,5:59 PM,On Agreeing to the Amendment,None,Failed,197,0,0,2,3,233,0,2,0,0,0,0,200,233,0,4
113,D,116,H R 1,7-Mar-2019,6:04 PM,On Agreeing to the Amendment,None,Failed,194,4,0,1,0,234,0,4,0,0,0,0,194,238,0,5
114,D,116,H R 1,7-Mar-2019,6:09 PM,On Agreeing to the Amendment,None,Failed,195,1,0,3,0,236,0,2,0,0,0,0,195,237,0,5
115,D,116,H R 1,8-Mar-2019,10:27 AM,On Agreeing to the Amendment,None,Agreed to,3,188,0,8,234,0,0,4,0,0,0,0,237,188,0,12
116,D,116,H R 1,8-Mar-2019,10:33 AM,On Agreeing to the Amendment,None,Agreed to,8,186,0,5,231,0,0,7,0,0,0,0,239,186,0,12
117,D,116,H R 1,8-Mar-2019,11:11 AM,On Motion to Recommit with Instructions,For the People Act,Failed,191,1,0,5,6,227,0,2,0,0,0,0,197,228,0,7
118,D,116,H R 1,8-Mar-2019,11:21 AM,On Passage,For the People Act,Passed,0,193,0,4,234,0,0,1,0,0,0,0,234,193,0,5
119,D,116,H R 1122,11-Mar-2019,6:56 PM,On Motion to Suspend the Rules and Pass,Housing Choice Voucher Mobility Demonstration Act,Passed,168,22,0,7,219,0,0,15,0,0,0,0,387,22,0,22
120,D,116,H R 758,11-Mar-2019,7:06 PM,"On Motion to Suspend the Rules and Pass, as Amended",Cooperate with Law Enforcement Agencies and Watch Act,Passed,186,7,0,4,218,0,0,16,0,0,0,0,404,7,0,20
121,D,116,H RES 156,12-Mar-2019,2:22 PM,"On Motion to Suspend the Rules and Agree, as Amended",Calling for accountability and justice for the assassination of Boris Nemtsov,Passed,187,1,0,9,229,0,0,5,0,0,0,0,416,1,0,14
