Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
21,D,111,H R 384,15-Jan-2009,1:54 PM,On Agreeing to the Amendment,None,Failed,142,31,0,5,0,249,0,10,0,2,0,0,142,282,0,15
22,D,111,H R 384,15-Jan-2009,2:03 PM,On Agreeing to the Amendment,None,Agreed to,173,0,0,5,251,0,0,8,2,0,0,0,426,0,0,13
23,D,111,H R 384,21-Jan-2009,3:37 PM,On Agreeing to the Amendment,None,Agreed to,174,0,0,4,252,0,0,7,1,1,0,0,427,1,0,11
24,D,111,H R 384,21-Jan-2009,4:05 PM,Table Appeal of the Ruling of the Chair,TARP Reform and Accountability Act,Passed,0,175,0,3,251,1,0,3,0,0,0,0,251,176,0,6
25,D,111,H R 384,21-Jan-2009,4:34 PM,On Motion to Recommit with Instructions,TARP Reform and Accountability Act,Failed,172,2,0,4,27,226,0,2,0,0,0,0,199,228,0,6
26,D,111,H R 384,21-Jan-2009,4:44 PM,On Passage,TARP Reform and Accountability Act,Passed,18,156,0,4,242,10,0,3,0,0,0,0,260,166,0,7
27,D,111,H J RES 3,22-Jan-2009,1:22 PM,On Passage,Relating to the disapproval of obligations under the Emergency Economic Stabilization Act of 2008,Passed,171,4,0,3,99,151,0,6,0,0,0,0,270,155,0,9
28,D,111,H RES 56,22-Jan-2009,1:30 PM,On Motion to Suspend the Rules and Agree,"Designating the week of February 2 through February 6, 2009 as “National School Couseling Week”",Passed,172,0,0,6,245,0,0,10,0,0,0,0,417,0,0,16
29,D,111,H RES 58,22-Jan-2009,1:38 PM,On Motion to Suspend the Rules and Agree,Commending the University of Florida Gators for winning the Bowl Championship Series National Championship Game,Passed,161,3,5,9,238,2,2,13,0,0,0,0,399,5,7,22
30,D,111,H RES 31,26-Jan-2009,6:58 PM,On Motion to Suspend the Rules and Agree,"Expressing support for designation of January 28, 2009, as “National Data Privacy Day”",Passed,164,0,0,14,238,0,0,16,0,0,0,0,402,0,0,30
31,D,111,H RES 84,26-Jan-2009,7:08 PM,On Motion to Suspend the Rules and Agree,"Honoring the heroic actions of the pilot, crew, and rescuers of US Airways Flight 1549",Passed,164,0,0,14,238,0,0,16,0,0,0,0,402,0,0,30
32,D,111,H RES 87,27-Jan-2009,2:21 PM,On Ordering the Previous Question,Rule providing for consideration of the bill S. 181,Passed,0,175,0,3,252,0,0,2,0,0,0,0,252,175,0,5
33,D,111,H RES 87,27-Jan-2009,2:30 PM,On Agreeing to the Resolution,Rule providing for consideration of the bill S. 181,Passed,0,174,0,4,252,0,0,2,0,0,0,0,252,174,0,6
34,D,111,H RES 88,27-Jan-2009,2:46 PM,On Ordering the Previous Question,Rule providing for consideration of the bill H.R. 1,Passed,0,175,0,3,244,8,0,2,0,0,0,0,244,183,0,5
35,D,111,H RES 88,27-Jan-2009,2:58 PM,On Agreeing to the Resolution,Rule providing for consideration of the bill H.R. 1,Passed,0,175,0,3,235,16,0,3,0,0,0,0,235,191,0,6
36,D,111,S 181,27-Jan-2009,4:15 PM,On Motion to Commit,Lilly Ledbetter Fair Pay Act of 2009,Failed,174,1,0,3,2,249,0,3,0,0,0,0,176,250,0,6
37,D,111,S 181,27-Jan-2009,4:25 PM,On Passage,Lilly Ledbetter Fair Pay Act of 2009,Passed,3,172,0,3,247,5,0,3,0,0,0,0,250,177,0,6
38,D,111,H R 1,27-Jan-2009,4:42 PM,On Question of Consideration of Bill,Making supplemental appropriations for fiscal year ending 2009,Passed,0,172,0,6,224,27,0,4,0,0,0,0,224,199,0,10
39,D,111,H RES 92,28-Jan-2009,11:05 AM,On Question of Consideration of Resolution,Rule providing for consideration of H.R. 1,Passed,0,169,0,9,240,5,0,9,0,0,0,0,240,174,0,18
40,D,111,H RES 92,28-Jan-2009,12:43 PM,On Agreeing to the Resolution,Rule providing for consideration of H.R. 1,Passed,0,176,0,2,243,9,0,2,0,0,0,0,243,185,0,4
41,D,111,S 328,28-Jan-2009,12:53 PM,"On Motion to Suspend the Rules and Pass, as Amended",To postpone the DTV transition date.,Failed,22,155,0,1,236,13,0,5,0,0,0,0,258,168,0,6
42,D,111,H R 1,28-Jan-2009,5:10 PM,On Agreeing to the Amendment,None,Failed,134,43,0,1,0,257,0,1,0,2,0,0,134,302,0,2
43,D,111,H R 1,28-Jan-2009,5:18 PM,On Agreeing to the Amendment,None,Failed,116,61,0,1,0,257,0,1,0,2,0,0,116,320,0,2
44,D,111,H R 1,28-Jan-2009,5:30 PM,On Agreeing to the Amendment,None,Failed,168,9,0,1,2,255,0,1,0,2,0,0,170,266,0,2
45,D,111,H R 1,28-Jan-2009,6:03 PM,On Motion to Recommit with Instructions,Making supplemental appropriations for fiscal year ending 2009,Failed,146,31,0,1,13,239,0,2,0,0,0,0,159,270,0,3
46,D,111,H R 1,28-Jan-2009,6:11 PM,On Passage,Making supplemental appropriations for fiscal year ending 2009,Passed,0,177,0,1,244,11,0,0,0,0,0,0,244,188,0,1
47,D,111,H RES 82,3-Feb-2009,6:55 PM,On Motion to Suspend the Rules and Agree,Raising awareness and encouraging prevention of stalking by establishing January 2009 as “National Stalking Awareness Month”,Passed,170,0,0,8,247,0,0,7,0,0,0,0,417,0,0,15
48,D,111,H RES 103,3-Feb-2009,7:06 PM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of National Teen Dating Violence Awareness and Prevention Week,Passed,171,0,0,7,248,0,0,6,0,0,0,0,419,0,0,13
49,D,111,H R 559,3-Feb-2009,7:19 PM,On Motion to Suspend the Rules and Pass,FAST Redress Act of 2009,Passed,168,3,0,7,245,0,0,9,0,0,0,0,413,3,0,16
50,D,111,H R 2,4-Feb-2009,1:10 PM,On Motion to Concur in the Senate Amendment,Children’s Health Insurance Program Reauthorization Act of 2009,Passed,40,133,0,5,250,2,0,3,0,0,0,0,290,135,0,8
51,D,111,S 352,4-Feb-2009,4:04 PM,On Motion to Commit with Instructions,DTV Delay Act,Failed,165,6,0,7,15,236,0,3,0,0,0,0,180,242,0,10
52,D,111,S 352,4-Feb-2009,4:12 PM,On Passage,DTV Delay Act,Passed,23,148,0,7,241,10,0,3,0,0,0,0,264,158,0,10
53,D,111,H R 738,4-Feb-2009,4:19 PM,On Motion to Suspend the Rules and Pass,Death in Custody Reporting Act,Passed,165,0,0,13,242,1,0,11,0,0,0,0,407,1,0,24
54,D,111,H R 1,10-Feb-2009,4:30 PM,On Motion to Instruct Conferees,Making supplemental appropriations for fiscal year ending 2009,Passed,167,0,0,11,236,0,0,18,0,0,0,0,403,0,0,29
55,D,111,H RES 114,10-Feb-2009,4:37 PM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of “National Girls and Women in Sports Day”,Passed,162,0,0,16,236,0,0,18,0,0,0,0,398,0,0,34
56,D,111,H RES 60,10-Feb-2009,4:46 PM,On Motion to Suspend the Rules and Agree,Recognizing and commending University of Oklahoma quarterback Sam Bradford for winning the 2008 Heisman Trophy and for his academic and athletic accomplishments,Passed,162,0,0,16,232,0,0,22,0,0,0,0,394,0,0,38
57,D,111,H RES 143,10-Feb-2009,7:38 PM,On Motion to Table,Raising a Question of the Privileges of the House,Passed,5,157,9,7,237,0,7,10,0,0,0,0,242,157,16,17
58,D,111,H RES 128,10-Feb-2009,7:47 PM,"On Motion to Suspend the Rules and Agree, as Amended",Honoring Miami University for its 200 years of commitment to extraordinary higher education,Passed,170,0,0,8,243,0,0,11,0,0,0,0,413,0,0,19
59,D,111,H RES 134,10-Feb-2009,7:54 PM,On Motion to Suspend the Rules and Agree,"Recognizing the 50th Anniversary of Dr. Martin Luther King, Jr.’s visit to India, and the positive influence that the teachings of Mahatma Gandhi had on Dr. King’s work during the Civil Rights Movement",Passed,165,0,0,13,241,0,0,13,0,0,0,0,406,0,0,26
60,D,111,H CON RES 47,11-Feb-2009,2:32 PM,On Agreeing to the Resolution,Providing for an adjournment or recess of the two Houses,Passed,1,173,0,4,237,8,1,8,0,0,0,0,238,181,1,12
61,D,111,H RES 154,11-Feb-2009,2:46 PM,On Motion to Suspend the Rules and Agree,Honoring John D. Dingell for holding the record as the longest serving member of the House of Representatives,Passed,174,0,0,4,249,0,1,5,0,0,0,0,423,0,1,9
62,D,111,H R 448,11-Feb-2009,2:57 PM,"On Motion to Suspend the Rules and Pass, as Amended",Elder Abuse Victims Act,Passed,149,25,0,4,248,0,0,6,0,0,0,0,397,25,0,10
63,D,111,H RES 157,12-Feb-2009,1:27 PM,On Agreeing to the Resolution,"Providing for consideration of motions to suspend the rules, and for other purposes",Passed,0,172,0,6,248,2,0,4,0,0,0,0,248,174,0,10
64,D,111,H RES 117,12-Feb-2009,1:36 PM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of National Engineers Week,Passed,172,0,0,6,250,0,0,4,0,0,0,0,422,0,0,10
65,D,111,H CON RES 35,12-Feb-2009,1:44 PM,On Motion to Suspend the Rules and Agree,Honoring and praising the National Association for the Advancement of Colored People on the occasion of its 100th anniversary,Passed,173,0,0,5,251,0,0,3,0,0,0,0,424,0,0,8
66,D,111,H RES 168,13-Feb-2009,11:07 AM,On Ordering the Previous Question,"Providing for consideration of the conference report to accompany H.R. 1, Economic Stimulus",Passed,0,176,0,2,234,18,0,2,0,0,0,0,234,194,0,4
67,D,111,H RES 168,13-Feb-2009,11:14 AM,On Agreeing to the Resolution,"Providing for consideration of the conference report to accompany H.R. 1, Economic Stimulus",Passed,0,173,0,5,231,21,0,2,0,0,0,0,231,194,0,7
68,D,111,H R 1,13-Feb-2009,11:37 AM,On Question of Consideration of Conference Report,Making supplemental appropriations for fiscal year ending 2009,Passed,0,176,0,2,232,19,0,3,0,0,0,0,232,195,0,5
69,D,111,H R 1,13-Feb-2009,2:15 PM,On Motion to Recommit Conference Report with Instructions,Making supplemental appropriations for fiscal year ending 2009,Failed,172,4,0,2,14,240,0,1,0,0,0,0,186,244,0,3
70,D,111,H R 1,13-Feb-2009,2:24 PM,On Agreeing to the Conference Report,Making supplemental appropriations for fiscal year ending 2009,Passed,0,176,0,2,246,7,1,1,0,0,0,0,246,183,1,3
71,D,111,H RES 139,13-Feb-2009,2:40 PM,On Motion to Suspend the Rules and Agree,Commemorating the life and legacy of President Abraham Lincoln on the bicentennial of his birth,Passed,161,0,0,17,242,0,0,12,0,0,0,0,403,0,0,29
72,D,111,H R 911,23-Feb-2009,7:01 PM,On Motion to Suspend the Rules and Pass,Stop Child Abuse in Residential Programs for Teens Act,Passed,64,101,0,13,231,1,0,22,0,0,0,0,295,102,0,35
73,D,111,H R 44,23-Feb-2009,7:09 PM,On Motion to Suspend the Rules and Pass,Guam World War II Loyalty Recognition Act,Passed,68,97,0,13,231,2,0,21,0,0,0,0,299,99,0,34
74,D,111,H R 601,23-Feb-2009,7:19 PM,On Motion to Suspend the Rules and Pass,Box Elder Utah Land Conveyance Act,Passed,165,0,0,13,231,1,0,22,0,0,0,0,396,1,0,35
75,D,111,JOURNAL,24-Feb-2009,1:50 PM,On Approving the Journal,None,Passed,14,149,0,15,228,14,0,12,0,0,0,0,242,163,0,27
76,D,111,H R 80,24-Feb-2009,2:09 PM,On Motion to Suspend the Rules and Pass,Captive Primate Safety Act,Passed,76,93,0,9,247,2,0,5,0,0,0,0,323,95,0,14
77,D,111,H R 637,24-Feb-2009,2:17 PM,On Motion to Suspend the Rules and Pass,South Orange County Recycled Water Enhancement Act,Passed,153,16,0,9,249,0,0,5,0,0,0,0,402,16,0,14
78,D,111,H RES 83,24-Feb-2009,2:24 PM,On Motion to Suspend the Rules and Agree,Recognizing the significance of Black History Month,Passed,171,0,0,7,249,0,0,5,0,0,0,0,420,0,0,12
79,D,111,S 234,24-Feb-2009,2:31 PM,On Motion to Suspend the Rules and Pass,"Colonel John H. Wilson, Jr. Post Office Building",Passed,168,0,0,10,249,0,0,5,0,0,0,0,417,0,0,15
80,D,111,JOURNAL,25-Feb-2009,11:18 AM,On Approving the Journal,None,Passed,20,151,0,7,226,18,0,9,0,0,0,0,246,169,0,16
81,D,111,H RES 47,25-Feb-2009,11:27 AM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of Peace Officers Memorial Day,Passed,174,0,0,4,247,0,0,6,0,0,0,0,421,0,0,10
82,D,111,H RES 180,25-Feb-2009,11:34 AM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of the third annual America Saves Week,Passed,171,2,0,5,244,0,0,9,0,0,0,0,415,2,0,14
83,D,111,H RES 184,25-Feb-2009,12:17 PM,On Consideration of the Resolution,"Providing for consideration of H.R. 1105, the Omnibus Appropriations for 2009",Passed,1,169,0,8,233,8,0,12,0,0,0,0,234,177,0,20
84,D,111,H RES 184,25-Feb-2009,1:52 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 1105, the Omnibus Appropriations for 2009",Passed,155,18,0,5,238,7,0,8,0,0,0,0,393,25,0,13
85,D,111,H RES 184,25-Feb-2009,2:09 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 1105, the Omnibus Appropriations for 2009",Passed,153,21,0,4,245,3,0,5,0,0,0,0,398,24,0,9
86,D,111,H R 1105,25-Feb-2009,3:50 PM,On Passage,"Omnibus Appropriations Act, 2009",Passed,16,158,0,4,229,20,0,4,0,0,0,0,245,178,0,8
87,D,111,H RES 189,25-Feb-2009,4:15 PM,On Motion to Table,Flake of Arizona Privileged Resolution,Passed,2,165,6,5,224,17,6,6,0,0,0,0,226,182,12,11
88,D,111,H RES 190,26-Feb-2009,11:52 AM,On Ordering the Previous Question,Providing for consideration of H.R. 1106 to prevent mortgage foreclosures and enhance mortgage credit availability,Passed,0,172,0,6,238,11,0,4,0,0,0,0,238,183,0,10
89,D,111,H RES 190,26-Feb-2009,12:13 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 1106 to prevent mortgage foreclosures and enhance mortgage credit availability,Passed,0,172,0,6,224,26,0,3,0,0,0,0,224,198,0,9
90,D,111,H RES 183,26-Feb-2009,2:04 PM,On Motion to Suspend the Rules and Agree,"Expressing condolences to the families, friends, and loved ones of the victims of the crash of Continental Connection Flight 3407, and for other purposes",Passed,161,0,0,17,238,0,0,15,0,0,0,0,399,0,0,32
91,D,111,H R 146,3-Mar-2009,3:59 PM,"On Motion to Suspend the Rules and Pass, as Amended",Revolutionary War and War of 1812 Battlefield Protection Act,Passed,157,13,0,8,237,0,0,16,0,0,0,0,394,13,0,24
92,D,111,H R 548,3-Mar-2009,4:09 PM,"On Motion to Suspend the Rules and Pass, as Amended",Civil War Battlefield Preservation Act,Passed,157,13,0,8,245,0,0,8,0,0,0,0,402,13,0,16
93,D,111,H RES 77,3-Mar-2009,4:16 PM,On Motion to Suspend the Rules and Agree,"Congratulating the University of Mary Washington in Fredericksburg, Virginia, for more than 100 years of service and leadership to the United States",Passed,169,0,0,9,245,0,0,8,0,0,0,0,414,0,0,17
94,D,111,H RES 201,4-Mar-2009,2:53 PM,On Motion to Suspend the Rules and Agree,"Recognizing Beverly Eckert’s service to the Nation and particularly to the survivors and families of the September 11, 2001, attacks.",Passed,173,0,0,5,246,0,0,7,0,0,0,0,419,0,0,12
95,D,111,H RES 195,4-Mar-2009,3:03 PM,On Motion to Suspend the Rules and Agree,Recognizing and honoring the employees of the Department of Homeland Security on its sixth anniversary for their continuous efforts to keep the nation safe.,Passed,173,0,0,5,245,0,0,8,0,0,0,0,418,0,0,13
96,D,111,H RES 45,4-Mar-2009,3:12 PM,On Motion to Suspend the Rules and Agree,Raising awareness and promoting education on the criminal justice system by establishing March as “National Criminal Justice Month”.,Passed,172,0,0,6,243,0,0,10,0,0,0,0,415,0,0,16
97,D,111,H RES 205,5-Mar-2009,11:55 AM,On Agreeing to the Resolution,Providing for further consideration of the bill (H.R. 1106) to prevent mortgage foreclosures and enhance mortgage credit availability,Passed,0,174,0,4,239,7,1,6,0,0,0,0,239,181,1,10
98,D,111,H RES 146,5-Mar-2009,12:05 PM,On Motion to Suspend the Rules and Agree,"Designating March 2, 2009, as “Read Across America Day”",Passed,174,0,0,4,243,0,0,10,0,0,0,0,417,0,0,14
99,D,111,H CON RES 14,5-Mar-2009,12:13 PM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of Multiple Sclerosis Awareness Week.,Passed,174,0,0,4,242,0,0,11,0,0,0,0,416,0,0,15
100,D,111,H R 1106,5-Mar-2009,5:22 PM,On Agreeing to the Amendment,None,Agreed to,10,164,0,4,253,0,0,6,0,0,0,0,263,164,0,10
101,D,111,H R 1106,5-Mar-2009,5:31 PM,On Agreeing to the Amendment,None,Failed,174,0,0,4,37,218,0,4,0,0,0,0,211,218,0,8
102,D,111,H R 1106,5-Mar-2009,5:38 PM,On Agreeing to the Amendment,None,Agreed to,169,2,0,7,254,0,0,5,0,0,0,0,423,2,0,12
103,D,111,H R 1106,5-Mar-2009,6:08 PM,On Motion to Recommit with Instructions,Helping Families Save Their Homes Act of 2009,Failed,174,0,0,4,8,242,0,3,0,0,0,0,182,242,0,7
104,D,111,H R 1106,5-Mar-2009,6:17 PM,On Passage,Helping Families Save Their Homes Act of 2009,Passed,7,167,0,4,227,24,0,3,0,0,0,0,234,191,0,7
105,D,111,H RES 212,5-Mar-2009,6:40 PM,On Motion to Table,Raising a question of the privileges of the House.,Passed,4,160,9,5,218,21,5,9,0,0,0,0,222,181,14,14
106,D,111,H RES 153,5-Mar-2009,6:51 PM,On Motion to Suspend the Rules and Agree,Commending the University of Southern California Trojan football team for its victory in the 2009 Rose Bowl,Passed,154,5,1,18,208,10,3,32,0,0,0,0,362,15,4,50
107,D,111,JOURNAL,6-Mar-2009,10:42 AM,On Approving the Journal,None,Passed,19,128,0,31,201,14,0,38,0,0,0,0,220,142,0,69
108,D,111,H J RES 38,6-Mar-2009,12:00 PM,On Motion to Recommit with Instructions,"Making further continuing appropriations for fiscal year 2009, and for other purposes",Failed,152,0,0,26,8,218,0,27,0,0,0,0,160,218,0,53
109,D,111,H J RES 38,6-Mar-2009,12:07 PM,On Passage,"Making further continuing appropriations for fiscal year 2009, and for other purposes",Passed,104,48,0,26,224,2,0,27,0,0,0,0,328,50,0,53
110,D,111,H RES 210,9-Mar-2009,6:57 PM,On Motion to Suspend the Rules and Agree,Expressing the sense of the House of Representatives that providing breakfast in schools through the National School Breakfast Program has a positive impact on classroom performance,Passed,152,11,0,15,231,0,0,22,0,0,0,0,383,11,0,37
111,D,111,H RES 222,9-Mar-2009,7:06 PM,On Motion to Suspend the Rules and Agree,Congratulating the National Assessment Governing Board on its 20th Anniversary in measuring student academic achievement,Passed,156,9,0,13,232,0,1,20,0,0,0,0,388,9,1,33
112,D,111,H R 131,9-Mar-2009,7:16 PM,"On Motion to Suspend the Rules and Pass, as Amended",Ronald Reagan Centennial Commission Act,Passed,160,2,0,16,211,17,1,24,0,0,0,0,371,19,1,40
113,D,111,H RES 228,10-Mar-2009,2:10 PM,On Motion to Table,Flake Privilege Resolution,Passed,4,162,9,3,224,22,5,2,0,0,0,0,228,184,14,5
114,D,111,H R 813,10-Mar-2009,2:18 PM,On Motion to Suspend the Rules and Pass,J. Herbert W. Small Federal Building and United States Courthouse,Passed,176,0,0,2,251,0,0,2,0,0,0,0,427,0,0,4
115,D,111,H R 842,10-Mar-2009,2:25 PM,On Motion to Suspend the Rules and Pass,R. Jess Brown United States Courthouse,Passed,174,0,0,4,250,0,0,3,0,0,0,0,424,0,0,7
116,D,111,H RES 67,11-Mar-2009,12:31 PM,On Motion to Suspend the Rules and Agree,"Recognizing and commending the National Aeronautics and Space Administration (NASA), the Jet Propulsion Laboratory (JPL), and Cornell University for the success of the Mars Exploration Rovers, Spirit and Opportunity, on the 5th anniversary of their successful landing",Passed,173,0,0,5,248,0,0,5,0,0,0,0,421,0,0,10
117,D,111,S 22,11-Mar-2009,12:38 PM,"On Motion to Suspend the Rules and Pass, as Amended",Omnibus Public Land Management Act,Failed,34,141,0,3,248,3,0,3,0,0,0,0,282,144,0,6
118,D,111,H CON RES 38,11-Mar-2009,12:52 PM,On Motion to Suspend the Rules and Agree,Authorizing the use of the Capitol Grounds for the National Peace Officers’ Memorial Service,Passed,173,0,0,5,244,0,0,9,0,0,0,0,417,0,0,14
119,D,111,H CON RES 64,11-Mar-2009,3:22 PM,On Motion to Suspend the Rules and Agree,Urging the President to designate 2009 as the “Year of the Military Family”,Passed,174,0,0,4,248,0,0,5,0,0,0,0,422,0,0,9
120,D,111,H RES 125,11-Mar-2009,3:30 PM,"On Motion to Suspend the Rules and Agree, as Amended","Calling on the central authority of Brazil to immediately discharge all judicial proceedings as a matter of extreme urgency to obtain the return of Sean Goldman to his father, David Goldman, for immediate return to the United States",Passed,173,0,0,5,245,0,0,8,0,0,0,0,418,0,0,13
121,D,111,H RES 226,11-Mar-2009,3:38 PM,On Motion to Suspend the Rules and Agree,Recognizing the plight of the Tibetan people on the 50th anniversary of His Holiness the Dalai Lama being forced into exile and calling for a sustained multilateral effort to bring about a durable and peaceful solution to the Tibet issue,Passed,174,1,0,3,248,0,0,6,0,0,0,0,422,1,0,9
122,D,111,H R 1262,12-Mar-2009,2:01 PM,On Agreeing to the Amendment,None,Failed,139,35,0,4,1,249,0,9,0,0,0,0,140,284,0,13
123,D,111,H R 1262,12-Mar-2009,2:19 PM,On Passage,Federal Water Pollution Control Act Authorization Amendments,Passed,73,101,0,4,244,0,0,9,0,0,0,0,317,101,0,13
124,D,111,H RES 224,12-Mar-2009,2:30 PM,On Motion to Suspend the Rules and Agree,"Supporting the designation of Pi Day, and for other purposes",Passed,162,10,0,6,229,0,0,24,0,0,0,0,391,10,0,30
125,D,111,H R 987,16-Mar-2009,6:56 PM,On Motion to Suspend the Rules and Pass,"John Scott Challis, Jr. Post Office",Passed,151,0,0,27,233,0,0,20,0,0,0,0,384,0,0,47
126,D,111,H R 1217,16-Mar-2009,7:04 PM,On Motion to Suspend the Rules and Pass,Specialist Peter J. Navarro Post Office Building,Passed,150,0,0,28,234,0,0,19,0,0,0,0,384,0,0,47
127,D,111,H R 1284,16-Mar-2009,7:11 PM,On Motion to Suspend the Rules and Pass,Major Ed W. Freeman Post Office,Passed,151,0,0,27,233,0,0,20,0,0,0,0,384,0,0,47
128,D,111,H RES 240,17-Mar-2009,3:07 PM,"On Motion to Suspend the Rules and Agree, as Amended",To support the goals and ideals of Professional Social Work Month and World Social Work Day,Passed,172,0,0,6,249,0,0,4,0,0,0,0,421,0,0,10
129,D,111,H RES 211,17-Mar-2009,3:15 PM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of National Women’s History Month,Passed,171,0,0,7,247,0,0,6,0,0,0,0,418,0,0,13
130,D,111,H R 628,17-Mar-2009,3:23 PM,On Motion to Suspend the Rules and Pass,To establish a pilot program in certain United States district courts to encourage enhancement of expertise in patent cases among district judges,Passed,163,7,0,8,246,0,0,7,0,0,0,0,409,7,0,15
131,D,111,H RES 250,18-Mar-2009,12:14 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 1388, to reauthorize and reform the national service laws",Passed,0,174,0,4,221,8,0,24,0,0,0,0,221,182,0,28
132,D,111,H RES 250,18-Mar-2009,12:27 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 1388, to reauthorize and reform the national service laws",Passed,1,172,0,5,247,2,0,4,0,0,0,0,248,174,0,9
