Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
12,R,104,H RES 338,5-Jan-1996,9:40 PM,On Agreeing to the Resolution,"Providing for the disposition of the Senate amendment to H.R. 1358, Targeted Continuing Appropriations and Marine Fisheries Service Laboratory Transfer",Passed,186,21,0,28,157,3,0,37,1,0,0,0,344,24,0,65
13,R,104,H R 2657,23-Jan-1996,4:16 PM,On Motion to Suspend the Rules and Pass,Ruth and Billy Graham Congressional Gold Medal,Passed,225,0,0,10,177,2,0,18,1,0,0,0,403,2,0,28
14,R,104,S 1341,23-Jan-1996,4:27 PM,On Motion to Suspend the Rules and Pass,Saddleback Mountain-Arizona Settlement Act,Passed,224,0,0,11,178,1,0,18,1,0,0,0,403,1,0,29
15,R,104,H R 2726,23-Jan-1996,4:38 PM,"On Motion to Suspend the Rules and Pass, as Amended",Technical Corrections to Native American Laws,Passed,225,0,0,10,181,0,0,16,1,0,0,0,407,0,0,26
16,R,104,S 1124,24-Jan-1996,3:14 PM,On Agreeing to the Conference Report,National Defense Authorization Act for FY 1996,Passed,202,27,0,6,85,101,0,11,0,1,0,0,287,129,0,17
17,R,104,H RES 342,25-Jan-1996,11:58 AM,On Agreeing to the Resolution,Waiving a requirement of clause 4(b) of rule XI with respect to consideration of certain resolutions reported from the Committee on Rules,Passed,229,0,0,6,0,190,0,7,0,1,0,0,229,191,0,13
18,R,104,H R 2880,25-Jan-1996,7:25 PM,On Motion to Recommit with Instructions,Making appropriations for fiscal year 1996 to make a downpayment toward a balanced budget,Failed,4,222,0,9,188,0,0,9,1,0,0,0,193,222,0,18
19,R,104,H R 2880,25-Jan-1996,7:41 PM,On Passage,Making appropriations for fiscal year 1996 to make a downpayment toward a balanced budget,Passed,224,2,0,9,147,39,0,11,0,1,0,0,371,42,0,20
20,R,104,H RES 349,31-Jan-1996,6:06 PM,On Motion to Suspend the Rules and Agree,Providing for the consideration of S. 534,Failed,102,130,0,3,48,140,0,9,0,1,0,0,150,271,0,12
21,R,104,H R 2036,31-Jan-1996,6:17 PM,"Suspend the rules and pass, as amended",Land Disposal Program Flexibility Act of 1995,Passed,231,1,0,3,171,17,0,9,0,1,0,0,402,19,0,12
22,R,104,H R 2546,31-Jan-1996,8:03 PM,Recommit Conference Report With Instructions,District of Columbia Appropriations for F.Y. 1996,Failed,6,218,0,11,173,14,0,10,1,0,0,0,180,232,0,21
23,R,104,H R 2546,31-Jan-1996,8:21 PM,On Agreeing to the Conference Report,District of Columbia Appropriations for F.Y. 1996,Passed,191,33,0,12,20,167,0,10,0,1,0,0,211,201,0,22
24,R,104,H RES 353,1-Feb-1996,2:39 PM,On Agreeing to the Resolution,Waiving points of order against the conference report to accompany S. 652; Telecommunications Reform Act,Passed,226,4,0,5,111,75,0,11,0,1,0,0,337,80,0,16
25,R,104,S 652,1-Feb-1996,4:23 PM,On Agreeing to the Conference Report,Telecommunications Reform Act,Passed,236,0,0,0,178,15,0,4,0,1,0,0,414,16,0,4
26,R,104,MOTION,1-Feb-1996,5:10 PM,Table the Appeal of the Ruling of the Chair,None,Passed,227,0,0,8,2,187,0,8,0,0,0,1,229,187,0,17
27,R,104,MOTION,1-Feb-1996,5:46 PM,Table the Appeal of the Ruling of the Chair,None,Passed,223,0,0,12,6,181,0,10,0,0,0,1,229,181,0,23
28,R,104,H RES 355,1-Feb-1996,7:22 PM,On Ordering the Previous Question,Providing for the consideration of H.R. 2924; Social Security Benefits,Passed,226,0,0,9,3,178,0,16,0,0,0,1,229,178,0,26
29,R,104,H CON RES 141,1-Feb-1996,7:48 PM,On Agreeing to the Resolution,Providing for the adjournment of the two Houses,Passed,207,16,0,13,0,183,0,14,0,0,0,1,207,199,0,28
30,R,104,H R 2924,1-Feb-1996,8:18 PM,On Passage,Social Security Benefits,Passed,217,0,0,18,179,0,0,18,0,0,0,1,396,0,0,37
31,R,104,H RES 366,28-Feb-1996,12:49 PM,On Ordering the Previous Question,"Providing for the consideration of H.R. 2854, Agricutural Market Transition Act",Passed,223,4,0,8,5,177,0,13,0,1,0,0,228,182,0,21
32,R,104,H RES 366,28-Feb-1996,1:06 PM,On Agreeing to the Resolution,"Providing for the consideration of H.R. 2854, Agricutural Market Transition Act",Passed,225,6,0,4,19,161,0,15,0,1,0,0,244,168,0,19
33,R,104,H R 2854,28-Feb-1996,5:24 PM,On Agreeing to the Amendment,None,Failed,102,130,0,3,65,122,0,8,0,1,0,0,167,253,0,11
34,R,104,H R 2854,28-Feb-1996,6:43 PM,On Agreeing to the Amendment,None,Failed,125,108,0,2,84,103,0,8,0,1,0,0,209,212,0,10
35,R,104,H R 2854,28-Feb-1996,8:33 PM,On Agreeing to the Amendment,None,Failed,133,102,0,0,75,114,1,5,0,1,0,0,208,217,1,5
36,R,104,H R 2854,28-Feb-1996,9:57 PM,On Agreeing to the Amendment,None,Agreed to,149,85,1,0,109,78,0,8,0,1,0,0,258,164,1,8
37,R,104,H R 2854,29-Feb-1996,10:10 AM,On Agreeing to the Amendment,None,Agreed to,191,35,0,9,180,2,0,13,1,0,0,0,372,37,0,22
38,R,104,H R 2854,29-Feb-1996,11:30 AM,On Agreeing to the Amendment,None,Failed,4,229,0,2,158,31,0,6,1,0,0,0,163,260,0,8
39,R,104,H R 2854,29-Feb-1996,12:25 PM,On Agreeing to the Amendment,None,Agreed to,156,79,0,1,142,45,0,8,1,0,0,0,299,124,0,9
40,R,104,H R 2854,29-Feb-1996,1:47 PM,On Agreeing to the Amendment,None,Failed,1,233,0,1,161,25,0,9,1,0,0,0,163,258,0,10
41,R,104,H R 2854,29-Feb-1996,2:26 PM,On Motion to Recommit with Instructions,Agricultural Market Transition Act,Failed,10,224,0,1,145,43,0,7,1,0,0,0,156,267,0,8
42,R,104,H R 2854,29-Feb-1996,2:44 PM,On Passage,Agricultural Market Transition Act,Passed,216,19,0,0,54,135,0,6,0,1,0,0,270,155,0,6
43,R,104,H R 956,29-Feb-1996,4:06 PM,Motion to Instruct Conferees,Product Liability Reform,Passed,82,141,0,12,173,1,0,21,1,0,0,0,256,142,0,33
44,R,104,H R 2778,5-Mar-1996,3:23 PM,"Suspend the rules and pass, as amended",Tax Treatment for Individuals Performing Services in Certain Hazardous Duty Areas,Passed,231,0,0,4,184,0,0,11,1,0,0,0,416,0,0,15
45,R,104,JOURNAL,6-Mar-1996,11:55 AM,On Approving the Journal,None,Passed,209,17,0,9,136,48,2,9,1,0,0,0,346,65,2,18
46,R,104,H RES 370,6-Mar-1996,1:34 PM,On Agreeing to the Resolution,Waiving points of order against the conference report to accompany H.R. 927; Cuban Liberty and Democratic Solidarity Act,Passed,226,0,0,9,121,66,0,8,0,1,0,0,347,67,0,17
47,R,104,H R 927,6-Mar-1996,3:13 PM,On Agreeing to the Conference Report,Cuban Liberty and Democratic Solidarity Act,Passed,230,5,0,1,106,80,1,8,0,1,0,0,336,86,1,9
48,R,104,H R 3021,7-Mar-1996,11:45 AM,On Passage,Debt Limit Extension,Passed,183,45,0,7,178,6,0,11,1,0,0,0,362,51,0,18
49,R,104,H RES 372,7-Mar-1996,1:18 PM,On Agreeing to the Amendment,None,Agreed to,225,0,0,10,3,182,0,10,0,1,0,0,228,183,0,20
50,R,104,H RES 372,7-Mar-1996,1:26 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 3019; Omnibus Appropriations for Fiscal Year 1996,Passed,220,2,0,13,15,172,0,8,0,1,0,0,235,175,0,21
51,R,104,H R 3019,7-Mar-1996,3:38 PM,On Agreeing to the Amendment,None,Failed,49,183,0,3,148,39,0,8,1,0,0,0,198,222,0,11
52,R,104,H R 3019,7-Mar-1996,4:29 PM,On Agreeing to the Amendment,None,Agreed to,203,31,0,2,8,177,0,10,0,1,0,0,211,209,0,12
53,R,104,H R 3019,7-Mar-1996,5:18 PM,On Agreeing to the Amendment,None,Agreed to,214,17,0,4,115,71,0,9,0,1,0,0,329,89,0,13
54,R,104,H R 3019,7-Mar-1996,5:49 PM,On Motion to Recommit with Instructions,Omnibus Appropriations for Fiscal Year 1996,Failed,0,226,0,9,181,2,0,12,1,0,0,0,182,228,0,21
55,R,104,H R 3019,7-Mar-1996,6:06 PM,On Passage,Omnibus Appropriations for Fiscal Year 1996,Passed,207,21,0,8,2,184,0,9,0,1,0,0,209,206,0,17
56,R,104,H RES 375,12-Mar-1996,5:49 PM,On Agreeing to the Resolution,"Waiving points of order against the conference report on H.R. 1561, American Overseas Interests Act",Passed,224,0,0,11,2,179,0,14,0,1,0,0,226,180,0,25
57,R,104,H J RES 78,12-Mar-1996,6:10 PM,"On Motion to Suspend the Rules and Pass, as Amended",Bi-State Development Agency Authority,Passed,223,0,0,12,181,0,0,14,1,0,0,0,405,0,0,26
58,R,104,H CON RES 149,12-Mar-1996,6:19 PM,"On Motion to Suspend the Rules and Agree, as Amended",Condemning Terror Attacks in Israel,Passed,224,0,0,11,181,0,0,14,1,0,0,0,406,0,0,25
59,R,104,H R 1561,12-Mar-1996,7:47 PM,On Agreeing to the Conference Report,American Overseas Interests Act,Passed,217,6,0,12,9,165,0,21,0,1,0,0,226,172,0,33
60,R,104,H RES 380,13-Mar-1996,12:20 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 2703; Anti-Terrorism Act,Passed,221,6,0,8,30,150,0,15,0,1,0,0,251,157,0,23
61,R,104,H R 2703,13-Mar-1996,3:13 PM,On Agreeing to the Amendment,None,Agreed to,178,54,0,3,67,117,0,11,1,0,0,0,246,171,0,14
62,R,104,H J RES 163,14-Mar-1996,12:00 PM,On Passage,Making further continuing appropriations for F.Y. 1996,Passed,230,1,0,4,8,177,0,10,0,1,0,0,238,179,0,14
63,R,104,JOURNAL,14-Mar-1996,12:20 PM,On Approving the Journal,None,Passed,209,18,0,8,126,55,1,13,1,0,0,0,336,73,1,21
64,R,104,H R 2703,14-Mar-1996,12:56 PM,On Agreeing to the Amendment,None,Failed,12,218,0,5,122,65,0,8,1,0,0,0,135,283,0,13
65,R,104,H R 2703,14-Mar-1996,2:31 PM,On Agreeing to the Amendment,None,Failed,2,233,0,0,126,61,0,8,1,0,0,0,129,294,0,8
66,R,104,H R 2703,14-Mar-1996,2:53 PM,On Passage,To Combat Terrorism,Passed,176,58,0,2,53,132,0,10,0,1,0,0,229,191,0,12
67,R,104,H R 2854,14-Mar-1996,3:23 PM,Motion to Instruct Conferees,Agricultural Market Transition Act,Passed,228,0,0,7,183,0,0,12,1,0,0,0,412,0,0,19
68,R,104,H RES 384,19-Mar-1996,5:36 PM,On Ordering the Previous Question,"Providing for the consideration of H.R. 2202, Immigration and National Interest Act",Passed,218,1,0,16,15,150,0,30,0,1,0,0,233,152,0,46
69,R,104,H R 2937,19-Mar-1996,5:56 PM,"Suspend the rules and pass, as amended",White House Travel Office Employees,Passed,201,21,0,13,148,22,0,25,1,0,0,0,350,43,0,38
70,R,104,H CON RES 148,19-Mar-1996,6:10 PM,"Suspend the Rules and Agree, as amended",Taiwan Defense,Passed,217,3,0,15,151,11,7,26,1,0,0,0,369,14,7,41
71,R,104,H R 2202,20-Mar-1996,12:03 PM,On Agreeing to the Amendment,None,Failed,4,223,0,8,116,67,0,12,0,1,0,0,120,291,0,20
72,R,104,H R 2202,20-Mar-1996,12:15 PM,On Agreeing to the Amendment,None,Failed,100,129,0,6,91,91,0,13,0,1,0,0,191,221,0,19
73,R,104,H R 2202,20-Mar-1996,4:34 PM,On Agreeing to the Amendment,None,Failed,161,71,0,3,9,178,0,8,0,1,0,0,170,250,0,11
74,R,104,H R 2202,20-Mar-1996,4:44 PM,On Agreeing to the Amendment,None,Failed,21,211,0,3,129,58,0,8,1,0,0,0,151,269,0,11
75,R,104,H R 2202,20-Mar-1996,5:02 PM,On Agreeing to the Amendment,None,Agreed to,213,20,0,3,44,142,0,9,0,1,0,0,257,163,0,12
76,R,104,H R 2202,20-Mar-1996,5:13 PM,On Agreeing to the Amendment,None,Failed,79,152,0,4,79,108,0,8,1,0,0,0,159,260,0,12
77,R,104,H R 2202,20-Mar-1996,6:47 PM,On Agreeing to the Amendment,None,Failed,43,187,0,5,43,143,0,9,0,1,0,0,86,331,0,14
78,R,104,H R 2202,20-Mar-1996,9:02 PM,On Agreeing to the Amendment,None,Agreed to,182,50,0,4,28,156,0,11,0,1,0,0,210,207,0,15
79,R,104,H R 2202,20-Mar-1996,9:11 PM,On Agreeing to the Amendment,None,Agreed to,217,15,0,3,141,44,0,10,1,0,0,0,359,59,0,13
80,R,104,H RES 386,21-Mar-1996,11:59 AM,On Ordering the Previous Question,"Providing for the consideration of H.J. Res. 165, Further Continuing Appropriations, FY 1996",Passed,232,0,0,3,2,186,0,7,0,1,0,0,234,187,0,10
81,R,104,H RES 386,21-Mar-1996,12:08 PM,On Agreeing to the Resolution,"Providing for the consideration of H.J. Res. 165, Further Continuing Appropriations, FY 1996",Passed,232,0,0,3,5,182,0,8,0,1,0,0,237,183,0,11
82,R,104,H J RES 165,21-Mar-1996,1:54 PM,On Motion to Recommit with Instructions,"Further Continuing Appropriations, FY 1996",Failed,2,230,0,3,189,0,0,6,1,0,0,0,192,230,0,9
83,R,104,H J RES 165,21-Mar-1996,2:06 PM,On Passage,"Further Continuing Appropriations, FY 1996",Passed,231,3,0,1,13,176,0,6,0,1,0,0,244,180,0,7
84,R,104,H R 2202,21-Mar-1996,4:00 PM,On Agreeing to the Amendment,None,Agreed to,75,158,0,2,162,25,0,8,1,0,0,0,238,183,0,10
85,R,104,H R 2202,21-Mar-1996,6:08 PM,On Agreeing to the Amendment,None,Failed,157,76,0,2,23,165,0,7,0,1,0,0,180,242,0,9
86,R,104,H R 2202,21-Mar-1996,7:26 PM,On Agreeing to the Amendment,None,Failed,54,177,0,4,5,179,0,11,0,1,0,0,59,357,0,15
87,R,104,H R 2202,21-Mar-1996,7:35 PM,On Agreeing to the Amendment,None,Failed,134,98,0,3,20,163,0,12,0,1,0,0,154,262,0,15
88,R,104,H R 2202,21-Mar-1996,8:05 PM,On Motion to Recommit with Instructions,Immigration Act of 1995,Failed,14,219,0,2,173,12,0,10,1,0,0,0,188,231,0,12
89,R,104,H R 2202,21-Mar-1996,8:13 PM,On Passage,Immigration Act of 1995,Passed,228,6,0,2,105,80,0,10,0,1,0,0,333,87,0,12
90,R,104,H R 3019,21-Mar-1996,8:49 PM,On Motion to Instruct Conferees,Omnibus Appropriations for Fiscal Year 1996,Failed,20,205,0,10,173,2,0,20,1,0,0,0,194,207,0,30
91,R,104,H RES 388,22-Mar-1996,12:06 PM,On Agreeing to the Resolution,"Providing for the consideration of H.R.125, Crime Enforcement and Second Amendment Restoration Act",Passed,191,34,0,10,53,131,0,11,0,1,0,0,244,166,0,21
92,R,104,H R 125,22-Mar-1996,2:01 PM,On Passage,Gun Crime Enforcement and Second Amendment Restoration Act,Passed,183,42,0,10,56,130,0,9,0,1,0,0,239,173,0,19
93,R,104,H RES 389,27-Mar-1996,6:32 PM,On Agreeing to the Resolution,Providing for the consideration of the Senate amendments to the bill (H.R. 1833) to ban partial birth abortions,Passed,217,13,0,5,52,134,0,9,0,1,0,0,269,148,0,14
94,R,104,H R 1833,27-Mar-1996,8:08 PM,Agree to Senate Amendments,Partial-Birth Abortion Ban,Passed,214,15,0,6,72,113,1,9,0,1,0,0,286,129,1,15
95,R,104,H RES 379,27-Mar-1996,8:27 PM,Suspend the rules and agree,Eighth Anniversary of the Massacre of the Kurds,Passed,228,0,0,7,180,0,0,15,1,0,0,0,409,0,0,22
96,R,104,H CON RES 102,27-Mar-1996,8:36 PM,Suspend the rules and agree,Condemn Iranian Treatment of Baha’is,Passed,227,0,0,8,180,0,0,15,1,0,0,0,408,0,0,23
97,R,104,H RES 391,28-Mar-1996,12:14 PM,On Ordering the Previous Question,Providing for consideration of H.R. 3136; Debt Limit Extension,Passed,227,1,0,7,5,178,0,12,0,1,0,0,232,180,0,19
98,R,104,H RES 391,28-Mar-1996,12:24 PM,"On agreeing to the resolution, as amended",Providing for consideration of H.R. 3136; Debt Limit Extension,Passed,221,3,0,11,11,173,0,11,0,1,0,0,232,177,0,22
99,R,104,MOTION,28-Mar-1996,2:53 PM,Table Appeal of the Ruling of the Chair,None,Passed,231,0,0,4,1,184,0,10,0,1,0,0,232,185,0,14
100,R,104,H R 3136,28-Mar-1996,3:37 PM,Consideration of Motion to Recommit With Instructions,Debt Limit Extension,Failed,7,223,0,5,184,5,0,6,1,0,0,0,192,228,0,11
101,R,104,H R 3136,28-Mar-1996,4:14 PM,On Motion to Recommit with Instructions,Debt Limit Extension,Failed,13,215,0,7,146,40,0,9,0,1,0,0,159,256,0,16
102,R,104,H R 3136,28-Mar-1996,4:32 PM,On Passage,Debt Limit Extension,Passed,201,30,0,4,127,60,0,8,0,1,0,0,328,91,0,12
103,R,104,H RES 392,28-Mar-1996,6:09 PM,On Ordering the Previous Question,"Providing for the consideration of H.R. 3103, Health Coverage Availabilty and Affordability Act",Passed,228,2,0,5,1,183,0,11,0,1,0,0,229,186,0,16
104,R,104,H R 3103,28-Mar-1996,10:25 PM,On Agreeing to the Amendment,None,Failed,10,221,0,5,181,5,0,9,1,0,0,0,192,226,0,14
105,R,104,H R 3103,28-Mar-1996,10:57 PM,On Motion to Recommit with Instructions,Health Coverage Availability and Affordability Act,Failed,3,227,0,5,178,9,0,8,1,0,0,0,182,236,0,13
106,R,104,H R 3103,28-Mar-1996,11:05 PM,On Passage,Health Coverage Availability and Affordability Act,Passed,229,1,0,6,38,149,0,8,0,1,0,0,267,151,0,14
107,R,104,H R 2854,29-Mar-1996,12:36 AM,On Agreeing to the Conference Report,Agricultural Market Transition Act,Passed,211,17,0,7,106,72,0,17,1,0,0,0,318,89,0,24
108,R,104,H RES 394,29-Mar-1996,11:42 AM,On Ordering the Previous Question,Waiving points of order against the conference report to accompany H.R. 956; Product Liability Reform Act,Passed,227,1,0,7,10,171,0,14,0,1,0,0,237,173,0,21
109,R,104,JOURNAL,29-Mar-1996,11:59 AM,On Approving the Journal,None,Passed,220,6,0,9,103,77,1,14,0,0,0,1,323,83,1,24
110,R,104,H R 956,29-Mar-1996,1:43 PM,On Agreeing to the Conference Report,Product Liability Reform,Passed,224,5,0,6,35,152,0,8,0,1,0,0,259,158,0,14
111,R,104,H RES 395,15-Apr-1996,6:03 PM,On Ordering the Previous Question,"Providing for the consideration of H.J. Res. 159, proposing an amendment to the Constitution of the U.S. to require two-thirds majorities for bills increasing taxes",Passed,223,0,0,12,9,167,0,19,0,1,0,0,232,168,0,31
112,R,104,H RES 395,15-Apr-1996,6:20 PM,Table the Motion to Reconsider,"Providing for the consideration of H.J. Res. 159, proposing an amendment to the Constitution of the U.S. to require two-thirds majorities for bills increasing taxes",Passed,224,0,0,11,8,168,0,19,0,1,0,0,232,169,0,30
113,R,104,H RES 395,15-Apr-1996,6:29 PM,On Agreeing to the Resolution,"Providing for the consideration of H.J. Res. 159, proposing an amendment to the Constitution of the U.S. to require two-thirds majorities for bills increasing taxes",Passed,223,0,0,12,11,161,0,23,0,1,0,0,234,162,0,35
114,R,104,H RES 395,15-Apr-1996,6:47 PM,Table the Motion to Reconsider,"Providing for the consideration of H.J. Res. 159, proposing an amendment to the Constitution of the U.S. to require two-thirds majorities for bills increasing taxes",Passed,223,0,0,12,10,163,0,22,0,1,0,0,233,164,0,34
115,R,104,MOTION,15-Apr-1996,7:06 PM,"Consideration of H.J. Res. 159, as Amended",None,Passed,226,0,0,9,15,156,0,24,0,1,0,0,241,157,0,33
116,R,104,MOTION,15-Apr-1996,7:23 PM,table motion to reconsider,None,Passed,223,0,0,12,13,156,0,26,0,1,0,0,236,157,0,38
117,R,104,H J RES 159,15-Apr-1996,11:31 PM,On Passage,Proposing an amendment to the Constitution of the U.S. to require two-thirds majorities for bills increasing taxes,Failed,219,16,0,1,24,160,0,11,0,1,0,0,243,177,0,12
118,R,104,JOURNAL,16-Apr-1996,11:27 AM,On Approving the Journal,None,Passed,210,14,0,11,124,53,1,17,1,0,0,0,335,67,1,28
119,R,104,H R 2337,16-Apr-1996,3:04 PM,"Suspend the rules and pass, as amended",Taxpayer Bill of Rights Act,Passed,233,0,0,2,191,0,0,5,1,0,0,0,425,0,0,7
120,R,104,H RES 316,16-Apr-1996,3:14 PM,Suspend the rules and agree,Condemn Holocaust Doubters,Passed,229,0,0,6,190,0,0,6,1,0,0,0,420,0,0,12
121,R,104,H R 842,17-Apr-1996,4:06 PM,On Agreeing to the Amendment,None,Failed,100,135,0,0,29,162,0,5,0,1,0,0,129,298,0,5
122,R,104,H R 842,17-Apr-1996,4:40 PM,On Passage,Truth in Budgeting Act,Passed,162,72,0,1,121,71,0,4,1,0,0,0,284,143,0,5
123,R,104,H RES 406,18-Apr-1996,12:03 PM,On Agreeing to the Resolution,Tribute to Ronald H. Brown,Passed,233,0,0,3,189,0,0,7,1,0,0,0,423,0,0,10
124,R,104,H RES 405,18-Apr-1996,1:14 PM,On Ordering the Previous Question,Waiving points of order against the conference report to accompany S. 735; Anti-Terrorism Act,Passed,228,2,0,5,46,145,0,5,0,1,0,0,274,148,0,10
125,R,104,H RES 405,18-Apr-1996,1:24 PM,On Agreeing to the Resolution,Waiving points of order against the conference report to accompany S. 735; Anti-Terrorism Act,Passed,220,5,0,10,69,119,0,8,0,1,0,0,289,125,0,18
126,R,104,S 735,18-Apr-1996,2:57 PM,On Agreeing to the Conference Report,Anti-Terrorism Act,Passed,188,46,0,2,105,86,0,5,0,1,0,0,293,133,0,7
127,R,104,H R 1965,23-Apr-1996,5:44 PM,"Suspend Rules and Pass, As Amended",Coastal Zone Management Act of 1972 Reauthorization,Passed,225,0,0,10,181,0,0,15,1,0,0,0,407,0,0,25
128,R,104,H R 2160,23-Apr-1996,5:54 PM,"Suspend Rules and Pass, As Amended",Cooperative Fisheries Management Act,Passed,224,0,0,11,181,0,0,15,1,0,0,0,406,0,0,26
129,R,104,H J RES 175,24-Apr-1996,12:22 PM,On Passage,Making further continuing appropriations for F.Y. 1996,Passed,223,5,0,7,176,9,0,11,1,0,0,0,400,14,0,18
130,R,104,H R 2715,24-Apr-1996,1:32 PM,On Passage,Paperwork Elimination Act of 1996,Passed,227,0,0,8,190,0,0,6,1,0,0,0,418,0,0,14
131,R,104,H R 1675,24-Apr-1996,4:56 PM,On Passage,National Wildlife Refuge Act,Passed,214,18,0,3,73,119,0,4,0,1,0,0,287,138,0,7
132,R,104,JOURNAL,25-Apr-1996,10:25 AM,On Approving the Journal,None,Passed,202,16,0,17,135,40,1,20,1,0,0,0,338,56,1,37
133,R,104,H RES 412,25-Apr-1996,12:55 PM,On Ordering the Previous Question,Waiving a requirement of clause 4(b) of rule XI with respect to consideration of certain resolutions from the Committee on Rules,Passed,216,13,0,6,4,186,0,7,0,1,0,0,220,200,0,13
134,R,104,H RES 412,25-Apr-1996,1:12 PM,On Agreeing to the Resolution,Waiving a requirement of clause 4(b) of rule XI with respect to consideration of certain resolutions from the Committee on Rules,Passed,228,3,0,4,58,131,0,8,0,1,0,0,286,135,0,12
135,R,104,H R 3019,25-Apr-1996,4:53 PM,On Agreeing to the Conference Report,Omnibus Appropriations for Fiscal Year 1996,Passed,214,20,0,2,184,5,0,8,1,0,0,0,399,25,0,10
136,R,104,H R 1561,30-Apr-1996,6:36 PM,"Passage, Objection of the President Notwithstanding",American Overseas Interests Act,Failed,229,3,0,3,5,184,0,8,0,1,0,0,234,188,0,11
137,R,104,H R 3008,30-Apr-1996,6:57 PM,Suspend the rules and pass,Helium Privatization Act of 1995,Passed,229,2,0,4,181,8,0,8,1,0,0,0,411,10,0,12
138,R,104,H R 1823,30-Apr-1996,7:07 PM,"Suspend the rules and pass, as amended",Central Utah Project Completion Act,Passed,228,0,0,7,183,0,0,14,1,0,0,0,412,0,0,21
139,R,104,JOURNAL,1-May-1996,12:01 PM,On Approving the Journal,None,Passed,210,19,0,6,148,32,1,16,0,0,0,1,358,51,1,23
140,R,104,H RES 418,1-May-1996,1:27 PM,On Ordering the Previous Question,"Providing for the consideration of H.R. 2641, United States Marshals Service Improvement Act",Passed,218,12,0,5,1,190,0,6,0,1,0,0,219,203,0,11
141,R,104,H R 2641,1-May-1996,2:29 PM,On Passage,United States Marshals Service Improvement Act,Passed,228,2,0,5,123,69,0,5,0,1,0,0,351,72,0,10
142,R,104,H RES 419,1-May-1996,3:26 PM,On Agreeing to the Resolution,Providing for consideration of H. R. 2149; Ocean Shipping Reform Act,Passed,231,0,0,4,190,0,0,7,1,0,0,0,422,0,0,11
143,R,104,H R 2149,1-May-1996,5:55 PM,On Agreeing to the Amendment,None,Failed,15,214,0,6,181,10,0,6,1,0,0,0,197,224,0,12
144,R,104,H R 2149,1-May-1996,6:25 PM,On Passage,Ocean Shipping Reform Act,Passed,219,9,0,7,20,172,0,5,0,1,0,0,239,182,0,12
145,R,104,S 641,1-May-1996,7:33 PM,On Agreeing to the Conference Report,Ryan White Care Act Amendments,Passed,217,4,0,14,184,0,0,13,1,0,0,0,402,4,0,27
