Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
40,R,106,H R 3081,9-Mar-2000,6:20 PM,On Motion to Recommit with Instructions,Wage and Employment Growth Act,Failed,1,213,0,7,205,4,0,2,1,1,0,0,207,218,0,9
41,R,106,H R 3081,9-Mar-2000,6:32 PM,On Passage,Wage and Employment Growth Act,Passed,215,1,0,6,41,167,0,3,1,1,0,0,257,169,0,9
42,R,106,H R 3846,9-Mar-2000,7:18 PM,Will The House Now Consider The Bill,"To Amend the Fair Labor Standards Act of 1938 to Increase the Minimum Wage, and for other purposes",Passed,72,137,0,12,201,3,0,7,1,1,0,0,274,141,0,19
43,R,106,H R 3846,9-Mar-2000,9:10 PM,On Agreeing to the Amendment,None,Agreed to,42,173,0,6,203,5,0,3,1,1,0,0,246,179,0,9
44,R,106,H R 3846,9-Mar-2000,9:37 PM,On Motion to Recommit with Instructions,"To Amend the Fair Labor Standards Act of 1938 to Increase the Minimum Wage, and for other purposes",Failed,0,214,0,7,180,28,0,3,1,1,0,0,181,243,0,10
45,R,106,H R 3846,9-Mar-2000,9:50 PM,On Passage,"To Amend the Fair Labor Standards Act of 1938 to Increase the Minimum Wage, and for other purposes",Passed,78,137,0,6,203,5,0,3,1,1,0,0,282,143,0,9
46,R,106,H R 3699,14-Mar-2000,6:26 PM,On Motion to Suspend the Rules and Pass,Designating the Joel T. Broyhill Post Office Building,Passed,209,0,0,12,194,0,0,17,2,0,0,0,405,0,0,29
47,R,106,H R 3701,14-Mar-2000,6:51 PM,On Motion to Suspend the Rules and Pass,Designating the Joseph L. Fisher Post Office Building,Passed,206,0,0,15,192,0,0,19,2,0,0,0,400,0,0,34
48,R,106,H R 1000,15-Mar-2000,1:00 PM,On Agreeing to the Conference Report,Wendell H. Ford Aviation Investment and Reform Act for the 21st Century,Passed,149,68,0,4,169,32,0,10,1,1,0,0,319,101,0,14
49,R,106,H R 3843,15-Mar-2000,2:30 PM,On Passage,Small Business Authorization Act,Passed,205,11,0,5,203,0,0,8,2,0,0,0,410,11,0,13
50,R,106,H R 1501,15-Mar-2000,4:07 PM,On Motion to Instruct Conferees,Juvenile Justice Reform Act,Passed,46,172,0,3,171,32,0,8,1,1,0,0,218,205,0,11
51,R,106,H RES 441,16-Mar-2000,11:32 AM,On Agreeing to the Resolution,Providing for consideration of H.R. 2372; Private Property Rights Implementation Act of 2000,Passed,214,1,0,6,61,143,0,7,1,1,0,0,276,145,0,13
52,R,106,H R 2372,16-Mar-2000,3:55 PM,On Agreeing to the Amendment,None,Failed,0,213,0,8,169,37,0,5,1,1,0,0,170,251,0,13
53,R,106,H R 2372,16-Mar-2000,5:40 PM,On Agreeing to the Amendment,None,Failed,36,173,0,12,142,60,0,9,1,1,0,0,179,234,0,21
54,R,106,H R 2372,16-Mar-2000,6:09 PM,On Motion to Recommit with Instructions,Private Property Rights Implementation Act of 2000,Failed,0,209,0,12,154,44,0,13,1,1,0,0,155,254,0,25
55,R,106,H R 2372,16-Mar-2000,6:16 PM,On Passage,Private Property Rights Implementation Act of 2000,Passed,173,33,0,15,52,148,0,11,1,1,0,0,226,182,0,26
56,R,106,H CON RES 288,21-Mar-2000,7:25 PM,On Motion to Suspend the rules and Agree,Recognizing the importance of families and children in the United States and expressing support for the goals and ideas of National Family Day,Passed,206,0,0,15,184,0,0,27,2,0,0,0,392,0,0,42
57,R,106,H RES 182,21-Mar-2000,7:34 PM,On Motion to Suspend the Rules and Agree,Expressing the sense of the House of Representatives that the National Park Service should take full advantage of support services offered by the Department of Defense,Passed,206,2,0,13,184,0,0,27,2,0,0,0,392,2,0,40
58,R,106,JOURNAL,22-Mar-2000,11:12 AM,On Approving the Journal,None,Passed,190,14,1,16,160,35,0,16,2,0,0,0,352,49,1,32
59,R,106,H RES 444,22-Mar-2000,12:08 PM,On Ordering the Previous Question,Providing for consideration of S. 1287; Nuclear Waste Policy Amendments Act,Passed,213,0,0,8,5,194,0,12,1,1,0,0,219,195,0,20
60,R,106,H RES 444,22-Mar-2000,12:16 PM,On Agreeing to the Resolution,Providing for consideration of S. 1287; Nuclear Waste Policy Amendments Act,Passed,211,1,0,9,8,189,0,14,1,1,0,0,220,191,0,23
61,R,106,S 1287,22-Mar-2000,12:53 PM,Will the House Consider the Bill,Nuclear Waste Policy Amendments Act of 2000,Passed,197,15,0,10,8,189,0,14,1,1,0,0,206,205,0,24
62,R,106,S 1287,22-Mar-2000,2:36 PM,Commit with Instructions,Nuclear Waste Policy Amendments Act of 2000,Failed,4,215,0,3,183,17,0,11,1,1,0,0,188,233,0,14
63,R,106,S 1287,22-Mar-2000,2:53 PM,On Passage,Nuclear Waste Policy Amendments Act of 2000,Passed,199,18,0,5,53,148,0,10,1,1,0,0,253,167,0,15
64,R,106,H RES 445,22-Mar-2000,4:26 PM,On Ordering the Previous Question,Providing for consideration of H.R. 3822; Oil Price Reduction Act of 2000,Passed,217,0,0,4,4,199,0,8,1,1,0,0,222,200,0,12
65,R,106,H R 3822,22-Mar-2000,7:13 PM,On Passage,Oil Price Reduction Act,Passed,193,23,0,5,187,15,1,8,2,0,0,0,382,38,1,13
66,R,106,JOURNAL,23-Mar-2000,10:47 AM,On Approving the Journal,None,Passed,189,17,0,15,154,41,0,16,2,0,0,0,345,58,0,31
67,R,106,H RES 446,23-Mar-2000,12:37 PM,On Ordering the Previous Question,Providing for consideration of H. Con Res. 290 establishing the congressional budget for the United States Government for FY 2001,Passed,217,0,0,4,2,202,0,7,1,1,0,0,220,203,0,11
68,R,106,H RES 446,23-Mar-2000,12:53 PM,"On agreeing to the resolution, as amended",Providing for consideration of H. Con Res. 290 establishing the congressional budget for the United States Government for FY 2001,Passed,209,8,0,4,18,185,0,8,1,1,0,0,228,194,0,12
69,R,106,H CON RES 290,23-Mar-2000,4:01 PM,On Motion that the Committee Rise,Budget Resolution for F.Y. 2001,Passed,212,0,0,9,32,164,0,15,1,1,0,0,245,165,0,24
70,R,106,H CON RES 290,23-Mar-2000,7:00 PM,On Agreeing to the Amendment,None,Failed,0,212,0,9,69,135,0,7,1,1,0,0,70,348,0,16
71,R,106,H CON RES 290,23-Mar-2000,8:12 PM,On Agreeing to the Amendment,None,Failed,0,211,0,10,60,139,0,12,1,1,0,0,61,351,0,22
72,R,106,H CON RES 290,23-Mar-2000,9:25 PM,On Agreeing to the Amendment,None,Failed,33,178,1,9,138,63,0,10,0,2,0,0,171,243,1,19
73,R,106,H CON RES 290,23-Mar-2000,10:39 PM,On Agreeing to the Amendment,None,Failed,77,135,0,9,0,203,0,8,1,1,0,0,78,339,0,17
74,R,106,H CON RES 290,23-Mar-2000,11:48 PM,On Agreeing to the Amendment,None,Failed,0,212,0,9,184,19,0,8,0,2,0,0,184,233,0,17
75,R,106,H CON RES 290,24-Mar-2000,12:19 AM,On Agreeing to the Resolution,Budget Resolution for F.Y. 2001,Passed,208,5,0,9,2,201,0,8,1,1,0,0,211,207,0,17
76,R,106,H R 2412,28-Mar-2000,6:28 PM,On Motion to Suspend the Rules and Pass,Designating the E. Ross Adair Federal Building and U.S. Courthouse,Passed,209,0,0,12,206,0,0,5,2,0,0,0,417,0,0,17
77,R,106,H CON RES 292,28-Mar-2000,6:37 PM,"Suspend the Rules and Agree, as Amended","Congratulating the people of Taiwan for the successful conclusion of presidential elections on March 18, 2000 and reaffirming United States policy toward Taiwan and the People’s Republic of China",Passed,210,1,0,10,206,0,0,5,2,0,0,0,418,1,0,15
78,R,106,H CON RES 269,28-Mar-2000,6:46 PM,On Motion to Suspend the Rules and Agree,Commending the Library of Congress and its staff for 200 years of outstanding service to the Congress and the Nation,Passed,207,0,0,14,207,0,0,4,2,0,0,0,416,0,0,18
79,R,106,H R 5,28-Mar-2000,7:04 PM,Agree to Senate Amendment,Senior Citizens’ Freedom to Work Act,Passed,210,0,0,12,207,0,0,4,2,0,0,0,419,0,0,16
80,R,106,JOURNAL,29-Mar-2000,10:52 AM,On Approving the Journal,None,Passed,183,18,1,19,172,29,0,10,1,0,0,1,356,47,1,30
81,R,106,H RES 450,29-Mar-2000,12:31 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 3908; Making emergency supplemental appropriations for F.Y. 2000,Passed,214,0,0,8,26,181,0,4,1,1,0,0,241,182,0,12
82,R,106,H R 3908,29-Mar-2000,2:17 PM,On Agreeing to the Amendment,None,Failed,86,128,0,7,21,186,0,4,1,1,0,0,108,315,0,11
83,R,106,H R 3908,29-Mar-2000,3:07 PM,On Agreeing to the Amendment,None,Agreed to,214,0,0,8,204,0,3,4,2,0,0,0,420,0,3,12
84,R,106,H R 3908,29-Mar-2000,3:57 PM,On Agreeing to the Amendment,None,Failed,58,157,0,7,127,81,0,3,1,1,0,0,186,239,0,10
85,R,106,H R 3908,29-Mar-2000,8:27 PM,On Agreeing to the Amendment,None,Agreed to,180,34,0,7,108,95,0,8,1,1,0,0,289,130,0,15
86,R,106,H R 3908,29-Mar-2000,8:46 PM,On Agreeing to the Amendment,None,Failed,68,145,0,8,89,116,0,6,1,1,0,0,158,262,0,14
87,R,106,H R 3908,29-Mar-2000,8:55 PM,On Agreeing to the Amendment,None,Agreed to,207,5,0,9,171,34,0,6,2,0,0,0,380,39,0,15
88,R,106,H R 3908,29-Mar-2000,11:54 PM,On Agreeing to the Amendment,None,Failed,173,39,0,9,9,192,0,10,1,1,0,0,183,232,0,19
89,R,106,H R 3908,30-Mar-2000,11:21 AM,On Agreeing to the Amendment,None,Failed,152,59,0,10,46,160,0,5,2,0,0,0,200,219,0,15
90,R,106,H R 3908,30-Mar-2000,11:30 AM,On Agreeing to the Amendment,None,Agreed to,180,28,0,13,204,0,0,7,2,0,0,0,386,28,0,20
91,R,106,H R 3908,30-Mar-2000,1:36 PM,On Agreeing to the Amendment,None,Failed,100,110,0,11,25,180,0,6,1,1,0,0,126,291,0,17
92,R,106,H R 3908,30-Mar-2000,1:44 PM,On Agreeing to the Amendment,None,Failed,41,168,0,12,4,197,0,10,0,2,0,0,45,367,0,22
93,R,106,H R 3908,30-Mar-2000,1:53 PM,On Agreeing to the Amendment,None,Failed,127,81,0,13,18,185,1,7,1,1,0,0,146,267,1,20
94,R,106,H R 3908,30-Mar-2000,2:20 PM,On Motion to Recommit with Instructions,Making Emergency Supplemental Appropriations for F.Y. 2000,Failed,6,204,0,12,187,15,0,9,1,1,0,0,194,220,0,21
95,R,106,H R 3908,30-Mar-2000,2:29 PM,On Passage,Making Emergency Supplemental Appropriations for F.Y. 2000,Passed,143,61,0,18,119,84,0,8,1,1,0,0,263,146,0,26
96,R,106,H R 1089,3-Apr-2000,6:26 PM,"On Motion to Suspend the Rules and Pass, as Amended",Mutual Fund Tax Awareness Act,Passed,184,2,0,35,172,0,0,39,2,0,0,0,358,2,0,74
97,R,106,H R 3591,3-Apr-2000,6:35 PM,On Motion to Suspend the Rules and Pass,Provide for the award of a gold medal on behalf of the Congress to former President Ronald Reagan and his wife Nancy Reagan in recognition of their service to the Nation,Passed,184,1,0,36,164,7,1,39,2,0,0,0,350,8,1,75
98,R,106,H R 2418,4-Apr-2000,2:33 PM,On Agreeing to the Amendment,None,Failed,32,180,0,9,127,79,1,4,1,1,0,0,160,260,1,13
99,R,106,H R 2418,4-Apr-2000,2:42 PM,On Agreeing to the Amendment,None,Agreed to,212,0,0,9,206,0,0,5,2,0,0,0,420,0,0,14
100,R,106,H R 2418,4-Apr-2000,2:50 PM,On Agreeing to the Amendment,None,Failed,22,190,0,9,114,93,0,4,1,1,0,0,137,284,0,13
101,R,106,H R 2418,4-Apr-2000,4:14 PM,On Passage,Organ Procurement and Transplantation Network Amendments of 1999,Passed,187,26,0,8,87,120,0,4,1,1,0,0,275,147,0,12
102,R,106,H RES 457,5-Apr-2000,12:03 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 3660; Partial-Birth Abortion Ban Act of 2000,Passed,202,14,0,5,41,164,0,6,1,1,0,0,244,179,0,11
103,R,106,H R 3660,5-Apr-2000,2:56 PM,On Motion to Recommit with Instructions,Partial-Birth Abortion Ban Act of 2000,Failed,17,200,0,4,123,87,0,1,0,2,0,0,140,289,0,5
104,R,106,H R 3660,5-Apr-2000,3:05 PM,On Passage,Partial-Birth Abortion Ban Act of 2000,Passed,209,8,0,5,77,132,0,2,1,1,0,0,287,141,0,7
105,R,106,H R 3671,5-Apr-2000,5:27 PM,On Passage,Wildlife and Sport Fish Restoration Progrms Improvement Act,Passed,216,0,0,5,205,2,0,4,2,0,0,0,423,2,0,9
106,R,106,H R 1776,6-Apr-2000,3:16 PM,On Agreeing to the Amendment,None,Failed,69,147,0,5,2,207,0,2,1,1,0,0,72,355,0,7
107,R,106,H R 1776,6-Apr-2000,3:27 PM,On Agreeing to the Amendment,None,Failed,15,202,0,4,44,164,0,3,1,1,0,0,60,367,0,7
108,R,106,H R 1776,6-Apr-2000,3:37 PM,On Agreeing to the Amendment,None,Agreed to,129,87,0,5,96,112,0,3,0,2,0,0,225,201,0,8
109,R,106,H R 1776,6-Apr-2000,3:44 PM,On Agreeing to the Amendment,None,Agreed to,209,5,0,7,89,118,0,4,1,1,0,0,299,124,0,11
110,R,106,H R 1776,6-Apr-2000,4:02 PM,On Passage,American Homeownership and Economic Opportunity Act,Passed,207,8,0,6,208,0,0,3,2,0,0,0,417,8,0,9
111,R,106,H CON RES 282,10-Apr-2000,6:37 PM,"On Motion to Suspend the Rules and Agree, as Amended",Declaring the “Person of the Century” for the 20th century to have been the American G.I.,Passed,202,0,1,18,193,0,0,18,2,0,0,0,397,0,1,36
112,R,106,H CON RES 228,10-Apr-2000,6:45 PM,On Motion to Suspend the Rules and Agree,Honoring the members of the Armed Forces and Federal civilian employees who served the Nation during the Vietnam era in defense of United States national security interests,Passed,204,0,0,17,193,0,0,18,2,0,0,0,399,0,0,35
113,R,106,S 777,10-Apr-2000,6:52 PM,"On Motion to Suspend the Rules and Pass, as Amended",Freedom to E-File Act,Passed,203,1,0,17,192,0,0,19,2,0,0,0,397,1,0,36
114,R,106,H CON RES 290,10-Apr-2000,7:03 PM,On Motion to Instruct Conferees,Budget Resolution for F.Y. 2001,Failed,5,200,0,16,192,0,0,19,1,1,0,0,198,201,0,35
115,R,106,H R 4051,11-Apr-2000,1:16 PM,Suspend the rules and pass,Project Exile: The Safe Streets and Neighborhoods Act of 2000,Passed,208,3,0,10,149,56,0,6,1,1,0,0,358,60,0,16
116,R,106,H R 4163,11-Apr-2000,4:44 PM,"On Motion to Suspend the Rules and Pass, as Amended",Taxpayer Bill of Rights 2000,Passed,216,0,0,5,206,0,0,5,2,0,0,0,424,0,0,10
117,R,106,H RES 467,11-Apr-2000,4:52 PM,On motion to suspend the rules and agree,Expressing the sense of the House of Representatives that the tax and user fee increases proposed by the Administration in the FY 2001 budget should be adopted.,Failed,0,216,0,5,1,202,2,6,0,2,0,0,1,420,2,11
118,R,106,H R 1501,11-Apr-2000,6:22 PM,On motion to instruct conferees,Juvenile Justice Reform Act,Passed,199,18,0,4,206,3,0,2,1,1,0,0,406,22,0,6
119,R,106,H J RES 94,12-Apr-2000,1:26 PM,On Passage,Proposing an amendment to the Constitution of the United States with respect to tax limitations,Failed,204,14,0,3,29,177,0,5,1,1,0,0,234,192,0,8
120,R,106,H R 2328,12-Apr-2000,4:07 PM,On Passage,Clean Lakes Program Reauthorization,Passed,213,5,0,3,205,0,0,6,2,0,0,0,420,5,0,9
121,R,106,H R 3039,12-Apr-2000,4:17 PM,On Passage,Chesapeake Bay Restoration Act,Passed,210,7,0,4,206,0,0,5,2,0,0,0,418,7,0,9
122,R,106,H R 2884,12-Apr-2000,4:26 PM,"Suspend the rules and pass, as amended",To extend energy conservation programs under the Energy Policy and Conservation Act through fiscal year 2003,Passed,209,8,0,4,205,0,0,6,2,0,0,0,416,8,0,10
123,R,106,JOURNAL,13-Apr-2000,10:26 AM,On Approving the Journal,None,Passed,196,15,1,9,167,34,0,10,2,0,0,0,365,49,1,19
124,R,106,H RES 474,13-Apr-2000,11:37 AM,On Agreeing to the Resolution,Waiving points of order against the conference report to accompany H.Con.Res. 290; The Budget Resolution for F.Y. 2001,Passed,216,0,0,5,4,204,0,3,1,1,0,0,221,205,0,8
125,R,106,H CON RES 290,13-Apr-2000,1:21 PM,On Agreeing to the Conference Report,Budget Resolution for F.Y. 2001,Passed,213,5,0,4,6,202,0,3,1,1,0,0,220,208,0,7
126,R,106,H R 4199,13-Apr-2000,4:30 PM,On Motion to Recommit with Instructions,Date Certain Tax Code Replacement Act,Failed,0,214,0,7,190,13,0,8,1,1,0,0,191,228,0,15
127,R,106,H R 4199,13-Apr-2000,4:38 PM,On Passage,Date Certain Tax Code Replacement Act,Passed,211,2,0,8,17,184,0,10,1,1,0,0,229,187,0,18
128,R,106,H R 3615,13-Apr-2000,6:10 PM,On Passage,Rural Local Broadcast Signal Act,Passed,174,32,0,15,199,5,0,7,2,0,0,0,375,37,0,22
129,R,106,H R 3439,13-Apr-2000,8:14 PM,On Agreeing to the Amendment,None,Failed,3,187,0,31,138,57,0,16,1,1,0,0,142,245,0,47
130,R,106,H R 3439,13-Apr-2000,8:32 PM,On Passage,Radio Broadcasting Preservation Act,Passed,188,3,0,30,85,106,0,20,1,1,0,0,274,110,0,50
131,R,106,H CON RES 300,2-May-2000,6:26 PM,On Motion to Suspend the Rules and Agree,Recognizing and Commending Our Nation’s Federal Workforce for Successfully Preparing Our Nation to Withstand any Catastrophic Year 2000 Computer Problem Disruptions,Passed,204,0,0,17,203,0,0,8,2,0,0,0,409,0,0,25
132,R,106,H R 2932,2-May-2000,6:37 PM,"On Motion to Suspend the Rules and Pass, as Amended",Golden Spike/Crossroads of the West National Heritage Area,Passed,197,9,0,15,201,0,0,10,2,0,0,0,400,9,0,25
133,R,106,H CON RES 295,3-May-2000,12:17 PM,"On Motion to Suspend the Rules and Agree, as Amended",Relating to continuing human rights violations and political oppression in the Socialist Republic of Vietnam 25 years after the fall of South Vietnam to Communist forces,Passed,210,3,0,8,204,0,0,7,1,0,0,1,415,3,0,16
134,R,106,H CON RES 304,3-May-2000,12:26 PM,On Motion to Suspend the Rules and Agree,Expressing the condemnation of the continued egregious violations of human rights in the Republic of Belarus,Passed,204,2,2,13,204,0,0,7,1,0,0,1,409,2,2,21
135,R,106,S 1744,3-May-2000,12:35 PM,On Motion to Suspend the Rules and Pass,Continued Submission of Certain Species Conservation Reports,Passed,213,0,0,8,205,0,0,6,2,0,0,0,420,0,0,14
136,R,106,H R 1509,3-May-2000,12:43 PM,On Motion to Suspend the Rules and Pass,Disabled Veterans’ LIFE Memorial Foundation,Passed,212,0,0,9,207,0,0,4,2,0,0,0,421,0,0,13
137,R,106,H CON RES 310,3-May-2000,12:52 PM,On Motion to Suspend the Rules and Agree,Supporting a National Charter Schools Week,Passed,210,0,0,11,185,20,0,6,2,0,0,0,397,20,0,17
138,R,106,H R 2957,3-May-2000,3:52 PM,On Passage,Lake Pontchartrain Basin Restoration Act,Passed,209,6,0,7,207,0,0,4,2,0,0,0,418,6,0,11
139,R,106,S 2323,3-May-2000,4:03 PM,On Motion to Suspend the Rules and Pass,Worker Economic Opportunity Act,Passed,212,0,0,9,207,0,0,4,2,0,0,0,421,0,0,13
140,R,106,H R 4055,3-May-2000,4:11 PM,On Motion to Suspend the Rules and Pass,IDEA Full Funding Act,Passed,211,3,0,7,208,0,0,3,2,0,0,0,421,3,0,10
