Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
12,R,106,H R 440,9-Feb-1999,5:36 PM,"On Motion to Suspend the Rules and Pass, as Amended",Microloan Program Technical Corrections Act,Passed,213,4,0,4,197,0,0,14,1,0,0,0,411,4,0,18
13,R,106,H R 439,9-Feb-1999,5:46 PM,On Motion to Suspend the Rules and Pass,Paperwork Elimination Act,Passed,216,0,0,5,196,0,0,15,1,0,0,0,413,0,0,20
14,R,106,H R 435,9-Feb-1999,5:55 PM,On Motion to Suspend the Rules and Pass,Miscellaneous Trade and Technical Corrections Act,Passed,216,1,0,4,197,0,0,14,1,0,0,0,414,1,0,18
15,R,106,H R 350,10-Feb-1999,11:39 AM,On Agreeing to the Amendment,None,Failed,34,187,0,1,175,29,0,7,1,0,0,0,210,216,0,8
16,R,106,H R 350,10-Feb-1999,12:49 PM,On Agreeing to the Amendment,None,Failed,19,196,0,6,183,20,0,8,1,0,0,0,203,216,0,14
17,R,106,H R 350,10-Feb-1999,1:11 PM,On Passage,Mandates Information Act,Passed,207,11,0,4,67,137,0,7,0,1,0,0,274,149,0,11
18,R,106,S CON RES 7,10-Feb-1999,2:05 PM,On Agreeing to the Resolution,Honoring the life and legacy of King Hussein ibn Talal al-Hashem,Passed,216,0,0,5,203,0,0,8,1,0,0,0,420,0,0,13
19,R,106,H R 391,11-Feb-1999,1:37 PM,On Agreeing to the Amendment,None,Failed,13,204,0,5,196,10,0,5,1,0,0,0,210,214,0,10
20,R,106,H R 391,11-Feb-1999,1:56 PM,On Passage,Small Business Paperwork Reduction Act Amendments,Passed,210,7,0,4,64,143,0,4,0,1,0,0,274,151,0,8
21,R,106,H R 437,11-Feb-1999,3:08 PM,On Passage,Presidential and Executive Office Financial Accountability Act,Passed,210,2,0,9,203,0,0,8,0,0,0,1,413,2,0,18
22,R,106,H R 171,23-Feb-1999,3:45 PM,On Motion to Suspend the Rules and Pass,Coastal Heritage Trail Route in New Jersey,Passed,194,21,0,6,199,0,0,12,1,0,0,0,394,21,0,18
23,R,106,H R 193,23-Feb-1999,3:58 PM,"On Motion to Suspend the Rules and Pass, as Amended","Sudbury, Assabet, and Concord Wild and Scenic River Act",Passed,195,22,0,4,199,0,0,12,1,0,0,0,395,22,0,16
24,R,106,H R 438,24-Feb-1999,11:51 AM,On Passage,Wireless Communications and Public Safety Act,Passed,214,2,0,5,201,0,0,10,0,0,0,1,415,2,0,16
25,R,106,H R 436,24-Feb-1999,1:12 PM,On Passage,"Government Waste, Fraud and Error Reduction Act",Passed,214,1,0,6,204,0,0,7,1,0,0,0,419,1,0,13
26,R,106,H R 409,24-Feb-1999,2:29 PM,On Passage,Federal Financial Assistance Management Improvement Act,Passed,219,0,0,2,206,0,0,5,1,0,0,0,426,0,0,7
27,R,106,JOURNAL,25-Feb-1999,10:22 AM,On Approving the Journal,None,Passed,196,8,0,17,165,20,2,24,1,0,0,0,362,28,2,41
28,R,106,H R 514,25-Feb-1999,11:47 AM,On Passage,Wireless Privacy Enhancement Act,Passed,212,1,0,9,190,2,0,19,1,0,0,0,403,3,0,28
29,R,106,H J RES 32,2-Mar-1999,2:55 PM,"Suspend the rules and pass, as amended",Expressing the Sense of the Congress Concerning the Social Security Guarantee Initiative,Passed,209,1,0,12,206,0,0,5,1,0,0,0,416,1,0,17
30,R,106,H R 609,2-Mar-1999,3:05 PM,Suspend the rules and pass,To Amend the Export Apple and Pear Act to Limit the Applicability of the Act to Apples,Passed,210,0,0,11,205,0,0,6,1,0,0,0,416,0,0,17
31,R,106,H R 669,3-Mar-1999,12:41 PM,On Passage,Peace Corps Authorizations FY2000-FY2003,Passed,128,86,0,7,197,4,0,10,1,0,0,0,326,90,0,17
32,R,106,H R 603,3-Mar-1999,12:49 PM,On Passage,Clarify the Application of the “Death on the High Seas Act” to Aviation Incidents,Passed,211,2,0,8,200,0,0,11,1,0,0,0,412,2,0,19
33,R,106,H R 707,4-Mar-1999,12:07 PM,On Passage,Disaster Mitigation and Cost Reduction Act,Passed,212,2,0,7,202,0,0,9,1,0,0,0,415,2,0,16
34,R,106,JOURNAL,10-Mar-1999,10:55 AM,On Approving the Journal,None,Passed,191,15,0,15,164,24,0,23,1,0,0,0,356,39,0,38
35,R,106,H R 540,10-Mar-1999,11:14 AM,Suspend the Rules and Pass,Nursing Home Resident Protection Amendments,Passed,198,12,0,11,199,0,0,12,1,0,0,0,398,12,0,23
36,R,106,H RES 100,10-Mar-1999,12:28 PM,On Ordering the Previous Question,Providing for consideration of H.R. 800; Education Flexibility Partnership Act,Passed,215,0,0,7,2,197,0,12,0,1,0,0,217,198,0,19
37,R,106,H R 800,10-Mar-1999,3:20 PM,On Agreeing to the Amendment,None,Failed,2,216,0,3,201,2,0,8,1,0,0,0,204,218,0,11
38,R,106,H R 800,10-Mar-1999,3:29 PM,On Agreeing to the Amendment,None,Agreed to,207,10,0,4,198,3,0,10,1,0,0,0,406,13,0,14
39,R,106,H R 800,10-Mar-1999,6:05 PM,On Agreeing to the Amendment,None,Failed,0,219,0,2,195,9,0,7,1,0,0,0,196,228,0,9
40,R,106,H R 800,11-Mar-1999,10:43 AM,On Agreeing to the Amendment,None,Failed,1,216,0,4,193,7,0,11,1,0,0,0,195,223,0,15
41,R,106,H R 800,11-Mar-1999,11:04 AM,On Passage,Education Flexibility Partnership Act,Passed,217,0,0,5,112,90,0,9,1,0,0,0,330,90,0,14
42,R,106,H R 808,11-Mar-1999,11:13 AM,"Suspend the rules and pass, as amended",Short-Term Extension of Farm Bankruptcy Law,Passed,216,1,0,4,201,0,0,10,1,0,0,0,418,1,0,14
43,R,106,H RES 32,11-Mar-1999,11:20 AM,Suspend the Rules and Agree,Expressing Support for Open Elections in Indonesia,Passed,212,6,0,3,200,0,0,11,1,0,0,0,413,6,0,14
44,R,106,H CON RES 28,11-Mar-1999,11:30 AM,"Suspend the rules and agree, as amended",Expressing the Sense of Congress criticizing China for its Human Rights Abuses,Passed,218,0,0,3,202,0,0,9,1,0,0,0,421,0,0,12
45,R,106,H RES 103,11-Mar-1999,1:08 PM,On Ordering the Previous Question,Providing for consideration of H.Con.Res. 42; Peacekeeping Operations in Kosovo,Passed,217,0,0,5,2,202,0,7,0,1,0,0,219,203,0,12
46,R,106,H RES 103,11-Mar-1999,1:19 PM,On Agreeing to the Resolution,Providing for consideration of H.Con.Res. 42; Peacekeeping Operations in Kosovo,Passed,213,1,0,8,5,199,0,7,0,1,0,0,218,201,0,15
47,R,106,MOTION,11-Mar-1999,4:14 PM,Sustain the ruling of the chair,None,Passed,218,0,0,3,0,204,0,7,0,1,0,0,218,205,0,10
48,R,106,H CON RES 42,11-Mar-1999,9:15 PM,On Agreeing to the Amendment,None,Failed,169,48,1,3,9,188,1,13,0,1,0,0,178,237,2,16
49,R,106,H CON RES 42,11-Mar-1999,9:55 PM,On Agreeing to the Resolution,Peacekeeping Operations in Kosovo,Passed,44,173,2,3,174,18,7,12,1,0,0,0,219,191,9,15
50,R,106,H R 819,16-Mar-1999,2:19 PM,On Passage,Federal Maritime Commission Authorization Act,Passed,201,3,0,17,201,0,0,10,1,0,0,0,403,3,0,27
51,R,106,H R 774,16-Mar-1999,2:37 PM,"On Motion to Suspend the Rules and Pass, as Amended",Women’s Business Center Amendments Act of 1999,Passed,182,22,0,17,202,1,0,8,1,0,0,0,385,23,0,25
52,R,106,H CON RES 24,16-Mar-1999,2:48 PM,On Motion to Suspend the Rules and Agree,Expressing Congressional Opposition to the Unilateral Declaration of a Palestinian State,Passed,196,6,1,19,183,18,1,9,1,0,0,0,380,24,2,28
53,R,106,H R 820,17-Mar-1999,2:55 PM,On Agreeing to the Amendment,None,Agreed to,216,0,0,5,211,0,0,0,1,0,0,0,428,0,0,5
54,R,106,H R 820,17-Mar-1999,3:07 PM,On Agreeing to the Amendment,None,Agreed to,212,4,0,5,211,0,0,0,1,0,0,0,424,4,0,5
55,R,106,H R 820,17-Mar-1999,3:25 PM,On Passage,Coast Guard Authorization Act of 1999,Passed,212,7,0,2,211,0,0,0,1,0,0,0,424,7,0,2
56,R,106,H R 975,17-Mar-1999,3:34 PM,On Passage,Provide for a Reduction in the Volume of Steel Imports,Passed,91,128,0,2,197,13,0,1,1,0,0,0,289,141,0,3
57,R,106,H RES 120,18-Mar-1999,1:43 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 4; National Missile Defense System,Passed,215,0,0,6,24,184,0,3,0,1,0,0,239,185,0,9
58,R,106,H R 4,18-Mar-1999,4:42 PM,On Motion to Recommit with Instructions,National Missile Defense System,Failed,2,212,0,7,150,56,1,4,0,1,0,0,152,269,1,11
59,R,106,H R 4,18-Mar-1999,5:01 PM,On Passage,National Missile Defense System,Passed,214,2,0,6,103,102,0,6,0,1,0,0,317,105,0,12
60,R,106,H RES 121,23-Mar-1999,4:30 PM,On Motion to Suspend the Rules and Agree,Affirming the Congress’ Opposition to All Forms of Racism and Bigotry,Failed,218,1,1,2,36,150,23,2,0,1,0,0,254,152,24,4
61,R,106,H R 70,23-Mar-1999,4:41 PM,On Motion to Suspend the Rules and Pass,Arlington National Cemetery Burial Eligibility Act,Passed,219,0,0,2,208,2,0,1,1,0,0,0,428,2,0,3
62,R,106,H CON RES 56,23-Mar-1999,4:54 PM,Suspend the Rules and Agree,Commemorating the 20th Anniversary of the Taiwan Relations Act,Passed,219,1,0,1,209,0,0,2,1,0,0,0,429,1,0,3
63,R,106,H CON RES 37,23-Mar-1999,5:01 PM,"Suspend the Rules and Agree, as amended",Concerning Anti-Semitic Statements Made by Members of the Duma of the Russian Federation,Passed,212,0,0,9,208,0,0,3,1,0,0,0,421,0,0,12
64,R,106,H R 800,23-Mar-1999,6:20 PM,On Motion to Instruct Conferees,Education Flexibility Partnership Act,Failed,1,216,0,4,203,6,0,2,1,0,0,0,205,222,0,6
65,R,106,H RES 101,23-Mar-1999,7:52 PM,On Motion to Recommit with Instructions,Committee Funding Resolution for the 106th Congress,Failed,0,217,0,5,204,1,0,6,1,0,0,0,205,218,0,11
66,R,106,H RES 101,23-Mar-1999,8:10 PM,On Agreeing to the Resolution,Committee Funding Resolution for the 106th Congress,Passed,216,3,0,3,0,206,0,5,0,1,0,0,216,210,0,8
67,R,106,H R 1141,24-Mar-1999,1:18 PM,On Agreeing to the Amendment,None,Failed,6,210,0,5,71,134,2,4,0,1,0,0,77,345,2,9
68,R,106,H R 1141,24-Mar-1999,3:41 PM,On Agreeing to the Amendment,Emergency Supplemental Appropriations for FY 1999,Failed,2,217,0,2,198,11,0,2,1,0,0,0,201,228,0,4
69,R,106,H R 1141,24-Mar-1999,5:04 PM,On Agreeing to the Amendment,None,Failed,153,66,0,2,11,198,0,2,0,0,0,1,164,264,0,5
70,R,106,H R 1141,24-Mar-1999,5:50 PM,On Passage,Emergency Supplemental Appropriations for FY 1999,Passed,210,11,0,1,10,199,0,2,0,1,0,0,220,211,0,3
71,R,106,H RES 130,24-Mar-1999,7:24 PM,On Agreeing to the Resolution,Expressing support of the House of Representatives for the members of the U.S. Armed Forces engaged in military operations against the Federal Republic of Yugoslavia,Passed,215,0,0,7,208,1,0,2,1,0,0,0,424,1,0,9
72,R,106,H RES 131,25-Mar-1999,11:34 AM,On Ordering the Previous Question,"Providing for the consideration of H. Con. Res. 68, Congressional Budget for U.S. Government for FY 2000",Passed,219,0,0,3,5,202,0,4,0,1,0,0,224,203,0,7
73,R,106,H RES 131,25-Mar-1999,11:44 AM,On Agreeing to the Resolution,"Providing for the consideration of H. Con. Res. 68, Congressional Budget for U.S. Government for FY 2000",Passed,214,0,0,7,14,193,0,4,0,1,0,0,228,194,0,11
74,R,106,H CON RES 68,25-Mar-1999,4:35 PM,On Agreeing to the Amendment,None,Failed,0,220,0,1,2,205,1,3,0,1,0,0,2,426,1,4
75,R,106,H CON RES 68,25-Mar-1999,5:52 PM,On Agreeing to the Amendment,None,Failed,26,193,0,2,108,101,0,2,0,1,0,0,134,295,0,4
76,R,106,H CON RES 68,25-Mar-1999,6:53 PM,On Agreeing to the Amendment,None,Failed,0,216,0,5,173,33,0,5,0,1,0,0,173,250,0,10
77,R,106,H CON RES 68,25-Mar-1999,7:24 PM,On Agreeing to the Resolution,Congressional Budget for U.S. Government for FY 2000,Passed,217,2,0,3,4,205,0,2,0,1,0,0,221,208,0,5
78,R,106,H RES 135,12-Apr-1999,7:25 PM,On Motion to Suspend the Rules and Agree,"Agree to Senate Amendments with Amendment to H.R. 98, Aviation War Risk Insurance Program Extension",Passed,202,1,0,18,189,0,0,22,1,0,0,0,392,1,0,40
79,R,106,H R 911,12-Apr-1999,7:41 PM,"On Motion to Suspend the Rules and Pass, as Amended","To Designate the Federal Building located at 310 New Bern Avenue in Raleigh, North Carolina, as the “Terry Sanford Federal Building”.",Passed,205,0,0,16,188,0,0,23,1,0,0,0,394,0,0,39
80,R,106,H CON RES 68,12-Apr-1999,7:49 PM,On Motion to Instruct Conferees,Congressional Budget for U.S. Government for FY 2000,Passed,161,44,0,16,187,0,0,24,1,0,0,0,349,44,0,40
81,R,106,H R 46,13-Apr-1999,2:01 PM,On Motion to Suspend Rules and Pass,Public Safety Officer Medal of Valor Act of 1999,Passed,210,2,0,9,201,0,0,10,1,0,0,0,412,2,0,19
82,R,106,H CON RES 35,13-Apr-1999,2:13 PM,"On Motion to Suspend Rules and Agree, as Amended",Congratulating the State of Qatar and its Citizens for their Commitment to Democratic Ideals and Women’s Suffrage,Passed,217,0,0,4,200,0,0,11,1,0,0,0,418,0,0,15
83,R,106,JOURNAL,14-Apr-1999,10:21 AM,On Approving the Journal,None,Passed,191,15,0,15,151,38,1,21,1,0,0,0,343,53,1,36
84,R,106,H RES 137,14-Apr-1999,11:52 AM,On Agreeing to the Resolution,"Waiving Points of Order Against the Conference Report H. Con. Res 68, Congressional Budget for U.S.Government for FY 2000",Passed,218,0,0,3,3,204,0,4,0,1,0,0,221,205,0,7
85,R,106,H CON RES 68,14-Apr-1999,1:32 PM,On Agreeing to the Conference Report,Congressional Budget for U.S. Government for FY 2000,Passed,217,3,0,2,3,204,0,4,0,1,0,0,220,208,0,6
86,R,106,H RES 138,14-Apr-1999,3:02 PM,On Ordering the Previous Question,"Providing for the consideration of H.R. 472, Local Census Quality Control Act",Passed,219,0,0,2,1,206,0,4,0,1,0,0,220,207,0,6
87,R,106,H RES 138,14-Apr-1999,3:12 PM,On Agreeing to the Resolution,"Providing for the consideration of H.R. 472, Local Census Quality Control Act",Passed,217,0,0,4,2,204,0,5,0,1,0,0,219,205,0,9
88,R,106,H R 472,14-Apr-1999,6:09 PM,On Agreeing to the Amendment,None,Failed,1,220,0,1,200,6,0,5,1,0,0,0,202,226,0,6
89,R,106,H R 472,14-Apr-1999,6:28 PM,On Passage,Local Census Quality Control Act,Passed,219,1,0,2,4,204,0,3,0,1,0,0,223,206,0,5
90,R,106,H J RES 37,15-Apr-1999,3:28 PM,On Passage,Proposing an Amendment to the Constitution of the United States With Respect to Tax Limitations,Failed,203,17,0,2,26,181,0,4,0,1,0,0,229,199,0,6
91,R,106,H R 1376,15-Apr-1999,4:12 PM,On Passage,Availability of Certain Tax Benefits For Services As Part of Operation Allied Force,Passed,217,0,0,5,206,0,0,5,1,0,0,0,424,0,0,10
92,R,106,H R 573,20-Apr-1999,5:17 PM,"On Motion to Suspend the Rules and Pass, as Amended",To Authorize the President to Award a Gold Medal on Behalf of the Congress to Rosa Parks in Recognition of Her Contribution to the Nation,Passed,213,1,0,8,210,0,0,1,1,0,0,0,424,1,0,9
93,R,106,H RES 128,20-Apr-1999,5:27 PM,"On Motion to Suspend the Rules and Agree, as Amended",Condemning the Murder of Human Rights Lawyer Rosemary Nelson and Calling for the Protection of Defense Attorneys in Northern Ireland,Passed,211,2,0,8,209,0,0,2,1,0,0,0,421,2,0,10
94,R,106,H R 800,21-Apr-1999,12:07 PM,On Agreeing to the Conference Report,Education Flexibility Partnership Act,Passed,218,0,0,4,149,57,0,5,1,0,0,0,368,57,0,9
95,R,106,H R 1184,21-Apr-1999,1:15 PM,On Passage,Earthquake Hazards Reduction Authorization Act,Passed,206,3,0,12,207,0,0,4,1,0,0,0,414,3,0,16
96,R,106,H R 1141,22-Apr-1999,11:26 AM,On Motion to Instruct Conferees,Emergency Supplemental Appropriations for FY 1999,Passed,213,0,0,8,200,0,0,11,1,0,0,0,414,0,0,19
97,R,106,H R 1554,27-Apr-1999,4:35 PM,"On Motion to Suspend the Rules and Pass, as Amended","Satellite Copyright, Competition, and Consumer Protection Act",Passed,218,0,1,2,203,1,0,7,1,0,0,0,422,1,1,9
98,R,106,JOURNAL,28-Apr-1999,10:24 AM,On Approving the Journal,None,Passed,191,12,0,18,156,34,0,21,1,0,0,0,348,46,0,39
99,R,106,H RES 151,28-Apr-1999,12:20 PM,On Agreeing to the Resolution,Providing for Consideration of Certain Bills and Resolutions Concerning the Federal Republic of Yugoslavia,Passed,213,2,0,7,0,207,0,4,0,1,0,0,213,210,0,11
100,R,106,H R 1569,28-Apr-1999,3:21 PM,On Passage,Military Operations in the Federal Republic of Yugoslavia Limitation Act,Passed,203,16,0,3,45,164,0,2,1,0,0,0,249,180,0,5
101,R,106,H CON RES 82,28-Apr-1999,5:03 PM,On Agreeing to the Resolution,"Directing the President, pursuant to section 5(c) of the War Powers Resolution, to remove U.S. Armed Forces from their positions in connection with the present operations against the Federal Republic of Yugoslavia",Failed,127,92,0,2,12,197,0,2,0,1,0,0,139,290,0,4
102,R,106,H J RES 44,28-Apr-1999,6:37 PM,On Passage,Declaring a State of War Between the United States and the Government of the Federal Republic of Yugoslavia,Failed,1,219,0,2,1,207,0,3,0,1,0,0,2,427,0,5
103,R,106,S CON RES 21,28-Apr-1999,8:18 PM,On Agreeing to the Resolution,Authorizing the President of the United States to Conduct Military Air Operations and Missile Strikes Against the Federal Republic of Yugoslavia (Serbia and Montenegro),Failed,31,187,0,4,181,26,0,4,1,0,0,0,213,213,0,8
104,R,106,H R 1480,29-Apr-1999,12:19 PM,On Passage,Water Resources Development Act,Passed,212,5,0,5,205,0,0,6,1,0,0,0,418,5,0,11
105,R,106,H CON RES 84,4-May-1999,5:03 PM,"On Motion to Suspend Rules and Agree, as Amended",Urging the Congress and the President to Fully Fund the Federal Government’s Obligation Under the Individuals with Disabilities Education Act,Passed,209,1,0,11,203,1,1,6,1,0,0,0,413,2,1,17
106,R,106,H CON RES 88,4-May-1999,5:20 PM,On Motion to Suspend the Rules and Agree,Urging the Congress and the President to Increase Funding for the Pell Grant Program and Existing Campus-Based Aid Programs,Passed,207,2,0,12,189,11,4,7,1,0,0,0,397,13,4,19
107,R,106,H RES 157,4-May-1999,5:30 PM,On Motion to Suspend the Rules and Agree,Expressing the sense of the House of Representatives in support of America’s teachers.,Passed,204,1,0,16,203,0,0,8,1,0,0,0,408,1,0,24
108,R,106,JOURNAL,5-May-1999,10:52 AM,On Approving the Journal,None,Passed,192,11,0,18,167,30,0,14,0,0,0,1,359,41,0,33
109,R,106,H RES 158,5-May-1999,12:22 PM,On Ordering the Previous Question,"Providing for Consideration of the Bill H.R. 833, Bankruptcy Reform Act",Passed,214,0,0,7,13,189,0,9,0,1,0,0,227,190,0,16
110,R,106,H R 833,5-May-1999,4:45 PM,On Agreeing to the Amendment,None,Failed,26,192,0,3,157,46,0,8,1,0,0,0,184,238,0,11
111,R,106,H R 833,5-May-1999,4:54 PM,On Agreeing to the Amendment,None,Agreed to,198,17,0,6,174,30,0,7,1,0,0,0,373,47,0,13
112,R,106,H R 833,5-May-1999,5:04 PM,On Agreeing to the Amendment,None,Failed,3,213,0,5,139,65,0,7,1,0,0,0,143,278,0,12
113,R,106,H R 833,5-May-1999,5:15 PM,On Agreeing to the Amendment,None,Failed,30,188,0,3,161,42,0,8,1,0,0,0,192,230,0,11
114,R,106,H R 833,5-May-1999,6:37 PM,On Agreeing to the Amendment,None,Failed,0,216,0,5,148,56,0,7,1,0,0,0,149,272,0,12
115,R,106,H R 833,5-May-1999,7:07 PM,On Passage,Bankruptcy Reform Act of 1999,Passed,217,0,0,5,96,107,0,8,0,1,0,0,313,108,0,13
116,R,106,H RES 159,6-May-1999,11:34 AM,On Agreeing to the Resolution,Providing for consideration of H.R. 1664; Making emergency supplemental appropriations relating to the conflict in Kosovo,Passed,216,1,0,5,37,169,0,5,0,1,0,0,253,171,0,10
117,R,106,H R 1664,6-May-1999,3:06 PM,On Agreeing to the Amendment,None,Failed,97,120,0,4,4,201,0,6,0,1,0,0,101,322,0,10
118,R,106,H R 1664,6-May-1999,3:17 PM,On Agreeing to the Amendment,None,Failed,3,215,0,3,160,45,0,6,1,0,0,0,164,260,0,9
119,R,106,H R 1664,6-May-1999,7:03 PM,On Agreeing to the Amendment,None,Failed,97,116,0,9,19,185,0,7,1,0,0,0,117,301,0,16
120,R,106,H R 1664,6-May-1999,7:40 PM,On Passage,"Kosovo and Southwest Asia Supplemental Appropriations Act, 1999",Passed,174,38,0,10,137,66,0,8,0,1,0,0,311,105,0,18
121,R,106,H R 1550,11-May-1999,6:21 PM,"On Motion to Suspend Rules and Pass, as Amended",Fire Administration Authorization Act of 1999,Passed,212,3,0,6,204,0,0,7,1,0,0,0,417,3,0,13
122,R,106,H RES 165,11-May-1999,6:32 PM,On Motion to Suspend Rules and Agree,Honoring and Recognizing Slain Peace Officers,Passed,217,0,0,4,202,0,0,9,1,0,0,0,420,0,0,13
123,R,106,H RES 166,12-May-1999,11:47 AM,On Agreeing to the Resolution,Providing for consideration of H.R. 775; Year 2000 Readiness and Responsibility Act,Passed,216,0,0,5,20,187,0,4,0,1,0,0,236,188,0,9
124,R,106,H R 775,12-May-1999,2:22 PM,On Agreeing to the Amendment,None,Failed,11,207,0,3,180,28,0,3,1,0,0,0,192,235,0,6
125,R,106,H R 775,12-May-1999,2:30 PM,On Agreeing to the Amendment,None,Failed,7,209,0,5,172,35,0,4,1,0,0,0,180,244,0,9
126,R,106,H R 775,12-May-1999,4:10 PM,On Agreeing to the Amendment,None,Failed,7,212,0,3,182,24,0,5,1,0,0,0,190,236,0,8
127,R,106,H R 775,12-May-1999,4:43 PM,On Motion to Recommit with Instructions,Year 2000 Readiness and Responsibility Act,Failed,1,220,0,1,182,26,0,3,1,0,0,0,184,246,0,4
128,R,106,H R 775,12-May-1999,4:52 PM,On Passage,Year 2000 Readiness and Responsibility Act,Passed,208,9,0,5,28,180,0,3,0,1,0,0,236,190,0,8
129,R,106,H R 1555,13-May-1999,1:57 PM,On Agreeing to the Amendment,None,Failed,6,213,0,2,61,130,0,20,1,0,0,0,68,343,0,22
130,R,106,H R 1141,13-May-1999,3:25 PM,On Motion to Instruct Conferees,Emergency Supplemental Appropriations for FY 1999,Passed,201,17,1,2,179,29,0,3,1,0,0,0,381,46,1,5
131,R,106,H RES 173,18-May-1999,6:37 PM,On Agreeing to the Resolution,Waiving points of order against the conference report to accompany H.R. 1141; Emergency Supplemental Appropriations FY 1999,Passed,218,0,0,3,97,108,0,6,0,1,0,0,315,109,0,9
132,R,106,H R 1141,18-May-1999,8:14 PM,On Motion to Recommit the Conference Report,Emergency Supplemental Appropriations for FY 1999,Failed,13,207,0,1,168,36,0,7,1,0,0,0,182,243,0,8
133,R,106,H R 1141,18-May-1999,8:32 PM,On Agreeing to the Conference Report,Emergency Supplemental Appropriations for FY 1999,Passed,152,68,0,2,117,89,0,5,0,1,0,0,269,158,0,7
134,R,106,H R 1654,19-May-1999,3:34 PM,On Agreeing to the Amendment,None,Agreed to,29,191,0,1,195,12,0,4,1,0,0,0,225,203,0,5
135,R,106,H R 1654,19-May-1999,3:44 PM,On Agreeing to the Amendment,None,Failed,53,168,0,0,60,147,0,4,1,0,0,0,114,315,0,4
136,R,106,H R 1654,19-May-1999,3:54 PM,On Agreeing to the Amendment,None,Failed,95,126,0,0,22,186,0,3,0,1,0,0,117,313,0,3
137,R,106,H R 1654,19-May-1999,4:02 PM,On Agreeing to the Amendment,None,Failed,43,177,0,1,48,160,0,3,1,0,0,0,92,337,0,4
138,R,106,H R 1654,19-May-1999,4:36 PM,On Agreeing to the Amendment,None,Failed,65,154,0,2,74,132,0,5,1,0,0,0,140,286,0,7
139,R,106,H R 1654,19-May-1999,4:58 PM,On Passage,National Aeronautics and Space Administration Authorization Act of 1999,Passed,206,14,0,2,53,153,0,5,0,1,0,0,259,168,0,7
140,R,106,H RES 180,20-May-1999,11:11 AM,On Agreeing to the Resolution,Providing for consideration of H.R. 883; American Land Sovereignty Protection Act,Passed,214,0,0,7,26,177,0,8,0,1,0,0,240,178,0,15
141,R,106,H R 883,20-May-1999,1:34 PM,On Agreeing to the Amendment,None,Agreed to,63,153,0,5,198,5,0,8,1,0,0,0,262,158,0,13
142,R,106,H R 883,20-May-1999,1:44 PM,On Agreeing to the Amendment,None,Failed,7,209,0,5,183,22,0,6,1,0,0,0,191,231,0,11
143,R,106,H R 883,20-May-1999,1:52 PM,"on agreeing to the amendment, as amended",None,Agreed to,211,5,0,5,195,10,0,6,1,0,0,0,407,15,0,11
144,R,106,H R 4,20-May-1999,3:55 PM,On Agreeing to the Senate Amendment,National Missile Defense System,Passed,213,1,0,8,132,69,0,10,0,1,0,0,345,71,0,18
145,R,106,H R 1251,24-May-1999,6:22 PM,Suspend the rules and pass,Designating the Noal Cushing Bateman Post Office Building,Passed,198,0,0,23,164,0,0,47,0,0,0,1,362,0,0,71
