Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
19,D,103,H R 811,10-Feb-1994,1:17 PM,On Agreeing to the Amendment,None,Agreed to,2,167,0,7,227,21,0,13,1,0,0,0,230,188,0,20
20,D,103,H R 811,10-Feb-1994,1:26 PM,On Agreeing to the Amendment,None,Agreed to,97,71,0,8,241,5,0,15,1,0,0,0,339,76,0,23
21,D,103,H R 811,10-Feb-1994,2:24 PM,On Agreeing to the Amendment,None,Failed,167,1,0,8,14,236,0,11,0,1,0,0,181,238,0,19
22,D,103,H R 811,10-Feb-1994,2:50 PM,On Motion to Recommit with Instructions,INDEPENDENT COUNSEL REAUTHORIZATION,Failed,168,1,0,7,15,228,0,13,0,1,0,0,183,230,0,20
23,D,103,H R 811,10-Feb-1994,2:59 PM,On Passage,INDEPENDENT COUNSEL REAUTHORIZATION,Passed,112,54,0,10,243,2,0,11,1,0,0,0,356,56,0,21
24,D,103,H R 3345,10-Feb-1994,4:33 PM,On Agreeing to the Amendment,None,Agreed to,165,0,0,11,243,1,0,17,1,0,0,0,409,1,0,28
25,D,103,H R 3345,10-Feb-1994,5:08 PM,On Passage,WORKFORCE RESTRUCTURING ACT,Passed,148,17,0,11,242,0,0,14,1,0,0,0,391,17,0,25
26,D,103,H R 3759,10-Feb-1994,5:46 PM,ON MOTION TO INSTRUCT CONFEREES,EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR F.Y. 1994,Passed,161,0,1,14,228,1,0,27,1,0,0,0,390,1,1,41
27,D,103,H R 3759,11-Feb-1994,7:18 PM,On Agreeing to the Conference Report,EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR F.Y. 1994,Passed,76,48,0,52,168,17,0,71,1,0,0,0,245,65,0,123
28,D,103,MOTION,23-Feb-1994,1:24 PM,On Approving the Journal,None,Passed,15,156,0,5,234,4,0,18,1,0,0,0,250,160,0,23
29,D,103,H RES 343,23-Feb-1994,4:09 PM,On Agreeing to the Resolution,CONDEMNING A SPEECH GIVEN BY NATION OF ISLAM CHIEF SPOKESMAN,Passed,169,2,3,2,192,31,26,7,0,1,0,0,361,34,29,9
30,D,103,H R 1804,23-Feb-1994,4:42 PM,MOTION TO INSTRUCT CONFEREES,GOALS 200: EDUCATE AMERICA ACT,Passed,174,0,0,2,192,55,0,9,1,0,0,0,367,55,0,11
31,D,103,H R 6,24-Feb-1994,1:54 PM,On Agreeing to the Amendment,None,Agreed to,176,0,0,0,247,1,0,13,1,0,0,0,424,1,0,13
32,D,103,H R 6,24-Feb-1994,3:28 PM,On Agreeing to the Amendment,None,Agreed to,176,0,0,0,197,53,0,12,1,0,0,0,374,53,0,12
33,D,103,H R 6,24-Feb-1994,3:57 PM,ON AGREEING TO THE AMENDMENTS,None,Agreed to,175,0,0,1,246,1,0,14,1,0,0,0,422,1,0,15
34,D,103,MOTION,2-Mar-1994,2:27 PM,On Approving the Journal,None,Passed,22,149,0,5,239,5,0,12,1,0,0,0,262,154,0,17
35,D,103,H R 6,2-Mar-1994,4:26 PM,On Agreeing to the Amendment,None,Failed,2,171,0,3,68,186,0,7,0,1,0,0,70,358,0,10
36,D,103,H RES 375,2-Mar-1994,6:08 PM,On Agreeing to the Resolution,REGARDING THE HOUSE POST OFFICE,Passed,0,173,0,3,240,11,0,5,1,0,0,0,241,184,0,8
37,D,103,H RES 238,2-Mar-1994,7:56 PM,ON MOTION TO TABLE,REGARDING THE HOUSE POST OFFICE,Passed,2,171,0,3,235,15,0,6,1,0,0,0,238,186,0,9
38,D,103,MOTION,3-Mar-1994,11:30 AM,On Approving the Journal,None,Passed,17,147,0,12,232,6,0,18,1,0,0,0,250,153,0,30
39,D,103,H R 6,3-Mar-1994,1:14 PM,ON AGREEING TO THE AMENDMENT,None,Failed,4,167,0,5,72,172,0,17,0,1,0,0,76,340,0,22
40,D,103,H R 6,3-Mar-1994,2:18 PM,On Agreeing to the Amendment,None,Failed,114,57,0,5,14,234,0,13,0,1,0,0,128,292,0,18
41,D,103,H R 6,3-Mar-1994,5:09 PM,On Agreeing to the Amendment,None,Failed,77,86,0,13,1,242,0,18,0,1,0,0,78,329,0,31
42,D,103,MOTION,8-Mar-1994,5:29 PM,On Approving the Journal,None,Passed,19,128,0,29,191,4,0,61,1,0,0,0,211,132,0,90
43,D,103,H R 6,9-Mar-1994,1:48 PM,On Agreeing to the Amendment,None,Failed,166,5,0,5,37,207,0,17,0,1,0,0,203,213,0,22
44,D,103,H R 6,9-Mar-1994,2:50 PM,On Agreeing to the Amendment,None,Failed,168,4,0,4,34,215,0,12,0,1,0,0,202,220,0,16
45,D,103,H R 6,9-Mar-1994,4:00 PM,On Agreeing to the Amendment,None,Agreed to,172,0,0,4,252,0,0,9,1,0,0,0,425,0,0,13
46,D,103,H R 6,9-Mar-1994,4:34 PM,On Agreeing to the Amendment,None,Failed,3,168,0,5,121,128,0,12,1,0,0,0,125,296,0,17
47,D,103,H R 6,9-Mar-1994,4:45 PM,On Agreeing to the Amendment,None,Agreed to,171,0,0,5,246,1,0,14,1,0,0,0,418,1,0,19
48,D,103,QUORUM 48,9-Mar-1994,5:34 PM,Call in Committee,None,Passed,0,0,171,5,0,0,241,20,0,0,1,0,0,0,413,25
49,D,103,H R 6,9-Mar-1994,5:50 PM,On Agreeing to the Amendment,None,Agreed to,136,35,0,5,216,35,1,9,1,0,0,0,353,70,1,14
50,D,103,H RES 384,10-Mar-1994,11:51 AM,On Agreeing to the Resolution,PROVIDING FOR THE CONSIDERATION OF H. CON. RES. 218; SETTING FORTH THE CONGRESSIONAL BUDGET FOR F.Y. 1995,Passed,0,170,0,6,244,1,0,11,1,0,0,0,245,171,0,17
51,D,103,H CON RES 218,10-Mar-1994,6:17 PM,On Agreeing to the Amendment,None,Failed,12,160,0,4,92,153,0,16,1,0,0,0,105,313,0,20
52,D,103,H CON RES 218,10-Mar-1994,7:42 PM,On Agreeing to the Amendment,None,Failed,56,114,0,6,17,227,0,17,0,1,0,0,73,342,0,23
53,D,103,MOTION,11-Mar-1994,10:23 AM,On Approving the Journal,None,Passed,15,141,0,20,209,7,0,40,1,0,0,0,225,148,0,60
54,D,103,H CON RES 218,11-Mar-1994,12:19 PM,On Agreeing to the Amendment,None,Failed,3,164,0,9,77,162,0,22,1,0,0,0,81,326,0,31
55,D,103,H CON RES 218,11-Mar-1994,1:53 PM,On Agreeing to the Amendment,None,Failed,158,9,0,9,7,233,0,21,0,1,0,0,165,243,0,30
56,D,103,H CON RES 218,11-Mar-1994,2:14 PM,On Agreeing to the Resolution,CONGRESSIONAL BUDGET FOR F.Y. 1995,Passed,0,164,0,12,222,11,0,23,1,0,0,0,223,175,0,35
57,D,103,H R 3345,11-Mar-1994,2:40 PM,ON MOTION TO INSTRUCT CONFEREES,WORKFORCE RESTRUCTURING ACT,Passed,150,8,0,18,81,141,0,34,0,1,0,0,231,150,0,52
58,D,103,MOTION,16-Mar-1994,11:00 AM,On Approving the Journal,None,Passed,21,139,0,16,224,5,0,27,1,0,0,0,246,144,0,43
59,D,103,H RES 331,16-Mar-1994,12:12 PM,On Agreeing to the Resolution,PROVIDING FOR THE CONSIDERATION OF H.J. RES. 103; BALANCED BUDGET CONSTITUTIONAL AMENDMENT,Passed,167,0,0,9,219,22,0,15,1,0,0,0,387,22,0,24
60,D,103,H J RES 103,16-Mar-1994,7:51 PM,On Agreeing to the Amendment,None,Failed,164,10,0,2,15,231,0,15,0,1,0,0,179,242,0,17
61,D,103,QUORUM 61,17-Mar-1994,11:33 AM,Call in Committee,None,Passed,0,0,163,13,0,0,228,33,0,0,1,0,0,0,392,46
62,D,103,H J RES 103,17-Mar-1994,12:55 PM,On Agreeing to the Amendment,None,Failed,169,4,0,3,44,210,0,7,0,1,0,0,213,215,0,10
63,D,103,H J RES 103,17-Mar-1994,1:36 PM,On Agreeing to the Amendment,None,Agreed to,166,4,0,6,45,199,0,12,0,1,0,0,211,204,0,18
64,D,103,H J RES 103,17-Mar-1994,3:13 PM,On Agreeing to the Amendment,None,Failed,5,169,0,2,106,148,0,7,0,1,0,0,111,318,0,9
65,D,103,H J RES 103,17-Mar-1994,4:53 PM,On Passage,BALANCED BUDGET CONSTITUTIONAL AMENDMENT,Failed,172,1,0,3,99,151,0,6,0,1,0,0,271,153,0,9
66,D,103,H RES 374,17-Mar-1994,6:27 PM,On Ordering the Previous Question,REQUESTING A CONFERENCE ON S. 636; ACCESS TO CLINICS ACT,Passed,26,144,0,6,221,24,0,11,1,0,0,0,248,168,0,17
67,D,103,H RES 374,17-Mar-1994,6:36 PM,On Agreeing to the Resolution,REQUESTING A CONFERENCE ON S. 636; ACCESS TO CLINICS ACT,Passed,29,141,0,6,214,30,0,12,1,0,0,0,244,171,0,18
68,D,103,S 636,17-Mar-1994,7:12 PM,ON MOTION TO TABLE THE HOUSE AMENDMENT,FREEDOM OF ACCESS TO CLINICS ACT,Failed,140,31,0,5,35,208,0,13,0,1,0,0,175,240,0,18
69,D,103,S 636,17-Mar-1994,8:25 PM,COMMIT TO THE COMMITTEE ON JUDICIARY,FREEDOM OF ACCESS TO CLINICS ACT,Failed,135,32,0,9,33,200,0,23,0,1,0,0,168,233,0,32
70,D,103,S 636,17-Mar-1994,8:33 PM,On Passage,FREEDOM OF ACCESS TO CLINICS ACT,Passed,35,133,0,8,201,36,0,19,1,0,0,0,237,169,0,27
71,D,103,S 636,17-Mar-1994,8:58 PM,INSIST ON AMENDMENTS AND ASK FOR CONFERENCE,FREEDOM OF ACCESS TO CLINICS ACT,Passed,31,133,0,12,196,33,0,27,1,0,0,0,228,166,0,39
72,D,103,S 636,17-Mar-1994,9:27 PM,MOTION TO INSTRUCT CONFEREES,FREEDOM OF ACCESS TO CLINICS ACT,Passed,163,0,0,13,234,2,0,20,1,0,0,0,398,2,0,33
73,D,103,H R 6,21-Mar-1994,5:18 PM,On Agreeing to the Amendment,None,Failed,58,105,0,13,0,228,0,33,0,1,0,0,58,334,0,46
74,D,103,H R 6,21-Mar-1994,8:03 PM,On Agreeing to the Amendment,None,Failed,7,161,0,8,163,78,0,20,1,0,0,0,171,239,0,28
75,D,103,H R 6,21-Mar-1994,8:13 PM,On Agreeing to the Amendment,None,Agreed to,166,0,0,10,178,64,0,19,1,0,0,0,345,64,0,29
76,D,103,H R 6,22-Mar-1994,2:50 PM,On Agreeing to the Amendment,None,Agreed to,53,119,0,4,208,47,0,6,1,0,0,0,262,166,0,10
77,D,103,H R 6,22-Mar-1994,2:58 PM,ON AGREEING TO THE AMENDMENT,None,Agreed to,171,1,0,4,235,19,0,7,1,0,0,0,407,20,0,11
78,D,103,H RES 394,22-Mar-1994,4:17 PM,SUSPEND THE RULES AND AGREE,EXPRESSING CONGRESSIONAL OBLIGATION TO INVESTIGATE MATTERS BEFORE THE GOVERNMENT,Passed,172,0,0,4,235,15,0,6,1,0,0,0,408,15,0,10
79,D,103,H RES 369,22-Mar-1994,5:37 PM,On Motion to Recommit with Instructions,COMMITTEE FUNDING RESOLUTION,Failed,170,0,0,6,2,250,0,4,0,1,0,0,172,251,0,10
80,D,103,H RES 369,22-Mar-1994,5:45 PM,On Agreeing to the Resolution,COMMITTEE FUNDING RESOLUTION,Passed,2,168,0,6,247,4,0,5,1,0,0,0,250,172,0,11
81,D,103,H R 4067,22-Mar-1994,6:05 PM,"SUSPEND RULES AND PASS, AS AMENDED",MULTI-FAMILY HOUSING PROPERTY DISPOSAL REFORM ACT,Passed,170,0,0,6,243,8,0,5,0,1,0,0,413,9,0,11
82,D,103,H R 4034,22-Mar-1994,6:16 PM,"SUSPEND THE RULES AND PASS, AS AMENDED",URBAN RECREATION AND AT-RISK YOUTH ACT,Passed,112,56,0,8,248,3,0,5,1,0,0,0,361,59,0,13
83,D,103,MOTION,23-Mar-1994,11:25 AM,On Approving the Journal,None,Passed,19,146,0,11,225,7,0,24,0,0,0,1,244,153,0,36
84,D,103,H RES 395,23-Mar-1994,1:22 PM,On Agreeing to the Resolution,PROVIDING FOR THE CONSIDERATION OF H.R. 4092; TO CONTROL AND PREVENT CRIME,Passed,0,173,0,3,239,2,0,15,1,0,0,0,240,175,0,18
85,D,103,H R 1804,23-Mar-1994,4:29 PM,RECOMMIT CONFERENCE REPORT WITH INSTRUCTIONS,GOALS 2000: EDUCATE AMERICA ACT,Failed,166,8,0,2,29,223,0,4,0,1,0,0,195,232,0,6
86,D,103,H R 1804,23-Mar-1994,4:38 PM,On Agreeing to the Conference Report,GOALS 2000: EDUCATE AMERICA ACT,Passed,59,115,0,2,246,6,0,4,1,0,0,0,306,121,0,6
87,D,103,H RES 388,23-Mar-1994,5:22 PM,On Agreeing to the Resolution,WAIVING POINTS OF ORDER AGAINST THE CONFERENCE REPORT ON H.R. 3345; FEDERAL WORKFORCE RESTRUCTURING ACT,Passed,6,168,0,2,246,2,0,8,1,0,0,0,253,170,0,10
88,D,103,H R 3345,23-Mar-1994,6:57 PM,RECOMMIT CONFERENCE REPORT WITH INSTRUCTIONS,WORKFORCE RESTRUCTURING ACT,Failed,165,9,0,2,1,251,0,4,0,1,0,0,166,261,0,6
89,D,103,H RES 397,24-Mar-1994,1:36 PM,On Agreeing to the Resolution,PROVIDING FOR CONSIDERATION OF A CERTAIN MOTION TO SUSPEND THE RULES,Passed,9,163,0,4,211,39,0,6,1,0,0,0,221,202,0,10
90,D,103,S 349,24-Mar-1994,2:57 PM,"SUSPEND AND PASS AMENDED, AND REQUEST CONFERENCE",DISCLOSURE OF LOBBYING ACTIVITIES,Passed,111,60,0,5,203,50,0,4,1,0,0,0,315,110,0,9
91,D,103,H R 6,24-Mar-1994,5:45 PM,On Agreeing to the Amendment,None,Agreed to,27,139,0,10,196,55,0,10,1,0,0,0,224,194,0,20
92,D,103,H R 6,24-Mar-1994,5:56 PM,ON AGREEING TO THE AMENDMENT,None,Agreed to,155,12,0,9,146,107,0,8,0,1,0,0,301,120,0,17
93,D,103,H R 6,24-Mar-1994,6:50 PM,On Agreeing to the Amendment,None,Failed,149,18,0,9,32,216,0,13,0,1,0,0,181,235,0,22
94,D,103,H R 6,24-Mar-1994,8:28 PM,On Agreeing to the Amendment,None,Failed,164,4,0,8,9,240,0,12,0,1,0,0,173,245,0,20
95,D,103,H R 6,24-Mar-1994,8:51 PM,On Passage,ELEMENTARY AND SECONDARY EDUCATION ACT REAUTHORIZATIONS,Passed,45,124,0,7,243,4,0,9,1,0,0,0,289,128,0,16
96,D,103,H R 4066,12-Apr-1994,4:27 PM,"SUSPEND THE RULES AND PASS, AS AMENDED",DUTY SUSPENSION FOR INTERNATIONAL SPORTS EVENTS IN THE UNITED STATES,Passed,164,0,0,12,241,1,0,13,1,0,0,0,406,1,0,25
97,D,103,H R 3693,12-Apr-1994,4:47 PM,SUSPEND THE RULES AND PASS,BYRON WHITE UNITED STATES COURTHOUSE,Passed,163,0,0,13,244,0,0,11,1,0,0,0,408,0,0,24
98,D,103,MOTION,13-Apr-1994,2:23 PM,On Approving the Journal,None,Passed,21,147,0,8,239,6,0,10,1,0,0,0,261,153,0,18
99,D,103,H R 3770,13-Apr-1994,3:48 PM,SUSPEND THE RULES AND PASS,EDWARD SCHWARTZ COURTHOUSE,Passed,168,1,0,7,248,0,0,7,1,0,0,0,417,1,0,14
100,D,103,H R 3498,13-Apr-1994,3:59 PM,"SUSPEND THE RULES AND PASS, AS AMENDED",GREAT FALLS HISTORIC DISTRICT,Passed,50,120,0,6,237,10,0,8,1,0,0,0,288,130,0,14
101,D,103,H R 2843,13-Apr-1994,4:08 PM,"SUSPEND THE RULES AND PASS, AS AMENDED",WHEELING NATIONAL HERITAGE AREA,Failed,34,136,0,6,229,18,0,8,1,0,0,0,264,154,0,14
102,D,103,S 2004,13-Apr-1994,4:19 PM,SUSPEND THE RULES AND PASS,EXTEND COLLEGE LOAN DEFAULT EXEMPTION,Passed,56,114,0,6,226,22,0,7,1,0,0,0,283,136,0,13
103,D,103,H RES 401,13-Apr-1994,6:01 PM,On Agreeing to the Resolution,PROVIDING FOR THE FURTHER CONSIDERATION OF H.R. 4092; TO CONTROL AND PREVENT CRIME,Passed,0,170,0,6,243,6,0,6,1,0,0,0,244,176,0,12
104,D,103,H R 4092,14-Apr-1994,11:20 AM,ON AGREEING TO THE AMENDMENTS,None,Agreed to,147,23,0,6,247,2,0,11,1,0,0,0,395,25,0,17
105,D,103,MOTION,14-Apr-1994,11:39 AM,On Approving the Journal,None,Passed,12,154,0,10,224,4,0,27,1,0,0,0,237,158,0,37
106,D,103,H R 4092,14-Apr-1994,12:18 PM,On Agreeing to the Amendment,None,Failed,5,164,0,7,102,152,1,5,1,0,0,0,108,316,1,12
107,D,103,H R 4092,14-Apr-1994,1:06 PM,On Agreeing to the Amendment,None,Failed,6,165,0,5,104,149,0,7,1,0,0,0,111,314,0,12
108,D,103,H R 4092,14-Apr-1994,1:40 PM,On Agreeing to the Amendment,None,Agreed to,169,2,1,4,171,84,0,5,0,1,0,0,340,87,1,9
109,D,103,H R 4092,14-Apr-1994,2:22 PM,On Agreeing to the Amendment,None,Agreed to,166,5,1,4,60,192,0,8,0,1,0,0,226,198,1,12
110,D,103,H R 4092,14-Apr-1994,2:57 PM,RISE AND REPORT WITH ENACTING CLAUSE STRICKEN,TO CONTROL AND PREVENT CRIME,Failed,170,1,0,5,0,255,0,5,0,1,0,0,170,257,0,10
111,D,103,H R 4092,14-Apr-1994,3:33 PM,On Agreeing to the Amendment,None,Failed,2,168,1,5,113,140,0,7,1,0,0,0,116,308,1,12
112,D,103,H CON RES 218,14-Apr-1994,5:03 PM,MOTION TO INSTRUCT CONFEREES,CONGRESSIONAL BUDGET FOR F.Y. 1995,Failed,159,6,0,11,43,209,0,4,0,1,0,0,202,216,0,15
113,D,103,H R 2333,18-Apr-1994,5:38 PM,MOTION TO INSTRUCT CONFEREES,STATE DEPARTMENT AUTHORIZATION,Passed,150,0,0,26,207,2,0,46,0,0,0,1,357,2,0,73
114,D,103,H CON RES 222,18-Apr-1994,5:56 PM,SUSPEND THE RULES AND AGREE,AUTHORIZING THE PLACEMENT OF A BUST OF RAOUL WALLENBERG IN THE CAPITOL,Passed,150,0,0,26,208,0,0,47,0,0,0,1,358,0,0,74
115,D,103,MOTION,19-Apr-1994,12:24 PM,On Approving the Journal,None,Passed,19,149,0,8,226,6,0,23,1,0,0,0,246,155,0,31
116,D,103,S 1654,19-Apr-1994,1:26 PM,"SUSPEND THE RULES AND PASS, AS AMENDED",CERTAIN TECHNICAL CORRECTIONS,Passed,167,2,0,7,246,0,0,9,1,0,0,0,414,2,0,16
117,D,103,H R 3813,19-Apr-1994,1:36 PM,"SUSPEND THE RULES AND PASS, AS AMENDED",ENVIRONMENTAL EXPORT PROMOTION ACT OF 1994,Passed,170,0,0,6,246,0,0,9,0,0,0,1,416,0,0,16
118,D,103,S CON RES 31,19-Apr-1994,1:44 PM,SUSPEND THE RULES AND AGREE,CONCERNING THE EMANCIPATION OF THE IRANIAN BAHA’I COMMUNITY,Passed,169,0,0,7,244,0,0,11,1,0,0,0,414,0,0,18
119,D,103,H R 4092,19-Apr-1994,2:46 PM,On Agreeing to the Amendment,None,Agreed to,172,0,0,4,98,158,0,4,0,1,0,0,270,159,0,8
120,D,103,H R 4092,19-Apr-1994,3:43 PM,On Agreeing to the Amendment,None,Failed,0,172,0,4,170,84,0,6,1,0,0,0,171,256,0,10
121,D,103,H R 4092,19-Apr-1994,4:13 PM,RISE AND REPORT WITH ENACTING CLAUSE STRICKEN,TO CONTROL AND PREVENT CRIME,Failed,173,0,0,3,11,245,0,4,0,1,0,0,184,246,0,7
122,D,103,H R 4092,19-Apr-1994,4:48 PM,On Agreeing to the Amendment,None,Agreed to,172,1,0,3,131,124,0,5,0,1,0,0,303,126,0,8
123,D,103,H R 4092,19-Apr-1994,5:29 PM,RISE AND REPORT WITH ENACTING CLAUSE STRICKEN,TO CONTROL AND PREVENT CRIME,Failed,171,0,0,5,9,244,0,7,0,1,0,0,180,245,0,12
124,D,103,H R 4092,19-Apr-1994,6:15 PM,On Agreeing to the Amendment,None,Agreed to,171,1,0,4,205,49,0,6,1,0,0,0,377,50,0,10
125,D,103,H R 4092,19-Apr-1994,7:00 PM,On Agreeing to the Amendment,None,Failed,162,9,0,5,43,206,0,11,0,1,0,0,205,216,0,16
126,D,103,H R 4092,19-Apr-1994,8:06 PM,On Agreeing to the Amendment,None,Agreed to,2,170,0,4,212,36,1,11,1,0,0,0,215,206,1,15
127,D,103,MOTION,20-Apr-1994,10:24 AM,On Approving the Journal,None,Passed,16,145,0,15,219,4,0,32,1,0,0,0,236,149,0,47
128,D,103,H R 2884,20-Apr-1994,11:34 AM,On Agreeing to the Conference Report,SCHOOL TO WORK OPPORTUNITIES ACT,Passed,93,78,0,5,245,1,0,9,1,0,0,0,339,79,0,14
129,D,103,H RES 329,20-Apr-1994,11:56 AM,"SUSPEND THE RULES AND AGREE, AS AMENDED",DESIGNATING 1994 AS THE YEAR TO HONOR AND REMEMBER FORMER SPEAKER THOMAS P. “Tip” O’NEILL,Passed,166,2,0,8,249,0,0,6,1,0,0,0,416,2,0,14
130,D,103,H R 4092,20-Apr-1994,12:33 PM,On Agreeing to the Amendment,None,Agreed to,169,1,0,6,232,21,0,7,1,0,0,0,402,22,0,13
131,D,103,H R 4092,20-Apr-1994,1:22 PM,On Agreeing to the Amendment,None,Failed,164,5,0,7,48,211,0,2,0,1,0,0,212,217,0,9
132,D,103,H R 4092,20-Apr-1994,1:57 PM,RISE AND REPORT WITH ENACTING CLAUSE STRICKEN,TO CONTROL AND PREVENT CRIME,Failed,172,0,0,4,7,249,0,4,0,1,0,0,179,250,0,8
133,D,103,H R 4092,20-Apr-1994,2:28 PM,On Agreeing to the Amendment,None,Agreed to,172,0,0,4,252,3,0,5,1,0,0,0,425,3,0,9
134,D,103,H R 4092,20-Apr-1994,3:05 PM,On Agreeing to the Amendment,None,Agreed to,172,0,0,4,244,12,0,4,1,0,0,0,417,12,0,8
135,D,103,H R 4092,20-Apr-1994,3:36 PM,On Agreeing to the Amendment,None,Agreed to,129,43,0,4,180,73,0,7,1,0,0,0,310,116,0,11
136,D,103,H R 4092,20-Apr-1994,4:30 PM,On Agreeing to the Amendment,None,Agreed to,165,6,0,5,147,109,0,4,0,1,0,0,312,116,0,9
137,D,103,H R 4092,20-Apr-1994,4:40 PM,On Agreeing to the Amendment,None,Failed,15,154,0,7,146,109,0,5,1,0,0,0,162,263,0,12
138,D,103,H R 4092,20-Apr-1994,5:30 PM,ON AGREEING TO THE AMENDMENT,None,Agreed to,44,127,0,5,205,47,0,8,1,0,0,0,250,174,0,13
139,D,103,H R 4092,20-Apr-1994,5:39 PM,On Agreeing to the Amendment,None,Failed,4,165,0,7,76,174,0,10,0,1,0,0,80,340,0,17
140,D,103,MOTION,21-Apr-1994,11:28 AM,On Approving the Journal,None,Passed,18,154,0,4,237,7,0,11,1,0,0,0,256,161,0,15
141,D,103,H R 4092,21-Apr-1994,1:02 PM,On Agreeing to the Amendment,None,Agreed to,169,0,0,7,254,0,0,6,1,0,0,0,424,0,0,13
142,D,103,H R 4092,21-Apr-1994,1:38 PM,On Agreeing to the Amendment,None,Agreed to,170,2,0,4,177,79,0,4,0,1,0,0,347,82,0,8
143,D,103,H R 4092,21-Apr-1994,2:15 PM,On Motion to Recommit with Instructions,TO CONTROL AND PREVENT CRIME,Failed,167,5,0,4,25,229,0,1,0,1,0,0,192,235,0,5
144,D,103,H R 4092,21-Apr-1994,2:32 PM,On Passage,TO CONTROL AND PREVENT CRIME,Passed,65,107,0,4,219,34,0,3,1,0,0,0,285,141,0,7
