Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
64,D,110,H CON RES 289,14-Feb-2008,3:07 PM,On Motion to Suspend the Rules and Agree,Honoring and praising the National Association for the Advancement of Colored People on the occasion of its 99th anniversary,Passed,191,0,0,7,212,0,0,18,0,0,0,0,403,0,0,25
65,D,110,H R 4169,14-Feb-2008,3:43 PM,On Motion to Suspend the Rules and Pass,American Braille Flag Memorial Act,Passed,190,0,0,8,206,0,0,24,0,0,0,0,396,0,0,32
66,D,110,H RES 790,14-Feb-2008,3:50 PM,On Motion to Suspend the Rules and Agree,Commending the people of the State of Washington for showing their support for the needs of the State of Washington’s veterans and encouraging residents of the other States to pursue creative ways to show their own support for veterans,Passed,178,0,0,20,205,0,0,25,0,0,0,0,383,0,0,45
67,D,110,H RES 963,14-Feb-2008,3:56 PM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of National Salute to Hospitalized Veterans Week,Passed,179,0,0,19,205,0,0,25,0,0,0,0,384,0,0,44
68,D,110,H RES 972,14-Feb-2008,4:03 PM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of American Heart Month and National Wear Red Day,Passed,184,0,0,14,205,0,0,25,0,0,0,0,389,0,0,39
69,D,110,H RES 978,25-Feb-2008,6:55 PM,On Motion to Suspend the Rules and Agree,"Expressing support for the designation of the week of March 3-7, 2008, as “School Social Work Week” to promote awareness of the vital role of school social workers in schools, and in the community as a whole, in helping students prepare for their future as productive citizens",Passed,170,0,0,28,209,0,0,21,0,0,0,0,379,0,0,49
70,D,110,H RES 930,25-Feb-2008,7:06 PM,"On Motion to Suspend the Rules and Agree, as Amended",Supporting the goals and ideals of “Career and Technical Education Month”,Passed,170,0,0,28,210,0,0,20,0,0,0,0,380,0,0,48
71,D,110,H RES 944,25-Feb-2008,7:19 PM,"On Motion to Suspend the Rules and Agree, as Amended","Honoring the service and accomplishments of Lieutenant General Russel L. Honore, United States Army, for his 37 years of service on behalf of the United States",Passed,170,0,0,28,210,0,0,20,0,0,0,0,380,0,0,48
72,D,110,JOURNAL,26-Feb-2008,1:28 PM,On Approving the Journal,None,Passed,21,168,1,8,205,15,0,10,0,0,0,0,226,183,1,18
73,D,110,H RES 974,26-Feb-2008,1:35 PM,On Ordering the Previous Question,Providing for consideration of the bill (H.R. 3521) to improve the Operating Fund for public housing of the Department of Housing and Urban Development,Passed,0,191,0,7,212,7,0,11,0,0,0,0,212,198,0,18
74,D,110,H RES 974,26-Feb-2008,1:42 PM,On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 3521) to improve the Operating Fund for public housing of the Department of Housing and Urban Development,Passed,0,190,0,8,218,0,0,12,0,0,0,0,218,190,0,20
75,D,110,H R 3521,26-Feb-2008,2:46 PM,On Agreeing to the Amendment,None,Agreed to,190,0,0,9,225,0,0,9,0,0,0,0,415,0,0,18
76,D,110,H R 3521,26-Feb-2008,2:54 PM,On Agreeing to the Amendment,None,Agreed to,114,77,0,8,223,0,0,11,0,0,0,0,337,77,0,19
77,D,110,H R 3521,26-Feb-2008,3:20 PM,On Motion to Table the Appeal of the Ruling of the Chair,Public Housing Asset Management Improvement Act,Passed,0,192,0,6,218,3,0,9,0,0,0,0,218,195,0,15
78,D,110,H RES 1001,27-Feb-2008,11:08 AM,Will the House Now Consider the Resolution,"Providing for the consideration of H.R. 5351, Renewable Energy and Energy Conservation Tax Act",Passed,1,185,0,12,223,1,0,6,0,0,0,0,224,186,0,18
79,D,110,JOURNAL,27-Feb-2008,12:39 PM,On Approving the Journal,None,Passed,12,170,1,15,205,15,0,10,0,0,0,0,217,185,1,25
80,D,110,H RES 1001,27-Feb-2008,12:45 PM,On Ordering the Previous Question,"Providing for the consideration of H.R. 5351, Renewable Energy and Energy Conservation Tax Act",Passed,0,182,0,16,214,7,0,9,0,0,0,0,214,189,0,25
81,D,110,H RES 1001,27-Feb-2008,12:52 PM,On Agreeing to the Resolution,"Providing for the consideration of H.R. 5351, Renewable Energy and Energy Conservation Tax Act",Passed,0,187,0,11,220,1,0,9,0,0,0,0,220,188,0,20
82,D,110,H R 5351,27-Feb-2008,3:27 PM,Table the Appeal of the Ruling of the Chair,Renewable Energy and Energy Conservation Tax Act of 2008,Passed,0,190,0,8,222,1,0,7,0,0,0,0,222,191,0,15
83,D,110,H R 5351,27-Feb-2008,4:04 PM,On Motion to Recommit with Instructions,Renewable Energy and Energy Conservation Tax Act of 2008,Failed,189,3,0,6,8,219,0,3,0,0,0,0,197,222,0,9
84,D,110,H R 5351,27-Feb-2008,4:30 PM,On Passage,Renewable Energy and Energy Conservation Tax Act of 2008,Passed,17,174,0,7,219,8,0,4,0,0,0,0,236,182,0,11
85,D,110,S 2272,28-Feb-2008,11:39 AM,On Motion to Suspend the Rules and Pass,John “Marty” Thiels Southpark Station,Passed,183,0,0,15,217,0,0,13,0,0,0,0,400,0,0,28
86,D,110,H R 3936,28-Feb-2008,11:47 AM,On Motion to Suspend the Rules and Pass,Sgt. Jason Harkins Post Office Building,Passed,181,0,0,17,219,0,0,11,0,0,0,0,400,0,0,28
87,D,110,H R 4454,28-Feb-2008,11:54 AM,On Motion to Suspend the Rules and Pass,Iraq and Afghanistan Fallen Military Heroes of Louisville Memorial Post Office Building,Passed,181,0,0,17,223,0,0,7,0,0,0,0,404,0,0,24
88,D,110,H R 1143,4-Mar-2008,6:58 PM,"On Motion to Suspend the Rules and Pass, as Amended","To authorize the Secretary of the Interior to lease certain lands in Virgin Islands National Park, and for other purposes",Passed,171,0,0,27,207,0,0,23,0,0,0,0,378,0,0,50
89,D,110,H R 1311,4-Mar-2008,7:07 PM,"On Motion to Suspend the Rules and Pass, as Amended","To direct the Secretary of the Interior to convey the Alta-Hualapai Site to the city of Las Vegas, Nevada, for the development of a cancer treatment facility",Passed,170,0,0,28,207,0,0,23,0,0,0,0,377,0,0,51
90,D,110,H R 816,4-Mar-2008,7:15 PM,"On Motion to Suspend the Rules and Pass, as Amended",To provide for the release of certain land from the Sunrise Mountain Instant Study Area in the State of Nevada and to grant a right-of-way across the released land for the construction and maintenance of a flood control project,Passed,169,0,0,29,206,0,0,24,0,0,0,0,375,0,0,53
91,D,110,H R 4191,5-Mar-2008,12:11 PM,On Motion to Suspend the Rules and Pass,"To redesignate Dayton Aviation Heritage National Historic Park in the State of Ohio as “Wright Brothers-Dunbar National Historical Park”, and for other purposes.",Passed,189,4,0,5,218,0,0,12,0,0,0,0,407,4,0,17
92,D,110,H CON RES 278,5-Mar-2008,12:18 PM,"On Motion to Suspend the Rules and Agree, as Amended",Supporting Taiwan’s fourth direct and democratic presidential elections in March 2008,Passed,190,1,1,6,219,0,0,11,0,0,0,0,409,1,1,17
93,D,110,H RES 951,5-Mar-2008,12:26 PM,"On Motion to Suspend the Rules and Agree, as Amended","Condemning the ongoing Palestinian rocket attacks on Israeli civilians, and for other purposes",Passed,190,1,0,7,214,0,4,12,0,0,0,0,404,1,4,19
94,D,110,H RES 1014,5-Mar-2008,2:40 PM,Will the House Now Consider the Resolution,"Providing for the consideration of H.R. 1014, Paul Wellstone Mental Health and Addiction Equity Act",Passed,4,184,1,9,211,8,0,11,0,0,0,0,215,192,1,20
95,D,110,H RES 1014,5-Mar-2008,4:06 PM,On Ordering the Previous Question,"Providing for the consideration of H.R. 1014, Paul Wellstone Mental Health and Addiction Equity Act",Passed,5,186,0,7,210,9,0,11,0,0,0,0,215,195,0,18
96,D,110,H RES 1014,5-Mar-2008,4:13 PM,On Agreeing to the Resolution,"Providing for the consideration of H.R. 1014, Paul Wellstone Mental Health and Addiction Equity Act",Passed,5,184,0,9,204,14,0,12,0,0,0,0,209,198,0,21
97,D,110,H R 4774,5-Mar-2008,4:20 PM,"On Motion to Suspend the Rules and Pass, as Amended",Cyndi Taylor Krier Post Office Building,Passed,189,0,0,9,215,0,0,15,0,0,0,0,404,0,0,24
98,D,110,H CON RES 286,5-Mar-2008,4:28 PM,On Motion to Suspend the Rules and Agree,Expressing the sense of Congress that Earl LLoyd should be recognized and honored for breaking the color barrier and becoming the first African-American to play in the National Basketball Association League 58 years ago,Passed,192,0,0,6,220,0,0,10,0,0,0,0,412,0,0,16
99,D,110,H R 1424,5-Mar-2008,7:22 PM,Table Appeal of the Ruling of the Chair,Paul Wellstone Mental Health and Addiction Equity Act,Passed,4,184,1,9,219,2,0,9,0,0,0,0,223,186,1,18
100,D,110,H R 1424,5-Mar-2008,7:56 PM,On Motion to Recommit with Instructions,Paul Wellstone Mental Health and Addiction Equity Act,Failed,181,12,0,5,15,209,0,6,0,0,0,0,196,221,0,11
101,D,110,H R 1424,5-Mar-2008,8:03 PM,On Passage,Paul Wellstone Mental Health and Addiction Equity Act,Passed,47,145,0,6,221,3,0,7,0,0,0,0,268,148,0,13
102,D,110,H R 5400,5-Mar-2008,8:11 PM,On Motion to Suspend the Rules and Pass,Sgt. Michael M. Kashkoush Post Office Building,Passed,192,0,0,6,210,0,0,20,0,0,0,0,402,0,0,26
103,D,110,H RES 1015,6-Mar-2008,11:06 AM,On Ordering the Previous Question,"Providing for consideration of H.R. 2857, to reauthorize and reform the national service laws",Passed,0,188,1,9,217,5,0,8,0,0,0,0,217,193,1,17
104,D,110,H RES 1015,6-Mar-2008,11:13 AM,On Agreeing to the Resolution,"Providing for consideration of H.R. 2857, to reauthorize and reform the national service laws",Passed,0,190,0,8,222,0,0,8,0,0,0,0,222,190,0,16
105,D,110,H R 2857,6-Mar-2008,1:59 PM,On Agreeing to the Amendment,None,Failed,150,39,0,10,3,221,0,10,0,0,0,0,153,260,0,20
106,D,110,H R 2857,6-Mar-2008,2:06 PM,On Agreeing to the Amendment,None,Agreed to,28,161,0,10,224,0,0,10,0,0,0,0,252,161,0,20
107,D,110,H R 2857,6-Mar-2008,2:40 PM,Table Appeal of the Ruling of the Chair,Generations Invigorating Volunteerism and Education “GIVE” Act,Passed,2,187,1,8,219,4,0,7,0,0,0,0,221,191,1,15
108,D,110,H RES 537,10-Mar-2008,6:59 PM,"On Motion to Suspend the Rules and Agree, as Amended",National 9-1-1 Education Month,Passed,176,0,0,22,205,0,0,25,0,0,0,0,381,0,0,47
109,D,110,H R 3196,10-Mar-2008,7:09 PM,On Motion to Suspend the Rules and Pass,E. Arthur Gray Post Office Building,Passed,175,0,0,23,207,0,0,23,0,0,0,0,382,0,0,46
110,D,110,H R 4166,10-Mar-2008,7:18 PM,On Motion to Suspend the Rules and Pass,Steve W. Allee Carrier Annex Post Office Building,Passed,176,0,0,22,206,0,0,24,0,0,0,0,382,0,0,46
111,D,110,ADJOURN,11-Mar-2008,12:57 PM,On Motion to Adjourn,None,Failed,19,162,0,17,1,202,0,27,0,0,0,0,20,364,0,44
112,D,110,ADJOURN,11-Mar-2008,1:54 PM,On Motion to Adjourn,None,Failed,6,179,0,13,0,208,0,22,0,0,0,0,6,387,0,35
113,D,110,ADJOURN,11-Mar-2008,3:17 PM,On Motion to Adjourn,None,Failed,3,183,0,12,2,205,0,23,0,0,0,0,5,388,0,35
114,D,110,ADJOURN,11-Mar-2008,4:23 PM,On Motion to Adjourn,None,Failed,4,183,0,11,0,213,0,17,0,0,0,0,4,396,0,28
115,D,110,H RES 924,11-Mar-2008,4:35 PM,"On Motion to Suspend the Rules and Agree, as Amended",Congratulating Iowa State University of Science and Technology for 150 years of leadership and service,Passed,189,0,0,9,216,0,0,14,0,0,0,0,405,0,0,23
116,D,110,MOTION,11-Mar-2008,5:18 PM,On Motion to table the appeal of the ruling of the Chair,None,Passed,1,188,1,8,217,4,0,10,0,0,0,0,218,192,1,18
117,D,110,H R 2082,11-Mar-2008,7:01 PM,"Passage, Objections of the President Not Withstanding",The Intelligence Authorization Act of 2008,Failed,5,185,0,8,220,3,0,9,0,0,0,0,225,188,0,17
118,D,110,H RES 948,11-Mar-2008,7:09 PM,"On Motion to Suspend the Rules and Agree, as Amended",Congratulating the University of Kansas football team for winning the 2008 FedEx Orange Bowl and having the most successful year in program history,Passed,183,0,6,9,213,0,6,12,0,0,0,0,396,0,12,21
119,D,110,H RES 493,11-Mar-2008,7:17 PM,"On Motion to Suspend the Rules and Agree, as Amended","Congratulating the women’s water polo team of the University of California, Los Angeles, for winning the 2007 NCAA Division I Women’s Water Polo National Championship, and congratulating UCLA on its 100th NCAA sports national title, making it the most accomplished athletic program in NCAA history",Passed,187,0,0,11,213,0,0,18,0,0,0,0,400,0,0,29
120,D,110,ADJOURN,11-Mar-2008,8:40 PM,On Motion to Adjourn,None,Failed,163,11,1,23,14,185,0,32,0,0,0,0,177,196,1,55
121,D,110,H RES 1031,11-Mar-2008,9:59 PM,On Ordering the Previous Question,"Providing for the adoption of the resolution (H. Res. 895) establishing within the House of Representatives an Office of Congressional Ethics, and for other purposes",Passed,4,188,0,6,203,18,0,11,0,0,0,0,207,206,0,17
122,D,110,H RES 1031,11-Mar-2008,10:27 PM,On Agreeing to the Resolution,"Providing for the adoption of the resolution (H. Res. 895) establishing within the House of Representatives an Office of Congressional Ethics, and for other purposes",Passed,33,159,0,6,196,23,4,9,0,0,0,0,229,182,4,15
123,D,110,ADJOURN,11-Mar-2008,10:43 PM,On Motion to Adjourn,None,Passed,19,170,0,9,197,16,0,18,0,0,0,0,216,186,0,27
124,D,110,ADJOURN,12-Mar-2008,10:40 AM,On Motion to Adjourn,None,Failed,2,177,0,19,3,198,0,30,0,0,0,0,5,375,0,49
125,D,110,H RES 1039,12-Mar-2008,11:22 AM,On Motion to Table the Resolution,Resolution Raising a Question of the Privileges of the House,Passed,0,192,0,6,215,1,0,15,0,0,0,0,215,193,0,21
126,D,110,ADJOURN,12-Mar-2008,11:50 AM,On Motion to Adjourn,None,Failed,14,176,0,8,0,208,0,23,0,0,0,0,14,384,0,31
127,D,110,ADJOURN,12-Mar-2008,1:13 PM,On Motion to Adjourn,None,Failed,2,176,0,20,1,206,0,24,0,0,0,0,3,382,0,44
128,D,110,H RES 1040,12-Mar-2008,1:42 PM,On Motion to Table the Resolution,None,Passed,0,193,0,5,219,0,0,12,0,0,0,0,219,193,0,17
129,D,110,H RES 1036,12-Mar-2008,2:48 PM,On Ordering the Previous Question,"Providing for the consideration of H. Con. Res. 312, Congressional Budget for the U.S. Government for Fiscal Year 2009",Passed,0,193,0,5,222,3,0,6,0,0,0,0,222,196,0,11
