Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
136,R,109,H R 902,27-Apr-2005,1:43 PM,"On Motion to Suspend the Rules and Pass, as Amended",Presidential $1 Coin Act of 2005,Passed,226,2,0,3,195,4,0,3,1,0,0,0,422,6,0,6
137,R,109,H CON RES 81,27-Apr-2005,1:54 PM,On Motion to Suspend the Rules and Agree,Expressing the sense of Congress regarding the two-year anniversary of the human rights crackdown in Cuba,Passed,226,1,0,4,171,26,2,3,1,0,0,0,398,27,2,7
138,R,109,H RES 235,27-Apr-2005,2:03 PM,On Ordering the Previous Question,"Providing for the consideration of H. Res. 22, expressing the sense of the House of Representatives that American small businesses are entitled to a Small Business Bill of Rights",Passed,228,0,0,3,0,200,0,2,0,1,0,0,228,201,0,5
139,R,109,H RES 236,27-Apr-2005,2:11 PM,On Ordering the Previous Question,"Providing for the consideration of H.R. 748, Child Interstate Abortion Notification Act",Passed,226,0,0,5,8,191,0,3,0,1,0,0,234,192,0,8
140,R,109,H RES 22,27-Apr-2005,3:46 PM,On Motion to Recommit,Expressing the sense of the House of Representatives that American small businesses are entitled to a Small Business Bill of Rights,Failed,0,212,0,19,187,10,0,5,1,0,0,0,188,222,0,24
141,R,109,H R 748,27-Apr-2005,6:17 PM,On Agreeing to the Amendment,Child Interstate Abortion Notification Act,Failed,15,211,0,5,163,34,0,5,1,0,0,0,179,245,0,10
142,R,109,H R 748,27-Apr-2005,6:27 PM,On Agreeing to the Amendment,None,Failed,13,215,0,3,163,37,0,2,1,0,0,0,177,252,0,5
143,R,109,H R 748,27-Apr-2005,6:55 PM,On Motion to Recommit with Instructions,Child Interstate Abortion Notification Act,Failed,10,218,0,3,172,27,0,3,1,0,0,0,183,245,0,6
144,R,109,H R 748,27-Apr-2005,7:03 PM,On Passage,Child Interstate Abortion Notification Act,Passed,216,11,0,4,54,145,0,3,0,1,0,0,270,157,0,7
145,R,109,H RES 241,27-Apr-2005,8:40 PM,On Agreeing to the Resolution,Providing for the adoption of H. Res. 240,Passed,208,20,1,2,197,0,0,5,1,0,0,0,406,20,1,7
146,R,109,H RES 242,28-Apr-2005,11:34 AM,On Agreeing to the Resolution,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,Passed,230,0,0,1,0,198,0,4,0,1,0,0,230,199,0,5
147,R,109,H RES 248,28-Apr-2005,6:27 PM,On Ordering the Previous Question,Waiving points of order against the conference report to accompany the concurrent resolution (H. Con. Res. 95) establishing the congressional budget for the United States Government for fiscal year 2006,Passed,228,0,0,3,0,195,0,7,0,1,0,0,228,196,0,10
148,R,109,JOURNAL,28-Apr-2005,6:37 PM,On Approving the Journal,None,Passed,201,23,1,7,143,52,0,7,1,0,0,0,345,75,1,14
149,R,109,H CON RES 95,28-Apr-2005,8:35 PM,On Agreeing to the Conference Report,Congressional Budget for FY 2006,Passed,214,15,0,3,0,195,0,7,0,1,0,0,214,211,0,10
150,R,109,H RES 210,28-Apr-2005,8:42 PM,On Motion to Suspend the Rules and Agree,"Supporting the goals of World Intellectual Property Day, and recognizing the importance of intellectual property in the United States and worldwide",Passed,176,0,0,55,139,0,0,63,0,0,0,1,315,0,0,119
151,R,109,H RES 253,3-May-2005,7:19 PM,On Motion to Table the Resolution,None,Passed,220,0,0,10,0,195,0,7,0,1,0,0,220,196,0,17
152,R,109,H RES 228,3-May-2005,7:37 PM,"On Motion to Suspend the Rules and Agree, As Amended",Observing the 30th anniversary of the fall of the Republic of Vietnam to the Communist forces of North Vietnam,Passed,222,0,0,8,193,0,0,9,1,0,0,0,416,0,0,17
153,R,109,H R 366,4-May-2005,1:50 PM,On Motion to Recommit with Instructions,Vocational and Technical Education for the Future Act,Failed,1,223,0,6,195,1,0,6,1,0,0,0,197,224,0,12
154,R,109,H R 366,4-May-2005,1:59 PM,On Passage,Vocational and Technical Education for the Future Act,Passed,218,9,0,3,197,0,0,5,1,0,0,0,416,9,0,8
155,R,109,H CON RES 127,4-May-2005,2:08 PM,On Motion to Suspend the Rules and Agree,"Calling on the Government of the Federal Republic of Nigeria to transfer Charles Ghankay Taylor, former President of the Republic of Liberia, to the Special Court for Sierra Leone to be tried for war crimes, crimes against humanity, and other serious violations of international humanitarian law",Passed,223,1,0,6,197,0,0,5,1,0,0,0,421,1,0,11
156,R,109,H RES 195,4-May-2005,2:17 PM,On Motion to Suspend the Rules and Agree,Recognizing the 60th anniversary of Victory in Europe (VE) Day and the Liberation of Western Bohemia,Passed,224,0,0,6,194,0,0,8,1,0,0,0,419,0,0,14
157,R,109,H R 1185,4-May-2005,3:58 PM,On Passage,Federal Deposit Insurance Reform Act,Passed,219,5,0,6,194,4,0,4,0,1,0,0,413,10,0,10
158,R,109,H RES 233,4-May-2005,4:09 PM,"On Motion to Suspend the Rules and Agree, As Amended",Recognizing the 60th anniversary of Victory in Europe (VE) Day during World War II,Passed,225,0,0,5,197,0,0,5,1,0,0,0,423,0,0,10
159,R,109,H RES 258,5-May-2005,11:57 AM,On Ordering the Previous Question,"Waiving points of order against the conference report to accompany the bill (H.R. 1268) making Emergency Supplemental Appropriations for Defense, the Global War on Terror, and Tsunami Relief, for the fiscal year ending September 30, 2005, and for other purposes",Passed,224,1,0,5,0,194,0,8,0,1,0,0,224,196,0,13
160,R,109,H R 1268,5-May-2005,1:55 PM,On Motion to Recommit the Conference Report with Instructions,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2005, and for other purposes",Failed,2,225,0,3,198,0,0,4,1,0,0,0,201,225,0,7
161,R,109,H R 1268,5-May-2005,2:04 PM,On Agreeing to the Conference Report,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2005, and for other purposes",Passed,225,3,0,2,143,54,1,4,0,1,0,0,368,58,1,6
162,R,109,H RES 193,10-May-2005,6:51 PM,On Motion to Suspend the Rules and Agree,"Expressing support to the organizers and participants of the historic meeting of the Assembly to Promote the Civil Society in Cuba on May 20, 1005, in Cuba",Passed,223,1,0,6,169,21,1,11,0,0,0,1,392,22,1,18
163,R,109,H RES 142,10-May-2005,7:09 PM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of a “Rotary International Day” and celebrating and honoring Rotary International on the occasion of its centennial anniversary,Passed,223,0,0,7,190,0,0,12,0,0,0,1,413,0,0,20
164,R,109,H RES 268,11-May-2005,1:53 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 1279) to amend title 18, United States Code, to reduce violent gang crime and protect law-abiding citizens and communities from violent criminals, and for other purposes",Passed,227,0,0,3,0,197,0,5,0,1,0,0,227,198,0,8
165,R,109,H R 1279,11-May-2005,4:49 PM,On Agreeing to the Amendment,None,Agreed to,215,13,0,2,51,145,0,6,0,1,0,0,266,159,0,8
166,R,109,H R 1279,11-May-2005,4:58 PM,On Agreeing to the Amendment,None,Agreed to,229,0,0,1,165,31,0,6,1,0,0,0,395,31,0,7
167,R,109,H R 1279,11-May-2005,5:25 PM,On Motion to Recommit with Instructions,Gang Deterrence and Community Protection Act,Failed,2,227,0,1,195,0,0,7,1,0,0,0,198,227,0,8
168,R,109,H R 1279,11-May-2005,5:35 PM,On Passage,Gang Deterrence and Community Protection Act,Passed,208,20,0,2,71,123,0,8,0,1,0,0,279,144,0,10
169,R,109,H R 1544,12-May-2005,1:56 PM,On Agreeing to the Amendment,None,Failed,0,228,0,2,88,102,0,12,0,1,0,0,88,331,0,14
170,R,109,H R 1544,12-May-2005,2:14 PM,On Passage,Faster and Smarter Funding for First Responders Act,Passed,227,1,0,2,181,9,0,12,1,0,0,0,409,10,0,14
171,R,109,H R 627,16-May-2005,6:54 PM,On Motion to Suspend the Rules and Pass,"To designate the facility of the United States Postal Service located at 40 Putnam Avenue in Hamden, Connecticut, as the “Linda White-Epps Post Office”",Passed,213,0,0,17,176,0,0,26,1,0,0,0,390,0,0,43
172,R,109,H RES 266,16-May-2005,7:03 PM,On Motion to Suspend the Rules and Agree,Supporting the goals and ideals of Peace Officers Memorial Day,Passed,213,0,0,17,177,0,0,25,1,0,0,0,391,0,0,42
173,R,109,H R 2107,16-May-2005,7:21 PM,On Motion to Suspend the Rules and Pass,"To amend Public Law 104-329 to modify authorities for the use of the National Law Enforcement Officers Memorial Maintenance Fund, and for other purposes",Passed,214,0,0,16,177,0,0,25,1,0,0,0,392,0,0,41
174,R,109,H RES 278,17-May-2005,11:36 AM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 2360) making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2006, and for other purposes",Passed,223,0,0,7,0,184,0,18,0,1,0,0,223,185,0,25
175,R,109,H RES 278,17-May-2005,11:51 AM,"On Agreeing to the Resolution, as Amended","Providing for consideration of the bill (H.R. 2360) making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2006, and for other purposes",Passed,221,1,2,6,1,183,0,18,0,1,0,0,222,185,2,24
176,R,109,H R 2360,17-May-2005,5:13 PM,On Agreeing to the Amendment,None,Agreed to,35,193,0,2,189,5,0,8,1,0,0,0,225,198,0,10
177,R,109,H R 2360,17-May-2005,5:23 PM,On Agreeing to the Amendment,None,Failed,163,65,0,2,2,192,0,8,0,1,0,0,165,258,0,10
178,R,109,H R 2360,17-May-2005,5:32 PM,On Agreeing to the Amendment,None,Failed,22,205,0,3,176,18,0,8,1,0,0,0,199,223,0,11
179,R,109,H R 2360,17-May-2005,5:41 PM,On Agreeing to the Amendment,None,Agreed to,32,196,0,2,193,2,0,7,1,0,0,0,226,198,0,9
180,R,109,H R 2360,17-May-2005,6:05 PM,On Passage,"Department of Homeland Security Appropriations, FY 2006",Passed,229,1,0,0,194,0,0,8,1,0,0,0,424,1,0,8
181,R,109,H RES 283,18-May-2005,11:56 AM,On Ordering the Previous Question,"Providing for the consideration of H.R. 1817, Department of Homeland Security Authorization Act for Fiscal Year 2006",Passed,226,0,0,4,0,198,0,4,0,1,0,0,226,199,0,8
182,R,109,H RES 283,18-May-2005,12:28 PM,On Agreeing to the Resolution,"Providing for the consideration of H.R. 1817, Department of Homeland Security Authorization Act for Fiscal Year 2006",Passed,221,0,0,9,63,124,0,15,0,0,0,1,284,124,0,25
183,R,109,H R 1817,18-May-2005,6:12 PM,On Agreeing to the Amendment,None,Failed,2,226,0,2,181,18,0,3,1,0,0,0,184,244,0,5
184,R,109,H R 1817,18-May-2005,6:23 PM,On Agreeing to the Amendment,None,Agreed to,176,52,0,2,186,13,0,3,1,0,0,0,363,65,0,5
185,R,109,H R 1817,18-May-2005,6:31 PM,On Agreeing to the Amendment,None,Agreed to,216,11,0,3,26,173,0,3,0,1,0,0,242,185,0,6
186,R,109,H R 1817,18-May-2005,6:40 PM,On Agreeing to the Amendment,None,Failed,2,225,0,3,179,20,0,3,1,0,0,0,182,245,0,6
187,R,109,H R 1817,18-May-2005,6:47 PM,On Agreeing to the Amendment,None,Failed,1,227,0,2,194,3,0,5,1,0,0,0,196,230,0,7
188,R,109,H R 1817,18-May-2005,7:20 PM,On Motion to Recommit with Instructions,Department of Homeland Security Authorization Act for Fiscal Year 2006,Failed,1,226,0,3,197,2,0,3,1,0,0,0,199,228,0,6
189,R,109,H R 1817,18-May-2005,7:27 PM,On Passage,Department of Homeland Security Authorization Act for Fiscal Year 2006,Passed,227,1,0,2,196,3,0,3,1,0,0,0,424,4,0,5
190,R,109,H RES 287,19-May-2005,12:09 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 2361) making appropriations for the Department of the Interior, environment and related agencies for the fiscal year ending September 30, 2006, and for other purposes",Passed,215,0,0,15,0,193,0,9,0,1,0,0,215,194,0,24
191,R,109,H R 2361,19-May-2005,5:01 PM,On Agreeing to the Amendment,None,Failed,102,121,0,7,7,189,0,6,0,1,0,0,109,311,0,13
192,R,109,H R 2361,19-May-2005,5:09 PM,On Agreeing to the Amendment,None,Failed,130,93,0,7,27,168,0,7,0,1,0,0,157,262,0,14
193,R,109,H R 2361,19-May-2005,5:16 PM,On Agreeing to the Amendment,None,Failed,42,181,0,7,34,162,0,6,0,1,0,0,76,344,0,13
194,R,109,H R 2361,19-May-2005,5:26 PM,On Agreeing to the Amendment,None,Failed,6,218,0,6,179,17,0,6,1,0,0,0,186,235,0,12
195,R,109,H R 2361,19-May-2005,5:35 PM,On Agreeing to the Amendment,None,Failed,116,108,0,6,6,189,0,7,0,1,0,0,122,298,0,13
196,R,109,H R 2361,19-May-2005,7:37 PM,On Agreeing to the Amendment,None,Agreed to,78,140,0,12,170,19,0,13,1,0,0,0,249,159,0,25
197,R,109,H R 2361,19-May-2005,7:46 PM,On Agreeing to the Amendment,None,Failed,87,134,0,9,3,191,0,8,0,1,0,0,90,326,0,17
198,R,109,H R 2361,19-May-2005,8:08 PM,On Motion to Recommit with Instructions,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2006",Failed,0,223,0,7,190,5,0,7,1,0,0,0,191,228,0,14
199,R,109,H R 2361,19-May-2005,8:18 PM,On Passage,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2006",Passed,214,8,0,8,115,80,0,7,0,1,0,0,329,89,0,15
200,R,109,H R 744,23-May-2005,6:54 PM,"On Motion to Suspend the Rules and Pass, as Amended",Internet Spyware (I-SPY) Prevention Act,Passed,207,1,0,22,187,0,0,15,1,0,0,0,395,1,0,37
201,R,109,H R 29,23-May-2005,7:03 PM,"On Motion to Suspend the Rules and Pass, as Amended",Securely Protect Yourself Against Cyber Trespass Act,Passed,207,1,0,22,185,3,0,14,1,0,0,0,393,4,0,36
202,R,109,H CON RES 149,23-May-2005,7:20 PM,"On Motion to Suspend the Rules and Agree, as Amended",Recognizing the 57th Anniversary of the Independence of the State of Israel,Passed,208,0,0,22,188,0,0,14,1,0,0,0,397,0,0,36
203,R,109,H RES 291,24-May-2005,11:15 AM,On Ordering the Previous Question,Providing for consideration of the bill (H.R. 2419) making appropriations for energy and water development for FY 2006,Passed,218,0,0,12,1,189,0,12,0,1,0,0,219,190,0,24
204,R,109,H R 810,24-May-2005,6:07 PM,On Passage,Stem Cell Research Enhancement Act,Passed,50,180,0,1,187,14,0,1,1,0,0,0,238,194,0,2
205,R,109,H R 2520,24-May-2005,6:17 PM,On Motion to Suspend the Rules and Pass,Stem Cell Therapeutic and Research Act,Passed,229,1,0,1,201,0,0,1,1,0,0,0,431,1,0,2
206,R,109,H R 1224,24-May-2005,6:24 PM,"On Motion to Suspend the Rules and Pass, as Amended",Business Checking Freedom Act,Passed,226,0,0,4,197,1,0,4,1,0,0,0,424,1,0,8
207,R,109,H R 2419,24-May-2005,8:42 PM,On Agreeing to the Amendment,None,Failed,1,223,0,6,108,89,0,5,1,0,0,0,110,312,0,11
208,R,109,H R 2419,24-May-2005,8:51 PM,On Agreeing to the Amendment,None,Failed,43,183,0,4,109,91,0,2,0,1,0,0,152,275,0,6
209,R,109,H R 2419,24-May-2005,9:00 PM,On Agreeing to the Amendment,None,Failed,12,215,0,3,161,38,0,3,1,0,0,0,174,253,0,6
210,R,109,H R 2419,24-May-2005,9:28 PM,On Motion to Recommit with Instructions,"Energy and Water Development Appropriations, FY 2006",Failed,1,226,0,3,165,35,0,2,1,0,0,0,167,261,0,5
211,R,109,H R 2419,24-May-2005,9:36 PM,On Passage,"Energy and Water Development Appropriations, FY 2006",Passed,219,8,0,3,196,5,0,1,1,0,0,0,416,13,0,4
212,R,109,H RES 293,25-May-2005,12:00 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 1815) to authorize appropriations for fiscal year 2006 for military activities of the Department of Defense, to prescribe military personnel strengths for fiscal year 2006, and for other purposes",Passed,225,0,0,5,0,199,0,3,0,1,0,0,225,200,0,8
213,R,109,H RES 293,25-May-2005,12:08 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 1815) to authorize appropriations for fiscal year 2006 for military activities of the Department of Defense, to prescribe military personnel strengths for fiscal year 2006, and for other purposes",Passed,223,0,0,7,2,197,0,3,0,1,0,0,225,198,0,10
214,R,109,H R 1815,25-May-2005,4:08 PM,On Agreeing to the Amendment,None,Agreed to,214,13,0,3,31,170,0,1,0,1,0,0,245,184,0,4
215,R,109,H R 1815,25-May-2005,4:16 PM,On Agreeing to the Amendment,None,Agreed to,227,0,0,3,185,16,0,1,1,0,0,0,413,16,0,4
216,R,109,H R 1815,25-May-2005,4:25 PM,On Agreeing to the Amendment,None,Failed,22,203,0,5,171,30,0,1,1,0,0,0,194,233,0,6
217,R,109,H R 1815,25-May-2005,4:32 PM,On Agreeing to the Amendment,None,Agreed to,227,0,0,3,200,1,0,1,1,0,0,0,428,1,0,4
218,R,109,H R 1815,25-May-2005,7:35 PM,On Agreeing to the Amendment,None,Agreed to,227,0,0,3,109,91,0,2,0,1,0,0,336,92,0,5
219,R,109,H R 1815,25-May-2005,7:44 PM,On Agreeing to the Amendment,None,Failed,40,186,0,4,72,129,0,1,0,1,0,0,112,316,0,5
220,R,109,H R 1815,25-May-2005,7:52 PM,On Agreeing to the Amendment,None,Failed,5,221,0,4,122,79,0,1,1,0,0,0,128,300,0,5
221,R,109,H R 1815,25-May-2005,8:26 PM,On Motion to Recommit with Instructions,"National Defense Authorization Act, FY 06",Failed,9,218,0,3,201,0,0,1,1,0,0,0,211,218,0,4
222,R,109,H R 1815,25-May-2005,8:37 PM,On Passage,"National Defense Authorization Act, FY 06",Passed,225,2,0,3,164,37,0,1,1,0,0,0,390,39,0,4
223,R,109,H RES 298,26-May-2005,11:43 AM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 2528), Military Quality of Life and VA Appropriations, FY 2006",Passed,223,0,0,7,0,193,0,9,0,1,0,0,223,194,0,16
224,R,109,H R 2528,26-May-2005,2:32 PM,On Agreeing to the Amendment,None,Failed,19,210,0,2,193,4,0,5,1,0,0,0,213,214,0,7
225,R,109,H R 2528,26-May-2005,2:41 PM,On Agreeing to the Amendment,None,Failed,13,214,0,3,157,40,0,5,1,0,0,0,171,254,0,8
226,R,109,H R 2528,26-May-2005,3:01 PM,On Passage,"Military Quality of Life and VA Appropriations, FY 2006",Passed,228,0,0,2,196,1,0,5,1,0,0,0,425,1,0,7
227,R,109,H R 3,26-May-2005,4:02 PM,On Motion to Instruct Conferees,Transportation Equity Act: A Legacy for Users,Failed,2,222,0,6,186,1,0,15,1,0,0,0,189,223,0,21
228,R,109,H CON RES 44,7-Jun-2005,6:51 PM,On Motion to Suspend the Rules and Agree,Recognizing the historical significance of the Mexican holiday of Cinco de Mayo,Passed,220,0,0,10,184,0,0,18,1,0,0,0,405,0,0,28
229,R,109,H RES 282,7-Jun-2005,7:08 PM,On Motion to Suspend the Rules and Agree,"Expressing the sense of the House of Representatives regarding manifestations of anti-Semitism by United Nations member states and urging action against anti-Semitism by United Nations officials, United Nations member states, and the Government of the United States, and for other purposes",Passed,222,1,0,7,186,1,0,15,1,0,0,0,409,2,0,22
230,R,109,H R 2744,8-Jun-2005,5:26 PM,On Agreeing to the Amendment,None,Agreed to,40,188,0,2,185,13,0,4,1,0,0,0,226,201,0,6
231,R,109,H R 2744,8-Jun-2005,5:35 PM,On Agreeing to the Amendment,None,Failed,41,188,0,1,145,52,0,5,1,0,0,0,187,240,0,6
232,R,109,H R 2744,8-Jun-2005,5:45 PM,On Agreeing to the Amendment,None,Agreed to,32,198,0,1,185,12,0,5,1,0,0,0,218,210,0,6
233,R,109,H R 2744,8-Jun-2005,5:55 PM,On Agreeing to the Amendment,None,Agreed to,104,125,0,1,164,33,0,5,1,0,0,0,269,158,0,6
234,R,109,H R 2744,8-Jun-2005,6:03 PM,On Agreeing to the Amendment,None,Failed,81,148,0,1,65,131,0,6,0,1,0,0,146,280,0,7
235,R,109,H R 2744,8-Jun-2005,6:11 PM,On Agreeing to the Amendment,None,Failed,48,178,0,4,18,177,0,7,0,1,0,0,66,356,0,11
236,R,109,H R 2744,8-Jun-2005,7:38 PM,On Agreeing to the Amendment,None,Failed,76,144,0,10,4,190,0,8,0,1,0,0,80,335,0,18
237,R,109,H R 2744,8-Jun-2005,7:48 PM,On Agreeing to the Amendment,None,Failed,162,66,0,2,7,191,0,4,0,1,0,0,169,258,0,6
238,R,109,H R 2744,8-Jun-2005,8:06 PM,On Passage,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2006",Passed,215,13,0,2,192,5,0,5,1,0,0,0,408,18,0,7
239,R,109,H J RES 27,9-Jun-2005,12:57 PM,On Passage,Withdrawing approval of the United States from the Agreement establishing the World Trade Organization,Failed,39,185,0,6,46,153,1,2,1,0,0,0,86,338,1,8
240,R,109,H RES 310,9-Jun-2005,1:23 PM,On Motion to Table,None,Passed,219,0,0,11,0,198,0,4,0,1,0,0,219,199,0,15
241,R,109,S 643,13-Jun-2005,6:54 PM,On Motion to Suspend the Rules and Pass,To amend the Agricultural Credit Act of 1987 to reauthorize State mediation programs,Passed,205,2,0,23,165,0,0,37,1,0,0,0,371,2,0,60
242,R,109,H R 2326,13-Jun-2005,7:12 PM,On Motion to Suspend the Rules and Pass,Floyd Lupton Post Office Designation,Passed,204,0,0,26,165,0,0,37,1,0,0,0,370,0,0,63
243,R,109,H RES 314,14-Jun-2005,11:25 AM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 2862), Science, State, Justice, and Commerce Appropriations, FY 06",Passed,220,0,0,10,2,189,0,11,0,1,0,0,222,190,0,21
244,R,109,H R 2862,14-Jun-2005,4:22 PM,On Agreeing to the Amendment,None,Failed,21,206,0,3,174,24,0,4,1,0,0,0,196,230,0,7
245,R,109,H R 2862,14-Jun-2005,4:32 PM,On Agreeing to the Amendment,None,Failed,91,137,0,2,84,114,0,4,0,1,0,0,175,252,0,6
246,R,109,H R 2862,14-Jun-2005,4:40 PM,On Agreeing to the Amendment,None,Agreed to,36,189,0,5,197,0,0,5,1,0,0,0,234,189,0,10
247,R,109,H R 2862,14-Jun-2005,4:49 PM,On Agreeing to the Amendment,None,Failed,55,173,0,2,75,123,0,4,0,1,0,0,130,297,0,6
248,R,109,H R 2862,14-Jun-2005,4:58 PM,On Agreeing to the Amendment,None,Agreed to,96,133,0,1,163,35,0,4,1,0,0,0,260,168,0,5
249,R,109,H R 2862,14-Jun-2005,5:07 PM,On Agreeing to the Amendment,None,Failed,109,120,0,1,3,195,0,4,0,1,0,0,112,316,0,5
250,R,109,H R 2862,14-Jun-2005,5:16 PM,On Agreeing to the Amendment,None,Agreed to,178,50,0,2,53,144,0,5,0,1,0,0,231,195,0,7
251,R,109,H R 2862,15-Jun-2005,2:17 PM,On Agreeing to the Amendment,None,Failed,6,221,0,3,25,174,0,3,0,1,0,0,31,396,0,6
252,R,109,H R 2862,15-Jun-2005,2:26 PM,On Agreeing to the Amendment,None,Failed,26,200,0,4,150,48,0,4,1,0,0,0,177,248,0,8
253,R,109,H R 2862,15-Jun-2005,2:34 PM,On Agreeing to the Amendment,None,Failed,120,107,0,3,4,196,0,2,0,1,0,0,124,304,0,5
254,R,109,H R 2862,15-Jun-2005,2:42 PM,On Agreeing to the Amendment,None,Failed,35,190,0,5,174,26,0,2,1,0,0,0,210,216,0,7
255,R,109,H R 2862,15-Jun-2005,2:51 PM,On Agreeing to the Amendment,None,Failed,15,210,0,5,145,54,0,3,1,0,0,0,161,264,0,8
256,R,109,H R 2862,15-Jun-2005,5:35 PM,On Agreeing to the Amendment,None,Failed,2,221,0,7,198,1,0,3,1,0,0,0,201,222,0,10
257,R,109,H R 2862,15-Jun-2005,5:45 PM,On Agreeing to the Amendment,None,Agreed to,204,20,0,6,38,161,0,3,0,1,0,0,242,182,0,9
258,R,109,H R 2862,15-Jun-2005,5:54 PM,On Agreeing to the Amendment,None,Agreed to,38,186,0,6,199,1,0,2,1,0,0,0,238,187,0,8
259,R,109,H R 2862,16-Jun-2005,2:28 PM,On Agreeing to the Amendment,None,Failed,64,160,0,6,1,196,0,5,0,1,0,0,65,357,0,11
260,R,109,H R 2862,16-Jun-2005,2:38 PM,On Agreeing to the Amendment,None,Failed,87,140,0,3,4,195,0,3,0,1,0,0,91,336,0,6
261,R,109,H R 2862,16-Jun-2005,2:46 PM,On Agreeing to the Amendment,None,Agreed to,215,8,1,6,199,0,0,3,1,0,0,0,415,8,1,9
262,R,109,H R 2862,16-Jun-2005,2:54 PM,On Agreeing to the Amendment,None,Failed,189,37,0,4,15,184,0,3,0,1,0,0,204,222,0,7
263,R,109,H R 2862,16-Jun-2005,3:02 PM,On Agreeing to the Amendment,None,Failed,89,139,0,2,17,182,0,3,0,1,0,0,106,322,0,5
264,R,109,H R 2862,16-Jun-2005,3:10 PM,On Agreeing to the Amendment,None,Failed,2,226,0,2,180,18,0,4,1,0,0,0,183,244,0,6
265,R,109,H R 2862,16-Jun-2005,3:18 PM,On Agreeing to the Amendment,None,Failed,15,212,0,3,134,65,0,3,0,1,0,0,149,278,0,6
266,R,109,H R 2862,16-Jun-2005,3:26 PM,On Agreeing to the Amendment,None,Failed,19,209,0,2,172,24,0,6,1,0,0,0,192,233,0,8
267,R,109,H R 2862,16-Jun-2005,3:47 PM,On Agreeing to the Amendment,None,Agreed to,208,20,0,2,10,187,0,5,0,1,0,0,218,208,0,7
268,R,109,H R 2862,16-Jun-2005,4:03 PM,On Passage,"Science, State, Justice, and Commerce Appropriations, FY 2006",Passed,221,5,0,4,196,2,0,4,1,0,0,0,418,7,0,8
269,R,109,H RES 315,16-Jun-2005,4:12 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 2863), Department of Defense Appropriations, FY 2006",Passed,223,1,0,6,0,198,0,4,0,1,0,0,223,200,0,10
270,R,109,H R 2745,16-Jun-2005,8:27 PM,On Agreeing to the Amendment,None,Agreed to,224,0,0,6,180,13,1,8,1,0,0,0,405,13,1,14
271,R,109,H R 2745,16-Jun-2005,8:36 PM,On Agreeing to the Amendment,None,Agreed to,223,0,0,7,178,14,0,10,1,0,0,0,402,14,0,17
272,R,109,H R 2745,16-Jun-2005,8:56 PM,On Agreeing to the Amendment,None,Agreed to,223,1,0,6,187,8,0,7,1,0,0,0,411,9,0,13
273,R,109,H RES 324,16-Jun-2005,10:08 PM,On Motion to Table,None,Passed,222,0,0,8,0,190,0,12,0,1,0,0,222,191,0,20
274,R,109,H R 2745,17-Jun-2005,1:46 PM,On Agreeing to the Amendment,None,Agreed to,218,1,0,11,154,31,0,17,1,0,0,0,373,32,0,28
275,R,109,H R 2745,17-Jun-2005,1:53 PM,On Agreeing to the Amendment,None,Agreed to,218,1,0,11,156,28,0,18,1,0,0,0,375,29,0,29
276,R,109,H R 2745,17-Jun-2005,2:00 PM,On Agreeing to the Amendment,None,Agreed to,220,0,0,10,145,38,0,19,1,0,0,0,366,38,0,29
277,R,109,H R 2745,17-Jun-2005,2:07 PM,On Agreeing to the Amendment,None,Agreed to,219,1,0,10,185,1,0,16,1,0,0,0,405,2,0,26
278,R,109,H R 2745,17-Jun-2005,2:14 PM,On Agreeing to the Amendment,None,Agreed to,211,8,0,11,70,117,0,15,0,1,0,0,281,126,0,26
279,R,109,H R 2745,17-Jun-2005,2:20 PM,On Agreeing to the Amendment,None,Failed,106,112,0,12,2,184,0,16,0,1,0,0,108,297,0,28
280,R,109,H R 2745,17-Jun-2005,2:27 PM,On Agreeing to the Amendment,None,Failed,97,122,0,11,3,183,0,16,0,1,0,0,100,306,0,27
281,R,109,H R 2745,17-Jun-2005,2:34 PM,On Agreeing to the Amendment,None,Failed,9,211,0,10,180,5,0,17,1,0,0,0,190,216,0,27
