Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
20,R,109,S 2271,7-Mar-2006,7:16 PM,On Motion to Suspend the Rules and Pass,USA PATRIOT Act Additional Reauthorizing Amendments Act,Passed,214,13,0,3,66,124,0,11,0,1,0,0,280,138,0,14
21,R,109,H RES 710,8-Mar-2006,3:35 PM,On Ordering the Previous Question,"Providing for the further consideration of H.R. 4167, National Uniformity for Food Act",Passed,223,1,0,6,0,196,0,5,0,1,0,0,223,198,0,11
22,R,109,H R 2830,8-Mar-2006,3:48 PM,On Motion to Instruct Conferees,Pension Protection Act of 2005,Passed,68,158,0,4,196,0,0,5,1,0,0,0,265,158,0,9
23,R,109,H R 4192,8-Mar-2006,3:56 PM,On Motion to Suspend the Rules and Pass,"To authorize the Secretary of the Interior to designate the President William Jefferson Clinton Birthplace Home in Hope, Arkansas, as a National Historic Site and unit of the National Park System, and for other purposes",Passed,213,12,0,5,195,0,0,6,1,0,0,0,409,12,0,11
24,R,109,H R 1053,8-Mar-2006,4:05 PM,"On Motion to Suspend the Rules and Pass, as Amended",To authorize the extension of nondiscriminatory treatment (normal trade relations agreement) to the products of Ukraine,Passed,224,1,0,5,192,1,3,5,1,0,0,0,417,2,3,10
25,R,109,H RES 673,8-Mar-2006,4:13 PM,On Motion to Suspend the Rules and Agree,"Expressing support for the efforts of the people of the Republic of Belarus to establish a full democracy, the rule of law, and respect for human rights and urging the Government of Belarus to conduct a free and fair presidential election on March 19, 2006.",Passed,224,1,0,5,194,0,2,5,1,0,0,0,419,1,2,10
26,R,109,H R 3505,8-Mar-2006,4:21 PM,"On Motion to Suspend the Rules and Pass, as Amended",Financial Services Regulatory Relief Act of 2005,Passed,221,1,0,8,193,1,0,7,1,0,0,0,415,2,0,15
27,R,109,H R 4167,8-Mar-2006,6:14 PM,On Agreeing to the Amendment,None,Agreed to,220,0,0,10,196,0,0,5,1,0,0,0,417,0,0,15
28,R,109,H R 4167,8-Mar-2006,6:24 PM,On Agreeing to the Amendment,None,Failed,16,207,0,7,147,48,0,6,1,0,0,0,164,255,0,13
29,R,109,H R 4167,8-Mar-2006,6:31 PM,On Agreeing to the Amendment,None,Failed,19,204,0,7,141,55,0,5,1,0,0,0,161,259,0,12
30,R,109,H R 4167,8-Mar-2006,6:39 PM,On Agreeing to the Amendment,None,Agreed to,74,149,0,7,178,19,0,4,1,0,0,0,253,168,0,11
31,R,109,H R 4167,8-Mar-2006,7:10 PM,On Motion to Recommit with Instructions,National Uniformity for Food Act,Failed,0,226,0,4,169,28,0,4,1,0,0,0,170,254,0,8
32,R,109,H R 4167,8-Mar-2006,7:25 PM,On Passage,National Uniformity for Food Act,Passed,212,13,0,5,71,125,0,5,0,1,0,0,283,139,0,10
33,R,109,H RES 713,9-Mar-2006,11:28 AM,On Ordering the Previous Question,Providing for consideration of the bill (H.R. 2829) to reauthorize the Office of National Drug Control Policy Act,Passed,222,2,0,6,1,192,0,8,0,1,0,0,223,195,0,14
34,R,109,H R 2829,9-Mar-2006,3:40 PM,On Agreeing to the Amendment,None,Agreed to,211,2,0,17,191,0,0,10,1,0,0,0,403,2,0,27
35,R,109,H R 2829,9-Mar-2006,3:48 PM,On Agreeing to the Amendment,None,Agreed to,209,3,0,18,193,0,0,8,1,0,0,0,403,3,0,26
36,R,109,H R 2829,9-Mar-2006,3:56 PM,On Agreeing to the Amendment,None,Failed,47,167,0,16,38,154,0,9,0,1,0,0,85,322,0,25
37,R,109,H R 2829,9-Mar-2006,4:04 PM,On Agreeing to the Amendment,None,Agreed to,213,2,0,15,185,7,0,9,1,0,0,0,399,9,0,24
38,R,109,H R 2829,9-Mar-2006,4:22 PM,On Passage,To reauthorize the Office of National Drug Control Policy Act,Passed,212,1,0,17,186,4,0,11,1,0,0,0,399,5,0,28
39,R,109,H CON RES 354,14-Mar-2006,7:26 PM,On Motion to Suspend the Rules and Agree,Expressing the continued support of Congress for requiring an institution of higher education to provide military recruiters with access to the institution’s campus and students at least equal in quality and scope to that which is provided to any other employer in order to be eligible for the receipt of Federal funds.,Passed,222,0,0,8,125,64,2,10,0,1,0,0,347,65,2,18
40,R,109,H RES 725,15-Mar-2006,11:52 AM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 4939) making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",Passed,224,0,0,6,0,191,0,10,0,1,0,0,224,192,0,16
41,R,109,H RES 725,15-Mar-2006,12:03 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 4939) making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",Passed,196,29,0,5,22,170,0,9,0,1,0,0,218,200,0,14
42,R,109,H CON RES 190,15-Mar-2006,12:11 PM,On Motion to Suspend the Rules and Agree,"Expressing the sense of Congress that the Russian Federation should fully protect the freedoms of all religious communities without distinction, whether registered and unregistered, as stipulated by the Russian Constitution and international standards.",Passed,222,1,0,7,188,0,1,12,1,0,0,0,411,1,1,19
43,R,109,H R 4939,15-Mar-2006,6:00 PM,On Agreeing to the Amendment,None,Failed,30,194,0,6,8,182,0,11,0,1,0,0,38,377,0,17
44,R,109,H R 4944,15-Mar-2006,6:20 PM,On Motion to Suspend the Rules and Pass,Miscellaneous Trade and Technical Corrections Act,Passed,222,1,0,7,189,1,0,11,1,0,0,0,412,2,0,18
45,R,109,H R 4939,16-Mar-2006,10:58 AM,On Agreeing to the Amendment,None,Agreed to,210,17,0,4,40,154,0,7,0,1,0,0,250,172,0,11
46,R,109,H R 4939,16-Mar-2006,11:07 AM,On Agreeing to the Amendment,None,Agreed to,25,201,0,4,187,7,0,7,1,0,0,0,213,208,0,11
47,R,109,H R 4939,16-Mar-2006,11:14 AM,On Agreeing to the Amendment,None,Failed,12,213,0,5,185,8,0,8,1,0,0,0,198,221,0,13
48,R,109,H R 4939,16-Mar-2006,11:22 AM,On Agreeing to the Amendment,None,Failed,60,165,0,5,15,178,0,8,0,1,0,0,75,344,0,13
49,R,109,H R 4939,16-Mar-2006,11:30 AM,On Agreeing to the Amendment,None,Failed,70,156,0,4,8,186,0,7,0,1,0,0,78,343,0,11
50,R,109,H R 4939,16-Mar-2006,11:37 AM,On Agreeing to the Amendment,None,Failed,76,150,0,4,12,182,0,7,0,1,0,0,88,333,0,11
51,R,109,H R 4939,16-Mar-2006,11:44 AM,On Agreeing to the Amendment,None,Failed,11,210,0,9,187,5,0,9,1,0,0,0,199,215,0,18
52,R,109,H R 4939,16-Mar-2006,11:51 AM,On Agreeing to the Amendment,None,Failed,12,214,0,4,161,34,0,6,1,0,0,0,174,248,0,10
53,R,109,H R 4939,16-Mar-2006,12:00 PM,On Agreeing to the Amendment,None,Failed,14,212,0,4,195,0,0,6,1,0,0,0,210,212,0,10
54,R,109,H R 4939,16-Mar-2006,12:07 PM,On Agreeing to the Amendment,None,Agreed to,56,171,0,3,193,0,0,8,1,0,0,0,250,171,0,11
55,R,109,H R 4939,16-Mar-2006,2:57 PM,On Sustaining the Ruling of the Chair,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",Passed,223,0,0,7,0,192,0,9,0,1,0,0,223,193,0,16
56,R,109,H R 4939,16-Mar-2006,3:08 PM,On Agreeing to the Amendment,None,Failed,13,210,0,7,194,0,0,7,1,0,0,0,208,210,0,14
57,R,109,H R 4939,16-Mar-2006,3:12 PM,On Agreeing to the Amendment,None,Failed,88,138,0,4,1,193,0,7,0,1,0,0,89,332,0,11
58,R,109,H R 4939,16-Mar-2006,3:16 PM,On Agreeing to the Amendment,None,Failed,1,225,0,4,192,2,0,7,1,0,0,0,194,227,0,11
59,R,109,H R 4939,16-Mar-2006,3:20 PM,On Agreeing to the Amendment,None,Failed,76,147,0,7,0,194,0,7,0,1,0,0,76,342,0,14
60,R,109,H R 4939,16-Mar-2006,5:32 PM,On Agreeing to the Amendment,None,Failed,11,212,0,7,181,13,0,7,1,0,0,0,193,225,0,14
61,R,109,H R 4939,16-Mar-2006,5:36 PM,On Agreeing to the Amendment,None,Failed,8,213,0,9,192,0,0,9,1,0,0,0,201,213,0,18
62,R,109,H R 4939,16-Mar-2006,5:40 PM,On Agreeing to the Amendment,None,Failed,4,218,0,8,195,1,0,5,1,0,0,0,200,219,0,13
63,R,109,H R 4939,16-Mar-2006,5:45 PM,On Agreeing to the Amendment,None,Failed,3,219,0,8,185,11,0,5,1,0,0,0,189,230,0,13
64,R,109,H R 4939,16-Mar-2006,6:09 PM,On Motion to Recommit with Instructions,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",Failed,0,225,0,5,187,8,0,6,1,0,0,0,188,233,0,11
65,R,109,H R 4939,16-Mar-2006,6:16 PM,On Passage,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",Passed,204,19,0,7,143,52,0,6,1,0,0,0,348,71,0,13
66,R,109,S 2320,16-Mar-2006,6:25 PM,On Motion to Suspend the Rules and Pass,"To make available funds included in the Deficit Reduction Act of 2005 for the Low-Income Home Energy Assistance Program for fiscal year 2006, and for other purposes",Passed,93,128,0,9,193,0,0,8,1,0,0,0,287,128,0,17
67,R,109,H R 4297,16-Mar-2006,6:33 PM,On Motion to Instruct Conferees,Tax Relief Extension Reconciliation Act,Passed,32,186,0,13,189,1,0,11,1,0,0,0,222,187,0,24
68,R,109,H R 4882,28-Mar-2006,6:54 PM,"On Motion to Suspend the Rules and Pass, as Amended",Vietnam Veterans Memorial Visitor Center Deadline Enforcement Act,Passed,215,1,0,14,188,3,0,10,1,0,0,0,404,4,0,24
69,R,109,S 2120,28-Mar-2006,7:11 PM,On Motion to Suspend the Rules and Pass,Milk Regulatory Equity Act,Passed,162,57,0,11,122,71,0,8,1,0,0,0,285,128,0,19
70,R,109,H RES 741,29-Mar-2006,11:59 AM,On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 609) to amend and extend the Higher Education Act of 1965,Passed,225,1,0,4,0,196,0,5,0,1,0,0,225,198,0,9
71,R,109,H R 609,29-Mar-2006,6:17 PM,On Agreeing to the Amendment,None,Agreed to,208,21,0,1,85,112,0,4,0,1,0,0,293,134,0,5
72,R,109,H R 609,29-Mar-2006,6:26 PM,On Agreeing to the Amendment,None,Failed,98,130,0,2,22,175,0,4,0,1,0,0,120,306,0,6
73,R,109,H RES 736,29-Mar-2006,6:44 PM,On Motion to Suspend the Rules and Agree,Expressing the sense of the House of Representatives that legal action in Afghanistan against citizens who have already converted or plan to convert to other religions is deplorable and unjust.,Passed,229,0,0,1,197,0,0,4,1,0,0,0,427,0,0,5
74,R,109,H R 4297,29-Mar-2006,6:52 PM,On Motion to Instruct Conferees,Tax Relief Extension Reconciliation Act,Failed,4,222,0,4,187,7,0,7,1,0,0,0,192,229,0,11
75,R,109,H RES 742,30-Mar-2006,11:44 AM,On Agreeing to the Resolution,"Providing for the further consideration of H.R. 609, College Access and Opportunity Act",Passed,224,0,0,6,0,187,0,14,0,1,0,0,224,188,0,20
76,R,109,H RES 746,30-Mar-2006,12:08 PM,On Motion to Table,Resolution Raising a Question of the Privileges of the House,Passed,216,6,2,6,0,186,5,10,0,1,0,0,216,193,7,16
77,R,109,H R 609,30-Mar-2006,2:02 PM,On Agreeing to the Amendment,None,Agreed to,224,1,0,5,193,1,0,7,1,0,0,0,418,2,0,12
78,R,109,H R 609,30-Mar-2006,2:10 PM,On Agreeing to the Amendment,None,Agreed to,186,38,0,6,193,0,0,8,1,0,0,0,380,38,0,14
79,R,109,H R 609,30-Mar-2006,2:19 PM,On Agreeing to the Amendment,None,Failed,83,142,0,5,0,194,0,7,0,1,0,0,83,337,0,12
80,R,109,H R 609,30-Mar-2006,2:27 PM,On Agreeing to the Amendment,None,Failed,8,218,0,4,191,2,0,8,1,0,0,0,200,220,0,12
81,R,109,H R 609,30-Mar-2006,2:46 PM,On Passage,College Access and Opportunity Act,Passed,207,18,0,5,14,180,0,7,0,1,0,0,221,199,0,12
82,R,109,H J RES 81,4-Apr-2006,6:53 PM,On Motion to Suspend the Rules and Pass,Providing for the appointment of Phillip Frost as a citizen regent of the Board of Regents of the Smithsonian Institution,Passed,217,0,0,13,189,0,0,12,0,0,0,1,406,0,0,26
83,R,109,H RES 703,4-Apr-2006,7:03 PM,On Motion to Suspend the Rules and Agree,Recognizing the 20th anniversary of the Chernobyl nuclear disaster and supporting continued efforts to control rediation and mitigate the adverse health consequences related to the Chernobyl nuclear power plant,Passed,214,1,0,15,188,0,0,13,0,0,0,1,402,1,0,29
84,R,109,H RES 744,4-Apr-2006,7:19 PM,On Motion to Suspend the Rules and Agree,Expressing support for the Good Friday Agreement of 1998 as the blueprint for lasting peace in Northern Ireland and support for continued police reform in Northern Ireland as a critical element in the peace process,Passed,213,1,1,15,186,0,0,15,0,0,0,1,399,1,1,31
85,R,109,H RES 755,5-Apr-2006,4:26 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 513) to amend the Federal Election Campaign Act of 1971 to clarify when organizations described in section 527 of the Internal Revenue Code of 1986 must register as political committees, and for other purposes",Passed,226,0,0,4,0,197,0,4,0,1,0,0,226,198,0,8
86,R,109,H RES 755,5-Apr-2006,4:35 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 513) to amend the Federal Election Campaign Act of 1971 to clarify when organizations described in section 527 of the Internal Revenue Code of 1986 must register as political committees, and for other purposes",Passed,223,1,0,6,0,197,0,4,0,1,0,0,223,199,0,10
87,R,109,H RES 762,5-Apr-2006,4:56 PM,On Motion to Table,None,Passed,218,6,1,5,0,191,4,6,0,1,0,0,218,198,5,11
88,R,109,H R 513,5-Apr-2006,6:29 PM,On Passage,527 Reform Act,Passed,211,18,0,2,7,190,0,4,0,1,0,0,218,209,0,6
89,R,109,H RES 692,5-Apr-2006,6:38 PM,"On Motion to Suspend the Rules and Agree, as Amended",Commending the people of the Republic of the Marshall Islands for the contributions and sacrifices they made to the U.S. nuclear testing program in the Marshall Islands,Passed,227,0,0,3,196,0,0,5,1,0,0,0,424,0,0,8
90,R,109,H R 3127,5-Apr-2006,6:46 PM,"On Motion to Suspend the Rules and Pass, as Amended",Darfur Peace and Accountability Act,Passed,223,3,0,4,192,0,0,9,1,0,0,0,416,3,0,13
91,R,109,H RES 766,6-Apr-2006,11:59 AM,On Ordering the Previous Question,"Providing for the consideration of H. Con. Res. 376, Congressional Budget for FY 2007",Passed,226,0,0,4,0,198,0,3,0,1,0,0,226,199,0,7
92,R,109,H RES 766,6-Apr-2006,12:06 PM,On Agreeing to the Resolution,"Providing for the consideration of H. Con. Res. 376, Congressional Budget for FY 2007",Passed,224,0,0,6,1,195,0,5,0,1,0,0,225,196,0,11
93,R,109,H R 2830,6-Apr-2006,6:56 PM,On Motion to Instruct Conferees,Pension Protection Act of 2005,Passed,51,177,0,2,196,1,0,4,1,0,0,0,248,178,0,6
94,R,109,H R 4297,6-Apr-2006,7:04 PM,On Motion to Instruct Conferees,Tax Relief Extension Reconciliation Act,Failed,5,225,0,0,190,7,0,4,1,0,0,0,196,232,0,4
95,R,109,H RES 578,6-Apr-2006,7:17 PM,On Motion to Suspend the Rules and Agree,Concerning the Government of Romania’s ban on intercountry adoptions and the welfare of orphaned or abandoned children in Romania,Passed,230,0,0,0,197,0,0,4,1,0,0,0,428,0,0,4
96,R,109,H CON RES 320,6-Apr-2006,7:26 PM,"On Motion to Suspend the Rules and Agree, as Amended","Calling on the Government of the Socialist Republic of Vietnam to immediately and unconditionally release Dr. Pham Hong Son and other political prisoners and prisoners of conscience, and for other purposes",Passed,227,1,0,2,197,0,0,4,1,0,0,0,425,1,0,6
97,R,109,H RES 737,6-Apr-2006,7:33 PM,On Motion to Suspend the Rules and Agree,"Supporting the goals and ideals of Financial Literacy Month, and for other purposes",Passed,225,1,0,4,197,0,0,4,1,0,0,0,423,1,0,8
98,R,109,H RES 556,6-Apr-2006,7:40 PM,On Motion to Suspend the Rules and Agree,National Methamphetamine Prevention Week,Passed,223,2,0,5,197,0,0,4,1,0,0,0,421,2,0,9
99,R,109,H CON RES 366,6-Apr-2006,7:52 PM,On Motion to Suspend the Rules and Agree,"To congratulate the National Aeronautics and Space Administration on the 25th anniversary of the first flight of the Space Transport System, honor Commander John Young and the Pilot Robert Crippen, who flew the Space Shuttle Columbia on April 12-14, 1981, and to commend the men and women of NASA",Passed,225,0,0,5,196,0,0,5,1,0,0,0,422,0,0,10
100,R,109,S J RES 28,25-Apr-2006,6:57 PM,On Motion to Suspend the Rules and Pass,Approving the location of the commemorative work in the District of Columbia honoring former President Dwight D. Eisenhower,Passed,222,0,0,8,188,0,0,13,1,0,0,0,411,0,0,21
101,R,109,H R 4709,25-Apr-2006,7:14 PM,"On Motion to Suspend the Rules and Pass, as Amended",Telephone Records and Privacy Protection Act,Passed,220,0,0,10,188,0,0,13,1,0,0,0,409,0,0,23
102,R,109,H RES 774,26-Apr-2006,2:19 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 5020) to authorize appropriations for fiscal year 2007 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes",Passed,227,0,0,3,1,193,0,7,0,1,0,0,228,194,0,10
103,R,109,H RES 774,26-Apr-2006,2:32 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 5020) to authorize appropriations for fiscal year 2007 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes",Passed,227,0,0,3,0,197,0,4,0,1,0,0,227,198,0,7
104,R,109,H CON RES 365,26-Apr-2006,2:40 PM,On Motion to Suspend the Rules and Agree,"Urging the Government of China to reinstate all licenses of Gao Zhisheng and his law firm, remove all legal and political obstacles for lawyers attempting to defend criminal cases in China, including politically sensitive cases, and reverse law and practice in China so that it conforms to international standards",Passed,223,0,1,6,197,0,0,4,1,0,0,0,421,0,1,10
105,R,109,H R 282,26-Apr-2006,2:49 PM,"On Motion to Suspend the Rules and Pass, as Amended",To hold the current regime in Iran accountable for its threatening behavior and to support a transition to democracy in Iran,Passed,214,6,0,10,182,15,0,4,1,0,0,0,397,21,0,14
106,R,109,H R 5020,26-Apr-2006,5:13 PM,On Agreeing to the Amendment,None,Agreed to,229,0,0,1,136,56,1,8,1,0,0,0,366,56,1,9
107,R,109,H R 5020,26-Apr-2006,5:46 PM,On Motion to Recommit with Instructions,Intelligence Authorization for Fiscal Year 2007,Failed,4,225,0,1,190,5,0,6,1,0,0,0,195,230,0,7
108,R,109,H R 5020,26-Apr-2006,5:58 PM,On Passage,Intelligence Authorization for Fiscal Year 2007,Passed,224,3,0,3,102,93,0,6,1,0,0,0,327,96,0,9
109,R,109,H R 4297,27-Apr-2006,5:27 PM,On Motion to Instruct Conferees,Tax Relief Extension Reconciliation Act,Failed,4,223,0,3,185,9,0,7,1,0,0,0,190,232,0,10
110,R,109,H RES 783,27-Apr-2006,5:46 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 4975) to provide greater transparency with respect to lobbying activities, and for othe purposes",Passed,216,12,0,3,0,194,0,7,0,1,0,0,216,207,0,10
111,R,109,H RES 697,2-May-2006,6:53 PM,"On Motion to Suspend the Rules and Agree, as Amended","Congratulating the people and Government of Italy et al. upon the successful completion of the 2006 Olympic Winter Games in Turin, Italy",Passed,221,0,0,9,187,0,0,14,1,0,0,0,409,0,0,23
112,R,109,H CON RES 392,2-May-2006,7:02 PM,"On Motion to Suspend the Rules and Agree, as Amended",Recognizing the 58th anniversary of the independence of the State of Israel,Passed,223,0,0,7,189,0,0,12,1,0,0,0,413,0,0,19
113,R,109,H RES 658,2-May-2006,7:19 PM,"On Motion to Suspend the Rules and Agree, as Amended",Supporting the goals and ideals of World Water Day,Passed,208,14,0,8,188,0,0,13,1,0,0,0,397,14,0,21
114,R,109,H CON RES 359,3-May-2006,2:47 PM,On Motion to Suspend the Rules and Agree,Authorizing the use of the Capitol Grounds for the District of Columbia Special Olympics Law Enforcement Torch Run,Passed,219,0,0,11,197,0,0,4,1,0,0,0,417,0,0,15
115,R,109,H R 5253,3-May-2006,2:57 PM,On Motion to Suspend the Rules and Pass,Federal Energy Price Protection Act,Passed,190,33,0,7,198,1,0,2,1,0,0,0,389,34,0,9
116,R,109,H R 5254,3-May-2006,3:06 PM,On Motion to Suspend the Rules and Pass,Refinery Permit Process Schedule Act,Failed,224,2,0,4,13,185,0,3,0,1,0,0,237,188,0,7
117,R,109,H R 4975,3-May-2006,4:46 PM,On Agreeing to the Amendment,None,Failed,104,124,0,2,4,195,0,2,0,1,0,0,108,320,0,4
118,R,109,H R 4975,3-May-2006,5:19 PM,On Motion to Recommit with Instructions,Lobbying Accountability and Transparency Act,Failed,16,212,0,3,196,4,0,1,1,0,0,0,213,216,0,4
119,R,109,H R 4975,3-May-2006,5:31 PM,On Passage,Lobbying Accountability and Transparency Act,Passed,209,20,0,2,8,192,0,1,0,1,0,0,217,213,0,3
120,R,109,H RES 781,3-May-2006,5:41 PM,On Motion to Suspend the Rules and Agree,"Congratulating charter schools and their students, parents, teachers, and administrators across the United States for their ongoing contributions to education, and for other purposes",Passed,223,0,0,7,193,1,3,4,1,0,0,0,417,1,3,11
121,R,109,H R 4297,3-May-2006,8:40 PM,On Motion to Instruct Conferees,Tax Relief Extension Reconciliation Act,Failed,6,219,0,5,190,5,0,6,1,0,0,0,197,224,0,11
122,R,109,H R 2830,3-May-2006,8:49 PM,On Motion to Instruct Conferees,Pension Protection Act of 2005,Passed,102,125,0,3,196,0,0,5,1,0,0,0,299,125,0,8
123,R,109,H RES 789,3-May-2006,8:59 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 4954 to improve maritime and cargo security through enhanced layered defenses, and for other purposes.",Passed,226,1,0,3,0,198,0,3,0,1,0,0,226,200,0,6
124,R,109,H RES 789,3-May-2006,9:06 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 4954 to improve maritime and cargo security through enhanced layered defenses, and for other purposes.",Passed,227,0,0,3,3,195,0,3,0,1,0,0,230,196,0,6
125,R,109,H R 4954,4-May-2006,1:55 PM,On Agreeing to the Amendment,None,Failed,1,228,0,1,193,2,0,6,1,0,0,0,195,230,0,7
126,R,109,H R 4954,4-May-2006,2:29 PM,On Motion to Recommit with Instructions,Security and Accountability for Every Port (SAFE) Act,Failed,6,222,0,2,195,0,0,6,1,0,0,0,202,222,0,8
