Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
190,R,108,H RES 229,15-May-2003,12:22 PM,On Ordering the Previous Question,Providing for consideration of H.R. 1527; to authorize appropriations for the National Transportation Safety Board for fiscal years 2003 through 2006.,Passed,220,0,0,8,0,204,0,1,0,1,0,0,220,205,0,9
191,R,108,H R 1527,15-May-2003,1:38 PM,Sustain the ruling of the Chair,National Transportation Safety Board Reauthorization Act,Passed,223,0,0,5,2,199,0,4,0,1,0,0,225,200,0,9
192,R,108,H CON RES 166,19-May-2003,6:50 PM,On Motion to Suspend the Rules and Agree,Expressing the Sense of Congress in Support of Buckle Up America Week,Passed,198,2,0,28,178,0,0,27,1,0,0,0,377,2,0,55
193,R,108,H R 1018,19-May-2003,6:56 PM,On Motion to Suspend the Rules and Pass,James L. Watson United States Court of International Trade Building,Passed,200,0,0,28,179,0,0,26,1,0,0,0,380,0,0,54
194,R,108,H CON RES 147,19-May-2003,7:13 PM,"On Motion to Suspend the Rules and Agree, as Amended",Commemorating the 20th Anniversary of the Orphan Drug Act and the National Organization for Rare Disorders,Passed,205,0,0,23,180,0,0,25,1,0,0,0,386,0,0,48
195,R,108,H RES 239,20-May-2003,1:00 PM,On Agreeing to the Resolution,Providing for the consideration of H.R. 1904; Forests Restoration Act,Passed,222,0,0,6,12,178,0,15,0,1,0,0,234,179,0,21
196,R,108,S 330,20-May-2003,1:08 PM,On Motion to Suspend the Rules and Pass,Veterans’ Memorial Preservation and Recognition Act,Passed,225,0,0,3,193,0,0,12,1,0,0,0,419,0,0,15
197,R,108,H R 1925,20-May-2003,1:16 PM,"On Motion to Suspend the Rules and Pass, as Amended","Runaway, Homeless, and Missing Children Protection Act",Passed,211,14,0,3,192,0,0,13,1,0,0,0,404,14,0,16
198,R,108,H R 1904,20-May-2003,4:01 PM,On Agreeing to the Amendment,None,Failed,11,214,0,3,172,25,0,8,1,0,0,0,184,239,0,11
199,R,108,H R 1904,20-May-2003,4:36 PM,On Motion to Recommit with Instructions,Healthy Forests Restoration Act,Failed,0,226,0,2,175,24,0,6,1,0,0,0,176,250,0,8
200,R,108,H R 1904,20-May-2003,4:43 PM,On Passage,Healthy Forests Restoration Act,Passed,214,12,0,2,42,157,0,6,0,1,0,0,256,170,0,8
201,R,108,H RES 245,21-May-2003,1:17 PM,On Ordering the Previous Question,Providing for consideration of H.R. 1588; National Defense Authorization Act for Fiscal Year 2004,Passed,225,0,0,3,0,202,0,3,0,1,0,0,225,203,0,6
202,R,108,H RES 245,21-May-2003,1:24 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 1588; National Defense Authorization Act for Fiscal Year 2004,Passed,223,0,0,5,1,199,0,5,0,1,0,0,224,200,0,10
203,R,108,H R 1170,21-May-2003,1:31 PM,"On Motion to Suspend the Rules and Pass, as Amended",Child Medication Safety Act,Passed,224,0,0,4,200,1,0,4,1,0,0,0,425,1,0,8
204,R,108,H R 1911,21-May-2003,1:42 PM,On Motion to Suspend the Rules and Pass,"To amend title 38, United States Code, to enhance cooperation and the sharing of resources between the Department of Veterans Affairs and the Department of Defense",Passed,224,0,0,4,201,0,0,4,1,0,0,0,426,0,0,8
205,R,108,H R 1588,21-May-2003,5:14 PM,On Agreeing to the Amendment,None,Agreed to,222,3,0,3,30,171,0,4,0,1,0,0,252,175,0,7
206,R,108,H R 1588,21-May-2003,5:23 PM,On Agreeing to the Amendment,None,Agreed to,208,19,0,1,42,159,0,4,0,1,0,0,250,179,0,5
207,R,108,H RES 247,22-May-2003,1:19 PM,On Ordering the Previous Question,Providing for further consideration of H.R. 1588; National Defense Authorization Act for Fiscal Year 2004,Passed,224,0,0,4,0,197,1,7,0,1,0,0,224,198,1,11
208,R,108,H RES 247,22-May-2003,1:28 PM,On Agreeing to the Resolution,Providing for further consideration of H.R. 1588; National Defense Authorization Act for Fiscal Year 2004,Passed,222,1,0,5,0,197,2,6,0,1,0,0,222,199,2,11
209,R,108,H R 1683,22-May-2003,1:35 PM,On Motion to Suspend the Rules and Pass,Veterans’ Compensation Cost-of-Living Adjustment Act,Passed,223,0,0,5,202,0,0,3,1,0,0,0,426,0,0,8
210,R,108,H R 1257,22-May-2003,1:42 PM,On Motion to Suspend the Rules and Pass,Selected Reserve Home Loan Equity Act,Passed,224,0,0,4,203,0,0,2,1,0,0,0,428,0,0,6
211,R,108,H RES 249,22-May-2003,2:48 PM,On Ordering the Previous Question,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported by the Committee on Rules,Passed,220,0,0,8,1,201,0,3,0,1,0,0,221,202,0,11
212,R,108,H RES 249,22-May-2003,2:55 PM,On Agreeing to the Resolution,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported by the Committee on Rules,Passed,218,0,0,10,0,201,0,4,0,1,0,0,218,202,0,14
213,R,108,H RES 248,22-May-2003,4:06 PM,On Ordering the Previous Question,"Providing for the Consideration of H.R. 2185, Unemployment Compensation Amendments of 2003",Passed,217,1,0,10,0,201,0,4,0,1,0,0,217,203,0,14
214,R,108,H RES 248,22-May-2003,4:13 PM,On Agreeing to the Resolution,"Providing for the Consideration of H.R. 2185, Unemployment Compensation Amendments of 2003",Passed,216,0,0,12,0,200,0,5,0,1,0,0,216,201,0,17
215,R,108,H R 1588,22-May-2003,4:32 PM,On Agreeing to the Amendment,None,Failed,27,197,0,5,173,30,0,2,1,0,0,0,201,227,0,7
216,R,108,H R 1588,22-May-2003,4:40 PM,On Agreeing to the Amendment,None,Failed,8,213,0,7,190,13,0,2,1,0,0,0,199,226,0,9
217,R,108,H R 1588,22-May-2003,4:48 PM,On Agreeing to the Amendment,None,Agreed to,220,0,0,8,191,11,0,3,1,0,0,0,412,11,0,11
218,R,108,H R 1588,22-May-2003,4:56 PM,On Agreeing to the Amendment,None,Agreed to,219,2,0,7,83,120,0,2,0,1,0,0,302,123,0,9
219,R,108,H R 1588,22-May-2003,6:48 PM,On Agreeing to the Amendment,None,Failed,86,135,0,7,121,81,0,3,0,1,0,0,207,217,0,10
220,R,108,H R 1588,22-May-2003,7:23 PM,On Motion to Recommit with Instructions,National Defense Authorization Act for Fiscal Year 2004,Failed,0,223,0,5,203,1,0,1,1,0,0,0,204,224,0,6
221,R,108,H R 1588,22-May-2003,7:31 PM,On Passage,National Defense Authorization Act for Fiscal Year 2004,Passed,223,1,0,4,138,66,0,1,0,1,0,0,361,68,0,5
222,R,108,H R 2185,22-May-2003,9:13 PM,On Motion to Recommit with Instructions,Unemployment Compensation Amendments of 2003,Failed,1,222,0,5,203,0,0,2,1,0,0,0,205,222,0,7
223,R,108,H R 2185,22-May-2003,9:20 PM,On Passage,Unemployment Compensation Amendments of 2003,Passed,204,19,0,5,204,0,0,1,1,0,0,0,409,19,0,6
224,R,108,H RES 253,23-May-2003,12:07 AM,On Ordering the Previous Question,"Waiving points of order against the conference report to accompany H.R. 2, Jobs and Growth Tax Relief Reconciliation Act",Passed,221,0,0,8,0,204,0,1,0,1,0,0,221,205,0,9
225,R,108,H R 2,23-May-2003,1:56 AM,On Agreeing to the Conference Report,Jobs and Growth Reconciliation Tax Act,Passed,224,1,0,4,7,198,0,0,0,1,0,0,231,200,0,4
226,R,108,H CON RES 191,23-May-2003,2:14 AM,On Agreeing to the Resolution,Providing for a conditional adjournment of the two Houses,Passed,213,2,0,14,0,192,0,13,0,1,0,0,213,195,0,27
227,R,108,H RES 159,2-Jun-2003,6:53 PM,On Motion to Suspend the Rules and Agree,Expressing Profound Sorrow on the Occasion of the Death of Irma Rangel,Passed,200,0,0,27,172,0,0,33,1,0,0,0,373,0,0,60
228,R,108,H RES 195,2-Jun-2003,7:00 PM,On Motion to Suspend the Rules and Agree,Congratulating Sammy Sosa of the Chicago Cubs for Hitting 500 Major League Home Runs,Passed,200,0,0,27,171,0,0,34,1,0,0,0,372,0,0,61
229,R,108,H R 1465,2-Jun-2003,7:16 PM,On Motion to Suspend the Rules and Pass,General Charles Gabriel Post Office,Passed,200,0,0,27,170,0,0,35,1,0,0,0,371,0,0,62
230,R,108,S 222,3-Jun-2003,1:37 PM,On Motion to Suspend the Rules and Pass,Zuni Indian Tribe Water Rights Settlement Act,Failed,214,4,0,9,10,183,0,12,0,1,0,0,224,188,0,21
231,R,108,S 273,3-Jun-2003,1:45 PM,On Motion to Suspend the Rules and Pass,Grand Teton National Park Land Exchange Act,Failed,213,6,0,8,4,191,0,10,0,1,0,0,217,198,0,18
232,R,108,S 763,3-Jun-2003,1:53 PM,On Motion to Suspend the Rules and Pass,Birch Bayh Federal Building and United States Courthouse,Failed,45,174,0,8,189,5,0,11,1,0,0,0,235,179,0,19
233,R,108,H J RES 4,3-Jun-2003,5:37 PM,On Agreeing to the Amendment,None,Failed,5,220,0,2,123,76,0,6,1,0,0,0,129,296,0,8
234,R,108,H J RES 4,3-Jun-2003,5:54 PM,On Passage,Proposing an Amendment to the Constitution of the United States Authorizing the Congress to Prohibit the Physical Desecration of the Flag of the United States,Passed,214,11,0,2,86,113,0,6,0,1,0,0,300,125,0,8
235,R,108,H RES 231,3-Jun-2003,6:03 PM,On Motion to Suspend the Rules and Agree,Supporting the Goals and Ideals of Peace Officers Memorial Day,Passed,224,0,0,3,197,0,0,8,1,0,0,0,422,0,0,11
236,R,108,H RES 257,4-Jun-2003,4:58 PM,On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 760) to prohibit the procedure commonly known as partial-birth abortion.,Passed,222,0,0,5,58,137,0,10,0,1,0,0,280,138,0,15
237,R,108,H CON RES 177,4-Jun-2003,5:06 PM,"On Motion to Suspend the Rules and Agree, as Amended","Recognizing and commending the memebers of the U.S. Armed Forces, and the alliesof the United States and their armed forces, who participated in Operation Enduring Freedom in Afghanistan and Operation Iraqi Freedom in Iraq and the dedication of military families and countless others for their support.",Passed,219,0,1,7,186,2,7,10,1,0,0,0,406,2,8,17
238,R,108,H RES 201,4-Jun-2003,5:13 PM,On Motion to Suspend the Rules and Agree,"Expressing the sense of the House of Representatives that our Nation’s businesses and business owners should be commended for their support of our troops and their families as they serve our country in many ways, especially in these days of increased engagement of our military around the world.",Passed,220,0,0,7,189,0,7,9,1,0,0,0,410,0,7,16
239,R,108,H R 1954,4-Jun-2003,5:21 PM,"On Motion to Suspend the Rules and Pass, as Amended",Armed Forces Naturalization Act,Passed,217,5,0,5,196,0,0,9,1,0,0,0,414,5,0,14
240,R,108,H R 760,4-Jun-2003,8:11 PM,On Agreeing to the Amendment,None,Failed,18,206,0,4,115,80,0,10,0,1,0,0,133,287,0,14
241,R,108,H R 760,4-Jun-2003,8:40 PM,On Motion to Recommit with Instructions,Partial-Birth Abortion Ban Act,Failed,9,216,0,3,155,40,0,10,1,0,0,0,165,256,0,13
242,R,108,H R 760,4-Jun-2003,8:47 PM,On Passage,Partial-Birth Abortion Ban Act,Passed,220,5,0,3,62,133,0,10,0,1,0,0,282,139,0,13
243,R,108,H RES 256,5-Jun-2003,12:08 PM,On Ordering the Previous Question,"Providing for the Consideration of H.R. 1474, Check Clearing for the 21st Century Act",Passed,220,1,0,7,0,196,0,9,0,1,0,0,220,198,0,16
244,R,108,H RES 258,5-Jun-2003,3:21 PM,On Ordering the Previous Question,"Providing for the consideration of S. 222, Zuni Indian Tribe Water Rights Settlement Act and S. 273, Grand Teton National Park Land Exchange Act",Passed,220,0,0,8,0,193,0,12,0,1,0,0,220,194,0,20
245,R,108,H RES 258,5-Jun-2003,3:27 PM,On Agreeing to the Resolution,"Providing for the consideration of S. 222, Zuni Indian Tribe Water Rights Settlement Act and S. 273, Grand Teton National Park Land Exchange Act",Passed,216,0,0,12,13,174,0,18,0,1,0,0,229,175,0,30
246,R,108,H R 1474,5-Jun-2003,3:33 PM,On Passage,Check Clearing for the 21st Century Act,Passed,216,0,0,12,188,0,0,17,1,0,0,0,405,0,0,29
247,R,108,S 222,5-Jun-2003,3:57 PM,On Passage,Zuni Indian Tribe Water Rights Settlement Act,Passed,207,3,0,18,181,0,0,24,1,0,0,0,389,3,0,42
248,R,108,S 273,5-Jun-2003,4:03 PM,On Passage,Grand Teton National Park Land Exchange Act,Passed,201,4,0,23,173,0,0,32,1,0,0,0,375,4,0,55
249,R,108,H R 1610,9-Jun-2003,6:51 PM,On Motion to Suspend the Rules and Pass,Walt Disney Post Office Building,Passed,206,0,0,22,178,0,0,27,0,0,0,1,384,0,0,50
250,R,108,H CON RES 162,9-Jun-2003,6:59 PM,On Motion to Suspend the Rules and Agree,"Honoring the city of Dayton, Ohio, and its many partners, for hosting “Inventing Flight: The Centennial Celebration”, a celebration of the centennial of Wilbur and Orville Wright’s first flight.",Passed,201,3,0,24,177,0,0,28,0,0,0,1,378,3,0,53
251,R,108,S 763,9-Jun-2003,7:15 PM,On Motion to Suspend the Rules and Pass,Birch Bayh Federal Building and United States Courthouse,Passed,205,0,0,23,177,0,0,28,1,0,0,0,383,0,0,51
252,R,108,H RES 263,10-Jun-2003,4:15 PM,On Ordering the Previous Question,Providing for consideration of the bill H.R. 2143; “Unlawful Internet Gambling Funding Prohibition Act”,Passed,222,0,0,6,0,195,0,10,0,1,0,0,222,196,0,16
253,R,108,H RES 263,10-Jun-2003,4:23 PM,On Agreeing to the Resolution,Providing for consideration of the bill H.R. 2143; “Unlawful Internet Gambling Funding Prohibition Act”,Passed,221,0,0,7,38,157,0,10,0,1,0,0,259,158,0,17
254,R,108,H R 2143,10-Jun-2003,6:48 PM,On Agreeing to the Amendment,None,Failed,51,173,0,4,134,64,0,7,1,0,0,0,186,237,0,11
255,R,108,H R 2143,10-Jun-2003,7:06 PM,On Passage,Unlawful Internet Gambling Funding Prohibition Act,Passed,206,17,0,5,112,87,0,6,1,0,0,0,319,104,0,11
256,R,108,H RES 252,10-Jun-2003,7:15 PM,"On Motion to Suspend the Rules and Agree, as Amended",Expressing the sense of the House of Representatives supporting United States efforts within the WTO to end the European Union’s protectionary and discriminatory trade practices regarding agriculture biotechnology,Passed,218,1,0,10,121,78,0,6,0,1,0,0,339,80,0,16
257,R,108,H RES 265,11-Jun-2003,1:05 PM,On Ordering the Previous Question,"Providing for the Consideration of H.R. 2115, Flight 100--Century of Aviation Reauthorization Act",Passed,219,0,0,9,0,194,0,11,0,1,0,0,219,195,0,20
258,R,108,H RES 265,11-Jun-2003,1:13 PM,On Agreeing to the Resolution,"Providing for the Consideration of H.R. 2115, Flight 100--Century of Aviation Reauthorization Act",Passed,218,0,0,10,151,43,0,11,1,0,0,0,370,43,0,21
259,R,108,H CON RES 110,11-Jun-2003,1:22 PM,On Motion to Suspend the Rules and Agree,Expressing Support for the Goals and Ideals of Human Genome Month and DNA Day,Passed,220,0,0,8,193,0,0,12,1,0,0,0,414,0,0,20
260,R,108,H R 1320,11-Jun-2003,1:31 PM,"On Motion to Suspend the Rules and Pass, as Amended",Commercial Spectrum Enhancement Act,Passed,214,9,0,5,193,1,0,11,1,0,0,0,408,10,0,16
261,R,108,H R 2350,11-Jun-2003,1:38 PM,On Motion to Suspend the Rules and Pass,Welfare Reform Extension Act,Passed,215,2,0,11,190,4,0,11,1,0,0,0,406,6,0,22
262,R,108,H R 2115,11-Jun-2003,4:13 PM,On Agreeing to the Amendment,None,Agreed to,225,0,0,3,200,0,0,5,1,0,0,0,426,0,0,8
263,R,108,H R 2115,11-Jun-2003,4:21 PM,On Agreeing to the Amendment,None,Agreed to,223,0,0,5,198,0,0,7,1,0,0,0,422,0,0,12
264,R,108,H R 2115,11-Jun-2003,4:39 PM,On Passage,Flight 100--Century of Aviation Reauthorization Act,Passed,220,6,0,2,197,2,0,6,1,0,0,0,418,8,0,8
265,R,108,H RES 269,12-Jun-2003,11:48 AM,On Ordering the Previous Question,"Providing for the consideration of H.R. 1115, Class Action Fairness Act",Passed,225,0,0,3,4,192,0,9,0,1,0,0,229,193,0,12
266,R,108,H RES 269,12-Jun-2003,11:57 AM,On Agreeing to the Resolution,"Providing for the consideration of H.R. 1115, Class Action Fairness Act",Passed,224,0,0,4,11,187,0,7,0,1,0,0,235,188,0,11
267,R,108,JOURNAL,12-Jun-2003,12:04 PM,On Approving the Journal,None,Passed,208,14,0,6,138,60,0,7,1,0,0,0,347,74,0,13
268,R,108,H R 1115,12-Jun-2003,2:30 PM,On Agreeing to the Amendment,None,Failed,3,222,0,3,181,16,0,8,1,0,0,0,185,238,0,11
269,R,108,H R 1115,12-Jun-2003,2:38 PM,On Agreeing to the Amendment,None,Failed,1,223,0,4,184,11,0,10,1,0,0,0,186,234,0,14
270,R,108,H R 1115,12-Jun-2003,2:47 PM,On Agreeing to the Amendment,None,Failed,0,226,0,2,169,29,0,7,1,0,0,0,170,255,0,9
271,R,108,H R 1115,12-Jun-2003,3:16 PM,On Motion to Recommit with Instructions,Class Action Fairness Act,Failed,1,224,0,3,183,16,0,6,1,0,0,0,185,240,0,9
272,R,108,H R 1115,12-Jun-2003,3:23 PM,On Passage,Class Action Fairness Act,Passed,221,3,0,4,32,166,0,7,0,1,0,0,253,170,0,11
273,R,108,H RES 270,12-Jun-2003,5:20 PM,On Ordering the Previous Question,"Relating to consideration of the Senate amendments to the bill H.R. 1308 to amend the Internal Revenue Code of 1986 to end certain abusive tax practices, to provide tax relief and simplification, and for other purposes.",Passed,225,0,0,3,0,200,0,5,0,1,0,0,225,201,0,8
274,R,108,H RES 270,12-Jun-2003,5:28 PM,On Agreeing to the Resolution,"Relating to consideration of the Senate amendments to the bill H.R. 1308 to amend the Internal Revenue Code of 1986 to end certain abusive tax practices, to provide tax relief and simplification, and for other purposes.",Passed,215,9,0,5,9,191,0,5,0,1,0,0,224,201,0,10
275,R,108,H R 1308,12-Jun-2003,6:40 PM,On Motion to Instruct Conferees,"Tax Relief, Simplification, and Equity Act",Passed,12,200,0,17,192,1,0,12,1,0,0,0,205,201,0,29
276,R,108,H R 2254,16-Jun-2003,6:52 PM,On Motion to Suspend the Rules and Pass,"Designating the facility of the United States Postal Service located at 1101 Colorado Street in Boulder City, Nevada, as the “Bruce Woodbury Post Office Building”.",Passed,197,0,0,31,171,0,0,34,1,0,0,0,369,0,0,65
277,R,108,H CON RES 220,16-Jun-2003,7:00 PM,On Motion to Suspend the Rules and Agree,"Commending Medgar Wiley Evers and his widow, Myrlie Evers-Williams, for their lives and accomplishments.",Passed,201,0,0,27,174,0,0,31,1,0,0,0,376,0,0,58
278,R,108,S 703,16-Jun-2003,7:18 PM,On Motion to Suspend the Rules and Pass,“Carl T. Curtis National Park Service Midwest Regional Headquarters Building”,Passed,202,0,0,26,175,0,0,30,1,0,0,0,378,0,0,56
279,R,108,H RES 276,17-Jun-2003,2:39 PM,On Ordering the Previous Question,"Waiving points of order against the conference report to accompany S. 342 to amend the Child Abuse Prevention and Treatment Act to make improvements to and reauthorize programs under the Act, and for other purposes.",Passed,226,0,0,2,0,199,0,6,0,1,0,0,226,200,0,8
280,R,108,H RES 171,17-Jun-2003,2:46 PM,On Motion to Suspend the Rules and Agree,Commending the University of Minnesota Duluth Bulldogs for winning the NCAA 2003 National Collegiate Women’s Ice Hockey Championship.,Passed,224,0,0,4,198,0,0,7,1,0,0,0,423,0,0,11
281,R,108,H R 658,17-Jun-2003,2:54 PM,"On Motion to Suspend the Rules and Pass, as Amended","Accountant, Compliance, and Enforcement Staffing Act",Passed,223,0,0,5,199,0,0,6,1,0,0,0,423,0,0,11
282,R,108,S 342,17-Jun-2003,5:07 PM,On Agreeing to the Conference Report,Keeping Children and Families Safe Act,Passed,220,3,0,5,200,0,0,5,1,0,0,0,421,3,0,10
283,R,108,S CON RES 43,17-Jun-2003,5:15 PM,On Motion to Suspend the Rules and Agree,Expressing the sense of Congress that Congress should participate in and support activities to provide decent homes for the people of the United States.,Passed,222,0,0,6,198,1,0,6,1,0,0,0,421,1,0,12
284,R,108,H RES 281,18-Jun-2003,12:01 PM,On Ordering the Previous Question,Providing for consideration of H.R. 8 to make the repeal of the estate tax permanent.,Passed,227,0,0,1,0,199,0,6,0,1,0,0,227,200,0,7
285,R,108,H RES 281,18-Jun-2003,12:08 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 8 to make the repeal of the estate tax permanent.,Passed,227,1,0,0,3,197,0,5,0,1,0,0,230,199,0,5
286,R,108,JOURNAL,18-Jun-2003,12:15 PM,On Approving the Journal,None,Passed,211,15,1,1,153,44,0,8,1,0,0,0,365,59,1,9
287,R,108,H R 8,18-Jun-2003,3:14 PM,On Agreeing to the Amendment,None,Failed,2,226,0,1,185,13,0,7,1,0,0,0,188,239,0,8
288,R,108,H R 8,18-Jun-2003,3:31 PM,On Passage,Death Tax Repeal Permanency Act,Passed,223,4,0,2,41,158,0,6,0,1,0,0,264,163,0,8
289,R,108,H RES 283,19-Jun-2003,11:33 AM,On Ordering the Previous Question,Providing for consideration of H.R. 660 to amend title I of the Employee Retirement Income Security Act of 1974 to improve access and choice for entrepreneurs with small businesses with respect to medical care for their employees.,Passed,224,0,0,4,0,197,0,8,0,1,0,0,224,198,0,12
290,R,108,H RES 283,19-Jun-2003,11:40 AM,On Agreeing to the Resolution,Providing for consideration of H.R. 660 to amend title I of the Employee Retirement Income Security Act of 1974 to improve access and choice for entrepreneurs with small businesses with respect to medical care for their employees.,Passed,224,0,0,4,0,198,0,7,0,1,0,0,224,199,0,11
291,R,108,H R 1528,19-Jun-2003,1:12 PM,On Agreeing to the Amendment,None,Failed,0,225,0,3,195,1,0,9,1,0,0,0,196,226,0,12
292,R,108,H R 1528,19-Jun-2003,1:46 PM,On Motion to Recommit with Instructions,Taxpayer Protection and IRS Accountability Act,Failed,0,226,0,2,198,0,0,7,1,0,0,0,199,226,0,9
293,R,108,H R 1528,19-Jun-2003,1:52 PM,On Passage,Taxpayer Protection and IRS Accountability Act,Passed,223,1,0,4,29,168,0,8,0,1,0,0,252,170,0,12
294,R,108,H R 660,19-Jun-2003,4:32 PM,On Agreeing to the Amendment,None,Failed,0,224,0,4,182,14,1,8,1,0,0,0,183,238,1,12
295,R,108,H R 660,19-Jun-2003,5:00 PM,On Motion to Recommit with Instructions,Small Business Health Fairness Act of 2003,Failed,0,224,0,4,191,6,0,8,1,0,0,0,192,230,0,12
296,R,108,H R 660,19-Jun-2003,5:07 PM,On Passage,Small Business Health Fairness Act of 2003,Passed,226,1,0,2,36,160,0,9,0,1,0,0,262,162,0,11
297,R,108,H RES 264,23-Jun-2003,6:53 PM,On Motion to Suspend the Rules and Agree,"Expressing sympathy for the victims of the devastating earthquake that struck Algeria on May 21, 2003.",Passed,202,1,0,25,180,0,0,25,0,0,0,1,382,1,0,51
298,R,108,H RES 177,23-Jun-2003,7:00 PM,"On motion to suspend the rules and agree, as amended","Commending the people of the Republic of Kenya for conducting free and fair elections, for the peaceful and orderly transfer of power in their government, and for the continued success of democracy in their nation since transition.",Passed,202,0,0,26,178,0,0,27,0,0,0,1,380,0,0,54
299,R,108,H CON RES 209,23-Jun-2003,7:08 PM,"On motion to suspend the rules and agree, as amended","Commending the signing of the United States-Adriatic Charter, a charter of partnership among the United States, Albania, Croatia, and Macedonia.",Passed,201,1,0,26,180,0,0,25,0,0,0,1,381,1,0,52
300,R,108,H R 2465,23-Jun-2003,7:14 PM,On Motion to Suspend the Rules and Pass,Family Farmer Bankruptcy Relief Act of 2003,Passed,198,3,0,27,181,0,0,24,0,0,0,1,379,3,0,52
301,R,108,H RES 293,24-Jun-2003,1:06 PM,On Ordering the Previous Question,"Providing for the consideration of H.R. 2555, Department of Homeland Security Appropriations Act, 2004",Passed,221,0,0,7,0,195,0,10,0,1,0,0,221,196,0,17
302,R,108,H RES 293,24-Jun-2003,1:13 PM,On Agreeing to the Resolution,"Providing for the consideration of H.R. 2555, Department of Homeland Security Appropriations Act, 2004",Passed,220,0,0,8,0,196,0,9,0,1,0,0,220,197,0,17
303,R,108,H R 923,24-Jun-2003,1:19 PM,"On Motion to Suspend the Rules and Pass, as Amended",Premier Certified Lenders Program Improvement Act,Passed,217,3,0,8,198,0,0,7,1,0,0,0,416,3,0,15
304,R,108,H R 1460,24-Jun-2003,1:31 PM,"On Motion to Suspend the Rules and Pass, as Amended",Veterans Entrepreneurship Act,Passed,221,0,0,7,199,0,0,6,1,0,0,0,421,0,0,13
305,R,108,H R 2555,24-Jun-2003,3:41 PM,On Sustaining the Ruling of the Chair,"Department of Homeland Security Appropriations Act, 2004",Passed,221,0,0,7,1,199,0,5,0,1,0,0,222,200,0,12
306,R,108,H R 2555,24-Jun-2003,6:58 PM,sustain ruling of the chair,"Department of Homeland Security Appropriations Act, 2004",Passed,217,0,0,11,168,27,0,10,0,1,0,0,385,28,0,21
307,R,108,H R 2555,24-Jun-2003,8:19 PM,On Agreeing to the Amendment,None,Failed,20,202,0,6,128,72,0,5,1,0,0,0,149,274,0,11
308,R,108,H R 2555,24-Jun-2003,8:28 PM,On Agreeing to the Amendment,None,Agreed to,78,146,0,4,199,0,0,6,1,0,0,0,278,146,0,10
309,R,108,H R 2555,24-Jun-2003,9:20 PM,On Agreeing to the Amendment,None,Failed,102,122,0,4,0,199,0,6,0,1,0,0,102,322,0,10
310,R,108,H R 2555,24-Jun-2003,9:41 PM,On Passage,"Department of Homeland Security Appropriations Act, 2004",Passed,223,2,0,3,201,0,0,4,1,0,0,0,425,2,0,7
311,R,108,H R 1416,24-Jun-2003,9:48 PM,"On Motion to Suspend the Rules and Pass, as Amended",Homeland Security Technical Corrections Act,Passed,220,0,0,8,195,0,0,10,0,0,0,1,415,0,0,19
312,R,108,S 858,25-Jun-2003,1:42 PM,On Motion to Suspend the Rules and Pass,"To Extend the Abraham Lincoln Bicentennial Commission, and for other purposes",Passed,210,2,0,16,198,0,0,7,1,0,0,0,409,2,0,23
313,R,108,H R 2474,25-Jun-2003,1:51 PM,"On Motion to Suspend the Rules and Pass, as Amended",Bill Emerson and Mickey Leland Hunger Fellowships,Passed,213,0,0,15,197,0,0,8,1,0,0,0,411,0,0,23
314,R,108,H J RES 49,25-Jun-2003,2:00 PM,On Motion to Suspend the Rules and Pass,Foreign Agricultural Service 50th Anniversary,Passed,208,0,0,20,200,0,0,5,1,0,0,0,409,0,0,25
315,R,108,H CON RES 49,25-Jun-2003,6:06 PM,On Motion to Suspend the Rules and Agree,Expressing the sense of the Congress that the sharp escalation of anti- Semitic violence within many participating States of the OSCE is of profound concern and efforts should be undertaken to prevent future occurrences.,Passed,212,0,0,16,199,0,0,6,1,0,0,0,412,0,0,22
316,R,108,H RES 199,25-Jun-2003,6:14 PM,"On Motion to Suspend the Rules and Agree, as Amended","Calling on the Government of the People’s Republic of China immediately and unconditionally to release Dr. Yang Jianli, calling on the President of the United States to continue working on behalf of Dr. Yang Jianli for his release.",Passed,212,0,0,16,199,0,0,6,1,0,0,0,412,0,0,22
317,R,108,H RES 294,25-Jun-2003,6:23 PM,On Motion to Suspend the Rules and Agree,Condemning the terrorism inflicted on Israel since the Aqaba Summit and expressing solidarity with the Israeli people in their fight against terrorism.,Passed,211,1,0,16,187,4,7,7,1,0,0,0,399,5,7,23
318,R,108,H R 2417,26-Jun-2003,10:42 AM,On Agreeing to the Amendment,None,Agreed to,222,0,0,6,195,0,0,10,1,0,0,0,418,0,0,16
319,R,108,H R 2417,26-Jun-2003,10:51 AM,On Agreeing to the Amendment,None,Failed,1,223,0,4,74,124,0,7,1,0,0,0,76,347,0,11
320,R,108,H R 2417,26-Jun-2003,10:59 AM,On Agreeing to the Amendment,None,Failed,1,223,0,4,183,16,0,6,1,0,0,0,185,239,0,10
