Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
11,R,114,H R 712,7-Jan-2016,4:11 PM,On Motion to Recommit with Instructions,Sunshine for Regulatory Decrees and Settlements Act of 2015,Failed,0,241,0,4,171,3,0,14,0,0,0,0,171,244,0,18
12,R,114,H R 712,7-Jan-2016,4:20 PM,On Passage,Sunshine for Regulatory Decrees and Settlements Act of 2015,Passed,241,0,0,4,3,173,0,12,0,0,0,0,244,173,0,16
13,R,114,H R 1155,7-Jan-2016,4:26 PM,On Agreeing to the Amendment,None,Failed,0,236,0,9,174,3,0,11,0,0,0,0,174,239,0,20
14,R,114,H R 1155,7-Jan-2016,4:30 PM,On Agreeing to the Amendment,None,Failed,0,239,0,6,172,5,0,11,0,0,0,0,172,244,0,17
15,R,114,H R 1155,7-Jan-2016,4:33 PM,On Agreeing to the Amendment,None,Failed,3,237,0,5,173,4,0,11,0,0,0,0,176,241,0,16
16,R,114,H R 1155,7-Jan-2016,4:37 PM,On Agreeing to the Amendment,None,Failed,2,238,0,5,174,1,0,13,0,0,0,0,176,239,0,18
17,R,114,H R 1155,7-Jan-2016,4:40 PM,On Agreeing to the Amendment,None,Failed,0,241,0,4,173,3,0,12,0,0,0,0,173,244,0,16
18,R,114,H R 1155,7-Jan-2016,4:44 PM,On Agreeing to the Amendment,None,Failed,0,241,0,4,173,4,0,11,0,0,0,0,173,245,0,15
19,R,114,H R 1155,7-Jan-2016,5:03 PM,On Motion to Recommit with Instructions,Searching for and Cutting Regulations that are Unnecessarily Burdensome Act of 2015 or the “SCRUB Act of 2015”,Failed,0,239,0,6,178,0,0,10,0,0,0,0,178,239,0,16
20,R,114,H R 1155,7-Jan-2016,5:09 PM,On Passage,Searching for and Cutting Regulations that are Unnecessarily Burdensome Act of 2015 or the “SCRUB Act of 2015”,Passed,239,2,0,4,6,172,0,10,0,0,0,0,245,174,0,14
21,R,114,H RES 581,7-Jan-2016,5:16 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 1927) to amend title 28, United States Code, to improve fairness in class action litigation.",Passed,235,0,0,10,1,176,0,11,0,0,0,0,236,176,0,21
22,R,114,H RES 581,7-Jan-2016,5:26 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 1927) to amend title 28, United States Code, to improve fairness in class action litigation.",Passed,234,0,0,11,0,176,0,12,0,0,0,0,234,176,0,23
23,R,114,H R 1927,8-Jan-2016,12:03 PM,On Agreeing to the Amendment,None,Failed,8,209,0,28,150,2,0,36,0,0,0,0,158,211,0,64
24,R,114,H R 1927,8-Jan-2016,12:07 PM,On Agreeing to the Amendment,None,Failed,4,218,0,23,159,3,0,26,0,0,0,0,163,221,0,49
25,R,114,H R 1927,8-Jan-2016,12:10 PM,On Agreeing to the Amendment,None,Failed,0,228,0,17,163,4,0,21,0,0,0,0,163,232,0,38
26,R,114,H R 1927,8-Jan-2016,12:14 PM,On Agreeing to the Amendment,None,Failed,2,227,0,16,170,2,0,16,0,0,0,0,172,229,0,32
27,R,114,H R 1927,8-Jan-2016,12:18 PM,On Agreeing to the Amendment,None,Failed,6,223,0,16,171,1,0,16,0,0,0,0,177,224,0,32
28,R,114,H R 1927,8-Jan-2016,12:22 PM,On Agreeing to the Amendment,None,Failed,7,220,0,18,170,3,0,15,0,0,0,0,177,223,0,33
29,R,114,H R 1927,8-Jan-2016,12:25 PM,On Agreeing to the Amendment,None,Failed,6,221,1,17,171,2,0,15,0,0,0,0,177,223,1,32
30,R,114,H R 1927,8-Jan-2016,12:28 PM,On Agreeing to the Amendment,None,Failed,2,227,0,16,172,1,0,15,0,0,0,0,174,228,0,31
31,R,114,H R 1927,8-Jan-2016,12:32 PM,On Agreeing to the Amendment,None,Failed,7,221,0,17,172,1,0,15,0,0,0,0,179,222,0,32
32,R,114,H R 1927,8-Jan-2016,12:47 PM,On Motion to Recommit with Instructions,"To amend title 28, United States Code, to improve fairness in class action litigation",Failed,1,227,0,17,172,0,0,16,0,0,0,0,173,227,0,33
33,R,114,H R 1927,8-Jan-2016,12:56 PM,On Passage,"To amend title 28, United States Code, to improve fairness in class action litigation",Passed,211,16,1,17,0,172,0,16,0,0,0,0,211,188,1,33
34,R,114,H R 598,11-Jan-2016,6:54 PM,"On Motion to Suspend the Rules and Pass, as Amended",Taxpayers Right-To-Know Act,Passed,236,0,0,9,177,0,0,11,0,0,0,0,413,0,0,20
35,R,114,H R 3231,11-Jan-2016,7:00 PM,"On Motion to Suspend the Rules and Pass, as Amended",Federal Intern Protection Act of 2015,Passed,235,0,0,10,179,0,0,9,0,0,0,0,414,0,0,19
36,R,114,H RES 583,12-Jan-2016,2:06 PM,On Ordering the Previous Question,Providing for consideration of the bill (H.R. 1644) STREAM Act ; providing for consideration of the joint resolution (S.J.Res. 22) congressional disapproval of the rule submitted by the Corps of Engineers and the EPA relating to “waters of the U.S.”; and consideration of (H.R. 3662) Iran Terror Finance Transparency Act,Passed,232,0,0,13,1,173,0,14,0,0,0,0,233,173,0,27
37,R,114,H RES 583,12-Jan-2016,2:29 PM,On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 1644) STREAM Act; providing for consideration of the joint resolution (S.J.Res. 22) congressional disapproval of the rule submitted by the Corps of Engineers and the EPA relating to “waters of the U.S.”; and consideration of (H.R. 3662) Iran Terror Finance Transparency Act,Passed,239,0,0,6,0,183,0,5,0,0,0,0,239,183,0,11
38,R,114,H R 1644,12-Jan-2016,4:28 PM,On Agreeing to the Amendment,None,Failed,15,220,0,10,174,3,0,11,0,0,0,0,189,223,0,21
39,R,114,H R 1644,12-Jan-2016,4:33 PM,On Agreeing to the Amendment,None,Failed,22,216,0,7,181,3,0,4,0,0,0,0,203,219,0,11
40,R,114,H R 1644,12-Jan-2016,4:36 PM,On Agreeing to the Amendment,None,Failed,8,233,0,4,182,2,0,4,0,0,0,0,190,235,0,8
41,R,114,H R 1644,12-Jan-2016,4:53 PM,On Motion to Recommit with Instructions,Supporting Transparent Regulatory and Environmental Actions in Mining (STREAM) Act,Failed,2,236,0,7,184,1,0,3,0,0,0,0,186,237,0,10
42,R,114,H R 1644,12-Jan-2016,4:59 PM,On Passage,Supporting Transparent Regulatory and Environmental Actions in Mining (STREAM) Act,Passed,231,10,0,4,4,178,0,6,0,0,0,0,235,188,0,10
43,R,114,H R 757,12-Jan-2016,5:06 PM,"On Motion to Suspend the Rules and Pass, as Amended",North Korea Sanctions Enforcement Act of 2016,Passed,236,2,0,7,182,0,0,6,0,0,0,0,418,2,0,13
44,R,114,,13-Jan-2016,,,This vote was vacated by unanimous consent on 13-Jan-2016.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,R,114,S J RES 22,13-Jan-2016,11:55 AM,On Passage,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of “waters of the United States” under the Federal Water Pollution Control Act",Passed,241,1,0,3,12,165,0,11,0,0,0,0,253,166,0,14
46,R,114,H R 2187,1-Feb-2016,6:47 PM,"On Motion to Suspend the Rules and Pass, as Amended",Fair Investment Opportunities for Professional Experts Act,Passed,203,1,0,41,144,7,0,37,0,0,0,0,347,8,0,78
47,R,114,H R 4168,1-Feb-2016,6:54 PM,On Motion to Suspend the Rules and Pass,Small Business Capital Formation Enhancement Act,Passed,224,1,0,20,166,0,0,22,0,0,0,0,390,1,0,42
48,R,114,H RES 594,2-Feb-2016,2:26 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 3700) to provide housing opportunities in the United States through modernization of various housing programs, and for other purposes.",Passed,235,0,0,10,1,178,0,9,0,0,0,0,236,178,0,19
49,R,114,H RES 594,2-Feb-2016,2:33 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 3700) to provide housing opportunities in the United States through modernization of various housing programs, and for other purposes.",Passed,238,0,0,7,4,177,0,7,0,0,0,0,242,177,0,14
50,R,114,H R 3700,2-Feb-2016,5:40 PM,On Agreeing to the Amendment,None,Agreed to,235,4,0,6,1,174,0,13,0,0,0,0,236,178,0,19
51,R,114,H R 3700,2-Feb-2016,5:44 PM,On Agreeing to the Amendment,None,Failed,3,238,0,4,178,1,0,9,0,0,0,0,181,239,0,13
52,R,114,H R 3700,2-Feb-2016,5:52 PM,On Passage,Housing Opportunity Through Modernization Act,Passed,243,0,0,2,184,0,0,4,0,0,0,0,427,0,0,6
53,R,114,H R 3762,2-Feb-2016,5:58 PM,"Passage, Objections of the President To The Contrary Notwithstanding",An Act to provide for reconciliation pursuant to section 2002 of the concurrent resolution on the budget for fiscal year 2016,Failed,240,3,0,2,1,183,0,4,0,0,0,0,241,186,0,6
54,R,114,H R 3662,2-Feb-2016,6:04 PM,On Passage,Iran Terror Finance Transparency Act,Passed,243,0,0,2,3,181,0,4,0,0,0,0,246,181,0,6
55,R,114,H RES 595,3-Feb-2016,1:52 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 1675, the Encouraging Employee Ownership Act of 2015, and providing for consideration of H.R. 766, the Financial Institution Customer Protection Act of 2015",Passed,239,0,0,6,1,176,0,11,0,0,0,0,240,176,0,17
56,R,114,H RES 595,3-Feb-2016,1:59 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 1675, the Encouraging Employee Ownership Act of 2015, and providing for consideration of H.R. 766, the Financial Institution Customer Protection Act of 2015",Passed,240,0,0,5,2,175,0,11,0,0,0,0,242,175,0,16
57,R,114,H R 1675,3-Feb-2016,4:28 PM,On Agreeing to the Amendment,None,Failed,1,240,0,4,179,3,0,6,0,0,0,0,180,243,0,10
58,R,114,H R 1675,3-Feb-2016,4:32 PM,On Agreeing to the Amendment,None,Failed,21,213,0,11,173,8,0,7,0,0,0,0,194,221,0,18
59,R,114,H R 1675,3-Feb-2016,4:35 PM,On Agreeing to the Amendment,None,Failed,2,237,0,6,171,11,0,6,0,0,0,0,173,248,0,12
60,R,114,H R 1675,3-Feb-2016,4:53 PM,On Motion to Recommit with Instructions,Encouraging Employee Ownership Act of 2015,Failed,2,240,0,3,182,1,0,5,0,0,0,0,184,241,0,8
61,R,114,H R 1675,3-Feb-2016,4:59 PM,On Passage,Encouraging Employee Ownership Act of 2015,Passed,241,1,0,3,24,158,0,6,0,0,0,0,265,159,0,9
62,R,114,H R 766,4-Feb-2016,12:08 PM,On Motion to Recommit with Instructions,Financial Institution Customer Protection Act of 2015,Failed,0,239,0,6,177,1,0,10,0,0,0,0,177,240,0,16
63,R,114,H R 766,4-Feb-2016,12:17 PM,On Passage,Financial Institution Customer Protection Act of 2015,Passed,240,0,0,5,10,169,0,9,0,0,0,0,250,169,0,14
64,R,114,H R 3036,9-Feb-2016,6:50 PM,"On Motion to Suspend the Rules and Pass, as Amended",9/11 Memorial Act,Passed,216,12,0,17,171,0,0,17,0,0,0,0,387,12,0,34
65,R,114,H RES 609,10-Feb-2016,2:34 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 3442) Debt Management and Fiscal Responsibility Act, and providing for consideration of the bill (H.R. 3293) Scientific Research in the National Interest Act",Passed,236,0,0,9,1,180,0,7,0,0,0,0,237,180,0,16
66,R,114,H RES 609,10-Feb-2016,2:40 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 3442) Debt Management and Fiscal Responsibility Act, and providing for consideration of the bill (H.R. 3293) Scientific Research in the National Interest Act",Passed,234,0,0,11,2,178,0,8,0,0,0,0,236,178,0,19
67,R,114,H R 4470,10-Feb-2016,2:47 PM,"On Motion to Suspend the Rules and Pass, as Amended",Safe Drinking Water Act Improved Compliance Awareness Act,Passed,234,2,0,9,182,0,0,6,0,0,0,0,416,2,0,15
68,R,114,H R 3293,10-Feb-2016,5:08 PM,On Agreeing to the Amendment,None,Failed,4,232,0,9,177,3,0,8,0,0,0,0,181,235,0,17
69,R,114,H R 3293,10-Feb-2016,5:27 PM,On Motion to Recommit with Instructions,Scientific Research in the National Interest Act,Failed,1,235,0,9,176,6,0,6,0,0,0,0,177,241,0,15
70,R,114,H R 3293,10-Feb-2016,5:33 PM,On Passage,Scientific Research in the National Interest Act,Passed,229,4,0,12,7,174,0,7,0,0,0,0,236,178,0,19
71,R,114,H R 3442,11-Feb-2016,4:05 PM,On Agreeing to the Amendment,None,Failed,5,234,0,6,179,0,0,9,0,0,0,0,184,234,0,15
72,R,114,H R 3442,11-Feb-2016,4:10 PM,On Agreeing to the Amendment,None,Agreed to,238,0,0,7,2,176,0,10,0,0,0,0,240,176,0,17
73,R,114,H R 3442,11-Feb-2016,4:13 PM,On Agreeing to the Amendment,None,Failed,0,239,0,6,171,6,0,11,0,0,0,0,171,245,0,17
74,R,114,H R 3442,11-Feb-2016,4:18 PM,On Agreeing to the Amendment,None,Failed,11,227,0,7,179,0,0,9,0,0,0,0,190,227,0,16
75,R,114,H R 3442,11-Feb-2016,4:36 PM,On Motion to Recommit with Instructions,Debt Management and Fiscal Responsibility Act of 2015,Failed,1,237,0,7,178,1,0,9,0,0,0,0,179,238,0,16
76,R,114,H R 3442,11-Feb-2016,4:42 PM,On Passage,Debt Management and Fiscal Responsibility Act of 2015,Passed,239,0,0,6,28,151,0,9,0,0,0,0,267,151,0,15
77,R,114,H RES 611,11-Feb-2016,4:49 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 2017, the Common Sense Nutrition Disclosure Act of 2015; and providing for proceedings during the period from February 15, 2016, through February 22, 2016",Passed,236,0,0,9,1,178,0,9,0,0,0,0,237,178,0,18
78,R,114,H RES 611,11-Feb-2016,4:55 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 2017, the Common Sense Nutrition Disclosure Act of 2015; and providing for proceedings during the period from February 15, 2016, through February 22, 2016",Passed,233,0,0,12,4,174,0,10,0,0,0,0,237,174,0,22
79,R,114,H R 2017,12-Feb-2016,11:28 AM,On Agreeing to the Amendment,None,Agreed to,233,0,0,12,76,100,1,11,0,0,0,0,309,100,1,23
80,R,114,H R 2017,12-Feb-2016,11:32 AM,On Agreeing to the Amendment,None,Failed,1,230,0,14,147,28,1,12,0,0,0,0,148,258,1,26
81,R,114,H R 2017,12-Feb-2016,11:41 AM,On Passage,Common Sense Nutrition Disclosure Act of 2015,Passed,233,1,0,11,33,143,1,11,0,0,0,0,266,144,1,22
82,R,114,H R 757,12-Feb-2016,11:49 AM,On Motion to Suspend the Rules and Concur in the Senate Amendment,North Korea Sanctions and Policy Enforcement Act of 2016,Passed,232,2,0,11,176,0,0,12,0,0,0,0,408,2,0,23
83,R,114,H R 4408,23-Feb-2016,6:51 PM,"On Motion to Suspend the Rules and Pass, as Amended",National Strategy to Combat Terrorist Travel Act of 2016,Passed,228,0,0,17,164,0,0,24,0,0,0,0,392,0,0,41
84,R,114,H R 4402,23-Feb-2016,7:01 PM,"On Motion to Suspend the Rules and Pass, as Amended",Foreign Fighter Review Act of 2016,Passed,227,0,0,18,170,0,0,18,0,0,0,0,397,0,0,36
85,R,114,H RES 618,24-Feb-2016,1:40 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 3624) to amend title 28, United States Code, to prevent fraudulent joinder.",Passed,237,0,0,8,0,180,0,8,0,0,0,0,237,180,0,16
86,R,114,H RES 618,24-Feb-2016,1:47 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 3624) to amend title 28, United States Code, to prevent fraudulent joinder.",Passed,238,0,0,7,0,180,0,8,0,0,0,0,238,180,0,15
87,R,114,H R 3624,25-Feb-2016,3:35 PM,On Agreeing to the Amendment,None,Failed,5,236,0,4,173,1,0,14,0,0,0,0,178,237,0,18
88,R,114,H R 3624,25-Feb-2016,3:53 PM,On Motion to Recommit with Instructions,Fraudulent Joinder Prevention Act,Failed,2,239,0,4,178,0,0,10,0,0,0,0,180,239,0,14
89,R,114,H R 3624,25-Feb-2016,3:59 PM,On Passage,Fraudulent Joinder Prevention Act,Passed,229,10,0,6,0,179,0,9,0,0,0,0,229,189,0,15
90,R,114,H RES 619,25-Feb-2016,4:07 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 2406) to protect and enhance opportunities for recreational hunting, fishing, and shooting, and for other purposes",Passed,239,0,0,6,1,178,0,9,0,0,0,0,240,178,0,15
91,R,114,H RES 619,25-Feb-2016,4:14 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 2406) to protect and enhance opportunities for recreational hunting, fishing, and shooting, and for other purposes",Passed,238,0,0,7,3,175,0,10,0,0,0,0,241,175,0,17
92,R,114,H R 2406,26-Feb-2016,11:51 AM,On Agreeing to the Amendment,None,Failed,2,233,0,10,159,11,0,18,0,0,0,0,161,244,0,28
93,R,114,H R 2406,26-Feb-2016,11:54 AM,On Agreeing to the Amendment,None,Failed,3,230,0,12,156,12,0,20,0,0,0,0,159,242,0,32
94,R,114,H R 2406,26-Feb-2016,11:58 AM,On Agreeing to the Amendment,None,Failed,1,232,0,12,168,4,0,16,0,0,0,0,169,236,0,28
95,R,114,H R 2406,26-Feb-2016,12:01 PM,On Agreeing to the Amendment,None,Agreed to,230,3,0,12,2,170,0,16,0,0,0,0,232,173,0,28
96,R,114,H R 2406,26-Feb-2016,12:04 PM,On Agreeing to the Amendment,None,Agreed to,229,3,0,13,10,162,0,16,0,0,0,0,239,165,0,29
97,R,114,H R 2406,26-Feb-2016,12:07 PM,On Agreeing to the Amendment,None,Agreed to,223,9,0,13,9,162,0,17,0,0,0,0,232,171,0,30
98,R,114,H R 2406,26-Feb-2016,12:10 PM,On Agreeing to the Amendment,None,Agreed to,231,3,0,11,5,166,0,17,0,0,0,0,236,169,0,28
99,R,114,H R 2406,26-Feb-2016,12:14 PM,On Agreeing to the Amendment,None,Failed,9,224,0,12,167,3,0,18,0,0,0,0,176,227,0,30
100,R,114,H R 2406,26-Feb-2016,12:29 PM,On Motion to Recommit with Instructions,Sportsmen’s Heritage and Recreational Enhancement Act of 2015,Failed,0,234,0,11,165,4,0,19,0,0,0,0,165,238,0,30
101,R,114,H R 2406,26-Feb-2016,12:35 PM,On Passage,Sportsmen’s Heritage and Recreational Enhancement Act of 2015,Passed,230,4,0,11,12,157,0,19,0,0,0,0,242,161,0,30
102,R,114,H R 4238,29-Feb-2016,6:49 PM,On Motion to Suspend the Rules and Pass,To amend the Department of Energy Organization Act and the Local Public Works Capital Development and Investment Act of 1976 to modernize terms relating to minorities,Passed,213,0,0,32,163,0,0,25,0,0,0,0,376,0,0,57
103,R,114,H R 136,1-Mar-2016,2:22 PM,On Motion to Suspend the Rules and Pass,"To designate the facility of the United States Postal Service located at 1103 USPS Building 1103 in Camp Pendleton, California, as the “Camp Pendleton Medal of Honor Post Office”.",Passed,215,0,0,30,166,0,0,22,0,0,0,0,381,0,0,52
104,R,114,H R 3735,1-Mar-2016,2:32 PM,On Motion to Suspend the Rules and Pass,Maya Angelou Memorial Post Office,Passed,205,9,1,30,166,0,0,22,0,0,0,0,371,9,1,52
105,R,114,H R 3716,2-Mar-2016,5:33 PM,On Passage,Ensuring Removal of Terminated Providers from Medicaid and CHIP Act,Passed,235,0,0,10,171,0,0,17,0,0,0,0,406,0,0,27
106,R,114,H RES 635,3-Mar-2016,10:26 AM,On Ordering the Previous Question,"Providing for consideration of H.R. 4557, the Blocking Regulatory Interference from Closing Kilns Act of 2016; and providing for proceedings during the period from March 4, 2016, through March 11, 2016.",Passed,233,0,0,12,0,174,0,14,0,0,0,0,233,174,0,26
107,R,114,H RES 635,3-Mar-2016,10:33 AM,On Agreeing to the Resolution,"Providing for consideration of H.R. 4557, the Blocking Regulatory Interference from Closing Kilns Act of 2016; and providing for proceedings during the period from March 4, 2016, through March 11, 2016.",Passed,233,0,0,12,2,173,0,13,0,0,0,0,235,173,0,25
108,R,114,S 1826,3-Mar-2016,10:39 AM,On Motion to Suspend the Rules and Pass,Lieutenant Colonel James “Maggie” Megellas Post Office,Passed,233,1,0,11,173,0,0,15,0,0,0,0,406,1,0,26
109,R,114,H R 4557,3-Mar-2016,11:40 AM,On Passage,Blocking Regulatory Interference from Closing Kilns Act of 2016,Passed,231,0,0,14,7,163,0,18,0,0,0,0,238,163,0,32
110,R,114,JOURNAL,3-Mar-2016,11:48 AM,On Approving the Journal,None,Passed,123,90,0,32,94,64,1,29,0,0,0,0,217,154,1,61
111,R,114,S 2426,14-Mar-2016,6:47 PM,On Motion to Suspend the Rules and Pass,"To direct the Secretary of State to develop a strategy to obtain observer status for Taiwan in the International Criminal Police Organization, and for other purposes",Passed,225,0,0,20,156,0,0,32,0,0,0,0,381,0,0,52
112,R,114,H CON RES 75,14-Mar-2016,6:54 PM,"On Motion to Suspend the Rules and Agree, as Amended","Expressing the sense of Congress that those who commit or support atrocities against Christians and other ethnic and religious minorities and who target them specifically for ethnic or religious reasons, are committing, and are hereby declared to be committing, “war crimes”, “crimes against humanity”, and “genocide”.",Passed,229,0,0,16,164,0,0,24,0,0,0,0,393,0,0,40
113,R,114,H CON RES 121,14-Mar-2016,7:00 PM,"On Motion to Suspend the Rules and Agree, as Amended","Expressing the sense of the Congress condemning the gross violations of international law amounting to war crimes and crimes against humanity by the Government of Syria, its allies, and other parties to the conflict in Syria",Passed,228,2,0,15,164,1,0,23,0,0,0,0,392,3,0,38
114,R,114,H RES 640,15-Mar-2016,1:53 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 4596, the Small Business Boradband Deployment Act and H.R. 3797, the Satisfying Energy Needs and Saving the Environment Act",Passed,235,0,0,10,0,177,0,11,0,0,0,0,235,177,0,21
115,R,114,H RES 640,15-Mar-2016,2:00 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 4596, the Small Business Boradband Deployment Act and H.R. 3797, the Satisfying Energy Needs and Saving the Environment Act",Passed,234,0,0,11,1,176,0,11,0,0,0,0,235,176,0,22
116,R,114,H R 2081,15-Mar-2016,2:08 PM,On Motion to Suspend the Rules and Pass,To extend the deadline for commencement of construction of a hydroelectric project involving the Gibson Dam,Passed,234,1,0,10,176,1,0,11,0,0,0,0,410,2,0,21
117,R,114,H R 3447,15-Mar-2016,2:15 PM,"On Motion to Suspend the Rules and Pass, as Amended",To extend the deadline for commencement of construction of a hydroelectric project,Passed,230,1,0,14,176,2,0,10,0,0,0,0,406,3,0,24
118,R,114,H R 3797,15-Mar-2016,3:55 PM,On Agreeing to the Amendment,None,Failed,6,221,0,18,160,3,0,25,0,0,0,0,166,224,0,43
119,R,114,H R 3797,15-Mar-2016,3:59 PM,On Agreeing to the Amendment,None,Failed,4,230,0,11,171,3,0,14,0,0,0,0,175,233,0,25
120,R,114,H R 3797,15-Mar-2016,4:04 PM,On Agreeing to the Amendment,None,Failed,3,234,0,8,176,1,0,11,0,0,0,0,179,235,0,19
121,R,114,H R 3797,15-Mar-2016,4:08 PM,On Agreeing to the Amendment,None,Failed,4,233,0,8,178,1,0,9,0,0,0,0,182,234,0,17
122,R,114,H R 3797,15-Mar-2016,4:26 PM,On Motion to Recommit with Instructions,Satisfying Energy Needs and Saving the Environment Act,Failed,1,235,0,9,172,1,0,15,0,0,0,0,173,236,0,24
123,R,114,H R 3797,15-Mar-2016,4:31 PM,On Passage,Satisfying Energy Needs and Saving the Environment Act,Passed,228,8,0,9,3,175,0,10,0,0,0,0,231,183,0,19
124,R,114,H R 4596,16-Mar-2016,1:22 PM,On Passage,Small Business Broadband Deployment Act,Passed,231,0,0,14,180,0,0,8,0,0,0,0,411,0,0,22
125,R,114,H R 4416,16-Mar-2016,1:29 PM,On Motion to Suspend the Rules and Pass,To extend the deadline for commencement of construction of a hydroelectric project,Passed,238,1,0,6,180,1,0,7,0,0,0,0,418,2,0,13
126,R,114,H R 4434,16-Mar-2016,1:35 PM,On Motion to Suspend the Rules and Pass,To extend the deadline for commencement of construction of a hydroelectric project,Passed,238,1,0,6,179,1,0,8,0,0,0,0,417,2,0,14
127,R,114,H RES 649,17-Mar-2016,10:43 AM,On Ordering the Previous Question,"Providing for consideration of the resolution (H.Res. 639) authorizing the Speaker to appear as amicus curiae on behalf of the House of Representatives in the matter of United States, et al. v. Texas, et al., No. 15-674",Passed,234,0,0,11,0,181,0,7,0,0,0,0,234,181,0,18
128,R,114,H RES 649,17-Mar-2016,10:50 AM,On Agreeing to the Resolution,"Providing for consideration of the resolution (H.Res. 639) authorizing the Speaker to appear as amicus curiae on behalf of the House of Representatives in the matter of United States, et al. v. Texas, et al., No. 15-674",Passed,234,0,0,11,0,180,0,8,0,0,0,0,234,180,0,19
129,R,114,H RES 639,17-Mar-2016,12:33 PM,On Agreeing to the Resolution,"Authorizing the Speaker to appear as amicus curiae on behalf of the House of Representatives in the matter of United States, et al. v. Texas, et al., No. 15-674",Passed,234,5,0,7,0,181,0,7,0,0,0,0,234,186,0,14
130,R,114,H R 4314,21-Mar-2016,6:50 PM,"On Motion to Suspend the Rules and Pass, as Amended",Counterterrorism Screening and Assistance Act of 2016,Passed,228,2,0,15,143,0,0,45,0,0,0,0,371,2,0,60
