Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
11,D,116,H R 535,10-Jan-2020,10:44 AM,On Agreeing to the Amendment,None,Agreed to,14,167,0,19,228,0,0,7,0,1,0,0,242,168,0,26
12,D,116,H R 535,10-Jan-2020,11:05 AM,On Motion to Recommit with Instructions,PFAS Action Act,Failed,182,0,0,16,4,219,0,8,1,0,0,0,187,219,0,24
13,D,116,H R 535,10-Jan-2020,11:19 AM,On Passage,PFAS Action Act,Passed,24,157,0,17,223,1,0,7,0,1,0,0,247,159,0,24
14,D,116,H R 4335,13-Jan-2020,7:00 PM,"On Motion to Suspend the Rules and Pass, as Amended",8-K Trading Gap Act,Passed,169,6,0,23,215,0,0,16,0,1,0,0,384,7,0,39
15,D,116,H R 2398,13-Jan-2020,7:11 PM,"On Motion to Suspend the Rules and Pass, as Amended",Veteran HOUSE Act,Passed,146,31,0,21,215,0,0,16,1,0,0,0,362,31,0,37
16,D,116,H RES 790,14-Jan-2020,1:43 PM,On Ordering the Previous Question,"Providing for consideration of H.R. 1230, the Protecting Older Workers Against Discrimination Act; H. J. Res. 76, providing for congressional disapproval under chaper 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”",Passed,0,190,0,7,226,0,0,5,0,1,0,0,226,191,0,12
17,D,116,H RES 790,14-Jan-2020,1:52 PM,On Agreeing to the Resolution,"Providing for consideration of H.R. 1230, the Protecting Older Workers Against Discrimination Act; H. J. Res. 76, providing for congressional disapproval under chaper 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”",Passed,0,190,0,7,216,9,0,6,0,1,0,0,216,200,0,13
18,D,116,H RES 798,15-Jan-2020,1:33 PM,On Agreeing to the Resolution,"Appointing and authorizing managers for the impeachment trial of Donald John Trump, President of the United States",Passed,0,192,0,5,227,1,0,4,1,0,0,0,228,193,0,9
19,D,116,H R 1230,15-Jan-2020,4:31 PM,On Agreeing to the Amendment,None,Failed,163,26,0,10,0,230,0,5,0,1,0,0,163,257,0,15
20,D,116,H R 1230,15-Jan-2020,4:54 PM,On Motion to Recommit with Instructions,Protecting Older Workers Against Discrimination Act,Failed,188,0,0,9,8,219,0,4,0,1,0,0,196,220,0,13
21,D,116,H R 1230,15-Jan-2020,5:01 PM,On Passage,Protecting Older Workers Against Discrimination Act,Passed,34,154,0,9,227,0,0,4,0,1,0,0,261,155,0,13
22,D,116,H J RES 76,16-Jan-2020,10:57 AM,On Passage,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”",Passed,6,179,0,12,225,0,0,6,0,1,0,0,231,180,0,18
23,D,116,H R 943,27-Jan-2020,6:54 PM,"On Motion to Suspend the Rules and Pass, as Amended",Never Again Education Act,Passed,175,4,0,18,218,0,0,14,0,1,0,0,393,5,0,32
24,D,116,H R 4704,27-Jan-2020,7:18 PM,"On Motion to Suspend the Rules and Pass, as Amended",Advancing Research to Prevent Suicide Act,Passed,170,7,0,20,215,0,0,16,0,1,0,0,385,8,0,36
25,D,116,H RES 811,28-Jan-2020,4:01 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 3621) Student Borrower Credit Improvement Act, and providing for consideration of the Senate amendment to the bill (H.R. 550) Merchant Mariners of World War II Congressional Gold Medal Act",Passed,0,183,0,14,227,0,0,4,0,1,0,0,227,184,0,18
26,D,116,H RES 811,28-Jan-2020,4:10 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 3621) Student Borrower Credit Improvement Act, and providing for consideration of the Senate amendment to the bill (H.R. 550) Merchant Mariners of World War II Congressional Gold Medal Act",Passed,0,184,0,13,223,4,0,4,0,1,0,0,223,189,0,17
27,D,116,H R 4331,28-Jan-2020,4:19 PM,"On Motion to Suspend the Rules and Pass, as Amended",Tibetan Policy and Support Act,Passed,163,21,0,13,229,0,0,3,0,1,0,0,392,22,0,16
28,D,116,H R 3621,29-Jan-2020,6:40 PM,On Agreeing to the Amendment,None,Agreed to,4,184,0,11,227,0,0,8,0,1,0,0,231,185,0,19
29,D,116,H R 3621,29-Jan-2020,6:44 PM,On Agreeing to the Amendment,None,Agreed to,150,37,0,12,226,0,0,9,0,1,0,0,376,38,0,21
30,D,116,H R 3621,29-Jan-2020,7:05 PM,On Motion to Recommit with Instructions,Student Borrower Credit Improvement Act,Failed,185,0,0,12,15,208,0,8,1,0,0,0,201,208,0,20
31,D,116,H R 3621,29-Jan-2020,7:12 PM,On Passage,Student Borrower Credit Improvement Act,Passed,0,186,0,11,221,2,0,8,0,1,0,0,221,189,0,19
32,D,116,S 3201,29-Jan-2020,7:20 PM,On Motion to Suspend the Rules and Pass,Temporary Reauthorization and Study of the Emergency Scheduling of Fentanyl Analogues Act,Passed,183,1,0,13,137,86,0,8,0,1,0,0,320,88,0,21
33,D,116,H R 550,30-Jan-2020,12:43 PM,On Concurring in the Senate Amdt with Amdt Specified in Section 4(a) of H. Res. 811,Merchant Mariners of World War II Congressional Medal Act,Passed,4,172,0,21,223,3,0,5,1,0,0,0,228,175,0,26
34,D,116,H R 550,30-Jan-2020,12:54 PM,On Concurring in the Senate Amdt with Amdt Specified in Section 4(b) of H. Res. 811,Merchant Mariners of World War II Congressional Medal Act,Passed,11,164,0,22,224,2,0,5,1,0,0,0,236,166,0,27
35,D,116,H R 4044,5-Feb-2020,5:30 PM,"On Motion to Suspend the Rules and Pass, as Amended",Protect and Restore America’s Estuaries Act,Passed,132,61,0,4,223,0,0,8,0,1,0,0,355,62,0,12
36,D,116,H R 4031,5-Feb-2020,5:39 PM,On Motion to Suspend the Rules and Pass,GLRI Act,Passed,149,44,0,4,224,0,0,7,0,1,0,0,373,45,0,11
37,D,116,H R 2382,5-Feb-2020,5:48 PM,On Motion to Suspend the Rules and Pass,USPS Fairness Act,Passed,87,105,0,5,222,0,0,9,0,1,0,0,309,106,0,14
38,D,116,H RES 832,6-Feb-2020,2:10 PM,On Motion to Table,Raising a question of the privileges of the House,Passed,0,193,0,4,223,0,0,8,1,0,0,0,224,193,0,12
39,D,116,H RES 833,6-Feb-2020,2:18 PM,On Ordering the Previous Question,"Providing for consideration of H.Res. 826, expressing disapproval of the Trump administration’s harmful actions towards Medicaid; H.R. 2474, the Protecting the Right to Organize Act of 2019; and H.R. 5687, making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes",Passed,0,193,0,4,224,0,0,7,0,1,0,0,224,194,0,11
40,D,116,H RES 833,6-Feb-2020,2:25 PM,On Agreeing to the Resolution,"Providing for consideration of H.Res. 826, expressing disapproval of the Trump administration’s harmful actions towards Medicaid; H.R. 2474, the Protecting the Right to Organize Act of 2019; and H.R. 5687, making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes",Passed,0,191,0,6,220,2,0,9,0,1,0,0,220,194,0,15
41,D,116,H R 2474,6-Feb-2020,8:06 PM,On Agreeing to the Amendment,None,Agreed to,13,178,0,8,227,0,0,8,1,0,0,0,241,178,0,16
42,D,116,H R 2474,6-Feb-2020,8:11 PM,On Agreeing to the Amendment,None,Failed,184,8,0,7,5,221,0,9,1,0,0,0,190,229,0,16
43,D,116,H R 2474,6-Feb-2020,8:15 PM,On Agreeing to the Amendment,None,Failed,185,8,0,6,2,226,0,7,0,1,0,0,187,235,0,13
44,D,116,H R 2474,6-Feb-2020,8:19 PM,On Agreeing to the Amendment,None,Agreed to,13,178,0,8,228,0,0,7,1,0,0,0,242,178,0,15
45,D,116,H R 2474,6-Feb-2020,8:23 PM,On Agreeing to the Amendment,None,Failed,183,10,0,6,3,222,0,10,1,0,0,0,187,232,0,16
46,D,116,H R 2474,6-Feb-2020,8:26 PM,On Agreeing to the Amendment,None,Failed,182,10,0,7,3,225,0,7,1,0,0,0,186,235,0,14
47,D,116,H R 2474,6-Feb-2020,8:30 PM,On Agreeing to the Amendment,None,Agreed to,176,17,0,6,228,0,0,7,0,1,0,0,404,18,0,13
48,D,116,H R 2474,6-Feb-2020,8:38 PM,On Agreeing to the Amendment,None,Agreed to,20,173,0,6,228,0,0,7,1,0,0,0,249,173,0,13
49,D,116,H R 2474,6-Feb-2020,9:00 PM,On Motion to Recommit with Instructions,Protecting the Right to Organize Act,Failed,192,0,0,5,3,222,0,6,0,1,0,0,195,223,0,11
50,D,116,H R 2474,6-Feb-2020,9:07 PM,On Passage,Protecting the Right to Organize Act,Passed,5,186,0,6,219,7,0,6,0,1,0,0,224,194,0,12
51,D,116,H RES 826,6-Feb-2020,9:14 PM,On Agreeing to the Resolution,Expressing disapproval of the Trump administration’s harmful actions towards Medicaid,Passed,0,188,0,9,223,1,0,7,0,1,0,0,223,190,0,16
52,D,116,H R 5687,7-Feb-2020,11:49 AM,On Agreeing to the Amendment,None,Agreed to,31,148,0,20,226,0,0,9,0,1,0,0,257,149,0,29
53,D,116,H R 5687,7-Feb-2020,12:04 PM,On Motion to Recommit,Emergency Supplemental Appropriations for Disaster Relief and Puerto Rico Disaster Tax Relief Act,Failed,177,1,0,19,0,222,0,9,1,0,0,0,178,223,0,28
54,D,116,H R 5687,7-Feb-2020,12:12 PM,On Passage,Emergency Supplemental Appropriations for Disaster Relief and Puerto Rico Disaster Tax Relief Act,Passed,17,160,0,20,220,0,0,11,0,1,0,0,237,161,0,31
55,D,116,H R 2932,10-Feb-2020,6:59 PM,"On Motion to Suspend the Rules and Pass, as Amended",Homeland Security for Children Act,Passed,166,9,0,22,208,1,0,22,0,1,0,0,374,11,0,44
56,D,116,H R 3413,10-Feb-2020,7:06 PM,"On Motion to Suspend the Rules and Pass, as Amended",DHS Acquisition Reform Act,Passed,172,3,0,22,207,1,0,23,1,0,0,0,380,4,0,45
57,D,116,H RES 844,11-Feb-2020,2:09 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 2546) the Colorado Wildnerness Act, and for other purposes; providing for consideration of the joint resolution (H.J. Res. 79) removing the deadline for the ratification of the equal rights amendment; and for other purposes",Passed,0,185,0,12,222,0,0,9,0,1,0,0,222,186,0,21
58,D,116,H RES 844,11-Feb-2020,2:20 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 2546) the Colorado Wildnerness Act, and for other purposes; providing for consideration of the joint resolution (H.J. Res. 79) removing the deadline for the ratification of the equal rights amendment; and for other purposes",Passed,0,184,0,13,222,0,0,9,0,1,0,0,222,185,0,22
59,D,116,H R 1980,11-Feb-2020,2:31 PM,"On Motion to Suspend the Rules and Pass, as Amended",Smithsonian Women’s History Museum Act,Passed,150,36,0,11,224,0,0,8,0,1,0,0,374,37,0,19
60,D,116,H R 2546,12-Feb-2020,4:01 PM,On Agreeing to the Amendment,None,Agreed to,2,187,0,10,227,1,0,7,0,1,0,0,229,189,0,17
61,D,116,H R 2546,12-Feb-2020,4:08 PM,On Agreeing to the Amendment,None,Failed,181,9,0,9,0,229,0,6,0,1,0,0,181,239,0,15
62,D,116,H R 2546,12-Feb-2020,4:12 PM,On Agreeing to the Amendment,None,Failed,181,8,0,10,0,228,0,7,1,0,0,0,182,236,0,17
63,D,116,H R 2546,12-Feb-2020,4:16 PM,On Agreeing to the Amendment,None,Agreed to,179,12,0,8,226,0,0,9,1,0,0,0,406,12,0,17
64,D,116,H R 2546,12-Feb-2020,4:20 PM,On Agreeing to the Amendment,None,Failed,188,3,0,8,4,225,0,6,1,0,0,0,193,228,0,14
65,D,116,H R 2546,12-Feb-2020,4:25 PM,On Agreeing to the Amendment,None,Failed,185,6,0,8,2,227,0,6,1,0,0,0,188,233,0,14
66,D,116,H R 2546,12-Feb-2020,4:28 PM,On Agreeing to the Amendment,None,Agreed to,191,0,0,8,227,1,0,7,1,0,0,0,419,1,0,15
67,D,116,H R 2546,12-Feb-2020,4:33 PM,On Agreeing to the Amendment,None,Failed,183,5,0,11,0,228,0,7,0,1,0,0,183,234,0,18
68,D,116,H R 2546,12-Feb-2020,4:53 PM,On Motion to Recommit with Instructions,Protecting America’s Wilderness Act,Failed,187,1,0,9,11,214,0,6,1,0,0,0,199,215,0,15
69,D,116,H R 2546,12-Feb-2020,4:59 PM,On Passage,Protecting America’s Wilderness Act,Passed,6,182,0,9,225,0,0,6,0,1,0,0,231,183,0,15
70,D,116,H J RES 79,13-Feb-2020,11:19 AM,On Passage,Removing the deadline for the ratification of the equal rights amendment,Passed,5,182,0,10,227,0,0,5,0,1,0,0,232,183,0,15
71,D,116,H R 35,26-Feb-2020,2:32 PM,"On Motion to Suspend the Rules and Pass, as Amended",Emmett Till Antilynching Act,Passed,188,3,0,6,222,0,0,10,0,1,0,0,410,4,0,16
72,D,116,H R 4852,26-Feb-2020,2:40 PM,On Motion to Suspend the Rules and Pass,GIVE Act,Passed,190,0,0,7,221,0,0,10,1,0,0,0,412,0,0,17
73,D,116,H R 2490,26-Feb-2020,2:48 PM,"On Motion to Suspend the Rules and Pass, as Amended","To amend the National Trails System Act to direct the Secretary of the Interior to conduct a study on the feasibility of designating the Chief Standing Bear National Historic Trail, and for other purposes",Passed,182,9,0,6,220,0,0,11,0,1,0,0,402,10,0,17
74,D,116,H RES 866,27-Feb-2020,2:36 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 2339) to amend the Federal Food, Drug, and Cosmetic Act with respect to the sale and marketing of tobacco products, and for other purposes",Passed,0,188,0,9,224,0,0,7,0,1,0,0,224,189,0,16
75,D,116,H RES 866,27-Feb-2020,2:43 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 2339) to amend the Federal Food, Drug, and Cosmetic Act with respect to the sale and marketing of tobacco products, and for other purposes",Passed,0,188,0,9,210,11,0,10,0,1,0,0,210,200,0,19
76,D,116,H R 2819,28-Feb-2020,11:40 AM,"On Motion to Suspend the Rules and Pass, as Amended",Gold Star Mothers Families National Monument Extension Act,Passed,183,0,0,14,223,0,0,8,1,0,0,0,407,0,0,22
77,D,116,H R 2339,28-Feb-2020,12:01 PM,On Motion to Recommit with Instructions,Reversing the Youth Tobacco Epidemic Act of 2019,Failed,183,0,0,14,3,220,0,8,1,0,0,0,187,220,0,22
78,D,116,H R 2339,28-Feb-2020,12:08 PM,On Passage,Reversing the Youth Tobacco Epidemic Act of 2019,Passed,5,177,0,15,208,17,0,7,0,1,0,0,213,195,0,22
79,D,116,H R 5003,2-Mar-2020,6:58 PM,"On Motion to Suspend the Rules and Pass, as Amended",Fair Debt Collection Practices for Servicemembers Act,Passed,166,0,0,31,188,0,0,43,1,0,0,0,355,0,0,74
80,D,116,H R 5932,2-Mar-2020,7:05 PM,"On Motion to Suspend the Rules and Pass, as Amended",Ensuring Chinese Debt Transparency Act,Passed,166,0,0,31,189,0,0,42,1,0,0,0,356,0,0,73
81,D,116,H RES 387,3-Mar-2020,1:58 PM,"On Motion to Suspend the Rules and Agree, as Amended",Condemning continued violence against civilians by armed groups in the Central African Republic and supporting efforts to achieve a lasting political solution to the conflict,Passed,177,6,0,14,201,0,0,30,0,1,0,0,378,7,0,44
82,D,116,H R 4508,3-Mar-2020,2:07 PM,"On Motion to Suspend the Rules and Pass, as Amended",Malala Yousafzai Scholarship Act,Passed,169,15,0,13,205,0,0,26,0,1,0,0,374,16,0,39
83,D,116,H RES 877,4-Mar-2020,1:35 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 1140) the Rights for Transportation Security Officers Act, and for other purposes; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions",Passed,0,193,0,4,219,0,0,12,0,1,0,0,219,194,0,16
84,D,116,H RES 877,4-Mar-2020,1:44 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 1140) the Rights for Transportation Security Officers Act, and for other purposes; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions",Passed,0,191,0,6,220,0,0,11,0,1,0,0,220,192,0,17
85,D,116,S 1678,4-Mar-2020,4:30 PM,"On Motion to Suspend the Rules and Pass, as Amended",TAIPEI Act,Passed,194,0,0,3,220,0,0,11,1,0,0,0,415,0,0,14
86,D,116,H R 6074,4-Mar-2020,4:43 PM,On Motion to Suspend the Rules and Pass,"Coronavirus Preparedness and Response Supplemental Appropriations Act, 2020",Passed,192,2,0,3,222,0,0,10,1,0,0,0,415,2,0,13
87,D,116,H R 1140,5-Mar-2020,10:44 AM,On Agreeing to the Amendment,None,Agreed to,184,0,0,15,215,0,0,20,0,1,0,0,399,1,0,35
88,D,116,H R 1140,5-Mar-2020,10:58 AM,On Agreeing to the Amendment,None,Agreed to,185,0,0,14,217,0,0,18,1,0,0,0,403,0,0,32
89,D,116,H R 1140,5-Mar-2020,11:19 AM,On Motion to Recommit with Instructions,Rights for Transportation Security Officers Act,Passed,185,0,0,12,42,174,0,15,0,1,0,0,227,175,0,27
90,D,116,H R 1140,5-Mar-2020,11:31 AM,On Passage,Rights for Transportation Security Officers Act,Passed,14,170,0,13,216,0,0,15,0,1,0,0,230,171,0,28
91,D,116,H RES 410,9-Mar-2020,6:58 PM,"On Motion to Suspend the Rules and Agree, As Amended",Encouraging reunions of divided Korean-American families,Passed,178,0,0,19,212,0,0,19,1,0,0,0,391,0,0,38
92,D,116,H R 1771,9-Mar-2020,7:06 PM,"On Motion to Suspend the Rules and Pass, as Amended",Divided Families Reunification Act,Passed,178,0,0,19,212,0,0,19,1,0,0,0,391,0,0,38
93,D,116,H RES 756,10-Mar-2020,3:58 PM,"On Motion to Suspend the Rules and Agree, As Amended",Implementing the recommendations adopted by the Select Committee on the Modernization of Congress,Passed,172,13,0,12,222,0,0,9,1,0,0,0,395,13,0,21
94,D,116,JOURNAL,10-Mar-2020,4:09 PM,On Approving the Journal,None,Passed,45,136,1,15,167,48,1,15,0,1,0,0,212,185,2,30
95,D,116,H RES 891,11-Mar-2020,1:48 PM,On Ordering the Previous Question,"Providing for consideration of S.J. Res. 68, to direct the removal of US Armed Forces from hostilities against the Islamic Republic of Iran; the Senate amendment to H.R. 2486, the FUTURE Act; and H.R. 6172, the USA FREEDOM Reauthorization Act of 2020; and for other purposes",Passed,0,185,0,12,226,0,0,5,0,1,0,0,226,186,0,17
96,D,116,H RES 891,11-Mar-2020,1:58 PM,On Agreeing to the Resolution,"Providing for consideration of S.J. Res. 68, to direct the removal of US Armed Forces from hostilities against the Islamic Republic of Iran; the Senate amendment to H.R. 2486, the FUTURE Act; and H.R. 6172, the USA FREEDOM Reauthorization Act of 2020; and for other purposes",Passed,0,184,0,13,223,3,0,5,0,1,0,0,223,188,0,18
97,D,116,S 760,11-Mar-2020,2:06 PM,On Motion to Suspend the Rules and Pass,Support for Veterans in Effective Apprenticeships Act of 2019,Passed,186,0,0,11,225,0,0,6,1,0,0,0,412,0,0,17
98,D,116,H R 6172,11-Mar-2020,5:03 PM,On Passage,USA FREEDOM Reauthorization Act,Passed,126,60,0,11,152,75,0,4,0,1,0,0,278,136,0,15
99,D,116,H R 6172,11-Mar-2020,5:13 PM,On Agreeing to the Buck of Colorado Amendment to the Title,USA FREEDOM Reauthorization Act,Failed,33,151,0,13,1,225,0,5,1,0,0,0,35,376,0,18
100,D,116,S J RES 68,11-Mar-2020,5:35 PM,On Motion to Commit with Instructions,To direct the removal of United States Armed Forces from hostilities against the Islamic Republic of Iran that have not been authorized by Congress,Failed,184,0,1,12,14,211,0,6,0,1,0,0,198,212,1,18
101,D,116,S J RES 68,11-Mar-2020,5:42 PM,On Passage,To direct the removal of United States Armed Forces from hostilities against the Islamic Republic of Iran that have not been authorized by Congress,Passed,6,180,0,11,220,6,0,5,1,0,0,0,227,186,0,16
102,D,116,H R 6201,14-Mar-2020,12:51 AM,"On Motion to Suspend the Rules and Pass, as Amended",Families First Coronavirus Response Act,Passed,140,40,0,17,223,0,0,9,0,0,1,0,363,40,1,26
103,D,116,H RES 938,23-Apr-2020,4:39 PM,On Agreeing to the Resolution,Providing for the adoption of the resolution (H.Res. 935) establishing a Select Subcommittee on the Coronavirus Crisis as a select investigative subcommittee of the Committee on Oversight and Reform,Passed,0,181,0,15,212,0,0,20,0,1,0,0,212,182,0,35
104,D,116,H R 266,23-Apr-2020,6:10 PM,On Motion to Suspend the Rules and Concur in the Senate Amendment,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes",Passed,177,4,0,15,211,1,0,20,0,0,1,0,388,5,1,35
105,D,116,H RES 967,15-May-2020,11:21 AM,On Ordering the Previous Question,"Providing for consideration of H. Res. 965; providing for consideration of the bill (H.R. 6800) making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes; providing for proceedings during the period from May 19, 2020, through July 21, 2020; and for other purposes",Passed,0,181,0,15,219,0,0,14,0,1,0,0,219,182,0,29
106,D,116,H RES 967,15-May-2020,12:28 PM,On Agreeing to the Resolution,"Providing for consideration of H. Res. 965; providing for consideration of the bill (H.R. 6800) making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes; providing for proceedings during the period from May 19, 2020, through July 21, 2020; and for other purposes",Passed,0,184,0,12,207,14,0,12,0,1,0,0,207,199,0,24
107,D,116,H RES 965,15-May-2020,7:15 PM,On Agreeing to the Resolution,"Authorizing remote voting by proxy in the House of Representatives and providing for official remote committee proceedings during a public health emergency due to a novel coronavirus, and for other purposes",Passed,0,185,0,11,217,3,0,13,0,1,0,0,217,189,0,24
108,D,116,H R 6800,15-May-2020,8:22 PM,On Motion to Recommit with Instructions,HEROES Act,Failed,185,0,0,11,13,208,0,12,0,1,0,0,198,209,0,23
109,D,116,H R 6800,15-May-2020,9:24 PM,On Passage,HEROES Act,Passed,1,184,0,11,207,14,0,12,0,1,0,0,208,199,0,23
110,D,116,S 3744,27-May-2020,5:44 PM,On Motion to Suspend the Rules and Pass,Uyghur Human Rights Policy Act,Passed,181,1,0,15,231,0,0,2,1,0,0,0,413,1,0,17
111,D,116,H RES 981,27-May-2020,6:57 PM,On Ordering the Previous Question,"Providing for consideration of the Senate amendments to the bill (H.R. 6172) to amend the Foreign Intelligence Surveillance Act of 1978 to prohibit the production of certain business records, and for other purposes",Passed,0,181,0,16,232,0,0,0,0,1,0,0,232,182,0,16
112,D,116,H RES 981,27-May-2020,8:05 PM,On Agreeing to the Resolution,"Providing for consideration of the Senate amendments to the bill (H.R. 6172) to amend the Foreign Intelligence Surveillance Act of 1978 to prohibit the production of certain business records, and for other purposes",Passed,0,183,0,14,228,5,0,0,0,1,0,0,228,189,0,14
113,D,116,H R 6782,28-May-2020,11:59 AM,"On Motion to Suspend the Rules and Pass, as Amended",TRUTH Act,Failed,38,146,0,13,231,0,0,2,0,1,0,0,269,147,0,15
114,D,116,H R 7010,28-May-2020,1:12 PM,"On Motion to Suspend the Rules and Pass, as Amended",Paycheck Protection Program Flexibility Act,Passed,183,1,0,13,233,0,0,0,1,0,0,0,417,1,0,13
115,D,116,H R 6172,28-May-2020,3:10 PM,On Motion to Disagree to the Senate Amendments and Request a Conference,USA FREEDOM Reauthorization Act,Passed,73,100,0,24,211,21,0,1,0,1,0,0,284,122,0,25
116,D,116,H RES 1017,25-Jun-2020,12:17 PM,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 51), the bill (H.R. 1425), the bill (H.R. 5332), the bill (H.R. 7120), the bill (H.R. 7301), the joint resolution (H.J. Res. 90), and for other purposes",Passed,0,175,0,22,231,0,0,1,0,1,0,0,231,176,0,23
117,D,116,H RES 1017,25-Jun-2020,1:11 PM,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 51), the bill (H.R. 1425), the bill (H.R. 5332), the bill (H.R. 7120), the bill (H.R. 7301), the joint resolution (H.J. Res. 90), and for other purposes",Passed,0,178,0,19,230,1,0,1,0,1,0,0,230,180,0,20
118,D,116,H R 7120,25-Jun-2020,8:00 PM,On Motion to Recommit with Instructions,George Floyd Justice in Policing Act,Failed,180,3,0,14,0,232,0,0,0,1,0,0,180,236,0,14
119,D,116,H R 7120,25-Jun-2020,8:39 PM,On Passage,George Floyd Justice in Policing Act,Passed,3,180,0,14,233,0,0,0,0,1,0,0,236,181,0,14
120,D,116,H J RES 76,26-Jun-2020,1:27 PM,"Passage, Objections of the President Not Withstanding","Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”",Failed,6,172,0,19,232,0,0,0,0,1,0,0,238,173,0,19
121,D,116,H R 51,26-Jun-2020,2:08 PM,On Motion to Recommit with Instructions,"Washington, D.C. Admission Act",Failed,173,3,0,21,9,223,0,0,0,1,0,0,182,227,0,21
122,D,116,H R 51,26-Jun-2020,2:41 PM,On Passage,"Washington, D.C. Admission Act",Passed,0,178,0,19,232,1,0,0,0,1,0,0,232,180,0,19
