Roll Call,Majority,Congress Num,Legislation Number,Date,Time,Question,Description,Result,Republican Yes,Republican No,Republican Present,Republican Not Voting,Democrat Yes,Democrat No,Democrat Present,Democrat Not Voting,Independent Yes,Independent No,Independent Present,Independent Not Voting,Total Yes,Total No,Total Present,Total Not Voting
11,R,105,QUORUM,5-Feb-1998,2:21 PM,Call of the House,None,Passed,0,0,178,48,0,0,177,26,0,0,1,0,0,0,356,74
12,R,105,H RES 352,11-Feb-1998,5:23 PM,On Agreeing to the Resolution,Providing for consideration of motions to suspend the rules.,Passed,213,0,0,13,4,190,0,9,0,1,0,0,217,191,0,22
13,R,105,H CON RES 202,11-Feb-1998,6:36 PM,"Suspend the rules and agree, as amended",Daycare Fairness for Stay-At-Home Parents,Passed,219,0,0,7,189,0,3,11,1,0,0,0,409,0,3,18
14,R,105,JOURNAL,12-Feb-1998,10:23 AM,On Approving the Journal,None,Passed,198,12,0,16,154,31,1,17,1,0,0,0,353,43,1,33
15,R,105,H RES 355,12-Feb-1998,12:32 PM,On Motion to Recommit with Instructions,Dismissing the election contest against Loretta Sanchez,Failed,1,214,0,11,192,1,0,10,1,0,0,0,194,215,0,21
16,R,105,H RES 355,12-Feb-1998,12:52 PM,On Agreeing to the Resolution,Dismissing the election contest against Loretta Sanchez,Passed,184,33,0,9,193,0,0,10,1,0,0,0,378,33,0,19
17,R,105,H R 1428,12-Feb-1998,2:12 PM,"On Motion to Suspend the Rules and Pass, as Amended",Voter Eligibility Verification Act,Failed,203,13,0,11,7,186,0,10,0,1,0,0,210,200,0,21
18,R,105,H R 424,24-Feb-1998,5:35 PM,"On Motion to Suspend the Rules and Pass, as Amended","To provide for increased mandatory minimum sentences for criminals possessing firearms, and for other purposes.",Passed,219,4,0,3,130,55,0,18,1,0,0,0,350,59,0,21
19,R,105,H R 1544,25-Feb-1998,12:14 PM,On Agreeing to the Amendment,None,Failed,8,212,0,6,163,26,0,14,1,0,0,0,172,238,0,20
20,R,105,H R 2181,25-Feb-1998,2:08 PM,On Agreeing to the Amendment,None,Failed,7,214,0,5,105,86,0,12,1,0,0,0,113,300,0,17
21,R,105,H R 2181,25-Feb-1998,2:46 PM,On Passage,Witness Protection and Interstate Relocation Act,Passed,221,2,0,3,144,47,1,11,1,0,0,0,366,49,1,14
22,R,105,H R 1544,25-Feb-1998,3:09 PM,On Agreeing to the Amendment,None,Failed,2,220,0,4,161,33,0,9,1,0,0,0,164,253,0,13
23,R,105,H R 1544,25-Feb-1998,3:19 PM,On Agreeing to the Amendment,None,Failed,1,217,0,8,152,41,0,10,1,0,0,0,154,258,0,18
24,R,105,H R 1544,25-Feb-1998,3:39 PM,On Passage,Federal Agency Compliance Act,Passed,191,31,0,4,50,144,0,9,0,1,0,0,241,176,0,13
25,R,105,H R 2460,26-Feb-1998,11:32 AM,On Passage,Wireless Telephone Protection Act,Passed,220,1,0,5,194,0,0,9,0,0,0,1,414,1,0,15
26,R,105,H R 217,3-Mar-1998,5:25 PM,"On Motion to Suspend the Rules and Pass, as Amended",Homeless Housing Programs Consolidation and Flexibility Act,Passed,195,19,0,12,190,4,0,9,1,0,0,0,386,23,0,21
27,R,105,H RES 376,4-Mar-1998,12:09 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 856; U.S.- Puerto Rico Political Status Act,Passed,180,36,0,10,189,5,0,9,1,0,0,0,370,41,0,19
28,R,105,H R 856,4-Mar-1998,4:51 PM,On Agreeing to the Amendment,None,Failed,0,223,0,3,13,182,1,7,0,1,0,0,13,406,1,10
29,R,105,H R 856,4-Mar-1998,5:01 PM,On Agreeing to the Amendment,None,Agreed to,55,168,0,3,182,14,0,7,1,0,0,0,238,182,0,10
30,R,105,H R 856,4-Mar-1998,5:11 PM,"On Agreeing to the Amendment, as amended",None,Agreed to,85,138,0,3,179,15,0,9,1,0,0,0,265,153,0,12
31,R,105,QUORUM,4-Mar-1998,6:40 PM,Call in Committee,None,Passed,0,0,214,12,0,0,190,13,0,0,1,0,0,0,405,25
32,R,105,H R 856,4-Mar-1998,6:48 PM,On Agreeing to the Amendment,None,Failed,9,208,0,9,47,148,0,8,1,0,0,0,57,356,0,17
33,R,105,H R 856,4-Mar-1998,9:05 PM,On Agreeing to the Amendment,None,Failed,26,190,0,10,2,193,0,8,0,1,0,0,28,384,0,18
34,R,105,H R 856,4-Mar-1998,9:12 PM,On Agreeing to the Amendment,None,Failed,124,95,0,7,7,186,0,10,0,1,0,0,131,282,0,17
35,R,105,H R 856,4-Mar-1998,9:22 PM,On Agreeing to the Amendment,None,Failed,0,219,0,7,2,193,1,7,0,1,0,0,2,413,1,14
36,R,105,H R 856,4-Mar-1998,9:47 PM,"On agreeing to the amendment, as amended",None,Agreed to,56,164,0,6,183,13,0,7,1,0,0,0,240,177,0,13
37,R,105,H R 856,4-Mar-1998,10:07 PM,On Passage,United States - Puerto Rico Political Status Act,Passed,43,177,0,6,165,31,0,7,1,0,0,0,209,208,0,13
38,R,105,H R 2369,5-Mar-1998,11:44 AM,On Passage,Wireless Privacy Enhancement Act,Passed,219,1,0,6,194,0,0,9,1,0,0,0,414,1,0,15
39,R,105,H R 3130,5-Mar-1998,1:14 PM,On Passage,Child Support Performance Act of 1998,Passed,218,1,0,7,195,0,0,8,1,0,0,0,414,1,0,15
40,R,105,JOURNAL,10-Mar-1998,5:22 PM,On Approving the Journal,None,Passed,196,19,0,11,168,20,0,15,1,0,0,0,365,39,0,26
41,R,105,H CON RES 206,10-Mar-1998,5:33 PM,On Motion to Suspend the Rules and Agree,Permitting the use of the rotunda of the Capitol for a ceremony as part of the commemmeration of the days of remembrance of victims of the Holocaust.,Passed,215,0,0,11,190,0,0,13,1,0,0,0,406,0,0,24
42,R,105,S 419,10-Mar-1998,5:41 PM,On Motion to Suspend the Rules and Pass,"To provide surveillance, research, and services aimed at prevention of birth defects, and for other purposes.",Passed,213,2,0,11,191,0,0,12,1,0,0,0,405,2,0,23
43,R,105,H RES 383,11-Mar-1998,12:11 PM,On Agreeing to the Resolution,Providing for the consideration of H.R. 1432,Passed,172,48,0,7,55,141,0,7,0,1,0,0,227,190,0,14
44,R,105,H R 1432,11-Mar-1998,4:23 PM,On Agreeing to the Amendment,None,Failed,3,218,0,5,77,116,0,10,1,0,0,0,81,334,0,15
45,R,105,H R 1432,11-Mar-1998,4:31 PM,On Agreeing to the Amendment,None,Failed,131,91,0,4,25,166,0,12,0,1,0,0,156,258,0,16
46,R,105,H R 1432,11-Mar-1998,5:11 PM,On Motion to Recommit with Instructions,African Growth and Opportunity Act,Failed,66,157,0,3,126,67,0,10,1,0,0,0,193,224,0,13
47,R,105,H R 1432,11-Mar-1998,5:21 PM,On Passage,African Growth and Opportunity Act,Passed,141,84,0,2,92,101,0,10,0,1,0,0,233,186,0,12
48,R,105,H RES 384,12-Mar-1998,11:11 AM,On Agreeing to the Resolution,Providing for the consideration of H.R. 2883,Passed,218,0,0,8,193,0,0,10,1,0,0,0,412,0,0,18
49,R,105,JOURNAL,12-Mar-1998,11:21 AM,On Approving the Journal,None,Passed,205,14,0,7,162,29,1,11,1,0,0,0,368,43,1,18
50,R,105,H R 2883,12-Mar-1998,1:21 PM,On Passage,Government Performance and Results Act Technical Amendments,Passed,221,0,0,5,21,167,0,15,0,1,0,0,242,168,0,20
51,R,105,H R 992,12-Mar-1998,2:11 PM,On Agreeing to the Amendment,None,Failed,36,185,0,6,169,21,0,13,1,0,0,0,206,206,0,19
52,R,105,H R 992,12-Mar-1998,2:36 PM,On Passage,Tucker Act Shuffle Relief Act,Passed,184,36,0,6,46,143,0,14,0,1,0,0,230,180,0,20
53,R,105,JOURNAL,17-Mar-1998,5:50 PM,On Approving the Journal,None,Passed,194,15,0,17,164,23,0,16,1,0,0,0,359,38,0,33
54,R,105,H RES 364,17-Mar-1998,6:26 PM,On Motion to Suspend the Rules and Agree,Human Rights Situation in the People’s Republic of China,Passed,209,0,0,17,187,0,0,17,1,0,0,0,397,0,0,34
55,R,105,H RES 361,17-Mar-1998,6:35 PM,"On Motion to Suspend the Rules and Agree, as Amended",Calling for Free and Impartial Elections in Cambodia,Passed,205,1,0,20,187,0,0,17,1,0,0,0,393,1,0,37
56,R,105,H CON RES 152,18-Mar-1998,11:39 AM,"On Motion to Suspend the Rules and Agree, As Amended",Expressing the sense of the Congress that all parties to the multiparty peace talks regarding Northern Ireland should condemn violence and fully integrate internationally recognized human rights standards and adequately address outstanding human rights violations as part of the peace process,Passed,213,2,1,10,193,0,0,11,1,0,0,0,407,2,1,21
57,R,105,H CON RES 235,18-Mar-1998,11:49 AM,"On Motion to Suspend the Rules and Agree, As Amended",Calling for an end to the violent repression of the legitimate rights of the people of Kosova,Passed,211,1,1,13,194,0,0,10,1,0,0,0,406,1,1,23
58,R,105,H CON RES 227,18-Mar-1998,2:31 PM,On Agreeing to the Resolution,Directing the President to Remove United States Armed Forces from the Republic of Bosnia and Herzegovina,Failed,180,43,0,3,13,181,0,10,0,1,0,0,193,225,0,13
59,R,105,H RES 388,19-Mar-1998,10:59 AM,On Agreeing to the Resolution,Providing for consideration of H.R. 2870; Tropical Forest Conservation Act,Passed,216,0,0,10,194,0,0,10,1,0,0,0,411,0,0,20
60,R,105,JOURNAL,19-Mar-1998,11:09 AM,On Approving the Journal,None,Passed,194,19,0,13,164,30,0,10,1,0,0,0,359,49,0,23
61,R,105,H R 2870,19-Mar-1998,12:20 PM,On Agreeing to the Amendment,None,Agreed to,220,0,0,6,195,1,0,8,1,0,0,0,416,1,0,14
62,R,105,H R 2870,19-Mar-1998,12:31 PM,On Agreeing to the Amendment,None,Agreed to,139,79,0,8,195,0,0,9,1,0,0,0,335,79,0,17
63,R,105,H R 2870,19-Mar-1998,12:49 PM,On Passage,Tropical Forest Conservation Act,Passed,161,60,0,5,194,1,0,9,1,0,0,0,356,61,0,14
64,R,105,JOURNAL,24-Mar-1998,5:23 PM,On Approving the Journal,None,Passed,200,16,0,10,167,24,0,13,1,0,0,0,368,40,0,23
65,R,105,H R 3211,24-Mar-1998,5:34 PM,"On Motion to Suspend the Rules and Pass, as Amended",Arlington National Cemetery Burial Eligibility Act,Passed,220,0,0,6,191,0,0,13,1,0,0,0,412,0,0,19
66,R,105,H R 3412,24-Mar-1998,5:43 PM,"On Motion to Suspend the Rules and Pass, as Amended",SBIC Technical Corrections Act,Passed,215,0,0,11,191,0,0,13,1,0,0,0,407,0,0,24
67,R,105,H R 3096,24-Mar-1998,5:51 PM,On Passage,Federal Employees’ Compensation Technical Correction,Passed,216,0,0,10,191,0,0,13,1,0,0,0,408,0,0,23
68,R,105,H R 2589,25-Mar-1998,2:00 PM,On Agreeing to the Amendment,None,Failed,34,187,0,5,115,72,0,17,1,0,0,0,150,259,0,22
69,R,105,H R 2589,25-Mar-1998,2:14 PM,On Agreeing to the Amendment,None,Agreed to,205,16,0,5,92,95,0,17,0,1,0,0,297,112,0,22
70,R,105,H R 2578,25-Mar-1998,5:01 PM,On Agreeing to the Amendment,None,Agreed to,179,41,0,6,180,5,0,19,1,0,0,0,360,46,0,25
71,R,105,H R 2578,25-Mar-1998,5:26 PM,On Passage,Visa Waiver Pilot Program,Passed,221,0,0,4,185,0,0,19,1,0,0,0,407,0,0,23
72,R,105,H R 3310,26-Mar-1998,1:25 PM,On Agreeing to the Amendment,None,Failed,7,209,0,9,175,12,0,17,1,0,0,0,183,221,0,26
73,R,105,H R 3310,26-Mar-1998,1:37 PM,On Agreeing to the Amendment,None,Agreed to,203,12,0,10,21,167,0,16,0,0,0,1,224,179,0,27
74,R,105,H R 3310,26-Mar-1998,1:59 PM,On Passage,Small Business Paperwork Reduction Act Amendments,Passed,213,4,0,8,54,135,0,15,0,1,0,0,267,140,0,23
75,R,105,H RES 385,26-Mar-1998,3:25 PM,On Agreeing to the Resolution,"Waiving points of order against the conference report on H.R. 1757, State Department Authorization",Passed,215,4,0,6,19,167,0,18,0,1,0,0,234,172,0,24
76,R,105,H RES 393,26-Mar-1998,6:12 PM,On Agreeing to the Resolution,Providing for the consideration of H.R. 3246,Passed,216,1,0,8,4,183,0,17,0,1,0,0,220,185,0,25
77,R,105,H R 3246,26-Mar-1998,8:03 PM,On Agreeing to the Amendment,None,Agreed to,214,0,0,11,183,0,0,21,1,0,0,0,398,0,0,32
78,R,105,H R 3246,26-Mar-1998,8:22 PM,On Passage,Fairness for Small Business and Employees Act,Passed,194,20,0,12,8,179,0,17,0,1,0,0,202,200,0,29
79,R,105,H R 2515,27-Mar-1998,1:49 PM,On Agreeing to the Amendment,None,Agreed to,52,156,0,17,147,31,0,26,1,0,0,0,200,187,0,43
80,R,105,H R 2515,27-Mar-1998,2:09 PM,On Passage,Forest Recovery and Protection Act,Failed,153,51,0,21,28,149,0,27,0,1,0,0,181,201,0,48
81,R,105,H R 3581,30-Mar-1998,10:19 PM,On Motion to Suspend the Rules and Pass,Campaign Reform and Election Integrity Act of 1998,Failed,74,140,1,10,0,196,0,8,0,1,0,0,74,337,1,18
82,R,105,H R 34,30-Mar-1998,10:26 PM,"On Motion to Suspend the Rules and Pass, as Amended",Illegal Foreign Contributions Act of 1998,Passed,209,6,1,9,159,37,0,8,1,0,0,0,369,43,1,17
83,R,105,H R 2608,30-Mar-1998,10:33 PM,On Motion to Suspend the Rules and Pass,Paycheck Protection Act,Failed,163,52,1,10,3,193,0,8,0,1,0,0,166,246,1,18
84,R,105,H R 3582,30-Mar-1998,10:39 PM,On Motion to Suspend the Rules and Pass,Campaign Reporting and Disclosure Act of 1998,Passed,213,1,1,10,191,5,0,8,1,0,0,0,405,6,1,18
85,R,105,H RES 402,31-Mar-1998,1:24 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 3579; Emergency Appropriations for F.Y. 1998,Passed,218,3,0,4,2,195,0,7,0,1,0,0,220,199,0,11
86,R,105,MOTION,31-Mar-1998,1:45 PM,Motion For A Secret Session,None,Failed,0,223,0,3,193,4,0,7,1,0,0,0,194,227,0,10
87,R,105,H R 3579,31-Mar-1998,4:16 PM,On Motion to Recommit with Instructions,"Emergency Supplemental Appropriations, FY 1998",Failed,0,220,0,5,194,4,0,6,1,0,0,0,195,224,0,11
88,R,105,H R 3579,31-Mar-1998,4:34 PM,On Passage,"Emergency Supplemental Appropriations, FY 1998",Passed,205,17,0,3,7,190,0,7,0,1,0,0,212,208,0,10
89,R,105,QUORUM,31-Mar-1998,5:32 PM,Call of the House,None,Passed,0,0,213,12,0,0,173,31,0,0,1,0,0,0,387,43
90,R,105,H RES 405,1-Apr-1998,12:00 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 2400; Surface Transportation and Equity Act,Passed,203,16,0,6,153,45,0,6,1,0,0,0,357,61,0,12
91,R,105,H CON RES 257,1-Apr-1998,12:22 PM,On Agreeing to the Resolution,Providiing for an adjournment of the two Houses,Passed,212,2,1,10,11,184,0,9,0,1,0,0,223,187,1,19
92,R,105,H R 1151,1-Apr-1998,1:36 PM,"On Motion to Suspend the Rules and Pass, as Amended",Credit Union Membership Access Act,Passed,213,8,0,4,197,0,0,7,1,0,0,0,411,8,0,11
93,R,105,H R 2400,1-Apr-1998,6:44 PM,On Agreeing to the Amendment,None,Failed,191,29,1,5,3,195,0,6,0,1,0,0,194,225,1,11
94,R,105,H R 2400,1-Apr-1998,6:53 PM,On Agreeing to the Amendment,None,Agreed to,48,171,0,6,193,4,0,7,1,0,0,0,242,175,0,13
95,R,105,H R 2400,1-Apr-1998,8:59 PM,On Agreeing to the Amendment,None,Failed,67,152,1,5,12,184,1,7,0,1,0,0,79,337,2,12
96,R,105,H R 2400,1-Apr-1998,9:10 PM,On Agreeing to the Amendment,None,Failed,51,169,1,4,55,142,0,7,0,1,0,0,106,312,1,11
97,R,105,H R 2400,1-Apr-1998,9:18 PM,On Agreeing to the Amendment,None,Failed,82,138,1,4,16,179,1,8,0,1,0,0,98,318,2,12
98,R,105,H R 2400,1-Apr-1998,9:44 PM,On Passage,Building Efficient Surface Transportation and Equity Act,Passed,165,54,2,4,171,26,1,6,1,0,0,0,337,80,3,10
99,R,105,QUORUM,21-Apr-1998,5:32 PM,Call of the House,None,Passed,0,0,208,17,0,0,180,24,0,0,1,0,0,0,389,41
100,R,105,H R 3565,21-Apr-1998,6:17 PM,Suspend the rules and pass,Care for Police Survivors Act,Passed,208,8,0,10,194,0,0,11,1,0,0,0,403,8,0,21
101,R,105,H R 3528,21-Apr-1998,6:26 PM,"Suspend the rules and pass, as amended",Alternative Dispute Resolution Act,Passed,211,1,0,14,193,1,0,11,1,0,0,0,405,2,0,25
102,R,105,H J RES 111,22-Apr-1998,5:58 PM,On Passage,Proposing an Amendment to the Constitution of the United States with Respect to Tax Limitations,Failed,213,12,0,2,25,173,0,7,0,1,0,0,238,186,0,9
103,R,105,H R 1252,23-Apr-1998,12:55 PM,On Agreeing to the Amendment,None,Agreed to,47,168,0,11,182,13,0,10,1,0,0,0,230,181,0,21
104,R,105,H R 1252,23-Apr-1998,1:51 PM,On Agreeing to the Amendment,None,Failed,9,211,0,6,167,31,0,7,1,0,0,0,177,242,0,13
105,R,105,H R 1252,23-Apr-1998,3:52 PM,On Agreeing to the Amendment,None,Agreed to,220,2,0,4,147,49,0,9,0,1,0,0,367,52,0,13
106,R,105,H R 1252,23-Apr-1998,4:03 PM,On Agreeing to the Amendment,None,Failed,10,211,0,5,151,45,0,9,1,0,0,0,162,256,0,14
107,R,105,H R 1252,23-Apr-1998,5:09 PM,On Agreeing to the Amendment,None,Failed,18,201,0,7,181,15,0,9,1,0,0,0,200,216,0,16
108,R,105,H R 1252,23-Apr-1998,5:18 PM,On Agreeing to the Amendment,None,Failed,162,53,0,11,12,182,0,11,0,1,0,0,174,236,0,22
109,R,105,H R 3579,23-Apr-1998,7:29 PM,On Motion to Instruct Conferees,"Emergency Supplemental Appropriations, FY 1998",Failed,22,193,0,11,164,28,0,13,0,1,0,0,186,222,0,24
110,R,105,H CON RES 218,28-Apr-1998,5:25 PM,"On Motion to Suspend the Rules and Agree, as Amended",Urgent Need to Establish a Cease Fire in Afghanistan,Passed,205,1,0,20,185,0,0,20,1,0,0,0,391,1,0,40
111,R,105,S CON RES 37,28-Apr-1998,5:36 PM,On Motion to Suspend the Rules and Agree,"Recognize International Character of Little League Baseball, Inc.",Passed,210,0,0,16,187,0,0,18,1,0,0,0,398,0,0,34
112,R,105,H J RES 102,28-Apr-1998,5:46 PM,On Motion to Suspend the Rules and Pass,Fiftieth Anniversary of the Founding of the Modern State of Israel,Passed,211,0,0,15,190,0,0,15,1,0,0,0,402,0,0,30
113,R,105,H R 3717,29-Apr-1998,2:40 PM,On Motion to Recommit with Instructions,Prohibit Federal Funds for Needle Distribution Programs,Failed,7,216,0,4,141,61,0,3,1,0,0,0,149,277,0,7
114,R,105,H R 3717,29-Apr-1998,2:50 PM,On Passage,Prohibit Federal Funds for Needle Distribution Programs,Passed,213,11,0,3,74,128,0,3,0,1,0,0,287,140,0,6
115,R,105,H R 3546,29-Apr-1998,6:35 PM,On Motion to Recommit with Instructions,National Dialogue on Social Security and establishment of Bipartisan Panel to Design Long-Range Social Security Reform.,Failed,0,223,0,3,196,0,0,9,1,0,0,0,197,223,0,12
116,R,105,H R 3546,29-Apr-1998,6:48 PM,On Passage,National Dialogue on Social Security and establishment of Bipartisan Panel to Design Long-Range Social Security Reform.,Passed,222,1,0,3,191,6,0,8,0,1,0,0,413,8,0,11
117,R,105,H RES 413,30-Apr-1998,11:52 AM,On Agreeing to the Resolution,Providing for consideration of S. 1502; District of Columbia Student Opportunity Scholarship Act,Passed,223,1,0,2,1,197,0,7,0,1,0,0,224,199,0,9
118,R,105,S 1502,30-Apr-1998,2:53 PM,On motion to commit,District of Columbia Student Opportunity Scholarship Act,Failed,2,219,0,6,195,5,0,5,1,0,0,0,198,224,0,11
119,R,105,S 1502,30-Apr-1998,3:04 PM,On Passage,District of Columbia Student Opportunity Scholarship Act,Passed,208,13,1,5,6,192,0,7,0,1,0,0,214,206,1,12
120,R,105,H RES 414,30-Apr-1998,4:24 PM,On Agreeing to the Resolution,Waiving a requirement of clause 4(b) of rule XI with respect to consideration of certain resolutions reported from the Committee on Rules,Passed,211,0,0,15,0,195,0,10,0,1,0,0,211,196,0,25
121,R,105,H R 3579,30-Apr-1998,5:50 PM,On Agreeing to the Conference Report,"Emergency Supplemental Appropriations, FY 1998",Passed,192,21,1,12,50,141,1,13,0,1,0,0,242,163,2,25
122,R,105,H R 6,5-May-1998,5:30 PM,On Agreeing to the Amendment,None,Failed,93,122,0,11,19,163,0,23,0,1,0,0,112,286,0,34
123,R,105,H R 6,5-May-1998,5:42 PM,On Agreeing to the Amendment,None,Failed,4,213,0,9,167,21,0,17,1,0,0,0,172,234,0,26
124,R,105,H R 6,5-May-1998,5:51 PM,On Agreeing to the Amendment,None,Agreed to,33,184,0,9,186,3,0,16,1,0,0,0,220,187,0,25
125,R,105,H CON RES 220,5-May-1998,6:03 PM,"On Motion to Suspend the Rules and Agree, as Amended",Regarding American Victims of Terrorism,Passed,216,0,0,10,189,0,0,16,1,0,0,0,406,0,0,26
126,R,105,H RES 267,5-May-1998,6:14 PM,"On Motion to Suspend the Rules and Agree, as Amended",Combat Use of Illegal Drugs by the Nations’s Youth,Passed,218,1,0,7,189,0,0,16,1,0,0,0,408,1,0,23
127,R,105,H R 1872,6-May-1998,1:40 PM,On Agreeing to the Amendment,None,Failed,50,167,0,9,61,136,2,6,0,1,0,0,111,304,2,15
128,R,105,H R 1872,6-May-1998,3:18 PM,On Agreeing to the Amendment,None,Failed,41,179,0,6,39,159,2,5,0,1,0,0,80,339,2,11
129,R,105,H R 1872,6-May-1998,3:42 PM,On Passage,Communication Satellite Competition and Privatization Act,Passed,219,1,0,6,183,15,2,5,1,0,0,0,403,16,2,11
130,R,105,H R 6,6-May-1998,6:44 PM,On Agreeing to the Amendment,None,Agreed to,98,124,0,4,193,5,0,7,1,0,0,0,292,129,0,11
131,R,105,H R 6,6-May-1998,6:55 PM,On Agreeing to the Amendment,None,Agreed to,195,27,0,4,197,1,0,7,1,0,0,0,393,28,0,11
132,R,105,H R 6,6-May-1998,7:02 PM,On Agreeing to the Amendment,None,Agreed to,37,183,0,6,181,17,0,7,1,0,0,0,219,200,0,13
133,R,105,H R 6,6-May-1998,9:56 PM,On Agreeing to the Amendment,None,Failed,166,55,0,6,5,193,0,7,0,1,0,0,171,249,0,13
134,R,105,H R 6,6-May-1998,10:36 PM,On Agreeing to the Amendment,None,Failed,184,34,0,8,5,192,0,8,0,1,0,0,189,227,0,16
135,R,105,H R 6,6-May-1998,10:55 PM,On Passage,Higher Education Amendments of 1998,Passed,215,4,0,7,198,0,0,7,1,0,0,0,414,4,0,14
136,R,105,H R 2646,7-May-1998,11:51 AM,On Motion to Instruct Conferees,Education Savings Act for Public and Private Schools,Failed,5,214,0,7,186,8,0,11,1,0,0,0,192,222,0,18
137,R,105,H R 3694,7-May-1998,2:45 PM,On Agreeing to the Amendment,None,Failed,21,196,0,9,98,95,0,12,1,0,0,0,120,291,0,21
138,R,105,H RES 423,12-May-1998,6:13 PM,Suspend the rules and agree,War on Drugs to Protect Children,Passed,217,2,0,7,194,0,0,11,1,0,0,0,412,2,0,18
139,R,105,H R 3811,12-May-1998,6:22 PM,Suspend the rules and pass,Deadbeat Parents Punishment Act,Passed,213,8,0,5,188,8,0,9,1,0,0,0,402,16,0,14
140,R,105,H R 2829,12-May-1998,6:30 PM,"On Motion to Suspend the Rules and Pass, as Amended",Bulletproof Vest Partnership Grant Act of 1997,Passed,216,4,0,6,195,0,0,10,1,0,0,0,412,4,0,16
141,R,105,H RES 422,12-May-1998,6:38 PM,On Motion to Suspend the Rules and Agree,Honoring Slain Law Enforcement Officers,Passed,220,0,0,6,195,0,0,10,1,0,0,0,416,0,0,16
142,R,105,H RES 428,13-May-1998,12:54 PM,On Agreeing to the Resolution,Providing for consideration of H.R. 10; Financial Services Competition Act,Passed,201,18,0,7,109,87,0,9,1,0,0,0,311,105,0,16
143,R,105,H R 10,13-May-1998,3:03 PM,On Agreeing to the Amendment,None,Agreed to,210,10,0,6,196,1,0,8,1,0,0,0,407,11,0,14
144,R,105,H R 10,13-May-1998,4:19 PM,On Agreeing to the Amendment,None,Failed,15,207,0,4,99,99,0,7,1,0,0,0,115,306,0,11
145,R,105,H R 10,13-May-1998,5:37 PM,On Agreeing to the Amendment,None,Failed,133,89,0,4,7,191,1,6,0,1,0,0,140,281,1,10
146,R,105,H R 10,13-May-1998,7:24 PM,On Agreeing to the Amendment,None,Agreed to,138,83,0,5,90,110,0,5,1,0,0,0,229,193,0,10
147,R,105,H R 10,13-May-1998,7:37 PM,On Agreeing to the Amendment,None,Agreed to,131,91,0,4,86,113,0,6,1,0,0,0,218,204,0,10
148,R,105,H R 10,13-May-1998,7:47 PM,On Agreeing to the Amendment,None,Agreed to,221,2,0,3,182,16,1,6,1,0,0,0,404,18,1,9
149,R,105,H R 10,13-May-1998,7:56 PM,On Agreeing to the Amendment,None,Agreed to,212,7,0,7,193,6,0,6,1,0,0,0,406,13,0,13
150,R,105,H R 10,13-May-1998,8:48 PM,On Agreeing to the Amendment,None,Agreed to,211,11,0,4,44,155,0,6,1,0,0,0,256,166,0,10
151,R,105,H R 10,13-May-1998,9:12 PM,On Passage,Financial Services Competition Act,Passed,153,73,0,1,61,139,0,5,0,1,0,0,214,213,0,6
152,R,105,ADJOURN,14-May-1998,10:26 AM,On Motion to Adjourn,None,Failed,0,206,0,20,15,172,1,17,0,1,0,0,15,379,1,37
